"codeSystem","instanceType","codeSystemVersion","uuid:ID","id","decode","code"
"http://www.cdisc.org","Code","2023-12-15","2938e47c-6af4-40e2-9ea5-9d574f71c4d4","Code_379","Clinical Test Result","C77140"
"http://www.cdisc.org","Code","2023-12-15","8d9e09d6-0fb1-436c-802d-449908662812","Code_380","Unit of Pressure","C49669"
"http://www.cdisc.org","Code","2023-12-15","dde6f3e3-9dd9-435d-b025-1e683f74e272","Code_381","Sitting","C62122"
"http://www.cdisc.org","Code","2023-12-15","1dfae1be-88cd-4fe3-958b-baf264e59c51","Code_382","Standing","C62166"
"http://www.cdisc.org","Code","2023-12-15","13d69a0b-cd1c-46b2-bd93-8e942537e8f7","Code_383","Supine Position","C62167"
"http://www.cdisc.org","Code","2023-12-15","78a70bd4-0a51-435f-bc00-4d5829f594d6","Code_384","Body Position","C62164"
"http://www.cdisc.org","Code","2023-12-15","9dfb9f7c-60e0-49d9-982e-6bba66fbc49e","Code_385","Brachial Artery","C12681"
"http://www.cdisc.org","Code","2023-12-15","01eeaea1-1815-4e2f-97fa-2bace8a96435","Code_386","Common Carotid Artery","C12687"
"http://www.cdisc.org","Code","2023-12-15","1ca5e1da-c34b-4dd7-ad8c-2de89cfcbc75","Code_387","Dorsalis Pedis Artery","C32478"
"http://www.cdisc.org","Code","2023-12-15","67c96d20-5f02-4d13-917e-d3fa37f3ed12","Code_388","Femoral Artery","C12715"
"http://www.cdisc.org","Code","2023-12-15","c0bda0ac-9a25-4b3e-afb7-3449ff03562f","Code_389","Radial Artery","C12838"
"http://www.cdisc.org","Code","2023-12-15","c2b31202-c103-4474-a1ec-a7d23fa8d7ff","Code_390","Anatomic Site","C13717"
"http://www.cdisc.org","Code","2023-12-15","1ee1b32f-fd0f-4df3-89ba-33bb87f8e009","Code_391","Left","C25229"
"http://www.cdisc.org","Code","2023-12-15","bcc00d0f-f6ba-4931-86ef-d99c05f180aa","Code_392","Right","C25228"
"http://www.cdisc.org","Code","2023-12-15","d8cb761b-2bab-4593-b375-9cfdca78760f","Code_393","Laterality","C25185"
"http://www.cdisc.org","Code","2023-12-15","c74a62a5-c39e-4af4-9c75-b6aa203fe62b","Code_394","SYSBP","C25298"
"http://www.cdisc.org","Code","2023-12-15","9ae94ed5-b114-4c93-a998-8bc00dd0c136","Code_395","DIABP","C25299"
"http://www.cdisc.org","Code","2023-12-15","9a39a284-d059-4896-82d3-21420de90c14","Code_396","Clinical Test Result","C77140"
"http://www.cdisc.org","Code","2023-12-15","0757baf7-8569-479f-988b-834276eb9e4b","Code_397","Unit of Pressure","C49669"
"http://www.cdisc.org","Code","2023-12-15","4d493aa8-9c85-4fae-9078-01782a7d4ede","Code_398","Sitting","C62122"
"http://www.cdisc.org","Code","2023-12-15","333d56b9-7e69-4c42-9f97-581ac50c43d0","Code_399","Standing","C62166"
"http://www.cdisc.org","Code","2023-12-15","a2fa4858-f9ff-44cc-89b3-c33e29f24176","Code_400","Supine Position","C62167"
"http://www.cdisc.org","Code","2023-12-15","6e180799-a0c1-4053-bb01-7106377dcccd","Code_401","Body Position","C62164"
"http://www.cdisc.org","Code","2023-12-15","018d92be-b57d-4e89-b3dd-d3574de7ec4c","Code_402","Brachial Artery","C12681"
"http://www.cdisc.org","Code","2023-12-15","18e27a90-a1d5-4e34-8efa-9dab6ab100fa","Code_403","Common Carotid Artery","C12687"
"http://www.cdisc.org","Code","2023-12-15","683cfdda-23ee-446b-b16e-35a2449d0ea2","Code_404","Dorsalis Pedis Artery","C32478"
"http://www.cdisc.org","Code","2023-12-15","48afece1-f191-4884-85cd-8373addb11eb","Code_405","Femoral Artery","C12715"
"http://www.cdisc.org","Code","2023-12-15","c5a809ad-2845-4b94-b15f-d10a3b374f04","Code_406","Radial Artery","C12838"
"http://www.cdisc.org","Code","2023-12-15","1b9b516c-dff3-44c3-8681-5ec6d4974d40","Code_407","Anatomic Site","C13717"
"http://www.cdisc.org","Code","2023-12-15","6c16d6b8-8144-498c-9737-c651921c9d5b","Code_408","Left","C25229"
"http://www.cdisc.org","Code","2023-12-15","960c1149-95de-4e07-ab0f-76f9116544f7","Code_409","Right","C25228"
"http://www.cdisc.org","Code","2023-12-15","bdfe54f5-33bb-4f99-a6de-8d39801aa90a","Code_410","Laterality","C25185"
"http://www.cdisc.org","Code","2023-12-15","5ec230e3-520a-48bb-b62a-a43b0cba542e","Code_411","DIABP","C25299"
"http://www.cdisc.org","Code","2023-12-15","c14cb785-2c6e-40b4-9bd0-67cf88ddc557","Code_412","HR","C49677"
"http://www.cdisc.org","Code","2023-12-15","eab47af4-9f05-4585-bdac-8b08aa3eb4f6","Code_413","Clinical Test Result","C77140"
"http://www.cdisc.org","Code","2023-12-15","ca002b06-063d-42d3-9e9c-1a2f1f233fc5","Code_414","Count per Minute","C73688"
"http://www.cdisc.org","Code","2023-12-15","80a51b67-73dd-4738-901c-ee1ed32fbd50","Code_415","Sitting","C62122"
"http://www.cdisc.org","Code","2023-12-15","cfd770b5-a655-452f-8e05-28561011eb87","Code_416","Standing","C62166"
"http://www.cdisc.org","Code","2023-12-15","eb0f61f5-9364-4cc5-a760-8c36b115588b","Code_417","Supine Position","C62167"
"http://www.cdisc.org","Code","2023-12-15","dcf627c3-0b42-4586-9e72-ad06ea60c9cc","Code_418","Body Position","C62164"
"http://www.cdisc.org","Code","2023-12-15","966146bd-d5a7-4a25-a4da-90a99886b1ca","Code_419","Brachial Artery","C12681"
"http://www.cdisc.org","Code","2023-12-15","998d589c-fb9f-4baf-a47f-85a5d85175b0","Code_420","Common Carotid Artery","C12687"
"http://www.cdisc.org","Code","2023-12-15","dc69cacd-1337-46b4-afe2-667f461941c4","Code_421","Dorsalis Pedis Artery","C32478"
"http://www.cdisc.org","Code","2023-12-15","787a41d6-0a97-4ad5-93cb-73ab20613299","Code_422","Femoral Artery","C12715"
"http://www.cdisc.org","Code","2023-12-15","c32cda19-09fa-4486-95a4-66f76e12dc85","Code_423","Radial Artery","C12838"
"http://www.cdisc.org","Code","2023-12-15","1a1eb379-e931-4969-bfec-2b6f0c3d19c2","Code_424","Anatomic Site","C13717"
"http://www.cdisc.org","Code","2023-12-15","d7ad9d0c-255c-4a75-8349-462042873588","Code_425","Left","C25229"
"http://www.cdisc.org","Code","2023-12-15","8662b100-4457-4aa1-ae26-c89f098c1f28","Code_426","Right","C25228"
"http://www.cdisc.org","Code","2023-12-15","eaad022a-afa8-4c80-bc7a-fc71b21c333c","Code_427","Laterality","C25185"
"http://www.cdisc.org","Code","2023-12-15","6eb8071d-7469-48be-9569-4a2d8e2150e2","Code_428","HR","C49677"
"http://www.cdisc.org","Code","2023-12-15","8c7d8f9e-e8b1-47a0-bca2-74c243a57081","Code_123","Placebo Comparator Arm","C174268"
"http://www.cdisc.org","Code","2023-12-15","8dd80d03-fbe1-4058-a564-65441b60e1f8","Code_124","Data Generated Within Study","C188866"
"http://www.cdisc.org","Code","2023-12-15","363a5b62-a151-4128-b3ca-42ddfa49eb27","Code_125","Active Comparator Arm","C174267"
"http://www.cdisc.org","Code","2023-12-15","d36df634-1e20-47ce-b755-db8c973cf0d3","Code_126","Data Generated Within Study","C188866"
"http://www.cdisc.org","Code","2023-12-15","82ccbc42-7708-4448-9949-f9e149efcc70","Code_127","Active Comparator Arm","C174267"
"http://www.cdisc.org","Code","2023-12-15","e4d43da7-140e-4b62-8838-bf855f2b4e75","Code_128","Data Generated Within Study","C188866"
"http://www.cdisc.org","Code","2023-12-15","a7744ff0-a679-40a6-9b6b-33928e2e8962","Code_136","Double Blind Study","C15228"
"http://www.cdisc.org","Code","2023-12-15","04dc8f4a-db60-4119-b293-12c12edb9a31","Code_129","Screening Epoch","C202487"
"http://www.cdisc.org","Code","2023-12-15","51339eb5-364f-4ef1-9e7d-582012c156ff","Code_130","Treatment Epoch","C101526"
"http://www.cdisc.org","Code","2023-12-15","2f60115a-d154-4263-ae15-4a8dc8a52e75","Code_131","Treatment Epoch","C101526"
"http://www.cdisc.org","Code","2023-12-15","104f829a-51b0-4559-b4a5-4418397ec87b","Code_132","Treatment Epoch","C101526"
"http://www.cdisc.org","Code","2023-12-15","5f737830-736d-41ff-9aa5-395aa9a024a8","Code_133","Follow-Up Epoch","C202578"
"ICD-10-CM","Code","1","06450fe7-d936-4bb9-9671-001156dedad1","Code_550","Alzheimer's disease; unspecified","G30.9"
"SNOMED","Code","January 31, 2018","dfc8d4fa-5aef-45f0-8dcc-9401d93ab183","Code_551","Alzheimer's disease","26929004"
"http://www.cdisc.org","Code","2023-12-15","e11b46eb-15be-4bd2-94fc-1bb80d911958","Code_142","Sponsor","C70793"
"http://www.cdisc.org","Code","2023-12-15","8020aa6c-3892-4649-bab6-f069afd348e7","Code_555","Trial Primary Objective","C85826"
"http://www.cdisc.org","Code","2023-12-15","9dffa119-b3d9-436b-91bf-deedcf9a16ff","Code_554","Primary Endpoint","C94496"
"http://www.cdisc.org","Code","2023-12-15","b77475f4-41dc-4e90-8c5d-ca4d069c1a3a","Code_556","Primary Endpoint","C94496"
"http://www.cdisc.org","Code","2023-12-15","7645f742-0748-40bd-bbbd-cee8c7d1e39e","Code_558","Trial Primary Objective","C85826"
"http://www.cdisc.org","Code","2023-12-15","910f5c29-d3c2-4fa2-b10f-e2bb0b836339","Code_557","Primary Endpoint","C94496"
"http://www.cdisc.org","Code","2023-12-15","a6d21032-074f-40ac-bdb5-f19694bd5d2a","Code_559","Primary Endpoint","C94496"
"http://www.cdisc.org","Code","2023-12-15","b837ae03-9895-4d4c-8df3-90d1505d035c","Code_560","Primary Endpoint","C94496"
"http://www.cdisc.org","Code","2023-12-15","2068afaf-d79f-41e3-ad89-6154a07c3e29","Code_562","Trial Secondary Objective","C85827"
"http://www.cdisc.org","Code","2023-12-15","145a4e9b-ce73-4fd9-b979-2b10645730b9","Code_561","Secondary Endpoint","C139173"
"http://www.cdisc.org","Code","2023-12-15","52aa52ab-d9b4-4393-8ca0-d2353a20dea1","Code_563","Secondary Endpoint","C139173"
"http://www.cdisc.org","Code","2023-12-15","e981260a-5b37-4c84-bc64-28176cfe811f","Code_564","Secondary Endpoint","C139173"
"http://www.cdisc.org","Code","2023-12-15","ec5915d3-cc8b-4e32-8ab2-76895ebfc2da","Code_566","Trial Secondary Objective","C85827"
"http://www.cdisc.org","Code","2023-12-15","f9e7c452-9bcb-4263-8c4d-7f6b1c38e61c","Code_565","Secondary Endpoint","C139173"
"http://www.cdisc.org","Code","2023-12-15","59ddc7d0-bfb6-436f-8dd1-6f1703e011ae","Code_568","Trial Secondary Objective","C85827"
"http://www.cdisc.org","Code","2023-12-15","b3e53624-9f02-42b2-9afb-fd655d2c48c1","Code_567","Secondary Endpoint","C139173"
"http://www.cdisc.org","Code","2023-12-15","3ddb303f-c9c9-4c0d-9bba-11c564c83eee","Code_570","Trial Secondary Objective","C85827"
"http://www.cdisc.org","Code","2023-12-15","5bb8137c-b171-46b5-8b1d-99a3915a3df2","Code_569","Secondary Endpoint","C139173"
"http://www.cdisc.org","Code","2023-12-15","2f34b09c-ee49-41fc-947f-bd6ce6852ec1","Code_571","Inclusion Criteria","C25532"
"http://www.cdisc.org","Code","2023-12-15","c1068411-d4d7-4d8f-b8b9-417e48392ad2","Code_572","Inclusion Criteria","C25532"
"http://www.cdisc.org","Code","2023-12-15","91bdd998-f691-40cd-ba48-b8c48f8c1ae3","Code_573","Inclusion Criteria","C25532"
"http://www.cdisc.org","Code","2023-12-15","dfb9ba53-f935-4647-b55c-89c403f707e9","Code_574","Inclusion Criteria","C25532"
"http://www.cdisc.org","Code","2023-12-15","3c282592-abee-4286-a8f9-18eba39b2af1","Code_575","Inclusion Criteria","C25532"
"http://www.cdisc.org","Code","2023-12-15","a1711a99-0910-4d40-863e-022f39122f7c","Code_576","Inclusion Criteria","C25532"
"http://www.cdisc.org","Code","2023-12-15","3720389b-141a-46c6-b65f-5e0b9a7d4509","Code_577","Inclusion Criteria","C25532"
"http://www.cdisc.org","Code","2023-12-15","b0464b93-f1d0-4d3e-82ab-877dee2fbd66","Code_578","Inclusion Criteria","C25532"
"http://www.cdisc.org","Code","2023-12-15","5179a022-d0c9-4342-9eeb-ba9640b556f0","Code_579","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","cb748c99-c466-4f1f-9760-3aafcb07f7d9","Code_580","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","2bf6b0e2-5e6f-41b0-98c0-0d25ab252234","Code_581","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","9510953d-ce16-4324-80e4-1881d7721f92","Code_582","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","35603573-227a-483f-9647-c75e874925d2","Code_583","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","f08ddf22-e019-4b79-bee8-a7af67418b4d","Code_584","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","a66eba34-ab8b-422d-8815-7b25bc767ed2","Code_585","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","febebf31-87dd-4fb6-aee5-5b653cb3644a","Code_586","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","f392fdef-4bb3-4ec4-92cb-48fd83ded757","Code_587","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","5113879f-d1b1-4e65-92f2-80c892996322","Code_588","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","9a736b6f-d300-4e20-a461-120b032e1b2c","Code_589","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","1f75ce4b-9e96-4ad2-9699-e917e781772c","Code_590","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","15d687df-3303-4400-a27a-a6837daff70f","Code_591","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","da678a88-2461-4938-8f61-e9d818202634","Code_592","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","18274763-63c0-4e8e-8f40-2310b42bf715","Code_593","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","59c05f8a-95ac-4b3e-a236-14ac2687a010","Code_594","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","109da539-6391-4023-9ef6-cfd0ee294d58","Code_595","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","75a5b2af-af90-40e7-9c14-f284991f16e5","Code_596","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","f6d1a110-7749-4af5-9ec8-b065afee2a8d","Code_597","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","59efd615-9e1a-4c10-b545-b320d4cbf063","Code_598","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","2f1eade9-8ae1-46fa-98f5-4c5440eff107","Code_599","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","e04881e4-6bea-44b2-9d57-8a54269d0806","Code_600","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","17b6b3d5-e11b-48ec-af59-e2d7739c5839","Code_601","Exclusion Criteria","C25370"
"http://www.cdisc.org","Code","2023-12-15","c0f01b24-8347-4d47-8ef6-1c30293c61ad","Code_552","Year","C29848"
"http://www.cdisc.org","Code","2023-12-15","85c1947f-15a5-438f-a450-44cd92833542","Code_14","Before","C201357"
"http://www.cdisc.org","Code","2023-12-15","275af645-a638-47d7-952d-22f5a26923cc","Code_15","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","d1544012-db9b-401d-b39d-8ff5de9cdb7c","Code_16","Before","C201357"
"http://www.cdisc.org","Code","2023-12-15","0fa61555-4c9e-4f24-beaf-30d0ce92ba06","Code_17","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","5fc440d5-6e84-4cc7-8783-4c602ee2fdd7","Code_19","Fixed Reference","C201358"
"http://www.cdisc.org","Code","2023-12-15","4b04b97f-b3ca-43f5-b8f0-089345769ccd","Code_20","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","d8a18391-bf82-41a0-ba73-c4b51d56804d","Code_21","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","29c2de6a-c8d2-44c2-8dd2-075ff3e0856c","Code_22","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","80002d1c-db2d-4288-807e-46abed6db6e4","Code_24","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","dca84f0d-a53d-47ca-b8dc-d70da101f3a5","Code_25","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","6961b195-d4e4-4dab-94f5-5165279fe7aa","Code_27","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","9a0ebd16-5665-418f-9d03-29f4c6fcc9e4","Code_28","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","ecfc8195-a21a-4a4e-85b1-5a4cc6f4faa1","Code_30","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","844db63a-d4d2-4bae-8d14-b1d25cf2d49b","Code_31","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","40f99580-20d0-4413-915c-2d6a3076a75a","Code_35","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","16704acd-aa90-4abf-a717-38b60a46dc59","Code_36","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","e2204b1b-9faf-47d6-a1e2-db08e7c39ca3","Code_40","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","efa30ad9-1552-4480-8318-db3cd53c014a","Code_41","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","f6a5eaf5-acf8-4117-9bb9-afef478e538f","Code_45","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","a78fcb7a-e969-4fd5-886d-9a5beb053dfd","Code_46","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","e271aee9-5bc5-443f-a10f-056d2e70819a","Code_50","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","7691f407-579f-4749-8db9-b12da37bcd56","Code_51","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","14d97444-c0ff-4424-bcb1-020f636903b5","Code_53","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","c6247561-e2a1-48b1-a9d6-b98aaac50ab9","Code_54","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","63e44c50-6122-4c49-8956-ef997eb39b14","Code_33","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","d82753ec-09e7-4397-8f50-e099e44f8565","Code_34","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","bced8c61-0a3f-4d83-92f6-3bcbb6d01605","Code_38","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","3bef4d87-dcf3-4023-8a0f-74d1501bf4d8","Code_39","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","3f48be0f-eaf2-46b6-b66a-681fbf8b0d9e","Code_43","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","dff3593f-86af-419b-ad1f-b53886bc84fd","Code_44","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","162f4d97-bc99-49c7-9f49-6fd88b960e64","Code_48","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","2c8abf25-f813-426e-ab81-4e3dcefe9a5a","Code_49","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","c86a0c34-0f1b-4f5f-bbf3-6dc9c572a2b7","Code_56","Fixed Reference","C201358"
"http://www.cdisc.org","Code","2023-12-15","f80dba89-622d-47ec-89f9-030bc3b75354","Code_57","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","75740b10-f505-4767-a380-1c949d3faf11","Code_58","Fixed Reference","C201358"
"http://www.cdisc.org","Code","2023-12-15","cc667f4c-631b-416d-bb86-69e1ad7449be","Code_59","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","8b245add-2bec-48c2-8151-7bf2353317a2","Code_60","Fixed Reference","C201358"
"http://www.cdisc.org","Code","2023-12-15","473f635e-3217-4c24-b7d2-be1cd0e193ed","Code_61","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","e3dca60e-ab9f-4929-b8f7-da76918250d4","Code_62","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","5d5eb433-0fd9-47bf-95ee-6e91fff43ff1","Code_63","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","24f7b49d-179d-4f02-99ed-225950d730a2","Code_64","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","0d6fcbee-2436-4c86-8713-b4d1bfcbb19b","Code_65","End to Start","C201353"
"http://www.cdisc.org","Code","2023-12-15","97769340-f6f2-4e66-bd8a-f5b5606c6754","Code_66","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","a965aa0e-2dcb-49e3-865c-198c86e25fbd","Code_67","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","4addd7ed-e9c1-49b4-a686-1e45a4f7ba77","Code_68","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","d547eac0-2df7-47ce-955f-3b227dff9bf6","Code_69","End to Start","C201353"
"http://www.cdisc.org","Code","2023-12-15","c5742355-418e-4522-9f20-bfa6c829690d","Code_70","After","C201356"
"http://www.cdisc.org","Code","2023-12-15","03d5a810-6f64-4dd2-974e-ff7afab2c701","Code_71","Start to Start","C201355"
"http://www.cdisc.org","Code","2023-12-15","73ac4e4e-7727-43bc-b1fc-63cddb678e85","Code_602","Clinical Study Sponsor","C70793"
"ISO 3166 1 alpha3","Code","2020-08","be075ce3-2156-45be-953d-05394237c7d6","Code_603","United Kingdom of Great Britain and Northern Ireland","GBR"
"http://www.cdisc.org","Code","2023-12-15","857c8028-6a99-4a3f-9267-be078744380c","Code_3","Study Acronym","C94108"
"http://www.cdisc.org","Code","2023-12-15","024ed89f-b71e-4744-a0e2-b6f5e929caa6","Code_5","Brief Study Title","C99905x1"
"http://www.cdisc.org","Code","2023-12-15","8296e752-f66d-441a-98f1-1d92ecc8a87e","Code_6","Official Study Title","C99905x2"
"http://www.cdisc.org","Code","2023-12-15","872f2340-cf3a-4821-989e-9f1cc65a3b14","Code_7","Public Study Title","C99905x3"
"http://www.cdisc.org","Code","2023-12-15","8959c04d-b524-459a-8103-071ab65357b5","Code_8","Final","C25508"
"http://www.cdisc.org","Code","2023-12-15","6cf49c2e-3b3d-4885-90bc-45e2dc945bd0","Code_11","Protocol Effective Date","C99903x1"
"http://www.cdisc.org","Code","2023-12-15","52ce7350-4390-410d-b803-840fad3131d0","Code_13","Region","C41129"
"ISO 3166 1 alpha3","Code","2020-08","d5930467-0864-4a78-9c4d-a4e39c10e466","Code_12","Europe","150"
