"code","instanceType","codeSystem","decode","uuid:ID","codeSystemVersion","id"
"C49669","Code","http://www.cdisc.org","Unit of Pressure","bd8c6159-371e-46d2-ab49-d6896f1c8ba6","2023-12-15","Code_380"
"C62122","Code","http://www.cdisc.org","Sitting","cec9b348-86ae-4e59-96ee-ce5079069482","2023-12-15","Code_381"
"C62166","Code","http://www.cdisc.org","Standing","3890f403-5099-48f2-a6d2-969fb950ffcf","2023-12-15","Code_382"
"C62167","Code","http://www.cdisc.org","Supine Position","dc3d154c-af98-4263-b3c3-6e7a27ffa30d","2023-12-15","Code_383"
"C62164","Code","http://www.cdisc.org","Body Position","2aa953b5-62d5-4603-b602-a9c9980ebe42","2023-12-15","Code_384"
"C12681","Code","http://www.cdisc.org","Brachial Artery","c512ba66-2505-49cb-b964-1bab94c6b83a","2023-12-15","Code_385"
"C12687","Code","http://www.cdisc.org","Common Carotid Artery","9f1026dd-394a-4a9c-a967-6254451ee2ab","2023-12-15","Code_386"
"C32478","Code","http://www.cdisc.org","Dorsalis Pedis Artery","d769f670-748a-46a6-866c-688ad0b23b35","2023-12-15","Code_387"
"C12715","Code","http://www.cdisc.org","Femoral Artery","48cb357e-9e14-41d6-a845-d9cb7c9feacd","2023-12-15","Code_388"
"C12838","Code","http://www.cdisc.org","Radial Artery","9feb7807-b05a-41e6-843d-056236536bdf","2023-12-15","Code_389"
"C13717","Code","http://www.cdisc.org","Anatomic Site","6bbad837-892e-4ad7-9bf7-157764e9a411","2023-12-15","Code_390"
"C25229","Code","http://www.cdisc.org","Left","d338a4f9-70cf-43cb-ba9a-f55e699e00f5","2023-12-15","Code_391"
"C25228","Code","http://www.cdisc.org","Right","309214b7-26f5-4eb6-b354-75ff768cbbce","2023-12-15","Code_392"
"C25185","Code","http://www.cdisc.org","Laterality","edb31606-465a-4b8c-b17b-4baaa017e42c","2023-12-15","Code_393"
"C25298","Code","http://www.cdisc.org","SYSBP","545ab969-51e6-4309-933d-f95304366606","2023-12-15","Code_394"
"C25299","Code","http://www.cdisc.org","DIABP","c8fa4b2d-495c-4aa5-ac03-6b5cc9febfe8","2023-12-15","Code_395"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","2ce44961-80d6-446e-915d-17cf75a53a5b","2023-12-15","Code_396"
"C49669","Code","http://www.cdisc.org","Unit of Pressure","243b9ac9-af7e-4d7b-8c04-a0b1c24396f4","2023-12-15","Code_397"
"C62122","Code","http://www.cdisc.org","Sitting","a81cda2f-3140-4eff-9fa5-6c4ba9cb46cb","2023-12-15","Code_398"
"C62166","Code","http://www.cdisc.org","Standing","3cc8f309-2521-4de9-9e52-a46daa582e9d","2023-12-15","Code_399"
"C62167","Code","http://www.cdisc.org","Supine Position","ce944912-44ac-4032-9296-2e985bdaa3b9","2023-12-15","Code_400"
"C62164","Code","http://www.cdisc.org","Body Position","293c3ed8-d0dc-40fa-8430-ae61528e8972","2023-12-15","Code_401"
"C12681","Code","http://www.cdisc.org","Brachial Artery","d2e3a8aa-a264-4c9e-9577-37117094b1d4","2023-12-15","Code_402"
"C12687","Code","http://www.cdisc.org","Common Carotid Artery","4d2c06ab-1646-45d8-b682-1be3b9db08a3","2023-12-15","Code_403"
"C32478","Code","http://www.cdisc.org","Dorsalis Pedis Artery","77abbfc2-d40f-499e-87c8-1048512f1c2b","2023-12-15","Code_404"
"C12715","Code","http://www.cdisc.org","Femoral Artery","38a82a6a-d5b6-4784-850b-5e7100301e16","2023-12-15","Code_405"
"C12838","Code","http://www.cdisc.org","Radial Artery","b2a0984e-f6c3-4df0-a391-5f611e4d45fd","2023-12-15","Code_406"
"C13717","Code","http://www.cdisc.org","Anatomic Site","791b8ee0-f038-4b1f-a8ec-04df1799d5c8","2023-12-15","Code_407"
"C25229","Code","http://www.cdisc.org","Left","28bba564-b083-4f50-9c79-417e58b6ddbb","2023-12-15","Code_408"
"C25228","Code","http://www.cdisc.org","Right","e9228425-18eb-4e4c-944f-3eaae85bd612","2023-12-15","Code_409"
"C25185","Code","http://www.cdisc.org","Laterality","1c057278-9a78-421a-8024-09bd51fa6ce3","2023-12-15","Code_410"
"C25299","Code","http://www.cdisc.org","DIABP","bc902f76-214b-44e6-801c-ea9433c938e6","2023-12-15","Code_411"
"C49677","Code","http://www.cdisc.org","HR","38dc934a-ec41-403b-825f-2c26ef686cda","2023-12-15","Code_412"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","b3579cda-de8d-4a86-bbf9-fc94cc62b5c6","2023-12-15","Code_413"
"C73688","Code","http://www.cdisc.org","Count per Minute","fee4a4a9-3f58-43a6-8e2d-06414f092317","2023-12-15","Code_414"
"C62122","Code","http://www.cdisc.org","Sitting","2e5723b1-4e41-4746-bc34-db4521c9f4f8","2023-12-15","Code_415"
"C62166","Code","http://www.cdisc.org","Standing","53a21437-b944-490c-a613-e4dd28eb3bc9","2023-12-15","Code_416"
"C62167","Code","http://www.cdisc.org","Supine Position","e7df28fc-dc2b-4441-9b2c-885518c63686","2023-12-15","Code_417"
"C62164","Code","http://www.cdisc.org","Body Position","daf3a6b5-689b-4c2e-8d8e-e336a3074eef","2023-12-15","Code_418"
"C12681","Code","http://www.cdisc.org","Brachial Artery","8fb7b617-84ef-407f-a469-4603fdb9330b","2023-12-15","Code_419"
"C12687","Code","http://www.cdisc.org","Common Carotid Artery","a543ea58-03a2-41ae-aeca-82d6a2a14efd","2023-12-15","Code_420"
"C32478","Code","http://www.cdisc.org","Dorsalis Pedis Artery","257b5a70-af0e-44a0-a1fd-9becd57bc03d","2023-12-15","Code_421"
"C12715","Code","http://www.cdisc.org","Femoral Artery","d8dd5877-90cc-4034-b8ea-77106c198bdd","2023-12-15","Code_422"
"C12838","Code","http://www.cdisc.org","Radial Artery","278a47ba-6aec-4cb6-8c6c-470e92861ecb","2023-12-15","Code_423"
"C13717","Code","http://www.cdisc.org","Anatomic Site","31ef73df-25b3-4b02-9ca2-02e3c1227e55","2023-12-15","Code_424"
"C25229","Code","http://www.cdisc.org","Left","2d76f952-ecc6-4a27-8620-7d109f98828f","2023-12-15","Code_425"
"C25228","Code","http://www.cdisc.org","Right","78c6b1db-1694-4dba-8ae0-51732b755047","2023-12-15","Code_426"
"C25185","Code","http://www.cdisc.org","Laterality","9405409d-5962-4104-bf6d-99919b9bc861","2023-12-15","Code_427"
"C49677","Code","http://www.cdisc.org","HR","bb29c3a2-9914-4e2b-b9af-b6297bd0f1d6","2023-12-15","Code_428"
"C174268","Code","http://www.cdisc.org","Placebo Comparator Arm","d55d8123-b4b2-4de4-8c59-8d50aad135da","2023-12-15","Code_123"
"C188866","Code","http://www.cdisc.org","Data Generated Within Study","1011219e-9f20-4fce-8adb-ede0da5812b1","2023-12-15","Code_124"
"C174267","Code","http://www.cdisc.org","Active Comparator Arm","9ce25d15-4ca7-4f2a-9062-d909b2c7f369","2023-12-15","Code_125"
"C188866","Code","http://www.cdisc.org","Data Generated Within Study","4898632c-decb-46fe-9d2b-9964c4214888","2023-12-15","Code_126"
"C174267","Code","http://www.cdisc.org","Active Comparator Arm","a1745da4-3c9a-4173-81a9-898ca62efe93","2023-12-15","Code_127"
"C188866","Code","http://www.cdisc.org","Data Generated Within Study","2293be0d-63c9-4497-8708-2486df08b5a4","2023-12-15","Code_128"
"C15228","Code","http://www.cdisc.org","Double Blind Study","298c2869-5862-4ff2-989e-a9219e3ca576","2023-12-15","Code_136"
"C202487","Code","http://www.cdisc.org","Screening Epoch","b27f5687-d9f8-438c-a78c-9b51ef6649c7","2023-12-15","Code_129"
"C101526","Code","http://www.cdisc.org","Treatment Epoch","de88cf49-f3ac-4645-a001-47e36cee2d71","2023-12-15","Code_130"
"C101526","Code","http://www.cdisc.org","Treatment Epoch","50e7c009-f53a-4fc0-99b2-70d1107bedb3","2023-12-15","Code_131"
"C101526","Code","http://www.cdisc.org","Treatment Epoch","7c2b9702-ead2-468b-9007-7176f13d1f6f","2023-12-15","Code_132"
"C202578","Code","http://www.cdisc.org","Follow-Up Epoch","b1f33569-5d45-4d11-b6a9-d6ae043c7c9c","2023-12-15","Code_133"
"G30.9","Code","ICD-10-CM","Alzheimer's disease; unspecified","dd668dd7-897d-43a4-a901-92a54b3960eb","1","Code_550"
"26929004","Code","SNOMED","Alzheimer's disease","1caefe03-a134-4ec4-8959-9f58b67e7b00","January 31, 2018","Code_551"
"C70793","Code","http://www.cdisc.org","Sponsor","bc07da65-6bf9-4b30-ab32-a06f16287fd7","2023-12-15","Code_142"
"C85826","Code","http://www.cdisc.org","Trial Primary Objective","91331d6a-f63f-4258-822e-3ad8cec07477","2023-12-15","Code_555"
"C94496","Code","http://www.cdisc.org","Primary Endpoint","e040e5c4-461b-43e3-b534-f61991ad6e3e","2023-12-15","Code_554"
"C94496","Code","http://www.cdisc.org","Primary Endpoint","21ea57ac-112a-4aed-9633-a41100150fcd","2023-12-15","Code_556"
"C85826","Code","http://www.cdisc.org","Trial Primary Objective","f0f0c0e8-41b1-4d58-a972-00cd3e244a87","2023-12-15","Code_558"
"C94496","Code","http://www.cdisc.org","Primary Endpoint","6ddd7c80-f2c6-4fe1-88cf-a2e5fbb20c23","2023-12-15","Code_557"
"C94496","Code","http://www.cdisc.org","Primary Endpoint","20b6151c-d3eb-4744-9a54-162f29149f25","2023-12-15","Code_559"
"C94496","Code","http://www.cdisc.org","Primary Endpoint","1246352e-3706-4d18-bde3-30de9eca7484","2023-12-15","Code_560"
"C85827","Code","http://www.cdisc.org","Trial Secondary Objective","90f2c789-ace7-47f5-9772-fa197a3eabdc","2023-12-15","Code_562"
"C139173","Code","http://www.cdisc.org","Secondary Endpoint","50f2a6bc-720e-4dc4-a9ce-d141f52da77a","2023-12-15","Code_561"
"C139173","Code","http://www.cdisc.org","Secondary Endpoint","135ced51-6b9b-4517-9d0d-f32f1bc88767","2023-12-15","Code_563"
"C139173","Code","http://www.cdisc.org","Secondary Endpoint","6ba8c605-4fc5-4829-8905-a688306807bf","2023-12-15","Code_564"
"C85827","Code","http://www.cdisc.org","Trial Secondary Objective","7561a171-4cdd-405d-99be-05e2c62893ca","2023-12-15","Code_566"
"C139173","Code","http://www.cdisc.org","Secondary Endpoint","66283380-3274-4ef9-9499-423c85837866","2023-12-15","Code_565"
"C85827","Code","http://www.cdisc.org","Trial Secondary Objective","4a01a484-d3ce-444f-b6f2-cbdd9247238d","2023-12-15","Code_568"
"C139173","Code","http://www.cdisc.org","Secondary Endpoint","73798f9c-7440-42a7-8f22-e00eb1abae29","2023-12-15","Code_567"
"C85827","Code","http://www.cdisc.org","Trial Secondary Objective","0551c5b1-170e-4191-94ef-e7ce55ec372e","2023-12-15","Code_570"
"C139173","Code","http://www.cdisc.org","Secondary Endpoint","aa36ea90-f330-432b-9f95-6b98471da32a","2023-12-15","Code_569"
"C25532","Code","http://www.cdisc.org","Inclusion Criteria","af5102e9-03de-44ef-947c-6df46b6df582","2023-12-15","Code_571"
"C25532","Code","http://www.cdisc.org","Inclusion Criteria","5c53de91-b536-4fa0-b0d3-daea7bcf5168","2023-12-15","Code_572"
"C25532","Code","http://www.cdisc.org","Inclusion Criteria","67218e08-a520-4e25-a72d-5865d396ee08","2023-12-15","Code_573"
"C25532","Code","http://www.cdisc.org","Inclusion Criteria","833d2f8b-e54d-4c71-9912-17ec637d9e82","2023-12-15","Code_574"
"C25532","Code","http://www.cdisc.org","Inclusion Criteria","e067c4a2-a497-4ebd-b3be-322dce70bedc","2023-12-15","Code_575"
"C25532","Code","http://www.cdisc.org","Inclusion Criteria","2e4ad500-fbc8-4216-8bf1-3f0908ebf6c2","2023-12-15","Code_576"
"C25532","Code","http://www.cdisc.org","Inclusion Criteria","83abe0b6-c752-467b-93ac-096a19c89c6c","2023-12-15","Code_577"
"C25532","Code","http://www.cdisc.org","Inclusion Criteria","c6f1155d-a249-483a-a31b-78c33d20c494","2023-12-15","Code_578"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","6a8dcfe3-b217-42a0-884d-ffed18d70da8","2023-12-15","Code_579"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","395d1bfe-9e81-40e4-98b5-7b67f6b49f76","2023-12-15","Code_580"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","2d83485b-27dc-4aa6-afc1-8f99df52fade","2023-12-15","Code_581"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","eb00a6f9-d6f7-48d1-9253-871908e69547","2023-12-15","Code_582"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","541bd685-dac4-43dd-96bd-067870f6d4e5","2023-12-15","Code_583"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","feda5500-b8af-4602-bd65-6c44666f6c8b","2023-12-15","Code_584"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","5180f242-2680-48bf-9927-d44f78b755b4","2023-12-15","Code_585"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","882bba98-fb76-452b-b5f8-a036ed088246","2023-12-15","Code_586"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","f3b7c017-89a6-47f7-b31a-cd72deae6493","2023-12-15","Code_587"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","6461bef8-267b-4a82-8d5a-63127f921729","2023-12-15","Code_588"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","67590d58-7f4f-4d91-ba1d-55719d7d8df0","2023-12-15","Code_589"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","7fe5a412-b273-436a-94af-1aceaf2635b4","2023-12-15","Code_590"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","014c05b0-c690-4e96-9f57-ac8b296d717f","2023-12-15","Code_591"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","7d09b424-b707-4a9d-8817-3b436780da60","2023-12-15","Code_592"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","96e176f5-bbd1-4780-8657-d7a2fd7a7533","2023-12-15","Code_593"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","6507f965-42d1-4781-84e0-33945aa78b54","2023-12-15","Code_594"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","0a55f22a-0f94-46f4-9830-7a46bce18a51","2023-12-15","Code_595"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","4c68407f-1912-4539-a419-e25c2effe7f5","2023-12-15","Code_596"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","60adb42a-a1a7-49d5-9e9b-ce1483afc52f","2023-12-15","Code_597"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","00639efa-ab54-4014-9b05-80f55dc692a9","2023-12-15","Code_598"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","b93a9b7b-a81d-4477-a652-40fe0b40820c","2023-12-15","Code_599"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","730e6d7d-8358-47c2-b819-ac956b7c1ae3","2023-12-15","Code_600"
"C25370","Code","http://www.cdisc.org","Exclusion Criteria","c7ab06f1-238d-43d5-932f-85e2881105cd","2023-12-15","Code_601"
"C29848","Code","http://www.cdisc.org","Year","4faa143f-65c2-443f-b81a-54e4739360e3","2023-12-15","Code_552"
"C201357","Code","http://www.cdisc.org","Before","04e2aa98-eefd-4065-899c-75385df1f518","2023-12-15","Code_14"
"C201355","Code","http://www.cdisc.org","Start to Start","3b4a1eba-69aa-4a5e-9af1-1b3398ab0d9f","2023-12-15","Code_15"
"C201357","Code","http://www.cdisc.org","Before","744a6982-45f7-47b4-a3ff-6c38ad342488","2023-12-15","Code_16"
"C201355","Code","http://www.cdisc.org","Start to Start","fde23a51-a497-43e9-b030-18f7d44691a2","2023-12-15","Code_17"
"C201358","Code","http://www.cdisc.org","Fixed Reference","3f779ce1-cd10-4f37-b597-be1cca1a4acb","2023-12-15","Code_19"
"C201355","Code","http://www.cdisc.org","Start to Start","8024e964-b0e1-4655-9d1d-8937bcfad07e","2023-12-15","Code_20"
"C201356","Code","http://www.cdisc.org","After","0793a20a-d587-4a3e-b5f7-3484bbf61a9f","2023-12-15","Code_21"
"C201355","Code","http://www.cdisc.org","Start to Start","31e16636-cde1-4925-bb71-765fe38977df","2023-12-15","Code_22"
"C201356","Code","http://www.cdisc.org","After","a0bb1387-44f9-4ced-ac18-c94f0674574b","2023-12-15","Code_24"
"C201355","Code","http://www.cdisc.org","Start to Start","45989710-3e90-48ef-ae55-0239dbde980a","2023-12-15","Code_25"
"C201356","Code","http://www.cdisc.org","After","c65ea9de-c5fd-4e1a-95f7-afce6a173c64","2023-12-15","Code_27"
"C201355","Code","http://www.cdisc.org","Start to Start","f009f2d8-003a-4633-bd77-2b3f24f103a6","2023-12-15","Code_28"
"C201356","Code","http://www.cdisc.org","After","1a82bced-7df8-499c-9038-c1151ade4322","2023-12-15","Code_30"
"C201355","Code","http://www.cdisc.org","Start to Start","f30ab0c5-a1c1-4828-9273-1bb88b09e0f6","2023-12-15","Code_31"
"C201356","Code","http://www.cdisc.org","After","70531c9f-d7ed-4cd4-bf39-e0666b493349","2023-12-15","Code_35"
"C201355","Code","http://www.cdisc.org","Start to Start","51369739-c2d9-4288-af6e-f1f21bb038d0","2023-12-15","Code_36"
"C201356","Code","http://www.cdisc.org","After","70bd4326-6610-4246-a500-b830ebbdaa21","2023-12-15","Code_40"
"C201355","Code","http://www.cdisc.org","Start to Start","e5a989ad-1bba-4964-ad53-96f45c64be7f","2023-12-15","Code_41"
"C201356","Code","http://www.cdisc.org","After","4d74ad14-e1e3-4928-8d04-8ad71ce4f6c1","2023-12-15","Code_45"
"C201355","Code","http://www.cdisc.org","Start to Start","42092506-3075-4c70-9d6e-09bb6b2fecd0","2023-12-15","Code_46"
"C201356","Code","http://www.cdisc.org","After","99bd2983-1bdb-4ebc-b39c-b0569fe12f39","2023-12-15","Code_50"
"C201355","Code","http://www.cdisc.org","Start to Start","c6e966b4-e29c-4094-a4be-b9edacc7f88c","2023-12-15","Code_51"
"C201356","Code","http://www.cdisc.org","After","1eea9b80-6bff-4b1d-b7e4-df48d27349c8","2023-12-15","Code_53"
"C201355","Code","http://www.cdisc.org","Start to Start","2d3ba599-1b03-4195-a89c-8f463c151823","2023-12-15","Code_54"
"C201356","Code","http://www.cdisc.org","After","2f0755b5-61a9-4a55-b32a-86fae8f06960","2023-12-15","Code_33"
"C201355","Code","http://www.cdisc.org","Start to Start","2edad7c9-6ac8-48ec-a68c-172053bc500d","2023-12-15","Code_34"
"C201356","Code","http://www.cdisc.org","After","bb1b181d-5e3f-498e-b40e-63c5c6a783c8","2023-12-15","Code_38"
"C201355","Code","http://www.cdisc.org","Start to Start","f777e642-7a98-4463-8887-2a01c812eedc","2023-12-15","Code_39"
"C201356","Code","http://www.cdisc.org","After","1b1216ee-2678-431c-8390-118bda29c8ab","2023-12-15","Code_43"
"C201355","Code","http://www.cdisc.org","Start to Start","0da57fad-566d-4c3c-951e-1ddcede8f9f2","2023-12-15","Code_44"
"C201356","Code","http://www.cdisc.org","After","59331998-820b-45db-b36a-44ec0bc0e921","2023-12-15","Code_48"
"C201355","Code","http://www.cdisc.org","Start to Start","4f2b8d1f-b09d-4704-8ae0-ff8bad8f3938","2023-12-15","Code_49"
"C201358","Code","http://www.cdisc.org","Fixed Reference","9f4d1e13-7925-4912-a782-7a736fc30c60","2023-12-15","Code_56"
"C201355","Code","http://www.cdisc.org","Start to Start","5c069527-55f2-4412-8ba0-93700b108d0b","2023-12-15","Code_57"
"C201358","Code","http://www.cdisc.org","Fixed Reference","823a771b-7635-4088-a322-ff05825d7264","2023-12-15","Code_58"
"C201355","Code","http://www.cdisc.org","Start to Start","ca023529-f741-446b-afd4-054580639c8e","2023-12-15","Code_59"
"C201358","Code","http://www.cdisc.org","Fixed Reference","109e7082-0aa9-4965-ab8d-d009f1809432","2023-12-15","Code_60"
"C201355","Code","http://www.cdisc.org","Start to Start","e53465d0-b8e6-4187-8fef-e464980c5b34","2023-12-15","Code_61"
"C201356","Code","http://www.cdisc.org","After","78deb07b-1415-472a-a018-590302c602c4","2023-12-15","Code_62"
"C201355","Code","http://www.cdisc.org","Start to Start","c0d28bb9-d457-4074-bd2d-c4eaf391cdeb","2023-12-15","Code_63"
"C201356","Code","http://www.cdisc.org","After","26433d07-b5c5-4057-b920-e5607687cc24","2023-12-15","Code_64"
"C201353","Code","http://www.cdisc.org","End to Start","4652096e-dc5d-4a71-b4f9-6fcf8ae4a8d0","2023-12-15","Code_65"
"C201356","Code","http://www.cdisc.org","After","22524b2d-5559-4179-91c3-dab6c5a01171","2023-12-15","Code_66"
"C201355","Code","http://www.cdisc.org","Start to Start","060b6e5a-40cd-4e82-9d73-694d504a4694","2023-12-15","Code_67"
"C201356","Code","http://www.cdisc.org","After","b385b551-ef6f-414b-af03-bd2c5bf5f381","2023-12-15","Code_68"
"C201353","Code","http://www.cdisc.org","End to Start","35972690-bb9c-4460-9951-a6734c742a18","2023-12-15","Code_69"
"C201356","Code","http://www.cdisc.org","After","2be45fd6-ef6f-4b85-b943-7dd850a80d84","2023-12-15","Code_70"
"C201355","Code","http://www.cdisc.org","Start to Start","e83acaac-98fe-4132-8b90-e3c98d0a4aae","2023-12-15","Code_71"
"C70793","Code","http://www.cdisc.org","Clinical Study Sponsor","3a0d73e6-7057-492d-b3db-75fbec281dbd","2023-12-15","Code_602"
"GBR","Code","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","c29501d6-c764-49c9-957c-65bd4f5ed782","2020-08","Code_603"
"C94108","Code","http://www.cdisc.org","Study Acronym","2f95093e-5593-4ead-a7c1-43ae7feaf746","2023-12-15","Code_3"
"C99905x1","Code","http://www.cdisc.org","Brief Study Title","8c73935c-91cc-4a6a-8ec9-c2b9417ae64c","2023-12-15","Code_5"
"C99905x2","Code","http://www.cdisc.org","Official Study Title","b15ddbfd-e50b-4a2c-8e23-bc33ac135c2a","2023-12-15","Code_6"
"C99905x3","Code","http://www.cdisc.org","Public Study Title","ef348385-2978-4116-bf8b-bb6faae091dc","2023-12-15","Code_7"
"C25508","Code","http://www.cdisc.org","Final","8512fd48-1390-46af-8811-57414b6a34e0","2023-12-15","Code_8"
"C99903x1","Code","http://www.cdisc.org","Protocol Effective Date","deeb2241-907d-4f0d-970d-2c389e1c9103","2023-12-15","Code_11"
"C41129","Code","http://www.cdisc.org","Region","3029be73-c1f6-4607-ac8f-b00a25b7d280","2023-12-15","Code_13"
"150","Code","ISO 3166 1 alpha3","Europe","c71095db-8745-44d0-a514-ccbbfd6a0740","2020-08","Code_12"
