"codeSystemVersion","code","codeSystem","uuid:ID","decode","instanceType","id"
"2023-12-15","C62167","http://www.cdisc.org","f7ace79c-f829-4bab-a4ea-ddf99295895d","Supine Position","Code","Code_383"
"2023-12-15","C62164","http://www.cdisc.org","4b1da244-8417-4c44-9052-24fb0641f739","Body Position","Code","Code_384"
"2023-12-15","C12681","http://www.cdisc.org","b90e6742-8ac7-4596-8827-440dabd2fdab","Brachial Artery","Code","Code_385"
"2023-12-15","C12687","http://www.cdisc.org","c83b82b4-232c-478b-881e-90ed3c9f6b10","Common Carotid Artery","Code","Code_386"
"2023-12-15","C32478","http://www.cdisc.org","6dd84aea-419f-4a2c-8e6f-09c1ac1d9212","Dorsalis Pedis Artery","Code","Code_387"
"2023-12-15","C12715","http://www.cdisc.org","3009159b-d3f6-482b-add7-19631748e3a7","Femoral Artery","Code","Code_388"
"2023-12-15","C12838","http://www.cdisc.org","02f398ad-4ec5-4fee-9a8b-eb701fbc7a76","Radial Artery","Code","Code_389"
"2023-12-15","C13717","http://www.cdisc.org","4c014c7a-6598-494a-9383-39c4b3838d38","Anatomic Site","Code","Code_390"
"2023-12-15","C25229","http://www.cdisc.org","5a7d6982-9e4b-4e7a-a666-30f240b447a8","Left","Code","Code_391"
"2023-12-15","C25228","http://www.cdisc.org","842ed4c6-5147-47ab-941d-dba31af46ad8","Right","Code","Code_392"
"2023-12-15","C25185","http://www.cdisc.org","42a7eeaf-2120-4bb5-9a7b-d8051081c1db","Laterality","Code","Code_393"
"2023-12-15","C25298","http://www.cdisc.org","c4303c84-e6ca-4364-8aed-4521c1e495cd","SYSBP","Code","Code_394"
"2023-12-15","C25299","http://www.cdisc.org","9dcf61e7-2d89-48c2-9538-95d11f0bacb1","DIABP","Code","Code_395"
"2023-12-15","C77140","http://www.cdisc.org","a32aac1d-3b93-4f04-b2b6-05343dd1c929","Clinical Test Result","Code","Code_396"
"2023-12-15","C49669","http://www.cdisc.org","3508bc42-9e70-41f8-b766-61377adf3028","Unit of Pressure","Code","Code_397"
"2023-12-15","C62122","http://www.cdisc.org","3c6386b4-2531-40f1-a644-f0092d507790","Sitting","Code","Code_398"
"2023-12-15","C62166","http://www.cdisc.org","3c994b9f-608d-4085-8939-cecd35bcfd82","Standing","Code","Code_399"
"2023-12-15","C62167","http://www.cdisc.org","d43f4ec8-0a04-49f4-859c-2dc78aa61493","Supine Position","Code","Code_400"
"2023-12-15","C62164","http://www.cdisc.org","9cd92af3-ce3f-470b-aa67-7561c967b51b","Body Position","Code","Code_401"
"2023-12-15","C12681","http://www.cdisc.org","12f4ea6b-a5d4-40d7-b793-86a5ef1c119c","Brachial Artery","Code","Code_402"
"2023-12-15","C12687","http://www.cdisc.org","bfcd1221-abf1-425b-8e33-50d3149b092b","Common Carotid Artery","Code","Code_403"
"2023-12-15","C32478","http://www.cdisc.org","d198ef80-75b9-4c67-87cc-c3cbb2edde56","Dorsalis Pedis Artery","Code","Code_404"
"2023-12-15","C12715","http://www.cdisc.org","0a26fe67-7545-477c-90fc-5ba4913f72cf","Femoral Artery","Code","Code_405"
"2023-12-15","C12838","http://www.cdisc.org","8fa7429b-d2ad-4e02-9a70-263d6e86af26","Radial Artery","Code","Code_406"
"2023-12-15","C13717","http://www.cdisc.org","d643b03c-f061-43f2-9110-2f39887e7a76","Anatomic Site","Code","Code_407"
"2023-12-15","C25229","http://www.cdisc.org","05dfca87-a1d1-4b37-9003-de06a09c2572","Left","Code","Code_408"
"2023-12-15","C25228","http://www.cdisc.org","d87ea71f-e68e-49b0-9186-ceb3c77a6fb6","Right","Code","Code_409"
"2023-12-15","C25185","http://www.cdisc.org","c0631f99-8a6b-423a-9807-81b65032bb1a","Laterality","Code","Code_410"
"2023-12-15","C25299","http://www.cdisc.org","6f6c2f00-8419-4a63-8f3e-a57e4709a13f","DIABP","Code","Code_411"
"2023-12-15","C49677","http://www.cdisc.org","48541304-9176-4d22-9354-a5a42cbb2c85","HR","Code","Code_412"
"2023-12-15","C77140","http://www.cdisc.org","917f8bea-c753-4ec4-8f27-dda4e6b4b79f","Clinical Test Result","Code","Code_413"
"2023-12-15","C73688","http://www.cdisc.org","569d76a2-7e9f-4834-ae76-37db5e04ac99","Count per Minute","Code","Code_414"
"2023-12-15","C62122","http://www.cdisc.org","1b5da85b-ba53-432e-87f0-676eff90aeb8","Sitting","Code","Code_415"
"2023-12-15","C62166","http://www.cdisc.org","2c2984c8-e4da-4332-aecb-011cd82765de","Standing","Code","Code_416"
"2023-12-15","C62167","http://www.cdisc.org","b35ab1b3-65eb-4d19-8e60-def700daaabf","Supine Position","Code","Code_417"
"2023-12-15","C62164","http://www.cdisc.org","56085c91-d570-41ad-a166-aa152e9888d9","Body Position","Code","Code_418"
"2023-12-15","C12681","http://www.cdisc.org","1c718fe8-6cd5-4676-839a-3c8e5ef5e0a8","Brachial Artery","Code","Code_419"
"2023-12-15","C12687","http://www.cdisc.org","6a5d1594-f6cc-4f91-8850-21a18a652bbc","Common Carotid Artery","Code","Code_420"
"2023-12-15","C32478","http://www.cdisc.org","4ef6a7e4-3eaf-48bd-bec0-9df8a28c64dc","Dorsalis Pedis Artery","Code","Code_421"
"2023-12-15","C12715","http://www.cdisc.org","55ffbf4f-0892-4f4b-97cf-be74376cbd71","Femoral Artery","Code","Code_422"
"2023-12-15","C12838","http://www.cdisc.org","b436fe60-05f3-46e5-9bfe-293454077689","Radial Artery","Code","Code_423"
"2023-12-15","C13717","http://www.cdisc.org","1a84bff9-2b2f-42ec-9887-726b564cf991","Anatomic Site","Code","Code_424"
"2023-12-15","C25229","http://www.cdisc.org","fea6129c-c4e1-4bd7-8abb-98ae0cea0c95","Left","Code","Code_425"
"2023-12-15","C25228","http://www.cdisc.org","cb6b3476-094c-4aed-9cb4-523d9a8d8146","Right","Code","Code_426"
"2023-12-15","C25185","http://www.cdisc.org","4dbf42d5-e1f1-487e-bdb0-18281467941c","Laterality","Code","Code_427"
"2023-12-15","C49677","http://www.cdisc.org","d9dae02c-8889-4129-8109-b3be270cf360","HR","Code","Code_428"
"2023-12-15","C174268","http://www.cdisc.org","71978edb-7343-4875-a436-40399812f331","Placebo Comparator Arm","Code","Code_123"
"2023-12-15","C188866","http://www.cdisc.org","bdeba4a8-98a6-4da8-b2c0-fc8bad5c3a48","Data Generated Within Study","Code","Code_124"
"2023-12-15","C174267","http://www.cdisc.org","a740e06d-3342-499e-bd67-0ab106ac005d","Active Comparator Arm","Code","Code_125"
"2023-12-15","C188866","http://www.cdisc.org","49e6b177-53bd-40f5-bf03-dbce146c59af","Data Generated Within Study","Code","Code_126"
"2023-12-15","C174267","http://www.cdisc.org","5aaa3cb7-49f7-4683-970e-ea3d89e707b5","Active Comparator Arm","Code","Code_127"
"2023-12-15","C188866","http://www.cdisc.org","73ed0912-856a-4e71-8336-23a701755be0","Data Generated Within Study","Code","Code_128"
"2023-12-15","C15228","http://www.cdisc.org","69438dc6-d0f3-4116-9137-839b83a49137","Double Blind Study","Code","Code_136"
"2023-12-15","C202487","http://www.cdisc.org","26ac6d5a-c94b-442d-8fa4-c8b5a27d8ec4","Screening Epoch","Code","Code_129"
"2023-12-15","C101526","http://www.cdisc.org","b82df0ee-1512-4693-806b-b7703494f512","Treatment Epoch","Code","Code_130"
"2023-12-15","C101526","http://www.cdisc.org","8d31cb50-0adf-4bc9-b15c-8c47a3f14d34","Treatment Epoch","Code","Code_131"
"2023-12-15","C101526","http://www.cdisc.org","95f7d402-9c2b-491a-a128-709281c8882c","Treatment Epoch","Code","Code_132"
"2023-12-15","C202578","http://www.cdisc.org","aff4fe11-51f4-4cbc-859f-ad96efe8096e","Follow-Up Epoch","Code","Code_133"
"1","G30.9","ICD-10-CM","c8966a98-1292-4315-9d43-604937d427a9","Alzheimer's disease; unspecified","Code","Code_546"
"January 31, 2018","26929004","SNOMED","41d8a95a-02a1-4b13-9fc6-2fa43866a59d","Alzheimer's disease","Code","Code_547"
"2023-12-15","C70793","http://www.cdisc.org","8f8cef65-786c-4770-a811-2a8fde98fe24","Sponsor","Code","Code_142"
"2023-12-15","C85826","http://www.cdisc.org","753ee3e4-91ec-4d64-9a1e-801a446eebd7","Primary Objective","Code","Code_551"
"2023-12-15","C94496","http://www.cdisc.org","a6759c63-ea84-401e-9f3a-3a28af1cdac4","Primary Endpoint","Code","Code_550"
"2023-12-15","C94496","http://www.cdisc.org","ff0d9a23-3f52-47bd-a576-0bd7d2c1822b","Primary Endpoint","Code","Code_552"
"2023-12-15","C85826","http://www.cdisc.org","1487b31f-918d-45c8-9123-215fb76a11c9","Primary Objective","Code","Code_554"
"2023-12-15","C94496","http://www.cdisc.org","bd17fb27-0d04-47f4-8977-85b067843fdc","Primary Endpoint","Code","Code_553"
"2023-12-15","C94496","http://www.cdisc.org","33466d35-6bd9-4214-8997-145a7b54c063","Primary Endpoint","Code","Code_555"
"2023-12-15","C94496","http://www.cdisc.org","fbbedd47-88b3-43ac-888b-b9755fe738e9","Primary Endpoint","Code","Code_556"
"2023-12-15","C85827","http://www.cdisc.org","102af612-c0ab-4086-819e-d80d83fdf04e","Secondary Objective","Code","Code_558"
"2023-12-15","C139173","http://www.cdisc.org","9452e74b-e9fb-451a-ab5b-40ee4d544ae8","Secondary Endpoint","Code","Code_557"
"2023-12-15","C139173","http://www.cdisc.org","a81997a0-6561-45b2-85a3-e8cb133beac4","Secondary Endpoint","Code","Code_559"
"2023-12-15","C139173","http://www.cdisc.org","fe54265f-ed7c-4a1d-8423-d9d007c1ccf9","Secondary Endpoint","Code","Code_560"
"2023-12-15","C85827","http://www.cdisc.org","4f23427d-45af-42fb-b389-ab8fe9380cc6","Secondary Objective","Code","Code_562"
"2023-12-15","C139173","http://www.cdisc.org","be3adc14-6313-4381-9a10-376fef38ec67","Secondary Endpoint","Code","Code_561"
"2023-12-15","C85827","http://www.cdisc.org","1ac65faf-60fa-4b81-aeb6-18921eebf3ac","Secondary Objective","Code","Code_564"
"2023-12-15","C139173","http://www.cdisc.org","bba5c0f3-1f91-4c05-85c7-207b97be08ce","Secondary Endpoint","Code","Code_563"
"2023-12-15","C85827","http://www.cdisc.org","881cf2cf-1c92-4913-a6fd-237064ff3565","Secondary Objective","Code","Code_566"
"2023-12-15","C139173","http://www.cdisc.org","967f5148-38c8-4bfc-ab53-8173b4451a5e","Secondary Endpoint","Code","Code_565"
"2023-12-15","C49636","http://www.cdisc.org","24277d9f-22d3-4610-b1f5-b79ee8ad9caa","Both","Code","Code_549"
"2023-12-15","C25532","http://www.cdisc.org","54c0a37e-01de-4cc0-89cf-5d2e6cda654b","Inclusion Criteria","Code","Code_567"
"2023-12-15","C25532","http://www.cdisc.org","5df3a808-8001-418c-ab24-21cf0063166a","Inclusion Criteria","Code","Code_568"
"2023-12-15","C25532","http://www.cdisc.org","ec7e558b-dea5-4cb6-ac97-1eafd4e59332","Inclusion Criteria","Code","Code_569"
"2023-12-15","C25532","http://www.cdisc.org","4a2ba3a7-a9e4-48b5-9c7f-f9c1c7924b5a","Inclusion Criteria","Code","Code_570"
"2023-12-15","C25532","http://www.cdisc.org","b03e4734-4f25-44b0-9d60-c8b782b0e0db","Inclusion Criteria","Code","Code_571"
"2023-12-15","C25532","http://www.cdisc.org","64c3eb57-dc82-494c-98cd-bbe653c79e4e","Inclusion Criteria","Code","Code_572"
"2023-12-15","C25532","http://www.cdisc.org","c98d49e7-b485-4fde-8140-4ed18374444f","Inclusion Criteria","Code","Code_573"
"2023-12-15","C25532","http://www.cdisc.org","2f955b58-1b5b-4b80-8697-e3f3982ef48f","Inclusion Criteria","Code","Code_574"
"2023-12-15","C25370","http://www.cdisc.org","8297d28a-d67c-419c-a380-f4b30a0f3132","Exclusion Criteria","Code","Code_575"
"2023-12-15","C25370","http://www.cdisc.org","3f211060-96e7-44c0-bacf-02052ba4e51b","Exclusion Criteria","Code","Code_576"
"2023-12-15","C25370","http://www.cdisc.org","644b0de4-c8ce-4042-997d-511fbc505916","Exclusion Criteria","Code","Code_577"
"2023-12-15","C25370","http://www.cdisc.org","8397bfe9-a826-4993-8de2-9dd34a65023b","Exclusion Criteria","Code","Code_578"
"2023-12-15","C25370","http://www.cdisc.org","a06cdc9f-b629-4e55-91e5-471793a4534c","Exclusion Criteria","Code","Code_579"
"2023-12-15","C25370","http://www.cdisc.org","0a3c3b4b-452b-4679-a460-6004446c7dfe","Exclusion Criteria","Code","Code_580"
"2023-12-15","C25370","http://www.cdisc.org","1fa3eda7-e6c0-49e0-9c79-6dd7af760b10","Exclusion Criteria","Code","Code_581"
"2023-12-15","C25370","http://www.cdisc.org","fb80b6ba-2028-4076-ad93-91e5569930e9","Exclusion Criteria","Code","Code_582"
"2023-12-15","C25370","http://www.cdisc.org","a821456a-19c7-43eb-98d1-099db9068428","Exclusion Criteria","Code","Code_583"
"2023-12-15","C25370","http://www.cdisc.org","081042f1-b6d3-4143-9557-4934ab828aa1","Exclusion Criteria","Code","Code_584"
"2023-12-15","C25370","http://www.cdisc.org","d500aac8-9a00-4085-9198-4ffa8192e7f7","Exclusion Criteria","Code","Code_585"
"2023-12-15","C25370","http://www.cdisc.org","52059097-248b-439f-b399-a3815310848a","Exclusion Criteria","Code","Code_586"
"2023-12-15","C25370","http://www.cdisc.org","758cc15c-38ec-4f77-bcb1-01a7b6e2576d","Exclusion Criteria","Code","Code_587"
"2023-12-15","C25370","http://www.cdisc.org","014f3fe4-2488-4beb-bc42-73d3d8bb447b","Exclusion Criteria","Code","Code_588"
"2023-12-15","C25370","http://www.cdisc.org","6c4ab1a3-8bd1-4101-96c5-c80b88afcdb8","Exclusion Criteria","Code","Code_589"
"2023-12-15","C25370","http://www.cdisc.org","3affaff6-bb68-4bcc-9a2a-9d335a17d33a","Exclusion Criteria","Code","Code_590"
"2023-12-15","C25370","http://www.cdisc.org","f927946f-f5b3-4504-b85e-391da0d9c31b","Exclusion Criteria","Code","Code_591"
"2023-12-15","C25370","http://www.cdisc.org","1dd61602-50ae-4cc8-9a4d-2c7d9792b36c","Exclusion Criteria","Code","Code_592"
"2023-12-15","C25370","http://www.cdisc.org","5b36dc22-c7a3-420d-a666-da5a7b5c4d9f","Exclusion Criteria","Code","Code_593"
"2023-12-15","C25370","http://www.cdisc.org","026271c5-dcf1-42e0-8d8f-838735e2e27f","Exclusion Criteria","Code","Code_594"
"2023-12-15","C25370","http://www.cdisc.org","69dee216-392b-4a85-b80b-4b6ab07770c2","Exclusion Criteria","Code","Code_595"
"2023-12-15","C25370","http://www.cdisc.org","edde6258-92db-4be0-82a7-e8118a51bf59","Exclusion Criteria","Code","Code_596"
"2023-12-15","C25370","http://www.cdisc.org","fae00a5d-44e5-416e-951b-599e0b9b02f6","Exclusion Criteria","Code","Code_597"
"2023-12-15","C29848","http://www.cdisc.org","9ae4505b-9e69-4ed0-94c3-ebc2486a9219","Year","Code","Code_548"
"2023-12-15","C201357","http://www.cdisc.org","040f2164-2164-44f5-a087-4adc85e0c159","Before","Code","Code_14"
"2023-12-15","C201355","http://www.cdisc.org","5fcc6559-e30c-4ba3-94de-ebd778e6ee06","Start to Start","Code","Code_15"
"2023-12-15","C201357","http://www.cdisc.org","fcf526d1-3ea9-46ee-b884-ecadcc5970a6","Before","Code","Code_16"
"2023-12-15","C201355","http://www.cdisc.org","8ead6236-1bc3-4434-8047-672224e0363e","Start to Start","Code","Code_17"
"2023-12-15","C201358","http://www.cdisc.org","89976e7a-f5ea-4359-b3fd-0db6f4096526","Fixed Reference","Code","Code_19"
"2023-12-15","C201355","http://www.cdisc.org","7723bca2-f151-4778-bbdd-2117d30c4a45","Start to Start","Code","Code_20"
"2023-12-15","C201356","http://www.cdisc.org","67ad385e-de86-456b-9575-ec13a64c1613","After","Code","Code_21"
"2023-12-15","C201355","http://www.cdisc.org","d1915824-3b96-44e4-b38c-3a9325e2b06e","Start to Start","Code","Code_22"
"2023-12-15","C201356","http://www.cdisc.org","c8fb9e75-abb6-41fa-8801-ed5f169c0a25","After","Code","Code_24"
"2023-12-15","C201355","http://www.cdisc.org","ce198b06-f590-47c2-8087-657e4d518a55","Start to Start","Code","Code_25"
"2023-12-15","C201356","http://www.cdisc.org","b5ec4aa5-ca82-4df4-94a7-10b5133aa3fe","After","Code","Code_27"
"2023-12-15","C201355","http://www.cdisc.org","55bd9935-caa5-4ce1-9fa6-92d5d33233f7","Start to Start","Code","Code_28"
"2023-12-15","C201356","http://www.cdisc.org","204b6edc-0236-46f4-b72f-d1accf6d90a9","After","Code","Code_30"
"2023-12-15","C201355","http://www.cdisc.org","68ded592-d565-4080-a063-0eb8a073309b","Start to Start","Code","Code_31"
"2023-12-15","C201356","http://www.cdisc.org","993e8f2b-b452-454a-b06b-316a886a7df7","After","Code","Code_35"
"2023-12-15","C201355","http://www.cdisc.org","53ca1b8c-ff4e-40f8-97f4-ae92cc702a56","Start to Start","Code","Code_36"
"2023-12-15","C201356","http://www.cdisc.org","34049531-f57c-492e-8f81-152ec7c437e5","After","Code","Code_40"
"2023-12-15","C201355","http://www.cdisc.org","bb64b00c-2670-433f-b770-507755599918","Start to Start","Code","Code_41"
"2023-12-15","C201356","http://www.cdisc.org","0b4b0540-f900-4b70-bf52-309be80489ff","After","Code","Code_45"
"2023-12-15","C201355","http://www.cdisc.org","3311de10-6c2c-4083-8224-49dcd27fd5b2","Start to Start","Code","Code_46"
"2023-12-15","C201356","http://www.cdisc.org","f56cbca6-6521-4f31-a9a7-208464728f40","After","Code","Code_50"
"2023-12-15","C201355","http://www.cdisc.org","d1317896-49b9-4405-909d-5d9615ded31b","Start to Start","Code","Code_51"
"2023-12-15","C201356","http://www.cdisc.org","ec72e947-c23a-493d-b38b-4af8d752709b","After","Code","Code_53"
"2023-12-15","C201355","http://www.cdisc.org","7b5cf1cd-c1c7-4f22-a4c7-a7ef97ec7886","Start to Start","Code","Code_54"
"2023-12-15","C201356","http://www.cdisc.org","070e767f-6d99-470d-9152-6bfb31fb9f91","After","Code","Code_33"
"2023-12-15","C201355","http://www.cdisc.org","b00df477-ce6b-4d82-9be4-05212ce5401e","Start to Start","Code","Code_34"
"2023-12-15","C201356","http://www.cdisc.org","bf774ee5-0f42-4c3d-b200-05c592cdc338","After","Code","Code_38"
"2023-12-15","C201355","http://www.cdisc.org","ca396503-6639-405c-8abd-9e7be1b7cf42","Start to Start","Code","Code_39"
"2023-12-15","C201356","http://www.cdisc.org","a147c7c1-5da8-49f4-824c-0aaf226c3e5d","After","Code","Code_43"
"2023-12-15","C201355","http://www.cdisc.org","70c74d7e-2def-49a5-9f14-7e9cf03506cc","Start to Start","Code","Code_44"
"2023-12-15","C201356","http://www.cdisc.org","135dd3f6-543f-4213-ac4b-9805431777b0","After","Code","Code_48"
"2023-12-15","C201355","http://www.cdisc.org","c62d58cf-5c4a-4bab-b975-8b7894b1d8c3","Start to Start","Code","Code_49"
"2023-12-15","C201358","http://www.cdisc.org","2c0b1960-f84d-4163-9bc9-725a88d50074","Fixed Reference","Code","Code_56"
"2023-12-15","C201355","http://www.cdisc.org","63a0d985-aa11-4e83-a642-184c3563d258","Start to Start","Code","Code_57"
"2023-12-15","C201358","http://www.cdisc.org","39e3e6f7-910a-442b-849f-8d6d4a92d12f","Fixed Reference","Code","Code_58"
"2023-12-15","C201355","http://www.cdisc.org","8c1a9640-2519-4bea-b9f2-2cbc43b4c857","Start to Start","Code","Code_59"
"2023-12-15","C201358","http://www.cdisc.org","2345b0b6-cfb6-4690-9c2c-dbdacd0d3192","Fixed Reference","Code","Code_60"
"2023-12-15","C201355","http://www.cdisc.org","ba5b3072-0fc8-4bc5-bfc0-4272daf551cb","Start to Start","Code","Code_61"
"2023-12-15","C201356","http://www.cdisc.org","52307082-37ae-401f-bb3a-d6b1a8ebb949","After","Code","Code_62"
"2023-12-15","C201355","http://www.cdisc.org","23a5cd31-2e18-4fd1-80fe-13a08c556b47","Start to Start","Code","Code_63"
"2023-12-15","C201356","http://www.cdisc.org","a457b613-89e9-4915-959b-63d6e6a0edd1","After","Code","Code_64"
"2023-12-15","C201353","http://www.cdisc.org","0a18d221-b03c-4c7c-b5c7-f0ab864f2695","End to Start","Code","Code_65"
"2023-12-15","C201356","http://www.cdisc.org","784a8e09-e89a-442f-ac48-e9412c1ef4ed","After","Code","Code_66"
"2023-12-15","C201355","http://www.cdisc.org","911e471c-0020-45b5-a19a-8b49b8093f5a","Start to Start","Code","Code_67"
"2023-12-15","C201356","http://www.cdisc.org","91bb1698-4fc4-403d-ad17-3b54c9fda370","After","Code","Code_68"
"2023-12-15","C201353","http://www.cdisc.org","4d31c10d-c9f9-4322-a1ef-85de32eec7dd","End to Start","Code","Code_69"
"2023-12-15","C201356","http://www.cdisc.org","8597da69-3c3b-4393-8175-8ea458f4eb46","After","Code","Code_70"
"2023-12-15","C201355","http://www.cdisc.org","609ba3f3-fe60-4f15-ab78-363c8fed4b69","Start to Start","Code","Code_71"
"2023-12-15","C70793","http://www.cdisc.org","26643cc9-be43-413a-be3d-ad5c1d496546","Clinical Study Sponsor","Code","Code_598"
"2020-08","GBR","ISO 3166 1 alpha3","9f38011b-46d7-4fa3-b15f-668f64ef32f0","United Kingdom of Great Britain and Northern Ireland","Code","Code_599"
"2023-12-15","C94108","http://www.cdisc.org","47549c69-b711-4a67-9ac8-122dab53a2d6","Study Acronym","Code","Code_3"
"2023-12-15","C99905x1","http://www.cdisc.org","f5e5694e-4dd0-4908-bd31-ea87dc9cc8ab","Brief Study Title","Code","Code_5"
"2023-12-15","C99905x2","http://www.cdisc.org","1d01cccf-3d17-416e-808d-170f9391b73c","Official Study Title","Code","Code_6"
"2023-12-15","C99905x3","http://www.cdisc.org","af0614da-d938-444d-bd2d-f5c89ca35f11","Public Study Title","Code","Code_7"
"2023-12-15","C25508","http://www.cdisc.org","72a6876d-bd05-40b6-9b75-f4e0736ba536","Final","Code","Code_8"
"2023-12-15","C99903x1","http://www.cdisc.org","f9e3c389-a87e-4bf9-8684-111185a7e76f","Protocol Effective Date","Code","Code_11"
"2023-12-15","C41129","http://www.cdisc.org","e603aaf1-1db8-4eae-8985-be1df5fc7ee0","Region","Code","Code_13"
"2020-08","150","ISO 3166 1 alpha3","2b374fc9-633d-435b-a289-c2ba82497eaa","Europe","Code","Code_12"
