"decode","uuid:ID","codeSystem","instanceType","codeSystemVersion","code","id"
"Clinical Test Result","36979266-0752-493b-92a8-f4bd02e4623c","http://www.cdisc.org","Code","2023-12-15","C77140","Code_379"
"Unit of Pressure","0c468876-c0ad-482f-841f-39e95f0b3841","http://www.cdisc.org","Code","2023-12-15","C49669","Code_380"
"Sitting","afce14ca-0e63-4114-9de2-aac2694b9857","http://www.cdisc.org","Code","2023-12-15","C62122","Code_381"
"Standing","fc56e86b-65d7-42fe-8cf2-b4d72db3f4e5","http://www.cdisc.org","Code","2023-12-15","C62166","Code_382"
"Supine Position","1e454b85-f118-4a55-85a9-b33697c50597","http://www.cdisc.org","Code","2023-12-15","C62167","Code_383"
"Body Position","238c7e05-74a5-49f2-9eb6-efc8a3033b8b","http://www.cdisc.org","Code","2023-12-15","C62164","Code_384"
"Brachial Artery","30b392d3-5e68-4f75-bc09-c42a7ab68b34","http://www.cdisc.org","Code","2023-12-15","C12681","Code_385"
"Common Carotid Artery","1c36e4aa-2231-4915-b709-bc8566b0a71a","http://www.cdisc.org","Code","2023-12-15","C12687","Code_386"
"Dorsalis Pedis Artery","a30a4336-6e31-4b7d-a37a-0074eea77ddd","http://www.cdisc.org","Code","2023-12-15","C32478","Code_387"
"Femoral Artery","94bf54ca-c333-4150-b2ef-367e3809c1f6","http://www.cdisc.org","Code","2023-12-15","C12715","Code_388"
"Radial Artery","39d9f053-01b7-4eb3-b9b0-f52224ac9caa","http://www.cdisc.org","Code","2023-12-15","C12838","Code_389"
"Anatomic Site","a6a74138-0f7d-4f92-bd24-f40a6d5d5b9d","http://www.cdisc.org","Code","2023-12-15","C13717","Code_390"
"Left","f5c4bb51-9596-4924-aed0-623033e841ca","http://www.cdisc.org","Code","2023-12-15","C25229","Code_391"
"Right","c83c6566-baba-478a-b834-0b348fab9852","http://www.cdisc.org","Code","2023-12-15","C25228","Code_392"
"Laterality","12fff85c-89db-41df-9df1-57500d882382","http://www.cdisc.org","Code","2023-12-15","C25185","Code_393"
"SYSBP","ee2577ad-12f8-4487-8335-6354c6da6d96","http://www.cdisc.org","Code","2023-12-15","C25298","Code_394"
"DIABP","eb8e5fb9-e59a-4d17-ace1-d781b82c64f8","http://www.cdisc.org","Code","2023-12-15","C25299","Code_395"
"Clinical Test Result","d2ed62c7-3278-4bee-9caa-7f596a03bc9d","http://www.cdisc.org","Code","2023-12-15","C77140","Code_396"
"Unit of Pressure","0112f4f3-cba0-4a2e-be56-30a2582805be","http://www.cdisc.org","Code","2023-12-15","C49669","Code_397"
"Sitting","3a42a10b-61d4-4e9f-ac45-b96aa7bb00ba","http://www.cdisc.org","Code","2023-12-15","C62122","Code_398"
"Standing","9f91286b-d517-4211-93b6-184d7f17257d","http://www.cdisc.org","Code","2023-12-15","C62166","Code_399"
"Supine Position","8fa5f8eb-0b54-4f13-8b59-243e36d1d225","http://www.cdisc.org","Code","2023-12-15","C62167","Code_400"
"Body Position","c17025fb-decf-42e1-b408-7ce6c67c9863","http://www.cdisc.org","Code","2023-12-15","C62164","Code_401"
"Brachial Artery","ef04be6f-0d71-4696-9846-138a0777dd5c","http://www.cdisc.org","Code","2023-12-15","C12681","Code_402"
"Common Carotid Artery","346009bb-2d9c-4413-8df1-8c98a88376f5","http://www.cdisc.org","Code","2023-12-15","C12687","Code_403"
"Dorsalis Pedis Artery","fb679321-b512-4204-8d91-7362f3b10d0f","http://www.cdisc.org","Code","2023-12-15","C32478","Code_404"
"Femoral Artery","7b2de00e-8082-47a0-9067-9ceafb81f7f8","http://www.cdisc.org","Code","2023-12-15","C12715","Code_405"
"Radial Artery","a7573adf-1388-4ccd-946b-722b090cd47b","http://www.cdisc.org","Code","2023-12-15","C12838","Code_406"
"Anatomic Site","6c6ad4d9-1008-40d1-b9ca-2af8d2f6bb35","http://www.cdisc.org","Code","2023-12-15","C13717","Code_407"
"Left","761d7750-0671-4d42-9956-6833d663b61a","http://www.cdisc.org","Code","2023-12-15","C25229","Code_408"
"Right","32a97ed0-2c6a-46c0-8431-e17577a582da","http://www.cdisc.org","Code","2023-12-15","C25228","Code_409"
"Laterality","39dd1d45-63ac-430c-b1f2-ffc84d7b8781","http://www.cdisc.org","Code","2023-12-15","C25185","Code_410"
"DIABP","fa7f8ddc-d630-4422-893e-931fc6501ceb","http://www.cdisc.org","Code","2023-12-15","C25299","Code_411"
"HR","0091eac6-ad8a-4cdd-8b5d-5a440a15996a","http://www.cdisc.org","Code","2023-12-15","C49677","Code_412"
"Clinical Test Result","3b6ee34d-2e43-43a3-a838-918bd13ac53c","http://www.cdisc.org","Code","2023-12-15","C77140","Code_413"
"Count per Minute","b72c2fea-8cab-4b55-84a6-e23ad0537c64","http://www.cdisc.org","Code","2023-12-15","C73688","Code_414"
"Sitting","dec65f51-70e7-43e9-b4d1-2335fc43ed52","http://www.cdisc.org","Code","2023-12-15","C62122","Code_415"
"Standing","d8b3d186-6139-4776-9a51-cf40d25bc52f","http://www.cdisc.org","Code","2023-12-15","C62166","Code_416"
"Supine Position","4cd7b0cd-f99b-4b14-b292-3a8df62d60e0","http://www.cdisc.org","Code","2023-12-15","C62167","Code_417"
"Body Position","1de6f4c9-3eb6-4e1a-87eb-b826bbad3724","http://www.cdisc.org","Code","2023-12-15","C62164","Code_418"
"Brachial Artery","1f6f89d9-794f-46e5-b117-3b22bcbe804e","http://www.cdisc.org","Code","2023-12-15","C12681","Code_419"
"Common Carotid Artery","d0ab6a32-449f-4302-8a3a-96cabf7d0117","http://www.cdisc.org","Code","2023-12-15","C12687","Code_420"
"Dorsalis Pedis Artery","471ab0ed-bbe2-43a5-ba64-2fdac83c27dd","http://www.cdisc.org","Code","2023-12-15","C32478","Code_421"
"Femoral Artery","e76b263b-689a-4981-9e49-e93094447c01","http://www.cdisc.org","Code","2023-12-15","C12715","Code_422"
"Radial Artery","79d33876-7ce3-4abd-b5c0-7682e99ab3dc","http://www.cdisc.org","Code","2023-12-15","C12838","Code_423"
"Anatomic Site","efc994ec-2051-4f21-9505-ef7f001ff311","http://www.cdisc.org","Code","2023-12-15","C13717","Code_424"
"Left","2c84ca2d-64b6-4f19-8c7b-af052e3fb260","http://www.cdisc.org","Code","2023-12-15","C25229","Code_425"
"Right","56d2869d-d35d-4658-83f5-79ea967a8884","http://www.cdisc.org","Code","2023-12-15","C25228","Code_426"
"Laterality","1d8bab9e-1436-4dba-bbc8-fc77d494dfd5","http://www.cdisc.org","Code","2023-12-15","C25185","Code_427"
"HR","068638d0-e4e3-4960-8491-9e0fad9a4318","http://www.cdisc.org","Code","2023-12-15","C49677","Code_428"
"Placebo Comparator Arm","b18924fb-373c-4716-ae59-a421c948e3d6","http://www.cdisc.org","Code","2023-12-15","C174268","Code_123"
"Data Generated Within Study","1075048b-d1ff-404c-8cb1-a32ec6e8c37c","http://www.cdisc.org","Code","2023-12-15","C188866","Code_124"
"Active Comparator Arm","e513c716-8b51-4df5-9197-d068eb9041b5","http://www.cdisc.org","Code","2023-12-15","C174267","Code_125"
"Data Generated Within Study","784de3c1-6477-4fc3-957d-d0136b92262f","http://www.cdisc.org","Code","2023-12-15","C188866","Code_126"
"Active Comparator Arm","e780bdf8-9576-40db-a73b-38a15bf9f411","http://www.cdisc.org","Code","2023-12-15","C174267","Code_127"
"Data Generated Within Study","ea2cb445-b979-48ea-8319-d9b661ef71dc","http://www.cdisc.org","Code","2023-12-15","C188866","Code_128"
"Double Blind Study","703afc74-cc4d-4827-a3ad-b451057a9823","http://www.cdisc.org","Code","2023-12-15","C15228","Code_136"
"Screening Epoch","0345bb85-19bf-4fc3-b0c2-94b6f4dd18ee","http://www.cdisc.org","Code","2023-12-15","C202487","Code_129"
"Treatment Epoch","07eed47a-08cd-4534-b1d2-f04c54ceb67d","http://www.cdisc.org","Code","2023-12-15","C101526","Code_130"
"Treatment Epoch","165626c6-f4c8-4e6e-9122-0ee394cf5ef7","http://www.cdisc.org","Code","2023-12-15","C101526","Code_131"
"Treatment Epoch","d1e5343e-06d4-430d-b98f-6783985b22eb","http://www.cdisc.org","Code","2023-12-15","C101526","Code_132"
"Follow-Up Epoch","bce898a6-5142-4262-b7f3-518cb9517579","http://www.cdisc.org","Code","2023-12-15","C202578","Code_133"
"Alzheimer's disease; unspecified","a37284e7-a1eb-4067-9c84-fc8f3227bbed","ICD-10-CM","Code","1","G30.9","Code_550"
"Alzheimer's disease","be11ce45-fb3e-4755-91a8-89d6325d85a3","SNOMED","Code","January 31, 2018","26929004","Code_551"
"Sponsor","796936a6-4e5c-4021-91f0-5ab8eb5bdd54","http://www.cdisc.org","Code","2023-12-15","C70793","Code_142"
"Trial Primary Objective","34ceaf85-2ba3-42c4-9f08-fd42a93b6a63","http://www.cdisc.org","Code","2023-12-15","C85826","Code_555"
"Primary Endpoint","3221402e-81af-4a04-a0f4-c526ec310950","http://www.cdisc.org","Code","2023-12-15","C94496","Code_554"
"Primary Endpoint","9522709c-340a-4632-9477-e5dbeef3dae3","http://www.cdisc.org","Code","2023-12-15","C94496","Code_556"
"Trial Primary Objective","87b5dccb-dd0b-4e53-ba44-9d6980e83aa6","http://www.cdisc.org","Code","2023-12-15","C85826","Code_558"
"Primary Endpoint","06584f3b-565d-4bf5-a2e6-254e5e0f6789","http://www.cdisc.org","Code","2023-12-15","C94496","Code_557"
"Primary Endpoint","c7658687-7155-4b68-9857-e5bb71af6c7c","http://www.cdisc.org","Code","2023-12-15","C94496","Code_559"
"Primary Endpoint","99da3a47-5075-4409-8224-1a2c24a67f06","http://www.cdisc.org","Code","2023-12-15","C94496","Code_560"
"Trial Secondary Objective","6e7a27a9-80ec-49d7-8001-582cc23d2614","http://www.cdisc.org","Code","2023-12-15","C85827","Code_562"
"Secondary Endpoint","677cfbac-bd29-4598-a3cc-c16eb77a12d5","http://www.cdisc.org","Code","2023-12-15","C139173","Code_561"
"Secondary Endpoint","08d8d9d1-3024-40c6-a228-1f4fc9600e3d","http://www.cdisc.org","Code","2023-12-15","C139173","Code_563"
"Secondary Endpoint","b8d740b2-b8c3-4e71-980c-f4f3a925e832","http://www.cdisc.org","Code","2023-12-15","C139173","Code_564"
"Trial Secondary Objective","4c3af42c-66bd-4c30-be3d-8c52c03fabfb","http://www.cdisc.org","Code","2023-12-15","C85827","Code_566"
"Secondary Endpoint","64e0611b-cf6d-4220-82e1-d8d9ba8e3126","http://www.cdisc.org","Code","2023-12-15","C139173","Code_565"
"Trial Secondary Objective","99500a17-a69b-4e37-9667-5712761ba848","http://www.cdisc.org","Code","2023-12-15","C85827","Code_568"
"Secondary Endpoint","1e1a15dd-64bd-41ae-9031-40695f5cfc7e","http://www.cdisc.org","Code","2023-12-15","C139173","Code_567"
"Trial Secondary Objective","fd0fb6a1-0154-4f6c-a0c0-162f3d768032","http://www.cdisc.org","Code","2023-12-15","C85827","Code_570"
"Secondary Endpoint","2b8087d5-4abc-4863-96f4-95c4b7bee054","http://www.cdisc.org","Code","2023-12-15","C139173","Code_569"
"Inclusion Criteria","777a20bd-8c8c-44ef-8f11-42ba6f788cc7","http://www.cdisc.org","Code","2023-12-15","C25532","Code_571"
"Inclusion Criteria","c5ab1c11-4b9b-4cb8-b0d5-661fc3429027","http://www.cdisc.org","Code","2023-12-15","C25532","Code_572"
"Inclusion Criteria","157a9d0a-e2d3-4b0b-8440-67b9650048eb","http://www.cdisc.org","Code","2023-12-15","C25532","Code_573"
"Inclusion Criteria","0036fcce-f8bd-4873-99d7-4e38012fbff8","http://www.cdisc.org","Code","2023-12-15","C25532","Code_574"
"Inclusion Criteria","50e75de9-b1fd-4231-bf95-fa19528f31da","http://www.cdisc.org","Code","2023-12-15","C25532","Code_575"
"Inclusion Criteria","c6e06c93-b2a1-4fd9-98c7-4ad014b78753","http://www.cdisc.org","Code","2023-12-15","C25532","Code_576"
"Inclusion Criteria","756bb33f-8d18-4d96-8455-ee56b2f11cf5","http://www.cdisc.org","Code","2023-12-15","C25532","Code_577"
"Inclusion Criteria","92ad9a85-a672-4a16-b101-37b69b302f88","http://www.cdisc.org","Code","2023-12-15","C25532","Code_578"
"Exclusion Criteria","d164e49b-687a-4568-8198-776691bfa107","http://www.cdisc.org","Code","2023-12-15","C25370","Code_579"
"Exclusion Criteria","5205935e-c87a-4834-9af3-8708fad2f1eb","http://www.cdisc.org","Code","2023-12-15","C25370","Code_580"
"Exclusion Criteria","8029582b-dd26-443f-92f3-06f7d2566071","http://www.cdisc.org","Code","2023-12-15","C25370","Code_581"
"Exclusion Criteria","4fd8b72b-6868-4c8a-8c6d-ae1670c6ed3c","http://www.cdisc.org","Code","2023-12-15","C25370","Code_582"
"Exclusion Criteria","78e6b64a-b843-4fc0-8eae-916186c7d72f","http://www.cdisc.org","Code","2023-12-15","C25370","Code_583"
"Exclusion Criteria","d0f958b1-2c01-4fe5-b399-2262ed6e639c","http://www.cdisc.org","Code","2023-12-15","C25370","Code_584"
"Exclusion Criteria","b5fb4671-3b81-4e7b-b01b-f17a5f2c1c21","http://www.cdisc.org","Code","2023-12-15","C25370","Code_585"
"Exclusion Criteria","e08fb731-3085-4705-8a76-8c6681630770","http://www.cdisc.org","Code","2023-12-15","C25370","Code_586"
"Exclusion Criteria","c4805371-d637-4c82-90a6-d6396129ff71","http://www.cdisc.org","Code","2023-12-15","C25370","Code_587"
"Exclusion Criteria","5334f85b-d160-4007-a7c9-6d339b7d53c6","http://www.cdisc.org","Code","2023-12-15","C25370","Code_588"
"Exclusion Criteria","4454fe0e-69c7-438d-8683-c944876375d9","http://www.cdisc.org","Code","2023-12-15","C25370","Code_589"
"Exclusion Criteria","8e99cb2a-b390-45e7-9747-b7bb639cc9e8","http://www.cdisc.org","Code","2023-12-15","C25370","Code_590"
"Exclusion Criteria","5c917fc0-9040-4c4a-b268-443a37b40e6e","http://www.cdisc.org","Code","2023-12-15","C25370","Code_591"
"Exclusion Criteria","fe63bec3-6971-4c01-a332-79c11713f614","http://www.cdisc.org","Code","2023-12-15","C25370","Code_592"
"Exclusion Criteria","3d256005-7dcb-4122-b570-ea3ffea77cfe","http://www.cdisc.org","Code","2023-12-15","C25370","Code_593"
"Exclusion Criteria","92f2c6c0-0250-4af1-b10b-3ff383c0fb79","http://www.cdisc.org","Code","2023-12-15","C25370","Code_594"
"Exclusion Criteria","c5ab0ebf-c60b-4c1b-a7fe-45697df0995f","http://www.cdisc.org","Code","2023-12-15","C25370","Code_595"
"Exclusion Criteria","f3e840bb-3cdd-4921-ba53-f29cf1a55599","http://www.cdisc.org","Code","2023-12-15","C25370","Code_596"
"Exclusion Criteria","9efc48b2-6c10-4762-ba59-c25559bd244c","http://www.cdisc.org","Code","2023-12-15","C25370","Code_597"
"Exclusion Criteria","1bd68566-700c-4f80-ae4d-54b67e35f776","http://www.cdisc.org","Code","2023-12-15","C25370","Code_598"
"Exclusion Criteria","1c177fe7-c55a-49bd-a5a5-2e2f4b8f6b49","http://www.cdisc.org","Code","2023-12-15","C25370","Code_599"
"Exclusion Criteria","d723841f-3ee2-4d59-bbd3-31e5af580e1e","http://www.cdisc.org","Code","2023-12-15","C25370","Code_600"
"Exclusion Criteria","d5b4f68f-983d-4111-87bb-ee5d430bb5c8","http://www.cdisc.org","Code","2023-12-15","C25370","Code_601"
"Year","d3820213-0a25-4928-a65b-3b448cfa86aa","http://www.cdisc.org","Code","2023-12-15","C29848","Code_552"
"Before","a3402cc9-c23f-4a45-96bd-ea2807ba5c4d","http://www.cdisc.org","Code","2023-12-15","C201357","Code_14"
"Start to Start","203ee57d-1288-4ee3-8f32-78134be4a0a5","http://www.cdisc.org","Code","2023-12-15","C201355","Code_15"
"Before","36bba2f7-197d-4c33-b80e-0a53aafde546","http://www.cdisc.org","Code","2023-12-15","C201357","Code_16"
"Start to Start","838fe62a-7468-490e-9e2c-9386e93c5410","http://www.cdisc.org","Code","2023-12-15","C201355","Code_17"
"Fixed Reference","fb62bfeb-4eb1-4967-bc7b-ea5205f40f82","http://www.cdisc.org","Code","2023-12-15","C201358","Code_19"
"Start to Start","b5f257ab-ebea-479a-9c59-ec49ec9bdcd0","http://www.cdisc.org","Code","2023-12-15","C201355","Code_20"
"After","5cfd43ac-e461-4e7d-a871-a09d7c94796f","http://www.cdisc.org","Code","2023-12-15","C201356","Code_21"
"Start to Start","04de6e7f-374d-411f-bd3e-5e5bddb56d47","http://www.cdisc.org","Code","2023-12-15","C201355","Code_22"
"After","928a4df0-71a6-42d9-9658-01977e2ae31f","http://www.cdisc.org","Code","2023-12-15","C201356","Code_24"
"Start to Start","1b8e13c9-6914-4c81-a583-3bf40ad8463c","http://www.cdisc.org","Code","2023-12-15","C201355","Code_25"
"After","e87485f6-6bca-4597-a4c2-dcbd753ecaef","http://www.cdisc.org","Code","2023-12-15","C201356","Code_27"
"Start to Start","e0bd1782-fe34-43e1-9727-4e59349e1b48","http://www.cdisc.org","Code","2023-12-15","C201355","Code_28"
"After","595a73f4-2e42-420b-858e-ca28153ebd51","http://www.cdisc.org","Code","2023-12-15","C201356","Code_30"
"Start to Start","dfb63dc7-7eba-4a65-8d75-ff8e548972d7","http://www.cdisc.org","Code","2023-12-15","C201355","Code_31"
"After","3f910b48-6281-49af-812c-a3ea29b17887","http://www.cdisc.org","Code","2023-12-15","C201356","Code_35"
"Start to Start","68c575a2-d9e9-4c45-aa7d-15c7815b8744","http://www.cdisc.org","Code","2023-12-15","C201355","Code_36"
"After","afde4a59-ead1-4498-93ad-064a5752b305","http://www.cdisc.org","Code","2023-12-15","C201356","Code_40"
"Start to Start","8a6aea20-4acf-4680-ace1-bf3aef4f270e","http://www.cdisc.org","Code","2023-12-15","C201355","Code_41"
"After","d4688bf5-26ac-4e7e-af0d-a269eb8b4d43","http://www.cdisc.org","Code","2023-12-15","C201356","Code_45"
"Start to Start","4e775dcd-64e9-416c-abc7-c40c73c124c3","http://www.cdisc.org","Code","2023-12-15","C201355","Code_46"
"After","b4ab913c-2d2c-4dd3-b8ac-e11307465d20","http://www.cdisc.org","Code","2023-12-15","C201356","Code_50"
"Start to Start","3ed724c2-b3a3-49f9-9927-4051db65d1a9","http://www.cdisc.org","Code","2023-12-15","C201355","Code_51"
"After","15f7c338-4843-45d6-a3df-1e923de50147","http://www.cdisc.org","Code","2023-12-15","C201356","Code_53"
"Start to Start","86c2db1b-3f1d-4bc9-af76-4be94063ef17","http://www.cdisc.org","Code","2023-12-15","C201355","Code_54"
"After","70ef6c4b-b298-43ef-bd84-e6b985f75e64","http://www.cdisc.org","Code","2023-12-15","C201356","Code_33"
"Start to Start","5c85f252-0b2a-4ef3-a08d-4f3f8b919439","http://www.cdisc.org","Code","2023-12-15","C201355","Code_34"
"After","9fe6755d-16a8-439d-9aed-f82773cdd0e4","http://www.cdisc.org","Code","2023-12-15","C201356","Code_38"
"Start to Start","f637d1b1-632f-45b2-8ac0-3589a24edd79","http://www.cdisc.org","Code","2023-12-15","C201355","Code_39"
"After","f46f307d-f1ec-4712-a2fd-6a6fbd0a8aa0","http://www.cdisc.org","Code","2023-12-15","C201356","Code_43"
"Start to Start","f83f34d2-7a27-449e-a98b-4523037feec2","http://www.cdisc.org","Code","2023-12-15","C201355","Code_44"
"After","dffaa91c-73d5-4cdb-9907-f6dfee42b9d1","http://www.cdisc.org","Code","2023-12-15","C201356","Code_48"
"Start to Start","cae01406-4d20-466d-ad8f-3be67505cad2","http://www.cdisc.org","Code","2023-12-15","C201355","Code_49"
"Fixed Reference","bf3022f6-0d94-43e6-a3a2-b1a4d4110bda","http://www.cdisc.org","Code","2023-12-15","C201358","Code_56"
"Start to Start","6a1b2792-7526-4c05-8ff0-41079ddffc9d","http://www.cdisc.org","Code","2023-12-15","C201355","Code_57"
"Fixed Reference","6e82633a-b2d5-4eed-9962-0c39a432999c","http://www.cdisc.org","Code","2023-12-15","C201358","Code_58"
"Start to Start","4640f8e1-0f97-4463-a938-322ad5bd5110","http://www.cdisc.org","Code","2023-12-15","C201355","Code_59"
"Fixed Reference","a4307b64-2163-4d87-8513-0518394b98c0","http://www.cdisc.org","Code","2023-12-15","C201358","Code_60"
"Start to Start","5a4e46d6-2364-4da4-b06b-f6611f69c051","http://www.cdisc.org","Code","2023-12-15","C201355","Code_61"
"After","a9aeeacc-eeff-408f-8855-7350af070e9d","http://www.cdisc.org","Code","2023-12-15","C201356","Code_62"
"Start to Start","fa609a2c-e894-47a8-a53c-aa9e1db0e397","http://www.cdisc.org","Code","2023-12-15","C201355","Code_63"
"After","4afd8ec2-4fe6-485a-b7ac-292f37a657bc","http://www.cdisc.org","Code","2023-12-15","C201356","Code_64"
"End to Start","d7ecead2-853a-4bd5-84ea-92d5ace92c1d","http://www.cdisc.org","Code","2023-12-15","C201353","Code_65"
"After","c47ef5fe-0d3d-45ba-99c1-4ed08e769c39","http://www.cdisc.org","Code","2023-12-15","C201356","Code_66"
"Start to Start","d165620e-4184-43ce-b1a3-98751c29b9fb","http://www.cdisc.org","Code","2023-12-15","C201355","Code_67"
"After","706c0746-0fc3-4dda-a00e-c7468af6e4b8","http://www.cdisc.org","Code","2023-12-15","C201356","Code_68"
"End to Start","18f53806-f915-4f99-bbb4-12eacc583886","http://www.cdisc.org","Code","2023-12-15","C201353","Code_69"
"After","a78a744f-f35c-44b7-bcdd-f0841eec70ce","http://www.cdisc.org","Code","2023-12-15","C201356","Code_70"
"Start to Start","5cbbb3f1-1cfe-432e-9181-0c4b34af0d46","http://www.cdisc.org","Code","2023-12-15","C201355","Code_71"
"Clinical Study Sponsor","b01e7bd5-a0d7-4f8b-9b8b-0f60e5611a98","http://www.cdisc.org","Code","2023-12-15","C70793","Code_602"
"United Kingdom of Great Britain and Northern Ireland","68741c3e-69d4-4b72-a10b-30ab58e14ac8","ISO 3166 1 alpha3","Code","2020-08","GBR","Code_603"
"Study Acronym","242e93ba-7fb0-457e-8651-764e6799701f","http://www.cdisc.org","Code","2023-12-15","C94108","Code_3"
"Brief Study Title","3ed2ae2a-a755-471f-bf7f-5c679eadef6c","http://www.cdisc.org","Code","2023-12-15","C99905x1","Code_5"
"Official Study Title","be7586b8-83a9-4559-93de-88cc9e7bdbfd","http://www.cdisc.org","Code","2023-12-15","C99905x2","Code_6"
"Public Study Title","83db92f1-97af-4a6c-bde2-91c4c2f58e16","http://www.cdisc.org","Code","2023-12-15","C99905x3","Code_7"
"Final","782f94f7-a16b-4620-9d52-a170de09c84b","http://www.cdisc.org","Code","2023-12-15","C25508","Code_8"
"Protocol Effective Date","49d181c5-eba5-4203-80a3-103a670921ba","http://www.cdisc.org","Code","2023-12-15","C99903x1","Code_11"
"Region","cf54d1e0-4037-4fbe-9ab2-c46fd15cd6ba","http://www.cdisc.org","Code","2023-12-15","C41129","Code_13"
"Europe","d669ab98-88e4-418f-b4e9-77d61ff3e386","ISO 3166 1 alpha3","Code","2020-08","150","Code_12"
