"instanceType","codeSystem","code","decode","uuid:ID","codeSystemVersion","id"
"Code","http://www.cdisc.org","C62166","Standing","64fdd2ee-2fbd-4427-bc73-cf47b7eec5f2","2023-12-15","Code_382"
"Code","http://www.cdisc.org","C62167","Supine Position","ee8b25dd-f8aa-4068-b3c7-f0776910d3de","2023-12-15","Code_383"
"Code","http://www.cdisc.org","C62164","Body Position","cc684874-3e96-46b4-8e05-01620f2c454d","2023-12-15","Code_384"
"Code","http://www.cdisc.org","C12681","Brachial Artery","87b98d54-254a-41c3-9e41-117d69211981","2023-12-15","Code_385"
"Code","http://www.cdisc.org","C12687","Common Carotid Artery","548ffa6c-d046-41ab-b201-fed34048a31d","2023-12-15","Code_386"
"Code","http://www.cdisc.org","C32478","Dorsalis Pedis Artery","52469592-bdc2-4a8a-b2e5-be5ba28555d3","2023-12-15","Code_387"
"Code","http://www.cdisc.org","C12715","Femoral Artery","70f2c412-6ff1-439d-9f08-4edb76f60008","2023-12-15","Code_388"
"Code","http://www.cdisc.org","C12838","Radial Artery","6806e51c-7bc5-446a-87f9-4bada965efe2","2023-12-15","Code_389"
"Code","http://www.cdisc.org","C13717","Anatomic Site","fb3cdaa5-5b18-4a9e-9914-9ce3049a7dce","2023-12-15","Code_390"
"Code","http://www.cdisc.org","C25229","Left","b9bbd14a-4bcf-457f-a67f-7909b8b62e60","2023-12-15","Code_391"
"Code","http://www.cdisc.org","C25228","Right","a0514c4e-f760-4be6-b1d9-87cd81c64444","2023-12-15","Code_392"
"Code","http://www.cdisc.org","C25185","Laterality","74c8bf26-84ca-467e-9c47-2951b95e5c38","2023-12-15","Code_393"
"Code","http://www.cdisc.org","C25298","SYSBP","78892d1c-8e02-45b2-8ac5-bc16baeed447","2023-12-15","Code_394"
"Code","http://www.cdisc.org","C25299","DIABP","7337648f-9d31-4eac-9143-81d5ac2df615","2023-12-15","Code_395"
"Code","http://www.cdisc.org","C77140","Clinical Test Result","0ed85008-74ef-41ed-897a-637760593de4","2023-12-15","Code_396"
"Code","http://www.cdisc.org","C49669","Unit of Pressure","5a0b0386-75b9-4db0-9d82-ac1a1c8dbcf2","2023-12-15","Code_397"
"Code","http://www.cdisc.org","C62122","Sitting","3d60ec47-8972-40a6-a4c2-6d4e5733ae2a","2023-12-15","Code_398"
"Code","http://www.cdisc.org","C62166","Standing","56a7ff92-26cf-49a5-bf22-66b1b0539431","2023-12-15","Code_399"
"Code","http://www.cdisc.org","C62167","Supine Position","c633a816-225c-4e0d-a7a6-c7a2ea1f6072","2023-12-15","Code_400"
"Code","http://www.cdisc.org","C62164","Body Position","c5c9303d-7527-46ef-b1f4-ffcc4b9d1620","2023-12-15","Code_401"
"Code","http://www.cdisc.org","C12681","Brachial Artery","6d1594a5-eb3c-48c9-9357-6063a1fbcb17","2023-12-15","Code_402"
"Code","http://www.cdisc.org","C12687","Common Carotid Artery","6de9097a-6ffc-4e13-83a5-b22241ccbdd1","2023-12-15","Code_403"
"Code","http://www.cdisc.org","C32478","Dorsalis Pedis Artery","5ecebe57-98b4-4698-a7cf-4dfa425b948e","2023-12-15","Code_404"
"Code","http://www.cdisc.org","C12715","Femoral Artery","b158b80b-00b2-460c-8ecf-47b30b5121da","2023-12-15","Code_405"
"Code","http://www.cdisc.org","C12838","Radial Artery","4b7da9d4-1205-4647-8182-5cf24f20efae","2023-12-15","Code_406"
"Code","http://www.cdisc.org","C13717","Anatomic Site","234f8ecf-3929-490b-bde8-74b885e90179","2023-12-15","Code_407"
"Code","http://www.cdisc.org","C25229","Left","da927749-f0b9-434f-8f7d-f5523d51f2b0","2023-12-15","Code_408"
"Code","http://www.cdisc.org","C25228","Right","93064787-b703-4587-bd01-76c1d4915cab","2023-12-15","Code_409"
"Code","http://www.cdisc.org","C25185","Laterality","57e1e05f-eb79-453f-9ebf-0e478140f73e","2023-12-15","Code_410"
"Code","http://www.cdisc.org","C25299","DIABP","fbc89d5f-38ff-4564-a7d0-4b81e5ee33c7","2023-12-15","Code_411"
"Code","http://www.cdisc.org","C49677","HR","c83b3851-1e41-45a1-9207-ac673c1f78aa","2023-12-15","Code_412"
"Code","http://www.cdisc.org","C77140","Clinical Test Result","37bd77c6-7f12-4e30-a65c-a739af6f2786","2023-12-15","Code_413"
"Code","http://www.cdisc.org","C73688","Count per Minute","9e92b3b0-45e6-4fb7-b3f6-dc1f4b482781","2023-12-15","Code_414"
"Code","http://www.cdisc.org","C62122","Sitting","467937a5-4736-44d4-9751-51c7ffecbe2b","2023-12-15","Code_415"
"Code","http://www.cdisc.org","C62166","Standing","1cf724b3-bcf0-4438-9dcd-4e4dc15f9634","2023-12-15","Code_416"
"Code","http://www.cdisc.org","C62167","Supine Position","cc17d0aa-9ede-4490-b31f-823344ca8992","2023-12-15","Code_417"
"Code","http://www.cdisc.org","C62164","Body Position","d703373e-1571-4615-b5e9-c02856513b64","2023-12-15","Code_418"
"Code","http://www.cdisc.org","C12681","Brachial Artery","9679d91d-7ef4-4a06-8c4e-c35f9eb4349e","2023-12-15","Code_419"
"Code","http://www.cdisc.org","C12687","Common Carotid Artery","7cf0a994-ba12-422e-862c-fed25ffa9c40","2023-12-15","Code_420"
"Code","http://www.cdisc.org","C32478","Dorsalis Pedis Artery","23b5a7c0-39f2-47af-981f-7575a5fd16e7","2023-12-15","Code_421"
"Code","http://www.cdisc.org","C12715","Femoral Artery","4d26f59d-04b1-4329-8b25-30feb6c3f5cb","2023-12-15","Code_422"
"Code","http://www.cdisc.org","C12838","Radial Artery","b75b59cb-40ff-4b52-9a25-6c646441a3f5","2023-12-15","Code_423"
"Code","http://www.cdisc.org","C13717","Anatomic Site","5d8a2ee0-406a-4db7-b7e8-ce10d92b3dd6","2023-12-15","Code_424"
"Code","http://www.cdisc.org","C25229","Left","1e788535-58a3-45fe-8255-50b054bdcf9b","2023-12-15","Code_425"
"Code","http://www.cdisc.org","C25228","Right","b7de5b96-3894-4a29-b13c-19b19752c02c","2023-12-15","Code_426"
"Code","http://www.cdisc.org","C25185","Laterality","eaefae3d-20dc-412c-b06c-257a9a400753","2023-12-15","Code_427"
"Code","http://www.cdisc.org","C49677","HR","e64f17d8-080e-4734-9548-1b12a2008517","2023-12-15","Code_428"
"Code","http://www.cdisc.org","C174268","Placebo Comparator Arm","56b63715-c0a6-4fce-8941-10c30f1dc808","2023-12-15","Code_123"
"Code","http://www.cdisc.org","C188866","Data Generated Within Study","f07dced9-a71e-4584-9e60-13292508d836","2023-12-15","Code_124"
"Code","http://www.cdisc.org","C174267","Active Comparator Arm","507dfdd2-e96d-468a-8bee-2a7a035c7452","2023-12-15","Code_125"
"Code","http://www.cdisc.org","C188866","Data Generated Within Study","0f6b2883-a6b4-4073-872e-2ca34a169561","2023-12-15","Code_126"
"Code","http://www.cdisc.org","C174267","Active Comparator Arm","14627d1e-c062-4e1f-9016-ad63bf8f87e5","2023-12-15","Code_127"
"Code","http://www.cdisc.org","C188866","Data Generated Within Study","1e3287cf-b714-4ea3-bdc8-1da81e69bddf","2023-12-15","Code_128"
"Code","http://www.cdisc.org","C15228","Double Blind Study","3c78a83f-4292-4ebd-88bc-b3e91615e148","2023-12-15","Code_136"
"Code","http://www.cdisc.org","C202487","Screening Epoch","36e32eb2-0f53-4b0f-acc6-3c3e90e4c472","2023-12-15","Code_129"
"Code","http://www.cdisc.org","C101526","Treatment Epoch","77ab4963-870a-401f-a138-27f8d7908648","2023-12-15","Code_130"
"Code","http://www.cdisc.org","C101526","Treatment Epoch","f19add59-4d63-4d58-8bbe-9c525d30a57e","2023-12-15","Code_131"
"Code","http://www.cdisc.org","C101526","Treatment Epoch","05472bff-735a-4680-bf9b-8979280a479c","2023-12-15","Code_132"
"Code","http://www.cdisc.org","C202578","Follow-Up Epoch","62c5af25-c141-449d-9a03-5b724dd1351f","2023-12-15","Code_133"
"Code","ICD-10-CM","G30.9","Alzheimer's disease; unspecified","60ca6d28-bdd9-467c-a1b4-bcb217f7d868","1","Code_546"
"Code","SNOMED","26929004","Alzheimer's disease","231d7ca2-74ec-43b7-a2f0-372a1ce49614","January 31, 2018","Code_547"
"Code","http://www.cdisc.org","C70793","Sponsor","2bc68893-1b38-41db-8cb3-a336f8e20c94","2023-12-15","Code_142"
"Code","http://www.cdisc.org","C85826","Trial Primary Objective","bee1573a-7811-4916-af86-af7e9b5da892","2023-12-15","Code_551"
"Code","http://www.cdisc.org","C94496","Primary Endpoint","89e6330f-657e-4707-b814-4f0c1294877f","2023-12-15","Code_550"
"Code","http://www.cdisc.org","C94496","Primary Endpoint","8663abd0-2a89-444a-a473-195e247c1839","2023-12-15","Code_552"
"Code","http://www.cdisc.org","C85826","Trial Primary Objective","a06b5417-93b5-4f59-bfe6-250c1d603525","2023-12-15","Code_554"
"Code","http://www.cdisc.org","C94496","Primary Endpoint","c77d3929-d612-40b6-ab77-8fc0766e3e53","2023-12-15","Code_553"
"Code","http://www.cdisc.org","C94496","Primary Endpoint","e58f4577-ef2e-4595-9142-ffed02992b40","2023-12-15","Code_555"
"Code","http://www.cdisc.org","C94496","Primary Endpoint","1848e39a-c33c-4288-bb33-b895e7c7c86c","2023-12-15","Code_556"
"Code","http://www.cdisc.org","C85827","Trial Secondary Objective","dbe5b7e1-53fa-4241-b791-91514074282d","2023-12-15","Code_558"
"Code","http://www.cdisc.org","C139173","Secondary Endpoint","2e2bd978-09ee-45bf-8db7-8b1d92669435","2023-12-15","Code_557"
"Code","http://www.cdisc.org","C139173","Secondary Endpoint","522a9fb4-7b61-49ad-b7fb-3c4fc558760e","2023-12-15","Code_559"
"Code","http://www.cdisc.org","C139173","Secondary Endpoint","68c801b3-b06e-4d60-b782-f06d0a4b287d","2023-12-15","Code_560"
"Code","http://www.cdisc.org","C85827","Trial Secondary Objective","e0e70b55-f84f-41f8-abdc-5dc68a0ef5fb","2023-12-15","Code_562"
"Code","http://www.cdisc.org","C139173","Secondary Endpoint","991d6eac-4278-4fc8-8b6b-0eccc1c2e7e7","2023-12-15","Code_561"
"Code","http://www.cdisc.org","C85827","Trial Secondary Objective","8a1e885c-5d20-4623-9c3a-588ef92c0e7d","2023-12-15","Code_564"
"Code","http://www.cdisc.org","C139173","Secondary Endpoint","0743e6a7-5c74-4895-97b3-35d4f3ad8671","2023-12-15","Code_563"
"Code","http://www.cdisc.org","C85827","Trial Secondary Objective","cdf84bc1-6945-4e1b-9816-9adc5dddfd34","2023-12-15","Code_566"
"Code","http://www.cdisc.org","C139173","Secondary Endpoint","0045d58b-bc78-4035-8667-86cee2047c70","2023-12-15","Code_565"
"Code","http://www.cdisc.org","C25532","Inclusion Criteria","247879ba-67e5-4725-9753-e6bd61d579e6","2023-12-15","Code_567"
"Code","http://www.cdisc.org","C25532","Inclusion Criteria","66328833-bdcd-492a-af6b-b9d4d724fac2","2023-12-15","Code_568"
"Code","http://www.cdisc.org","C25532","Inclusion Criteria","bc28cced-d144-4974-b06d-0a3a7fc6b639","2023-12-15","Code_569"
"Code","http://www.cdisc.org","C25532","Inclusion Criteria","289eaed2-5014-420f-bebb-24b64e406d59","2023-12-15","Code_570"
"Code","http://www.cdisc.org","C25532","Inclusion Criteria","57c90574-1e45-484f-9e6a-94f2945e41c7","2023-12-15","Code_571"
"Code","http://www.cdisc.org","C25532","Inclusion Criteria","3e41c290-e996-42a0-871c-21cb8397289e","2023-12-15","Code_572"
"Code","http://www.cdisc.org","C25532","Inclusion Criteria","e18c7b9a-d7c1-4b6b-b0ac-e07d3ae5f288","2023-12-15","Code_573"
"Code","http://www.cdisc.org","C25532","Inclusion Criteria","64a6b44a-3211-47d8-9a05-b9630d5eb8b5","2023-12-15","Code_574"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","0f33b45c-639e-4a15-9ab3-b0d3d56a0a38","2023-12-15","Code_575"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","6e4604e4-ac3a-414d-851f-01d698c5a751","2023-12-15","Code_576"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","011c6c47-ab6e-4cfc-bf31-820bfaee81f6","2023-12-15","Code_577"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","e016c723-4879-4b9f-81a8-1aee5a016e00","2023-12-15","Code_578"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","a6d29e59-15ff-4f92-a665-526cd6f6304e","2023-12-15","Code_579"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","1fc401de-dea0-4774-b6ab-3d8d9712887e","2023-12-15","Code_580"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","4cee9e3a-bf8f-442c-bd68-1213d0d1ec29","2023-12-15","Code_581"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","789d14e9-2f41-4800-8932-f3b711770662","2023-12-15","Code_582"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","12837d68-fa42-47e1-9c98-5c964c4b3e14","2023-12-15","Code_583"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","75507959-f635-4632-b549-4d712c3c6866","2023-12-15","Code_584"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","87cc3b57-0606-4230-8481-2af0701e04bd","2023-12-15","Code_585"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","d9da4783-0155-4b34-9700-94d79bedfe84","2023-12-15","Code_586"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","22c87f78-0941-4ed6-aec9-6ef8c93fa28c","2023-12-15","Code_587"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","cc6c4942-4809-4752-a3ae-3b8b624e85ef","2023-12-15","Code_588"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","3ec9b78a-0464-440c-8531-7cbf9223a499","2023-12-15","Code_589"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","ce162568-6488-4a14-938b-90a8288cc52a","2023-12-15","Code_590"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","80f4eb54-8324-4bc5-b5c1-00a94b68ba8c","2023-12-15","Code_591"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","82ae7b2a-155b-4833-966c-854d24900360","2023-12-15","Code_592"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","93a57e74-d7ad-402c-8d18-aebd70a91c35","2023-12-15","Code_593"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","b160de00-1778-4fa7-ac57-f782a5c0ee49","2023-12-15","Code_594"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","19087f31-9f6e-4267-b515-ab87bd5f3b62","2023-12-15","Code_595"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","c824bbfc-7514-4fcc-b12c-7fece745d95b","2023-12-15","Code_596"
"Code","http://www.cdisc.org","C25370","Exclusion Criteria","266756f6-992a-4e5b-830e-b27f61b434b9","2023-12-15","Code_597"
"Code","http://www.cdisc.org","C29848","Year","76e3ff6e-a021-4c2b-8752-8c9949739396","2023-12-15","Code_548"
"Code","http://www.cdisc.org","C201357","Before","4a931878-a4dc-4eff-a5c6-e33b8deeed23","2023-12-15","Code_14"
"Code","http://www.cdisc.org","C201355","Start to Start","8bf5e3d8-313f-47ef-a157-50f5edaf06ed","2023-12-15","Code_15"
"Code","http://www.cdisc.org","C201357","Before","34155b6f-9409-4ac3-8f19-0a299bb18120","2023-12-15","Code_16"
"Code","http://www.cdisc.org","C201355","Start to Start","db086a61-80b7-490a-914e-d0a13f38a294","2023-12-15","Code_17"
"Code","http://www.cdisc.org","C201358","Fixed Reference","57f022cb-7fc8-4e84-b247-9e5bb75c95c5","2023-12-15","Code_19"
"Code","http://www.cdisc.org","C201355","Start to Start","d08518fb-a8dd-4a32-bae2-2d606d4d8889","2023-12-15","Code_20"
"Code","http://www.cdisc.org","C201356","After","97fcc7ae-aa32-492b-bf91-f4066824171e","2023-12-15","Code_21"
"Code","http://www.cdisc.org","C201355","Start to Start","0ad5ffc0-a60f-4811-8e9d-839ac7ee719a","2023-12-15","Code_22"
"Code","http://www.cdisc.org","C201356","After","44f5681d-e863-44e2-9d47-8daba9517fe2","2023-12-15","Code_24"
"Code","http://www.cdisc.org","C201355","Start to Start","cfc38f6d-75bf-469b-9fba-998518793d65","2023-12-15","Code_25"
"Code","http://www.cdisc.org","C201356","After","505f488c-5455-4994-a405-35ea35f87160","2023-12-15","Code_27"
"Code","http://www.cdisc.org","C201355","Start to Start","624c1945-f50a-434c-83be-63a36af83028","2023-12-15","Code_28"
"Code","http://www.cdisc.org","C201356","After","303f775d-075c-448b-bda8-b2ee6dcb7e4a","2023-12-15","Code_30"
"Code","http://www.cdisc.org","C201355","Start to Start","1c0c6334-fa73-47f4-b87f-bad7049f4028","2023-12-15","Code_31"
"Code","http://www.cdisc.org","C201356","After","22532d3e-e313-4ebb-acbb-a00b435fd245","2023-12-15","Code_35"
"Code","http://www.cdisc.org","C201355","Start to Start","678f0021-98e7-4e8b-ab8a-847ef7fabf88","2023-12-15","Code_36"
"Code","http://www.cdisc.org","C201356","After","8d10ce94-292b-4f14-b9c5-743d2f3cc32b","2023-12-15","Code_40"
"Code","http://www.cdisc.org","C201355","Start to Start","f6a9a76d-a341-4c08-8e56-84cd2736a899","2023-12-15","Code_41"
"Code","http://www.cdisc.org","C201356","After","562f03dd-40d5-4d85-8bc8-d27b80f48126","2023-12-15","Code_45"
"Code","http://www.cdisc.org","C201355","Start to Start","943f6d99-ffbc-42fe-990f-84c00c750746","2023-12-15","Code_46"
"Code","http://www.cdisc.org","C201356","After","838c34fd-c8fc-4bb3-856c-30433143f468","2023-12-15","Code_50"
"Code","http://www.cdisc.org","C201355","Start to Start","ac17f3b4-964f-4f66-be34-84c2091766fc","2023-12-15","Code_51"
"Code","http://www.cdisc.org","C201356","After","9bc7aec0-2b1f-47bd-86fa-37e2dc9a3a37","2023-12-15","Code_53"
"Code","http://www.cdisc.org","C201355","Start to Start","d771b56e-e9b4-43fd-9fb0-c6dde0c39426","2023-12-15","Code_54"
"Code","http://www.cdisc.org","C201356","After","d132d665-82f4-4191-b8fd-57f07cb6a8f7","2023-12-15","Code_33"
"Code","http://www.cdisc.org","C201355","Start to Start","94cc8ade-67ec-4a03-a109-d743270871f0","2023-12-15","Code_34"
"Code","http://www.cdisc.org","C201356","After","73a363c4-5124-46eb-8088-42ab2e871d51","2023-12-15","Code_38"
"Code","http://www.cdisc.org","C201355","Start to Start","7609e2f7-d253-4c5a-9ac1-cceda5a1bd83","2023-12-15","Code_39"
"Code","http://www.cdisc.org","C201356","After","a313b33c-1396-4892-ae5b-0e383d4d19f4","2023-12-15","Code_43"
"Code","http://www.cdisc.org","C201355","Start to Start","416957ed-07bd-427a-a46e-ab4b6999d0bf","2023-12-15","Code_44"
"Code","http://www.cdisc.org","C201356","After","902916f6-4006-481f-809f-1ad2996c1f65","2023-12-15","Code_48"
"Code","http://www.cdisc.org","C201355","Start to Start","de260f89-832b-4e10-9b3b-07b6bbb242ab","2023-12-15","Code_49"
"Code","http://www.cdisc.org","C201358","Fixed Reference","7540d7b9-11a4-4299-a6b9-cb1291e51460","2023-12-15","Code_56"
"Code","http://www.cdisc.org","C201355","Start to Start","7f9dbbc1-ec7b-4d91-9ff8-052a25068e93","2023-12-15","Code_57"
"Code","http://www.cdisc.org","C201358","Fixed Reference","376a8865-539a-4dd8-a5ba-d46a6b811056","2023-12-15","Code_58"
"Code","http://www.cdisc.org","C201355","Start to Start","8c8cddf8-6245-4305-937f-2230caa867a9","2023-12-15","Code_59"
"Code","http://www.cdisc.org","C201358","Fixed Reference","1e18aac2-32b2-48e2-82cf-65b8fad0174d","2023-12-15","Code_60"
"Code","http://www.cdisc.org","C201355","Start to Start","c7966f31-3a92-4bde-b0f9-c92f52cdb934","2023-12-15","Code_61"
"Code","http://www.cdisc.org","C201356","After","ecfdb044-e324-453c-a931-3506e7b4a191","2023-12-15","Code_62"
"Code","http://www.cdisc.org","C201355","Start to Start","de0a8370-bdaf-4bde-b955-02585ff51ae4","2023-12-15","Code_63"
"Code","http://www.cdisc.org","C201356","After","a35cfe1d-5353-43e5-b898-3d8700b6f4e0","2023-12-15","Code_64"
"Code","http://www.cdisc.org","C201353","End to Start","58612150-374c-4fc4-be15-97d3dc965903","2023-12-15","Code_65"
"Code","http://www.cdisc.org","C201356","After","f7861f27-899e-43c1-96b8-c876e444fa14","2023-12-15","Code_66"
"Code","http://www.cdisc.org","C201355","Start to Start","119688f2-17e0-446e-9b38-25576c93a66b","2023-12-15","Code_67"
"Code","http://www.cdisc.org","C201356","After","76360e04-18ac-4b6d-8e28-b8c7e9824376","2023-12-15","Code_68"
"Code","http://www.cdisc.org","C201353","End to Start","ccd6f52d-c817-4595-86a5-ff0b66d36a61","2023-12-15","Code_69"
"Code","http://www.cdisc.org","C201356","After","bc09292e-8e41-486f-b852-d3ebd86dbbf6","2023-12-15","Code_70"
"Code","http://www.cdisc.org","C201355","Start to Start","5ad3dbbb-8f55-416b-a3f5-d8566184a0cc","2023-12-15","Code_71"
"Code","http://www.cdisc.org","C70793","Clinical Study Sponsor","574bdba9-d71a-4f78-bd1e-9715d55483b6","2023-12-15","Code_598"
"Code","ISO 3166 1 alpha3","GBR","United Kingdom of Great Britain and Northern Ireland","0d7b5ba2-e982-49b2-9d8b-220d5fba264f","2020-08","Code_599"
"Code","http://www.cdisc.org","C94108","Study Acronym","efc03fef-a07f-408b-9654-f04033c9d55e","2023-12-15","Code_3"
"Code","http://www.cdisc.org","C99905x1","Brief Study Title","9302b887-75cc-4bd4-b528-1d12a73dcb35","2023-12-15","Code_5"
"Code","http://www.cdisc.org","C99905x2","Official Study Title","88126359-3545-4467-81ad-d2e34f8f61b6","2023-12-15","Code_6"
"Code","http://www.cdisc.org","C99905x3","Public Study Title","cb079e7c-1074-4005-abd7-39de6b33809a","2023-12-15","Code_7"
"Code","http://www.cdisc.org","C25508","Final","c2842146-4cc3-45cd-86e0-64ea46a820d5","2023-12-15","Code_8"
"Code","http://www.cdisc.org","C99903x1","Protocol Effective Date","f4d7dc72-a782-4e24-99ee-5107535d67d3","2023-12-15","Code_11"
"Code","http://www.cdisc.org","C41129","Region","8be466c9-08c0-4b7b-b0db-443442b6f121","2023-12-15","Code_13"
"Code","ISO 3166 1 alpha3","150","Europe","3bab892c-c186-4253-a218-d78aa6f395bd","2020-08","Code_12"
