"decode","uuid:ID","codeSystem","instanceType","codeSystemVersion","code","id"
"SYSBP","c05ff8ce-28a2-4786-925e-85b49ac3e738","http://www.cdisc.org","Code","2023-12-15","C25298","Code_378"
"Clinical Test Result","1aac521e-9374-4127-8fb9-586263a2984f","http://www.cdisc.org","Code","2023-12-15","C77140","Code_379"
"Unit of Pressure","0b7c7194-e678-49bd-a924-2faf2c807328","http://www.cdisc.org","Code","2023-12-15","C49669","Code_380"
"Sitting","c840a65c-30cd-4133-a453-809ebc9047b6","http://www.cdisc.org","Code","2023-12-15","C62122","Code_381"
"Standing","1d7ffc91-8032-453c-818d-f9421a0fc9d0","http://www.cdisc.org","Code","2023-12-15","C62166","Code_382"
"Supine Position","7b5da522-907c-43fa-8f29-4a3bcf3e16ed","http://www.cdisc.org","Code","2023-12-15","C62167","Code_383"
"Body Position","e41f96a8-6499-4163-b863-ecdba394ae0c","http://www.cdisc.org","Code","2023-12-15","C62164","Code_384"
"Brachial Artery","36fa5bf0-9961-4a5f-a53e-457d6b4d2199","http://www.cdisc.org","Code","2023-12-15","C12681","Code_385"
"Common Carotid Artery","18bcf7da-ad40-4a98-9011-acbd029ba2ea","http://www.cdisc.org","Code","2023-12-15","C12687","Code_386"
"Dorsalis Pedis Artery","5533d3e2-340b-478f-b4e8-84f4939014f3","http://www.cdisc.org","Code","2023-12-15","C32478","Code_387"
"Femoral Artery","5bcd2304-0bf5-4b26-8abb-11e5213f6ca6","http://www.cdisc.org","Code","2023-12-15","C12715","Code_388"
"Radial Artery","52f99381-81fa-4c0b-b050-3117fe2d5af9","http://www.cdisc.org","Code","2023-12-15","C12838","Code_389"
"Anatomic Site","8ffb3fa2-78c8-4d4a-a477-1dfb7f3de04d","http://www.cdisc.org","Code","2023-12-15","C13717","Code_390"
"Left","a1c72112-889e-46a0-9248-c2f8d29e1b08","http://www.cdisc.org","Code","2023-12-15","C25229","Code_391"
"Right","6bfbccbe-c5b5-4316-b8b7-c2311be36608","http://www.cdisc.org","Code","2023-12-15","C25228","Code_392"
"Laterality","8359a68f-8347-4e65-9493-172d985b72fb","http://www.cdisc.org","Code","2023-12-15","C25185","Code_393"
"SYSBP","1e22a112-5cea-4330-af3e-ffff772c26fd","http://www.cdisc.org","Code","2023-12-15","C25298","Code_394"
"DIABP","7d1de18b-e04f-4a61-a50a-453c86a33f43","http://www.cdisc.org","Code","2023-12-15","C25299","Code_395"
"Clinical Test Result","d2e1e2d3-d795-42c8-b544-b3596f7f16f1","http://www.cdisc.org","Code","2023-12-15","C77140","Code_396"
"Unit of Pressure","a5fa4a9a-b5f8-4e5e-ae4f-1fb2eacc5ac1","http://www.cdisc.org","Code","2023-12-15","C49669","Code_397"
"Sitting","df08c0a2-39d4-4d8d-8f56-ca41b5d24116","http://www.cdisc.org","Code","2023-12-15","C62122","Code_398"
"Standing","d077903a-e851-46e2-a0da-11390cd3acf4","http://www.cdisc.org","Code","2023-12-15","C62166","Code_399"
"Supine Position","7d78f2ea-4bed-4a72-a701-cc3c28dca810","http://www.cdisc.org","Code","2023-12-15","C62167","Code_400"
"Body Position","ba8f5cdd-2773-4101-9526-d964798dada3","http://www.cdisc.org","Code","2023-12-15","C62164","Code_401"
"Brachial Artery","af3362da-f53a-4ae9-bb36-876df357de25","http://www.cdisc.org","Code","2023-12-15","C12681","Code_402"
"Common Carotid Artery","928c8371-ddcb-4d8a-a54e-0cea195cef18","http://www.cdisc.org","Code","2023-12-15","C12687","Code_403"
"Dorsalis Pedis Artery","1c03c00d-f999-4cbe-af13-247b007d56af","http://www.cdisc.org","Code","2023-12-15","C32478","Code_404"
"Femoral Artery","23674191-56a1-45d3-8182-b1579548540f","http://www.cdisc.org","Code","2023-12-15","C12715","Code_405"
"Radial Artery","15b7dd0b-a39f-4202-933f-371c45cc7c94","http://www.cdisc.org","Code","2023-12-15","C12838","Code_406"
"Anatomic Site","037ebb16-9515-4e3e-bec8-0894e370f4f5","http://www.cdisc.org","Code","2023-12-15","C13717","Code_407"
"Left","294303aa-cd7c-432e-bc39-1fcaf6384316","http://www.cdisc.org","Code","2023-12-15","C25229","Code_408"
"Right","e59a0aec-263c-4fd3-92f4-fb2e6e7e7775","http://www.cdisc.org","Code","2023-12-15","C25228","Code_409"
"Laterality","13b3efc7-ee6a-4f6d-9bd5-8888775954a8","http://www.cdisc.org","Code","2023-12-15","C25185","Code_410"
"DIABP","4304e186-6db4-4682-8f76-159aa2445d3c","http://www.cdisc.org","Code","2023-12-15","C25299","Code_411"
"HR","e0753fbf-87be-4a12-99e9-68fe70ab63a4","http://www.cdisc.org","Code","2023-12-15","C49677","Code_412"
"Clinical Test Result","ec4a163e-5865-4595-808b-24ad859dedc1","http://www.cdisc.org","Code","2023-12-15","C77140","Code_413"
"Count per Minute","8f43c107-00af-4312-a690-496e1fb6b8f2","http://www.cdisc.org","Code","2023-12-15","C73688","Code_414"
"Sitting","f57e586f-f131-4d3c-b1be-342a966c4454","http://www.cdisc.org","Code","2023-12-15","C62122","Code_415"
"Standing","e38b8fb9-5e6a-44aa-8359-bc6e3708a0be","http://www.cdisc.org","Code","2023-12-15","C62166","Code_416"
"Supine Position","f29138f8-672e-4d8d-9569-f9dbffde2a4d","http://www.cdisc.org","Code","2023-12-15","C62167","Code_417"
"Body Position","11da0e74-5837-4628-a635-91cbe502b91d","http://www.cdisc.org","Code","2023-12-15","C62164","Code_418"
"Brachial Artery","32cf9895-9636-4157-a5ce-b895901b4e38","http://www.cdisc.org","Code","2023-12-15","C12681","Code_419"
"Common Carotid Artery","57df3d3c-92c6-423d-ae2c-4b1f607f0d7f","http://www.cdisc.org","Code","2023-12-15","C12687","Code_420"
"Dorsalis Pedis Artery","48c35dca-76c7-4a36-b594-21707c65413c","http://www.cdisc.org","Code","2023-12-15","C32478","Code_421"
"Femoral Artery","d6c4faa1-21c7-4860-9f6e-529eea43a70e","http://www.cdisc.org","Code","2023-12-15","C12715","Code_422"
"Radial Artery","5ba9aa43-d2a8-408c-9fc7-0a78cd2a4ce3","http://www.cdisc.org","Code","2023-12-15","C12838","Code_423"
"Anatomic Site","489959e9-6173-4122-b427-1bb18deb9aec","http://www.cdisc.org","Code","2023-12-15","C13717","Code_424"
"Left","10024c6d-3ae5-4c21-9821-c0211d041030","http://www.cdisc.org","Code","2023-12-15","C25229","Code_425"
"Right","b5a3ba5c-2f39-4dbe-8d95-c513718a60dc","http://www.cdisc.org","Code","2023-12-15","C25228","Code_426"
"Laterality","35842ae1-82fb-41e3-999b-31f24248ec63","http://www.cdisc.org","Code","2023-12-15","C25185","Code_427"
"HR","feb255bd-46b7-4411-9c53-6c1f10d16729","http://www.cdisc.org","Code","2023-12-15","C49677","Code_428"
"Placebo Comparator Arm","298d2906-7546-4067-a4c2-9bf7975e2009","http://www.cdisc.org","Code","2023-12-15","C174268","Code_123"
"Data Generated Within Study","3b93dccd-08c5-43b8-ad5c-9d4bf2e0f1fe","http://www.cdisc.org","Code","2023-12-15","C188866","Code_124"
"Active Comparator Arm","4d5d03ac-e63a-41bf-b243-5a3d625345e2","http://www.cdisc.org","Code","2023-12-15","C174267","Code_125"
"Data Generated Within Study","7e179803-ba26-494c-a30c-4eeb970a6ab3","http://www.cdisc.org","Code","2023-12-15","C188866","Code_126"
"Active Comparator Arm","dab71ce8-a9b2-4c1f-bbe9-6c620175951d","http://www.cdisc.org","Code","2023-12-15","C174267","Code_127"
"Data Generated Within Study","5e375af9-b0e9-4051-9684-052529e5c349","http://www.cdisc.org","Code","2023-12-15","C188866","Code_128"
"Double Blind Study","720a1bd0-52b3-403f-8654-f3bf60915e6c","http://www.cdisc.org","Code","2023-12-15","C15228","Code_136"
"Screening Epoch","ea0277ef-28ff-46f2-b379-97180e24d94f","http://www.cdisc.org","Code","2023-12-15","C202487","Code_129"
"Treatment Epoch","2e7cf6a4-0b27-4b0d-81b9-abbf8aa77be6","http://www.cdisc.org","Code","2023-12-15","C101526","Code_130"
"Treatment Epoch","b7577f33-2ffb-49eb-8967-d63d3b23fc9d","http://www.cdisc.org","Code","2023-12-15","C101526","Code_131"
"Treatment Epoch","54fdac0c-3651-4baf-bcc1-3909bfd8d8a9","http://www.cdisc.org","Code","2023-12-15","C101526","Code_132"
"Follow-Up Epoch","c8c98d0a-e398-4465-b17b-422ec98ab375","http://www.cdisc.org","Code","2023-12-15","C202578","Code_133"
"Alzheimer's disease; unspecified","d6f7a306-5f0b-4884-a202-e6b94ffd9f60","ICD-10-CM","Code","1","G30.9","Code_550"
"Alzheimer's disease","1b28ef47-d81a-458e-b49b-a4a9f095823c","SNOMED","Code","January 31, 2018","26929004","Code_551"
"Sponsor","281450c2-3342-4ebc-8f48-fdee8c2a09fd","http://www.cdisc.org","Code","2023-12-15","C70793","Code_142"
"Trial Primary Objective","13825111-2afb-4eab-be06-0d417d90ef7e","http://www.cdisc.org","Code","2023-12-15","C85826","Code_555"
"Primary Endpoint","9129f078-b893-4ce5-8f40-6154796a1dcd","http://www.cdisc.org","Code","2023-12-15","C94496","Code_554"
"Primary Endpoint","c0d21f56-3962-46bc-98b2-2f27f5c99916","http://www.cdisc.org","Code","2023-12-15","C94496","Code_556"
"Trial Primary Objective","fe8dc85c-6dec-4ccb-9f4c-c6a418490a2f","http://www.cdisc.org","Code","2023-12-15","C85826","Code_558"
"Primary Endpoint","29e326f2-a69f-4df0-bd60-38e480076d53","http://www.cdisc.org","Code","2023-12-15","C94496","Code_557"
"Primary Endpoint","3afb50ae-d7a6-4627-92c3-d24a4bb56959","http://www.cdisc.org","Code","2023-12-15","C94496","Code_559"
"Primary Endpoint","a95d524d-e587-4543-b897-9b674b2e5627","http://www.cdisc.org","Code","2023-12-15","C94496","Code_560"
"Trial Secondary Objective","deb53883-3ef5-4dc5-a702-dd78a761db43","http://www.cdisc.org","Code","2023-12-15","C85827","Code_562"
"Secondary Endpoint","58e9b2cc-ff16-481e-a1d3-47368059f03a","http://www.cdisc.org","Code","2023-12-15","C139173","Code_561"
"Secondary Endpoint","de8695fe-4df7-4a74-bfa2-eaf4c71a06e6","http://www.cdisc.org","Code","2023-12-15","C139173","Code_563"
"Secondary Endpoint","eded8d80-e1af-46c5-9b6d-92842dd3f38d","http://www.cdisc.org","Code","2023-12-15","C139173","Code_564"
"Trial Secondary Objective","3d09900c-f79a-4867-b8ac-b86a83d1201b","http://www.cdisc.org","Code","2023-12-15","C85827","Code_566"
"Secondary Endpoint","635649d9-b729-4462-88a7-c7510e5fc7d5","http://www.cdisc.org","Code","2023-12-15","C139173","Code_565"
"Trial Secondary Objective","eec0828d-6cd0-4c24-8ad1-0c5b5d4d8f31","http://www.cdisc.org","Code","2023-12-15","C85827","Code_568"
"Secondary Endpoint","f74cc44b-4ed8-4a73-9e69-bb6f058e19e5","http://www.cdisc.org","Code","2023-12-15","C139173","Code_567"
"Trial Secondary Objective","b633d716-5826-4aab-8c4f-57f73c149cb8","http://www.cdisc.org","Code","2023-12-15","C85827","Code_570"
"Secondary Endpoint","a8cb1701-b324-4d48-a3f0-7bf95f8bc1e1","http://www.cdisc.org","Code","2023-12-15","C139173","Code_569"
"Inclusion Criteria","3c5ca01c-c724-4b02-9739-367847f75c47","http://www.cdisc.org","Code","2023-12-15","C25532","Code_571"
"Inclusion Criteria","3daf9106-ccd9-445b-a79d-b50838dcba11","http://www.cdisc.org","Code","2023-12-15","C25532","Code_572"
"Inclusion Criteria","50159ae0-5a09-4f68-820e-0ee92f52324a","http://www.cdisc.org","Code","2023-12-15","C25532","Code_573"
"Inclusion Criteria","70f7a756-2040-4ff2-bf1d-4ea6d5371b60","http://www.cdisc.org","Code","2023-12-15","C25532","Code_574"
"Inclusion Criteria","9e9825cc-b6b8-45dd-a0dd-d5af63a06dbd","http://www.cdisc.org","Code","2023-12-15","C25532","Code_575"
"Inclusion Criteria","47f07037-d6a7-4f1a-ba89-28adaaa2bccc","http://www.cdisc.org","Code","2023-12-15","C25532","Code_576"
"Inclusion Criteria","f3b55fe6-830a-48f3-b447-f2597be93232","http://www.cdisc.org","Code","2023-12-15","C25532","Code_577"
"Inclusion Criteria","082e43ce-56b0-4694-ac85-1ab108af4abd","http://www.cdisc.org","Code","2023-12-15","C25532","Code_578"
"Exclusion Criteria","061debe1-6c9b-4b47-8d18-037ed10d0a4a","http://www.cdisc.org","Code","2023-12-15","C25370","Code_579"
"Exclusion Criteria","cf1dd391-560a-40d4-970d-6bc3ae6a34ed","http://www.cdisc.org","Code","2023-12-15","C25370","Code_580"
"Exclusion Criteria","f8617f3b-e62a-40ae-8318-1ab835f5d6af","http://www.cdisc.org","Code","2023-12-15","C25370","Code_581"
"Exclusion Criteria","bfac070a-7939-4b72-aca5-f9d85ae5ae2c","http://www.cdisc.org","Code","2023-12-15","C25370","Code_582"
"Exclusion Criteria","d262b6d4-dbb1-47cd-bccb-dfaf48b56cb2","http://www.cdisc.org","Code","2023-12-15","C25370","Code_583"
"Exclusion Criteria","c25314ae-d62e-4619-884f-365ee28c05ad","http://www.cdisc.org","Code","2023-12-15","C25370","Code_584"
"Exclusion Criteria","30ba8825-cd5e-4df5-8d76-efd2a19309c3","http://www.cdisc.org","Code","2023-12-15","C25370","Code_585"
"Exclusion Criteria","3ac87a33-e189-48b1-a4e6-8a2dd1bb3b3d","http://www.cdisc.org","Code","2023-12-15","C25370","Code_586"
"Exclusion Criteria","a96fd261-780c-41e4-ba43-bc3416d40348","http://www.cdisc.org","Code","2023-12-15","C25370","Code_587"
"Exclusion Criteria","ed1e3a62-0f13-4a05-ac57-7850ae136096","http://www.cdisc.org","Code","2023-12-15","C25370","Code_588"
"Exclusion Criteria","c3c8ec25-edec-40c5-8945-280e25b719fe","http://www.cdisc.org","Code","2023-12-15","C25370","Code_589"
"Exclusion Criteria","2ad4ce8e-ed39-4813-a913-10281d22b49c","http://www.cdisc.org","Code","2023-12-15","C25370","Code_590"
"Exclusion Criteria","f21fc3c8-8f30-4faf-ab8c-c6e39701b71a","http://www.cdisc.org","Code","2023-12-15","C25370","Code_591"
"Exclusion Criteria","cab633ed-0bb2-466e-a07a-a325f70bab15","http://www.cdisc.org","Code","2023-12-15","C25370","Code_592"
"Exclusion Criteria","40f34293-61bd-4b76-8ecc-b3fe8a38ca6e","http://www.cdisc.org","Code","2023-12-15","C25370","Code_593"
"Exclusion Criteria","b2cbd19d-76ce-4a46-bf31-dd9616fa499e","http://www.cdisc.org","Code","2023-12-15","C25370","Code_594"
"Exclusion Criteria","8b855722-ffa3-48f5-b12d-698e13b17c2a","http://www.cdisc.org","Code","2023-12-15","C25370","Code_595"
"Exclusion Criteria","fc387e0a-a02c-437b-83bc-abe6f6d5529e","http://www.cdisc.org","Code","2023-12-15","C25370","Code_596"
"Exclusion Criteria","82de2277-b453-4055-9d82-bffdffe5af47","http://www.cdisc.org","Code","2023-12-15","C25370","Code_597"
"Exclusion Criteria","400de517-baeb-463a-89f4-777627edfcf0","http://www.cdisc.org","Code","2023-12-15","C25370","Code_598"
"Exclusion Criteria","fcba0afc-4a1f-47e6-98d8-ab8e394a3297","http://www.cdisc.org","Code","2023-12-15","C25370","Code_599"
"Exclusion Criteria","83ac65f6-01fb-45b4-ac81-2738ef8dca2e","http://www.cdisc.org","Code","2023-12-15","C25370","Code_600"
"Exclusion Criteria","b0a67778-bc81-4a1a-afc1-13e057d6fed0","http://www.cdisc.org","Code","2023-12-15","C25370","Code_601"
"Year","ab16f4fd-80f6-4b82-92ac-2fe712541b5a","http://www.cdisc.org","Code","2023-12-15","C29848","Code_552"
"Before","22ae69a7-aa0b-4e3f-a641-4e65a7783c2a","http://www.cdisc.org","Code","2023-12-15","C201357","Code_14"
"Start to Start","5402eb5f-5246-4ce9-a4e8-d7ae08f8fe41","http://www.cdisc.org","Code","2023-12-15","C201355","Code_15"
"Before","80b0cbbd-8906-47b2-81fd-0632545ec01a","http://www.cdisc.org","Code","2023-12-15","C201357","Code_16"
"Start to Start","1106febe-ad16-4546-89bf-59850153dc13","http://www.cdisc.org","Code","2023-12-15","C201355","Code_17"
"Fixed Reference","28b55441-b759-4ae4-841b-ca265de11a44","http://www.cdisc.org","Code","2023-12-15","C201358","Code_19"
"Start to Start","3e2086a6-9518-4140-b5a3-0a3936f430aa","http://www.cdisc.org","Code","2023-12-15","C201355","Code_20"
"After","fc67ca96-97ce-45b0-847b-6a45be1b2f91","http://www.cdisc.org","Code","2023-12-15","C201356","Code_21"
"Start to Start","3905ccd5-aca7-4ca4-b61b-1f81777e34bf","http://www.cdisc.org","Code","2023-12-15","C201355","Code_22"
"After","f8eacb7e-d8b7-4553-8ced-d1f60c9ad15f","http://www.cdisc.org","Code","2023-12-15","C201356","Code_24"
"Start to Start","a861fb89-f697-4e77-8867-d745ae386dad","http://www.cdisc.org","Code","2023-12-15","C201355","Code_25"
"After","c04f5c24-95b7-4e95-8196-85fef5328b85","http://www.cdisc.org","Code","2023-12-15","C201356","Code_27"
"Start to Start","d950633d-8131-42e4-a66c-8783ab954207","http://www.cdisc.org","Code","2023-12-15","C201355","Code_28"
"After","1b4a752c-0cf0-4587-9e0b-dc545467df03","http://www.cdisc.org","Code","2023-12-15","C201356","Code_30"
"Start to Start","b1bb3928-73a1-405d-89c0-63e58136306c","http://www.cdisc.org","Code","2023-12-15","C201355","Code_31"
"After","03fc0bf3-d421-4082-b1a2-4db26f0bff65","http://www.cdisc.org","Code","2023-12-15","C201356","Code_35"
"Start to Start","02d61b7b-68e5-44c3-8696-c7f2b0b80333","http://www.cdisc.org","Code","2023-12-15","C201355","Code_36"
"After","f755646a-03d6-4597-979b-26b90dbae327","http://www.cdisc.org","Code","2023-12-15","C201356","Code_40"
"Start to Start","4550ee2f-aa55-4333-ae82-4e0e2bfe5266","http://www.cdisc.org","Code","2023-12-15","C201355","Code_41"
"After","afac28ff-4174-4530-acab-309db68b4e46","http://www.cdisc.org","Code","2023-12-15","C201356","Code_45"
"Start to Start","b21a5445-a587-4cb6-ae6e-ad26962c054c","http://www.cdisc.org","Code","2023-12-15","C201355","Code_46"
"After","175198ec-26ba-4369-9821-0de4e3b65245","http://www.cdisc.org","Code","2023-12-15","C201356","Code_50"
"Start to Start","d5b87fa2-fa3e-41d2-bb46-823e8e27d431","http://www.cdisc.org","Code","2023-12-15","C201355","Code_51"
"After","f6b8580a-463c-4dc2-b30e-f28d75625997","http://www.cdisc.org","Code","2023-12-15","C201356","Code_53"
"Start to Start","e70d3c83-86cb-4a35-9c34-31783176b9a2","http://www.cdisc.org","Code","2023-12-15","C201355","Code_54"
"After","41d8e071-d730-4388-bd23-a52f6e7e574e","http://www.cdisc.org","Code","2023-12-15","C201356","Code_33"
"Start to Start","824c03e1-e9f9-411f-96c0-e5cc198578b6","http://www.cdisc.org","Code","2023-12-15","C201355","Code_34"
"After","efc2f801-eb55-4b74-996c-772863fc7800","http://www.cdisc.org","Code","2023-12-15","C201356","Code_38"
"Start to Start","eb069cfe-bded-42c3-8e74-e47c3b3de2d4","http://www.cdisc.org","Code","2023-12-15","C201355","Code_39"
"After","75ea9449-a36a-43f0-901d-1ed3b6b335ec","http://www.cdisc.org","Code","2023-12-15","C201356","Code_43"
"Start to Start","313d1b84-89b1-4480-b408-57f912ca7231","http://www.cdisc.org","Code","2023-12-15","C201355","Code_44"
"After","2925c742-1ad7-487e-8c77-4fac1775861a","http://www.cdisc.org","Code","2023-12-15","C201356","Code_48"
"Start to Start","8fc7de7f-ef75-4189-bcd4-8c5068d6c420","http://www.cdisc.org","Code","2023-12-15","C201355","Code_49"
"Fixed Reference","cdbf62c2-2fce-4126-9f37-ce87110eae70","http://www.cdisc.org","Code","2023-12-15","C201358","Code_56"
"Start to Start","655e1992-142e-4398-9f98-010df941b845","http://www.cdisc.org","Code","2023-12-15","C201355","Code_57"
"Fixed Reference","58b84e3a-16a6-4788-8d11-2d395504737c","http://www.cdisc.org","Code","2023-12-15","C201358","Code_58"
"Start to Start","8b959a39-c564-4ab5-b0e5-6e32c30a227c","http://www.cdisc.org","Code","2023-12-15","C201355","Code_59"
"Fixed Reference","60f126f6-7af2-4b1c-9392-a1b0c15efc0e","http://www.cdisc.org","Code","2023-12-15","C201358","Code_60"
"Start to Start","4c156593-8663-43e0-b948-f258927e8ae2","http://www.cdisc.org","Code","2023-12-15","C201355","Code_61"
"After","e7f2d480-8e56-4773-8ed1-f209a3c65cba","http://www.cdisc.org","Code","2023-12-15","C201356","Code_62"
"Start to Start","bd0144e9-5358-4b96-bddd-39897782491b","http://www.cdisc.org","Code","2023-12-15","C201355","Code_63"
"After","18141256-2303-4b48-85d8-3908290068e8","http://www.cdisc.org","Code","2023-12-15","C201356","Code_64"
"End to Start","afe51510-ac8b-4ffe-a41b-4044f6375941","http://www.cdisc.org","Code","2023-12-15","C201353","Code_65"
"After","0c44304a-ea5d-4531-9b12-41ad6fd2115c","http://www.cdisc.org","Code","2023-12-15","C201356","Code_66"
"Start to Start","c20a2811-79dd-44c8-9775-13aa9c1b3ca0","http://www.cdisc.org","Code","2023-12-15","C201355","Code_67"
"After","8de8d90f-2e17-469b-9107-b520c2f6432d","http://www.cdisc.org","Code","2023-12-15","C201356","Code_68"
"End to Start","22aaafd4-61c0-4748-9790-959e78452bd6","http://www.cdisc.org","Code","2023-12-15","C201353","Code_69"
"After","3e218489-8227-41f3-b775-c88b532ca8a3","http://www.cdisc.org","Code","2023-12-15","C201356","Code_70"
"Start to Start","81121856-a8a4-433c-857a-de12651da103","http://www.cdisc.org","Code","2023-12-15","C201355","Code_71"
"Clinical Study Sponsor","05651fe9-8ef0-4b75-ab88-696f87e85c83","http://www.cdisc.org","Code","2023-12-15","C70793","Code_602"
"United Kingdom of Great Britain and Northern Ireland","afd8bcaf-c217-4ef7-9603-7a573273339a","ISO 3166 1 alpha3","Code","2020-08","GBR","Code_603"
"Study Acronym","02ad844e-a3b1-4a03-b779-96df2c92f7b4","http://www.cdisc.org","Code","2023-12-15","C94108","Code_3"
"Brief Study Title","2742a1d5-49cf-4dbd-badb-e28dde5e8c7c","http://www.cdisc.org","Code","2023-12-15","C99905x1","Code_5"
"Official Study Title","c326d214-8de4-41c7-be89-f833b26e2adc","http://www.cdisc.org","Code","2023-12-15","C99905x2","Code_6"
"Public Study Title","37a4b3b2-ebc7-4239-b6bb-a06e199e68bf","http://www.cdisc.org","Code","2023-12-15","C99905x3","Code_7"
"Final","212ddeae-2837-4ad8-8309-0e06183b0565","http://www.cdisc.org","Code","2023-12-15","C25508","Code_8"
"Protocol Effective Date","c05d85f3-e16c-4955-a91b-3d024ad3c79a","http://www.cdisc.org","Code","2023-12-15","C99903x1","Code_11"
"Region","acfc64f7-959f-455d-9178-034005e81935","http://www.cdisc.org","Code","2023-12-15","C41129","Code_13"
"Europe","75fa78e0-c59e-4e1f-b422-4c89cba774a6","ISO 3166 1 alpha3","Code","2020-08","150","Code_12"
