"codeSystemVersion","code","id","decode","instanceType","uuid:ID","codeSystem"
"2023-12-15","C77140","Code_379","Clinical Test Result","Code","8ec1b3d4-70e1-4501-8930-bd9046b07ad2","http://www.cdisc.org"
"2023-12-15","C49669","Code_380","Unit of Pressure","Code","13b71bb8-53fe-4498-9069-7d5229b72ad5","http://www.cdisc.org"
"2023-12-15","C62122","Code_381","Sitting","Code","cc1c7751-33c8-484a-aefe-f62acd7a9b22","http://www.cdisc.org"
"2023-12-15","C62166","Code_382","Standing","Code","57f45fe9-a1f7-46a3-ac9a-a5acd2f824b7","http://www.cdisc.org"
"2023-12-15","C62167","Code_383","Supine Position","Code","cbe7ef74-ea6e-4b9f-a0b8-c028552caacb","http://www.cdisc.org"
"2023-12-15","C62164","Code_384","Body Position","Code","b6449b15-980f-405f-b62f-de2d85e60d5c","http://www.cdisc.org"
"2023-12-15","C12681","Code_385","Brachial Artery","Code","fbe4a00f-b909-4f89-bd03-4c66a0d2ac0a","http://www.cdisc.org"
"2023-12-15","C12687","Code_386","Common Carotid Artery","Code","e42b60df-a712-49a7-b2e8-34c4f568b77a","http://www.cdisc.org"
"2023-12-15","C32478","Code_387","Dorsalis Pedis Artery","Code","87765b85-6999-4433-b3a9-f371f4d458f9","http://www.cdisc.org"
"2023-12-15","C12715","Code_388","Femoral Artery","Code","e0f72c12-84f0-4f23-9cfd-b42003274766","http://www.cdisc.org"
"2023-12-15","C12838","Code_389","Radial Artery","Code","b8042cb8-85f9-495a-8629-ab2e0f200955","http://www.cdisc.org"
"2023-12-15","C13717","Code_390","Anatomic Site","Code","f895546f-e9b1-403d-be12-48144830c272","http://www.cdisc.org"
"2023-12-15","C25229","Code_391","Left","Code","9ce2fac4-d3a6-4834-ad60-85e3aa3b7f84","http://www.cdisc.org"
"2023-12-15","C25228","Code_392","Right","Code","08b9d34d-f17f-4084-8e8f-981a4a70958e","http://www.cdisc.org"
"2023-12-15","C25185","Code_393","Laterality","Code","82053798-9e4a-4f91-b360-e1c7aabb397d","http://www.cdisc.org"
"2023-12-15","C25298","Code_394","SYSBP","Code","963620bc-8e14-4d45-bb27-45fb652bc466","http://www.cdisc.org"
"2023-12-15","C25299","Code_395","DIABP","Code","b474ff11-a844-461b-b3fa-d7d02d57a647","http://www.cdisc.org"
"2023-12-15","C77140","Code_396","Clinical Test Result","Code","bf34ce44-df8c-43d8-9b77-7b6a835e36cc","http://www.cdisc.org"
"2023-12-15","C49669","Code_397","Unit of Pressure","Code","dd65c274-7e87-4ceb-9c3f-4179046213a7","http://www.cdisc.org"
"2023-12-15","C62122","Code_398","Sitting","Code","89eb8fcb-61f9-4d72-a602-ac2e035e8cb6","http://www.cdisc.org"
"2023-12-15","C62166","Code_399","Standing","Code","aea29ed3-4a60-4be8-839e-a911f91a0179","http://www.cdisc.org"
"2023-12-15","C62167","Code_400","Supine Position","Code","e1c0e1d5-9697-45da-b225-0da134112b00","http://www.cdisc.org"
"2023-12-15","C62164","Code_401","Body Position","Code","3e713e85-a795-464d-9213-c06058919fe6","http://www.cdisc.org"
"2023-12-15","C12681","Code_402","Brachial Artery","Code","0d4196ea-dbec-4c63-8de2-82694826b8a0","http://www.cdisc.org"
"2023-12-15","C12687","Code_403","Common Carotid Artery","Code","14585e68-e9f9-4b30-ac74-ad54a188cc30","http://www.cdisc.org"
"2023-12-15","C32478","Code_404","Dorsalis Pedis Artery","Code","b014db2f-ddbd-4e3e-a5f1-8d785d193c8b","http://www.cdisc.org"
"2023-12-15","C12715","Code_405","Femoral Artery","Code","b224625d-55a3-4d93-adbf-0de3e894f913","http://www.cdisc.org"
"2023-12-15","C12838","Code_406","Radial Artery","Code","84cf9097-9b08-4304-8335-4a68c803646b","http://www.cdisc.org"
"2023-12-15","C13717","Code_407","Anatomic Site","Code","77058ffd-7a67-445c-82aa-4de960f69425","http://www.cdisc.org"
"2023-12-15","C25229","Code_408","Left","Code","bcd9a42b-9bc9-441f-a825-b4b4d7ee688f","http://www.cdisc.org"
"2023-12-15","C25228","Code_409","Right","Code","d0f784c0-d833-40b9-9584-448860191691","http://www.cdisc.org"
"2023-12-15","C25185","Code_410","Laterality","Code","5a4337b3-010d-4463-8a41-b72cfffc7ec2","http://www.cdisc.org"
"2023-12-15","C25299","Code_411","DIABP","Code","5589bb53-785a-47ee-ac46-38cff509f161","http://www.cdisc.org"
"2023-12-15","C49677","Code_412","HR","Code","87cf8fff-48e9-4136-a2ec-a7d0e8c1eb3c","http://www.cdisc.org"
"2023-12-15","C77140","Code_413","Clinical Test Result","Code","56dae6a9-0a1b-427e-be3c-00fc1731e656","http://www.cdisc.org"
"2023-12-15","C73688","Code_414","Count per Minute","Code","90cb5efd-e8fe-498d-a925-ff35611647dc","http://www.cdisc.org"
"2023-12-15","C62122","Code_415","Sitting","Code","1e63240b-7d72-4042-9f42-913dca043f0e","http://www.cdisc.org"
"2023-12-15","C62166","Code_416","Standing","Code","80fb65e3-56c7-4849-bcd2-cc8d2349138b","http://www.cdisc.org"
"2023-12-15","C62167","Code_417","Supine Position","Code","6d0acea1-cf6e-425e-9904-7628d8635942","http://www.cdisc.org"
"2023-12-15","C62164","Code_418","Body Position","Code","416edf65-7ffd-48f0-b4d7-241f8f3643f9","http://www.cdisc.org"
"2023-12-15","C12681","Code_419","Brachial Artery","Code","35edd4fe-a120-4b5f-9b37-62f6e553fbc9","http://www.cdisc.org"
"2023-12-15","C12687","Code_420","Common Carotid Artery","Code","96e61a18-0ba9-4762-8fa7-354f212c50c2","http://www.cdisc.org"
"2023-12-15","C32478","Code_421","Dorsalis Pedis Artery","Code","43673927-86f1-4ada-bb2d-ea17f5723389","http://www.cdisc.org"
"2023-12-15","C12715","Code_422","Femoral Artery","Code","b00c03b3-debe-4116-a008-d0c2b44afc88","http://www.cdisc.org"
"2023-12-15","C12838","Code_423","Radial Artery","Code","8a94ae4b-f7cd-4f98-a3bb-b2c218b4a404","http://www.cdisc.org"
"2023-12-15","C13717","Code_424","Anatomic Site","Code","25a98dfc-1758-40db-bafc-852982c59ced","http://www.cdisc.org"
"2023-12-15","C25229","Code_425","Left","Code","b466232a-42ea-4b70-8ff4-24af540ccffe","http://www.cdisc.org"
"2023-12-15","C25228","Code_426","Right","Code","64852e5c-6469-46f8-9acf-08fcfb71922c","http://www.cdisc.org"
"2023-12-15","C25185","Code_427","Laterality","Code","f5001b31-3bde-4d01-9c9c-c259d30b6101","http://www.cdisc.org"
"2023-12-15","C49677","Code_428","HR","Code","f8c2a897-6188-44b7-a537-5480e414cbbb","http://www.cdisc.org"
"2023-12-15","C174268","Code_123","Placebo Comparator Arm","Code","7a934c8b-0ebc-4e97-a38a-79d716be7e1f","http://www.cdisc.org"
"2023-12-15","C188866","Code_124","Data Generated Within Study","Code","2ceb0bd2-439d-408a-860c-9832722e89aa","http://www.cdisc.org"
"2023-12-15","C174267","Code_125","Active Comparator Arm","Code","67fdeef7-1c3d-49ce-a37d-ad16a6a35f40","http://www.cdisc.org"
"2023-12-15","C188866","Code_126","Data Generated Within Study","Code","b7b460fc-5b3f-4449-873d-c192532f4ca8","http://www.cdisc.org"
"2023-12-15","C174267","Code_127","Active Comparator Arm","Code","b05b97ad-a8ea-42a7-bb0a-e90ac7272b24","http://www.cdisc.org"
"2023-12-15","C188866","Code_128","Data Generated Within Study","Code","2389dbbe-206d-422a-b70b-1b29992b35ed","http://www.cdisc.org"
"2023-12-15","C15228","Code_136","Double Blind Study","Code","52290f9e-5850-4339-8a8c-ba94713b1c2a","http://www.cdisc.org"
"2023-12-15","C202487","Code_129","Screening Epoch","Code","9bb3653e-1682-4669-9a4a-cb6055a2743a","http://www.cdisc.org"
"2023-12-15","C101526","Code_130","Treatment Epoch","Code","c9a33d91-95dc-4c57-9bd7-b304caffd304","http://www.cdisc.org"
"2023-12-15","C101526","Code_131","Treatment Epoch","Code","c94525fe-de51-4e2f-bab3-473019d372c8","http://www.cdisc.org"
"2023-12-15","C101526","Code_132","Treatment Epoch","Code","6a292281-14ff-4985-9ed6-46ab90bc3622","http://www.cdisc.org"
"2023-12-15","C202578","Code_133","Follow-Up Epoch","Code","46713d9c-7088-48f1-93c8-97ceb05a8b59","http://www.cdisc.org"
"1","G30.9","Code_550","Alzheimer's disease; unspecified","Code","fa9f4dfe-468d-4db2-bc0e-e9ac9afdf93b","ICD-10-CM"
"January 31, 2018","26929004","Code_551","Alzheimer's disease","Code","fe2a7bd0-c044-41fd-b74d-a948c1ead9a7","SNOMED"
"2023-12-15","C70793","Code_142","Sponsor","Code","7b2bdd86-0e0d-4e43-95fa-9b3f0c19706e","http://www.cdisc.org"
"2023-12-15","C85826","Code_555","Trial Primary Objective","Code","b8345d32-951d-46fd-9356-6abb92002d83","http://www.cdisc.org"
"2023-12-15","C94496","Code_554","Primary Endpoint","Code","76532eda-2749-4191-bb4f-f273f4df7ff1","http://www.cdisc.org"
"2023-12-15","C94496","Code_556","Primary Endpoint","Code","0d2b0029-7172-4c50-a7ba-f20f3cb465f5","http://www.cdisc.org"
"2023-12-15","C85826","Code_558","Trial Primary Objective","Code","27bda5ed-40b3-473c-910c-25d532f4969c","http://www.cdisc.org"
"2023-12-15","C94496","Code_557","Primary Endpoint","Code","29388c81-b6b9-43eb-a343-3fca45348302","http://www.cdisc.org"
"2023-12-15","C94496","Code_559","Primary Endpoint","Code","14ca968f-8034-4e8b-8448-594f5598af9e","http://www.cdisc.org"
"2023-12-15","C94496","Code_560","Primary Endpoint","Code","211b8b77-d84a-454b-94a8-10f768dabdad","http://www.cdisc.org"
"2023-12-15","C85827","Code_562","Trial Secondary Objective","Code","0f74a941-043e-4c1d-af24-a01bd8cea312","http://www.cdisc.org"
"2023-12-15","C139173","Code_561","Secondary Endpoint","Code","94475af5-a997-4e0d-beda-073f8b41bee4","http://www.cdisc.org"
"2023-12-15","C139173","Code_563","Secondary Endpoint","Code","6e5ddbf6-6810-4b33-9f76-5741c7e33f47","http://www.cdisc.org"
"2023-12-15","C139173","Code_564","Secondary Endpoint","Code","b1a14fd9-5154-4cfa-bb4e-f83c6d28f684","http://www.cdisc.org"
"2023-12-15","C85827","Code_566","Trial Secondary Objective","Code","87f488b2-f693-46d3-98a6-a8a7f8ec2596","http://www.cdisc.org"
"2023-12-15","C139173","Code_565","Secondary Endpoint","Code","fdd6f9a5-21a1-492a-8ea3-a7f5e28686f2","http://www.cdisc.org"
"2023-12-15","C85827","Code_568","Trial Secondary Objective","Code","657db1ce-d798-4737-99af-235380f0a886","http://www.cdisc.org"
"2023-12-15","C139173","Code_567","Secondary Endpoint","Code","d184b7ca-32a8-47f7-a30f-1954c3bc1ddc","http://www.cdisc.org"
"2023-12-15","C85827","Code_570","Trial Secondary Objective","Code","86f890a2-1ba6-4dc0-a39a-5a469a6bda8c","http://www.cdisc.org"
"2023-12-15","C139173","Code_569","Secondary Endpoint","Code","107f6e9b-029e-40e7-a6f8-bfaf66f15064","http://www.cdisc.org"
"2023-12-15","C25532","Code_571","Inclusion Criteria","Code","1e6a294f-fa35-4b75-9ae4-95dba32e388f","http://www.cdisc.org"
"2023-12-15","C25532","Code_572","Inclusion Criteria","Code","6217dd87-acea-4b31-af21-aba1355e41d3","http://www.cdisc.org"
"2023-12-15","C25532","Code_573","Inclusion Criteria","Code","7e231467-1dfd-4201-9a47-a8b9df1cf3a0","http://www.cdisc.org"
"2023-12-15","C25532","Code_574","Inclusion Criteria","Code","1eb6a0a0-3c7a-4f44-a8bb-aa07ea4150dd","http://www.cdisc.org"
"2023-12-15","C25532","Code_575","Inclusion Criteria","Code","b281455c-c825-43ac-90ae-483c63ed1764","http://www.cdisc.org"
"2023-12-15","C25532","Code_576","Inclusion Criteria","Code","4c38c6e5-1a20-4b20-ace3-fee5ef0836f5","http://www.cdisc.org"
"2023-12-15","C25532","Code_577","Inclusion Criteria","Code","c6b4b3e4-5694-459a-9b2a-1a7dbaf1c7b9","http://www.cdisc.org"
"2023-12-15","C25532","Code_578","Inclusion Criteria","Code","107689e4-561a-4c5a-bfc9-6947e997bc30","http://www.cdisc.org"
"2023-12-15","C25370","Code_579","Exclusion Criteria","Code","82db4a62-e5cb-4346-9df6-ff9ce4eb47a2","http://www.cdisc.org"
"2023-12-15","C25370","Code_580","Exclusion Criteria","Code","73a95b18-31d1-4e84-b9e0-cc6f50aed9a7","http://www.cdisc.org"
"2023-12-15","C25370","Code_581","Exclusion Criteria","Code","91a91920-08db-43da-a1be-a5c57647ae71","http://www.cdisc.org"
"2023-12-15","C25370","Code_582","Exclusion Criteria","Code","98bf821e-63be-4cda-8321-8bed801d2003","http://www.cdisc.org"
"2023-12-15","C25370","Code_583","Exclusion Criteria","Code","eaf2a427-9914-4659-a0d4-b70caae633d7","http://www.cdisc.org"
"2023-12-15","C25370","Code_584","Exclusion Criteria","Code","09f78dd8-9cdf-4ff3-be39-ecc35bd50783","http://www.cdisc.org"
"2023-12-15","C25370","Code_585","Exclusion Criteria","Code","fba130c7-4ddd-49ec-90ed-441c4e651090","http://www.cdisc.org"
"2023-12-15","C25370","Code_586","Exclusion Criteria","Code","90857263-b399-48f6-a700-2aeddbde98f6","http://www.cdisc.org"
"2023-12-15","C25370","Code_587","Exclusion Criteria","Code","d819fabe-faa2-4279-adfc-52187fda58f3","http://www.cdisc.org"
"2023-12-15","C25370","Code_588","Exclusion Criteria","Code","d22f2b60-1ade-4908-aa82-de3bf0d87c8d","http://www.cdisc.org"
"2023-12-15","C25370","Code_589","Exclusion Criteria","Code","38abef21-e959-43b5-9e77-3820dc6fd78e","http://www.cdisc.org"
"2023-12-15","C25370","Code_590","Exclusion Criteria","Code","99b30360-5c36-4e65-8cdd-8ee04c2bfa4e","http://www.cdisc.org"
"2023-12-15","C25370","Code_591","Exclusion Criteria","Code","ca838036-7e1d-4baf-bfef-ead27d0ea8a8","http://www.cdisc.org"
"2023-12-15","C25370","Code_592","Exclusion Criteria","Code","c98b189a-050d-46bc-aa19-162039a42a23","http://www.cdisc.org"
"2023-12-15","C25370","Code_593","Exclusion Criteria","Code","782ef662-3fe6-4dee-806b-db700dd21411","http://www.cdisc.org"
"2023-12-15","C25370","Code_594","Exclusion Criteria","Code","597a251d-0295-44a2-bb1e-5803f03c9491","http://www.cdisc.org"
"2023-12-15","C25370","Code_595","Exclusion Criteria","Code","a676d0a9-da1d-4ba5-9172-80f836ec2023","http://www.cdisc.org"
"2023-12-15","C25370","Code_596","Exclusion Criteria","Code","ee29fd57-67c4-477c-91c3-44d8bf63b4d4","http://www.cdisc.org"
"2023-12-15","C25370","Code_597","Exclusion Criteria","Code","18b5745e-93b7-4d18-a3b0-f4feabb4b03d","http://www.cdisc.org"
"2023-12-15","C25370","Code_598","Exclusion Criteria","Code","593a5607-4c28-4e94-9cfd-bbc9ab446db7","http://www.cdisc.org"
"2023-12-15","C25370","Code_599","Exclusion Criteria","Code","cdb75d86-1852-47f9-87a8-02bb8d72b465","http://www.cdisc.org"
"2023-12-15","C25370","Code_600","Exclusion Criteria","Code","ea7c601e-2007-4399-bf61-b7e113f302c4","http://www.cdisc.org"
"2023-12-15","C25370","Code_601","Exclusion Criteria","Code","85f73c2a-42fd-468d-8a33-0b21b318061c","http://www.cdisc.org"
"2023-12-15","C29848","Code_552","Year","Code","fe0580f4-b1d2-48cf-b67e-a534b3da0b18","http://www.cdisc.org"
"2023-12-15","C201357","Code_14","Before","Code","a6bc3f39-e9fe-48e4-bd16-2b1c20a61ed3","http://www.cdisc.org"
"2023-12-15","C201355","Code_15","Start to Start","Code","d90bfa64-7f26-4b84-ab9a-5c40065b421a","http://www.cdisc.org"
"2023-12-15","C201357","Code_16","Before","Code","07b97440-a2c6-42cf-80cf-6376fcf3840e","http://www.cdisc.org"
"2023-12-15","C201355","Code_17","Start to Start","Code","5bff0dc0-f9df-45dd-9aef-4312763c2b38","http://www.cdisc.org"
"2023-12-15","C201358","Code_19","Fixed Reference","Code","014240d2-146f-40f2-b93c-12063a216a94","http://www.cdisc.org"
"2023-12-15","C201355","Code_20","Start to Start","Code","9d04db1f-350d-4023-9af2-927742d95a92","http://www.cdisc.org"
"2023-12-15","C201356","Code_21","After","Code","648723e6-c6ba-424d-8c03-ad322595a75b","http://www.cdisc.org"
"2023-12-15","C201355","Code_22","Start to Start","Code","3e7ef03b-d13d-42d5-9f75-d3689c15130c","http://www.cdisc.org"
"2023-12-15","C201356","Code_24","After","Code","5ab0919d-8aad-4408-9f72-4dce70d189ff","http://www.cdisc.org"
"2023-12-15","C201355","Code_25","Start to Start","Code","0bbaffa6-4cfb-425e-a0bc-94ad2ae611e7","http://www.cdisc.org"
"2023-12-15","C201356","Code_27","After","Code","87a4964b-3484-4933-bcbf-a3f6f2bbd8cb","http://www.cdisc.org"
"2023-12-15","C201355","Code_28","Start to Start","Code","14f89710-968f-4d41-a7c0-84e745d303f5","http://www.cdisc.org"
"2023-12-15","C201356","Code_30","After","Code","db43423c-fc51-40e3-8867-7dde8d8d55a9","http://www.cdisc.org"
"2023-12-15","C201355","Code_31","Start to Start","Code","2f275c3f-189f-42df-8002-b71f00711628","http://www.cdisc.org"
"2023-12-15","C201356","Code_35","After","Code","67f7ca6c-8118-4010-af3d-e1e9c16ece4e","http://www.cdisc.org"
"2023-12-15","C201355","Code_36","Start to Start","Code","bbd07401-a577-4b36-a2d2-11f6e45e8194","http://www.cdisc.org"
"2023-12-15","C201356","Code_40","After","Code","4849f03a-a057-46ff-8d87-24ed9d57eead","http://www.cdisc.org"
"2023-12-15","C201355","Code_41","Start to Start","Code","1c090eef-2cda-4af1-9faa-99427d8a018c","http://www.cdisc.org"
"2023-12-15","C201356","Code_45","After","Code","fba57617-3617-4b70-bca2-13b9d4003570","http://www.cdisc.org"
"2023-12-15","C201355","Code_46","Start to Start","Code","d73c9286-2a4a-4e9c-b65c-a9223f70d4b9","http://www.cdisc.org"
"2023-12-15","C201356","Code_50","After","Code","d60c0836-a621-4a8c-8179-aa3f230dad82","http://www.cdisc.org"
"2023-12-15","C201355","Code_51","Start to Start","Code","cb88aa1f-57e1-4f39-93f2-95722b9df19e","http://www.cdisc.org"
"2023-12-15","C201356","Code_53","After","Code","5c0e4843-9945-46d2-a15e-68e3d8b905f0","http://www.cdisc.org"
"2023-12-15","C201355","Code_54","Start to Start","Code","437a365f-a611-4840-9ed6-5d31f7f74e84","http://www.cdisc.org"
"2023-12-15","C201356","Code_33","After","Code","9f488e26-1cf3-4aa5-a9fb-aeac4285ad18","http://www.cdisc.org"
"2023-12-15","C201355","Code_34","Start to Start","Code","ecca3c3c-d3c1-4941-a6f3-6ea052dccd3f","http://www.cdisc.org"
"2023-12-15","C201356","Code_38","After","Code","ddc6260f-ed29-44e9-a88c-d6e4e1204eb9","http://www.cdisc.org"
"2023-12-15","C201355","Code_39","Start to Start","Code","a9f5917e-f705-4ff7-b2e3-d5b8840319ff","http://www.cdisc.org"
"2023-12-15","C201356","Code_43","After","Code","6224ddc8-69e1-41a2-9018-591072efa9b4","http://www.cdisc.org"
"2023-12-15","C201355","Code_44","Start to Start","Code","5f0e20f1-b077-4a1f-a63a-7f75c8cb8011","http://www.cdisc.org"
"2023-12-15","C201356","Code_48","After","Code","d2eb1f7c-62ea-49af-96ef-5d5281de8e5c","http://www.cdisc.org"
"2023-12-15","C201355","Code_49","Start to Start","Code","b8af6975-2fd7-4a33-b170-4fbf571a2a6b","http://www.cdisc.org"
"2023-12-15","C201358","Code_56","Fixed Reference","Code","2acde749-2d05-4e61-9833-2fd626b42bd6","http://www.cdisc.org"
"2023-12-15","C201355","Code_57","Start to Start","Code","962f70c9-197c-4e66-98e2-50f3bfec5ffb","http://www.cdisc.org"
"2023-12-15","C201358","Code_58","Fixed Reference","Code","ed30b87a-a8df-4af9-a691-ea475edabf41","http://www.cdisc.org"
"2023-12-15","C201355","Code_59","Start to Start","Code","b749e3ad-6d38-411a-9022-3ed6658d4217","http://www.cdisc.org"
"2023-12-15","C201358","Code_60","Fixed Reference","Code","ed07c4ee-73be-47f1-ba97-b2ec5c1dbc87","http://www.cdisc.org"
"2023-12-15","C201355","Code_61","Start to Start","Code","ad6f145b-70a6-4914-9127-9b0c93d1d4ef","http://www.cdisc.org"
"2023-12-15","C201356","Code_62","After","Code","38a5c29a-2a95-466b-b711-5e696e003c89","http://www.cdisc.org"
"2023-12-15","C201355","Code_63","Start to Start","Code","8ac21ed3-7495-4ba7-9c46-ae8cf1203bc1","http://www.cdisc.org"
"2023-12-15","C201356","Code_64","After","Code","1284ae3c-b1b2-4758-8fd9-109b9532aedb","http://www.cdisc.org"
"2023-12-15","C201353","Code_65","End to Start","Code","2737d5a9-4ef8-4d7f-83a3-6dfb9059551e","http://www.cdisc.org"
"2023-12-15","C201356","Code_66","After","Code","78c3563e-0135-4499-8d11-f41846c9de16","http://www.cdisc.org"
"2023-12-15","C201355","Code_67","Start to Start","Code","2be76f3c-e8b7-49bd-85e8-c04d164fa41b","http://www.cdisc.org"
"2023-12-15","C201356","Code_68","After","Code","722a92ad-7f0f-4f4e-aed2-fc2ee4ca707a","http://www.cdisc.org"
"2023-12-15","C201353","Code_69","End to Start","Code","28d07925-ad7c-43bc-a7d7-2aa46c8f1ccf","http://www.cdisc.org"
"2023-12-15","C201356","Code_70","After","Code","94d7003d-d561-4ea4-8023-4a75bc9f9721","http://www.cdisc.org"
"2023-12-15","C201355","Code_71","Start to Start","Code","0c66f494-0f0a-47cc-9919-193de05eff2a","http://www.cdisc.org"
"2023-12-15","C70793","Code_602","Clinical Study Sponsor","Code","d8c58657-34fb-4e59-9adb-2c8ff8052d4d","http://www.cdisc.org"
"2020-08","GBR","Code_603","United Kingdom of Great Britain and Northern Ireland","Code","cac5300b-39e8-4c56-8a35-ec6b8f67fceb","ISO 3166 1 alpha3"
"2023-12-15","C94108","Code_3","Study Acronym","Code","c7bab15e-d7fb-416c-83a9-ee0236b1ee95","http://www.cdisc.org"
"2023-12-15","C99905x1","Code_5","Brief Study Title","Code","efee77ca-4a07-414c-b7df-83c6695d60d0","http://www.cdisc.org"
"2023-12-15","C99905x2","Code_6","Official Study Title","Code","4847a61c-061f-4e69-a51e-cd0f150a23fe","http://www.cdisc.org"
"2023-12-15","C99905x3","Code_7","Public Study Title","Code","4f4258c9-778e-423a-abac-d5962a5539d5","http://www.cdisc.org"
"2023-12-15","C25508","Code_8","Final","Code","19de9246-9afd-4805-9ae7-8b6c0d3e35e1","http://www.cdisc.org"
"2023-12-15","C99903x1","Code_11","Protocol Effective Date","Code","b35ce7cb-47d1-47af-858a-d15ea1a2840c","http://www.cdisc.org"
"2023-12-15","C41129","Code_13","Region","Code","0917b4af-2d24-4e5f-b8b4-5b0dc20b8306","http://www.cdisc.org"
"2020-08","150","Code_12","Europe","Code","59faa88e-be88-4578-9fd8-6aac4b304c95","ISO 3166 1 alpha3"
