"uuid:ID","codeSystem","decode","instanceType","id","code","codeSystemVersion"
"f022b381-397a-4818-9929-dd9495d7f481","http://www.cdisc.org","SYSBP","Code","Code_378","C25298","2023-12-15"
"58eb29b9-8ee3-4364-8733-89e444fc82d4","http://www.cdisc.org","Clinical Test Result","Code","Code_379","C77140","2023-12-15"
"36eac894-de6a-4571-95a9-fe7dafa22fbf","http://www.cdisc.org","Unit of Pressure","Code","Code_380","C49669","2023-12-15"
"6314c700-50c4-4de5-9188-172447cafac1","http://www.cdisc.org","Sitting","Code","Code_381","C62122","2023-12-15"
"4c0d5423-ebe0-4c87-a8ec-5a3274f63443","http://www.cdisc.org","Standing","Code","Code_382","C62166","2023-12-15"
"14989f08-41cb-44cc-b255-14bbca158c96","http://www.cdisc.org","Supine Position","Code","Code_383","C62167","2023-12-15"
"06f663d7-1476-4a3f-8700-e4b679a3bf6a","http://www.cdisc.org","Body Position","Code","Code_384","C62164","2023-12-15"
"85719e0c-23fb-47da-8c23-d76d7d2c2a31","http://www.cdisc.org","Brachial Artery","Code","Code_385","C12681","2023-12-15"
"9d8e5315-ac50-4eb5-a934-ea076163196a","http://www.cdisc.org","Common Carotid Artery","Code","Code_386","C12687","2023-12-15"
"030466d1-70e1-4143-8043-4f24d1d31d41","http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_387","C32478","2023-12-15"
"f9f9adfa-9b1a-4405-843d-c319d38d2470","http://www.cdisc.org","Femoral Artery","Code","Code_388","C12715","2023-12-15"
"7018f3a4-36a7-4ca5-b0c9-a46a65564604","http://www.cdisc.org","Radial Artery","Code","Code_389","C12838","2023-12-15"
"55b7acfd-8860-4370-abfa-aadceb28ea8c","http://www.cdisc.org","Anatomic Site","Code","Code_390","C13717","2023-12-15"
"0b49cce1-eaee-4d36-8d03-c87370828343","http://www.cdisc.org","Left","Code","Code_391","C25229","2023-12-15"
"416fc8ab-7d77-4fbc-9621-147f93022158","http://www.cdisc.org","Right","Code","Code_392","C25228","2023-12-15"
"18372114-2708-462b-b960-c3d2891eb217","http://www.cdisc.org","Laterality","Code","Code_393","C25185","2023-12-15"
"c79e71fc-3add-4b52-adea-db6b94054656","http://www.cdisc.org","SYSBP","Code","Code_394","C25298","2023-12-15"
"76b811a8-0d42-4d5f-a741-c0ca3e2eb794","http://www.cdisc.org","DIABP","Code","Code_395","C25299","2023-12-15"
"a4395a69-235a-40ab-b2c4-c63aeac2824d","http://www.cdisc.org","Clinical Test Result","Code","Code_396","C77140","2023-12-15"
"2184c5c1-0f14-498e-bc57-06e1519bb0f4","http://www.cdisc.org","Unit of Pressure","Code","Code_397","C49669","2023-12-15"
"5319c0ba-48c4-43fd-8401-16ca22965ac4","http://www.cdisc.org","Sitting","Code","Code_398","C62122","2023-12-15"
"f9cf71bd-006c-49be-b27d-aa0795b37a26","http://www.cdisc.org","Standing","Code","Code_399","C62166","2023-12-15"
"013c6126-483c-4b19-bae6-1d9494d88271","http://www.cdisc.org","Supine Position","Code","Code_400","C62167","2023-12-15"
"0a47a5fc-814a-406f-ba5e-8a8f0a64c109","http://www.cdisc.org","Body Position","Code","Code_401","C62164","2023-12-15"
"0b5be571-cfbc-45da-a707-1010baa2243c","http://www.cdisc.org","Brachial Artery","Code","Code_402","C12681","2023-12-15"
"2f419bdd-e76a-4a2f-a21a-802caf96eb9b","http://www.cdisc.org","Common Carotid Artery","Code","Code_403","C12687","2023-12-15"
"14006b69-b55d-44a6-8626-9582ad05b6f7","http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_404","C32478","2023-12-15"
"2873b9b5-3b10-49ba-a21c-2e5818ae2301","http://www.cdisc.org","Femoral Artery","Code","Code_405","C12715","2023-12-15"
"4b0cc3ad-2199-4bb7-8b5c-cc8483ca51dc","http://www.cdisc.org","Radial Artery","Code","Code_406","C12838","2023-12-15"
"c7afaa96-46a1-454e-a35e-ec515bfb8477","http://www.cdisc.org","Anatomic Site","Code","Code_407","C13717","2023-12-15"
"3bec8cbd-cb2a-478b-8553-f1c441b52a58","http://www.cdisc.org","Left","Code","Code_408","C25229","2023-12-15"
"2b73aaa5-930f-4a12-94db-0b6cbb4bc218","http://www.cdisc.org","Right","Code","Code_409","C25228","2023-12-15"
"d2374ca2-53be-40c0-927a-a7fa67febb81","http://www.cdisc.org","Laterality","Code","Code_410","C25185","2023-12-15"
"2141afed-1050-4ccd-a1f8-9dd81c45f355","http://www.cdisc.org","DIABP","Code","Code_411","C25299","2023-12-15"
"ba461d87-91b8-43e6-b3a0-7f9cbbc0e5c4","http://www.cdisc.org","HR","Code","Code_412","C49677","2023-12-15"
"e7c0d702-74c0-4f19-af07-565a4301fd8f","http://www.cdisc.org","Clinical Test Result","Code","Code_413","C77140","2023-12-15"
"ac8148f3-f4c2-4327-aa9e-454d73d82fb7","http://www.cdisc.org","Count per Minute","Code","Code_414","C73688","2023-12-15"
"8ff95518-083c-47f1-8ac0-74d1689ca553","http://www.cdisc.org","Sitting","Code","Code_415","C62122","2023-12-15"
"d3ff6c8e-817d-4325-990f-ff166e21d9f0","http://www.cdisc.org","Standing","Code","Code_416","C62166","2023-12-15"
"9c60c9d3-f5ca-48fe-91c0-27acd2782513","http://www.cdisc.org","Supine Position","Code","Code_417","C62167","2023-12-15"
"864bd109-02ae-4004-8dc7-30ac87090bce","http://www.cdisc.org","Body Position","Code","Code_418","C62164","2023-12-15"
"cb53c50d-11ba-47d6-9b92-03f2cf671309","http://www.cdisc.org","Brachial Artery","Code","Code_419","C12681","2023-12-15"
"d986b80c-58c0-41b4-a1bd-f706006b77b4","http://www.cdisc.org","Common Carotid Artery","Code","Code_420","C12687","2023-12-15"
"55509e1c-7d54-4e98-9395-1fbd8afd6622","http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_421","C32478","2023-12-15"
"95b6cf4d-e6b4-4cbd-9140-da995ca7e4dc","http://www.cdisc.org","Femoral Artery","Code","Code_422","C12715","2023-12-15"
"2a327d73-e593-4f9c-9cad-e52899bb6b39","http://www.cdisc.org","Radial Artery","Code","Code_423","C12838","2023-12-15"
"18778bff-f2d5-48bf-b0cf-029eabcac6c0","http://www.cdisc.org","Anatomic Site","Code","Code_424","C13717","2023-12-15"
"8c7b1434-5ca2-4d2f-bd88-60157f209ced","http://www.cdisc.org","Left","Code","Code_425","C25229","2023-12-15"
"03752b87-e350-42ab-9eaa-2678eca1278d","http://www.cdisc.org","Right","Code","Code_426","C25228","2023-12-15"
"add6da41-fc74-4ec7-b26d-9c4cc73eb5b9","http://www.cdisc.org","Laterality","Code","Code_427","C25185","2023-12-15"
"034fbb68-4d83-48ff-961a-d618d6395f60","http://www.cdisc.org","HR","Code","Code_428","C49677","2023-12-15"
"a900c75d-a34e-4bf5-9dba-f6bdfa2eaf42","http://www.cdisc.org","Placebo Comparator Arm","Code","Code_123","C174268","2023-12-15"
"12212da7-0c98-4f34-aac9-12d91ae96cc5","http://www.cdisc.org","Data Generated Within Study","Code","Code_124","C188866","2023-12-15"
"917ef982-87f5-435e-ac41-455f0e349c6e","http://www.cdisc.org","Active Comparator Arm","Code","Code_125","C174267","2023-12-15"
"6a481355-f17b-4d31-9579-decac6fb17c0","http://www.cdisc.org","Data Generated Within Study","Code","Code_126","C188866","2023-12-15"
"fb60d012-5635-4bdc-ac67-85303824e8ef","http://www.cdisc.org","Active Comparator Arm","Code","Code_127","C174267","2023-12-15"
"260991aa-e4b2-44c2-ad64-e2948d807e88","http://www.cdisc.org","Data Generated Within Study","Code","Code_128","C188866","2023-12-15"
"f06f5711-18a9-4d3f-9d5e-358b76aa670d","http://www.cdisc.org","Double Blind Study","Code","Code_136","C15228","2023-12-15"
"7e5b38fe-e00f-431a-8883-efeef6c7539d","http://www.cdisc.org","Screening Epoch","Code","Code_129","C202487","2023-12-15"
"f7f07e18-ec94-412a-ace6-13008d0f375e","http://www.cdisc.org","Treatment Epoch","Code","Code_130","C101526","2023-12-15"
"5e73fc62-d9cf-445f-86f2-e85fcc3e77bc","http://www.cdisc.org","Treatment Epoch","Code","Code_131","C101526","2023-12-15"
"c6fcd0f6-cbca-4947-9e0e-a16180525eea","http://www.cdisc.org","Treatment Epoch","Code","Code_132","C101526","2023-12-15"
"2341acd4-5470-4959-b004-ecc4f5837390","http://www.cdisc.org","Follow-Up Epoch","Code","Code_133","C202578","2023-12-15"
"f2fedffd-194d-4dd7-9fe7-65dc04b102ec","ICD-10-CM","Alzheimer's disease; unspecified","Code","Code_550","G30.9","1"
"c96c0014-496b-48e9-946c-c6e839ededb1","SNOMED","Alzheimer's disease","Code","Code_551","26929004","January 31, 2018"
"fea1a202-09ce-48ab-86ac-aa9c101021e5","http://www.cdisc.org","Sponsor","Code","Code_142","C70793","2023-12-15"
"55a1f21b-66b7-40f6-bcd6-4101cecf6f77","http://www.cdisc.org","Trial Primary Objective","Code","Code_555","C85826","2023-12-15"
"4ea1868e-95fc-43d4-b478-197ae2b27947","http://www.cdisc.org","Primary Endpoint","Code","Code_554","C94496","2023-12-15"
"737f2dc9-0121-493e-8f6f-9aadf0bab13a","http://www.cdisc.org","Primary Endpoint","Code","Code_556","C94496","2023-12-15"
"2590c0e8-95eb-4398-8830-fa619f4317c5","http://www.cdisc.org","Trial Primary Objective","Code","Code_558","C85826","2023-12-15"
"6a31dd54-6381-4b1f-bd67-049f127d1789","http://www.cdisc.org","Primary Endpoint","Code","Code_557","C94496","2023-12-15"
"ea9ed2d3-7ded-402d-9cc3-73fa2917f5ff","http://www.cdisc.org","Primary Endpoint","Code","Code_559","C94496","2023-12-15"
"9fc063cc-e91b-42a7-ad0a-82782252f49f","http://www.cdisc.org","Primary Endpoint","Code","Code_560","C94496","2023-12-15"
"a988f830-9ecc-40df-a118-283a8867a709","http://www.cdisc.org","Trial Secondary Objective","Code","Code_562","C85827","2023-12-15"
"6d6d05de-66ea-4247-b67f-3bf2aca79cbf","http://www.cdisc.org","Secondary Endpoint","Code","Code_561","C139173","2023-12-15"
"ab84d5e5-b294-4855-a9d1-abb317894ca3","http://www.cdisc.org","Secondary Endpoint","Code","Code_563","C139173","2023-12-15"
"972946ca-6897-4abd-a251-9507f4edf1b0","http://www.cdisc.org","Secondary Endpoint","Code","Code_564","C139173","2023-12-15"
"def7beef-675a-404f-af42-b7f92f6c9c28","http://www.cdisc.org","Trial Secondary Objective","Code","Code_566","C85827","2023-12-15"
"5f5424a4-ebb6-49f5-9caa-0bafdc7e70c3","http://www.cdisc.org","Secondary Endpoint","Code","Code_565","C139173","2023-12-15"
"c5dcb475-59d3-4894-b1d1-c0f7c6895819","http://www.cdisc.org","Trial Secondary Objective","Code","Code_568","C85827","2023-12-15"
"168a5246-5af1-45d8-bfc5-c1aa61d4b57c","http://www.cdisc.org","Secondary Endpoint","Code","Code_567","C139173","2023-12-15"
"712435ee-c237-41c1-aed2-fc0c8bd7fcfa","http://www.cdisc.org","Trial Secondary Objective","Code","Code_570","C85827","2023-12-15"
"52112dd5-d824-404d-a210-ef6c5caaca0c","http://www.cdisc.org","Secondary Endpoint","Code","Code_569","C139173","2023-12-15"
"e7844837-8f0c-4b53-aed5-fbd89890500b","http://www.cdisc.org","Inclusion Criteria","Code","Code_571","C25532","2023-12-15"
"a1f2ef6f-03c3-4b6b-be79-cd4e27dabcce","http://www.cdisc.org","Inclusion Criteria","Code","Code_572","C25532","2023-12-15"
"69766250-3074-486e-96a0-20bf8f32c41a","http://www.cdisc.org","Inclusion Criteria","Code","Code_573","C25532","2023-12-15"
"6fca7ab9-2eaa-49c8-8c93-cd1161b44ec5","http://www.cdisc.org","Inclusion Criteria","Code","Code_574","C25532","2023-12-15"
"3c97764a-073f-48c4-8dfe-5a454ddfcf1c","http://www.cdisc.org","Inclusion Criteria","Code","Code_575","C25532","2023-12-15"
"e11e0cd9-b392-4823-bfe9-3b2afa81bce1","http://www.cdisc.org","Inclusion Criteria","Code","Code_576","C25532","2023-12-15"
"e5ac3ce7-4894-4e95-aa03-59b3596db740","http://www.cdisc.org","Inclusion Criteria","Code","Code_577","C25532","2023-12-15"
"a3579e9c-7a65-4b51-8579-939bd89c3e5c","http://www.cdisc.org","Inclusion Criteria","Code","Code_578","C25532","2023-12-15"
"e079e73d-4a39-4d60-8745-9a5836045dc6","http://www.cdisc.org","Exclusion Criteria","Code","Code_579","C25370","2023-12-15"
"c41faa59-0821-4886-ba66-e12724340b9c","http://www.cdisc.org","Exclusion Criteria","Code","Code_580","C25370","2023-12-15"
"fccc22a3-f2ae-484f-9511-cba581fc2069","http://www.cdisc.org","Exclusion Criteria","Code","Code_581","C25370","2023-12-15"
"904d0836-446d-4680-b434-a05b5df49080","http://www.cdisc.org","Exclusion Criteria","Code","Code_582","C25370","2023-12-15"
"2a73d8b6-f16d-45c7-8bf6-bd4a7a3c70ca","http://www.cdisc.org","Exclusion Criteria","Code","Code_583","C25370","2023-12-15"
"dc7c0586-92f3-49af-8a91-c8696bfe1865","http://www.cdisc.org","Exclusion Criteria","Code","Code_584","C25370","2023-12-15"
"32d72193-5585-419e-ae27-c498f3b037f2","http://www.cdisc.org","Exclusion Criteria","Code","Code_585","C25370","2023-12-15"
"2cd8ca9c-b8cb-4098-8597-f78a7b0074dc","http://www.cdisc.org","Exclusion Criteria","Code","Code_586","C25370","2023-12-15"
"67ac35f2-7387-4bea-8c8d-a414a24c512b","http://www.cdisc.org","Exclusion Criteria","Code","Code_587","C25370","2023-12-15"
"c0468ef7-c22c-4820-8b0a-2a542c372bad","http://www.cdisc.org","Exclusion Criteria","Code","Code_588","C25370","2023-12-15"
"487133d2-9655-483b-89db-a31311d804ed","http://www.cdisc.org","Exclusion Criteria","Code","Code_589","C25370","2023-12-15"
"f301b716-0488-4f53-8d06-1457a76b9954","http://www.cdisc.org","Exclusion Criteria","Code","Code_590","C25370","2023-12-15"
"811f7793-9830-43d1-b162-00ce1d507b59","http://www.cdisc.org","Exclusion Criteria","Code","Code_591","C25370","2023-12-15"
"a27b1c29-8120-44b1-a14a-69d401366153","http://www.cdisc.org","Exclusion Criteria","Code","Code_592","C25370","2023-12-15"
"50a7229d-b742-4aff-ba9c-37131226fb7d","http://www.cdisc.org","Exclusion Criteria","Code","Code_593","C25370","2023-12-15"
"6d634021-d3bf-4422-a00a-353d1ac62e0a","http://www.cdisc.org","Exclusion Criteria","Code","Code_594","C25370","2023-12-15"
"d0ed2a49-10ee-4626-90cd-6e2f3201e0a0","http://www.cdisc.org","Exclusion Criteria","Code","Code_595","C25370","2023-12-15"
"664b7939-ec00-4b1a-bdd1-c7d3728e1a62","http://www.cdisc.org","Exclusion Criteria","Code","Code_596","C25370","2023-12-15"
"e3da5dd1-217b-41b7-994f-cd08e779c884","http://www.cdisc.org","Exclusion Criteria","Code","Code_597","C25370","2023-12-15"
"fc1e99cc-fce5-4a7d-8021-f2ccaa098b6c","http://www.cdisc.org","Exclusion Criteria","Code","Code_598","C25370","2023-12-15"
"95bcc00d-f6ab-41f5-af3f-60fee0029ab4","http://www.cdisc.org","Exclusion Criteria","Code","Code_599","C25370","2023-12-15"
"23e7a173-efb9-4624-ab85-b1fb221c5641","http://www.cdisc.org","Exclusion Criteria","Code","Code_600","C25370","2023-12-15"
"38cc66fd-866e-420c-8c25-906d2b512c55","http://www.cdisc.org","Exclusion Criteria","Code","Code_601","C25370","2023-12-15"
"d0116551-8b61-4365-ade3-8aadbcabfccc","http://www.cdisc.org","Year","Code","Code_552","C29848","2023-12-15"
"eacdc0c6-993a-4194-973b-81e57e340630","http://www.cdisc.org","Before","Code","Code_14","C201357","2023-12-15"
"da2ec384-f215-49e1-a2f7-c80c2edb3853","http://www.cdisc.org","Start to Start","Code","Code_15","C201355","2023-12-15"
"b3ece311-2828-4bfc-aa36-698db59d5aaa","http://www.cdisc.org","Before","Code","Code_16","C201357","2023-12-15"
"c102cc85-9350-42db-86c5-993e06848767","http://www.cdisc.org","Start to Start","Code","Code_17","C201355","2023-12-15"
"eaa62768-fba5-4bb1-9e89-bebbc356d152","http://www.cdisc.org","Fixed Reference","Code","Code_19","C201358","2023-12-15"
"5497dd25-b672-44db-aabb-98c894a28221","http://www.cdisc.org","Start to Start","Code","Code_20","C201355","2023-12-15"
"1fa247f8-aa8a-4f7f-9539-286e7078cd16","http://www.cdisc.org","After","Code","Code_21","C201356","2023-12-15"
"fb2e0d77-5b9f-4883-a60e-5138fae66cf5","http://www.cdisc.org","Start to Start","Code","Code_22","C201355","2023-12-15"
"94dc4998-3482-4c5c-9227-693f754c1948","http://www.cdisc.org","After","Code","Code_24","C201356","2023-12-15"
"320616c8-a4c2-42db-903b-879e0bb1d460","http://www.cdisc.org","Start to Start","Code","Code_25","C201355","2023-12-15"
"fd5895dc-9a68-4e8f-8bb7-adea797efe39","http://www.cdisc.org","After","Code","Code_27","C201356","2023-12-15"
"bbdc2e9c-699a-437c-80ef-6665376dd4b0","http://www.cdisc.org","Start to Start","Code","Code_28","C201355","2023-12-15"
"a3d3423d-d063-4369-8a3f-20d593d3baa5","http://www.cdisc.org","After","Code","Code_30","C201356","2023-12-15"
"eb1f353c-8006-4131-8c69-55a2057d0002","http://www.cdisc.org","Start to Start","Code","Code_31","C201355","2023-12-15"
"0a8369d9-9889-4fbc-93c5-7503ff4cec92","http://www.cdisc.org","After","Code","Code_35","C201356","2023-12-15"
"b922f457-58e2-40ca-90da-ce8614119410","http://www.cdisc.org","Start to Start","Code","Code_36","C201355","2023-12-15"
"948277a0-21ed-42a1-8b8c-b43badb36ca2","http://www.cdisc.org","After","Code","Code_40","C201356","2023-12-15"
"1d253d76-b95b-40f0-ad91-201faa578f55","http://www.cdisc.org","Start to Start","Code","Code_41","C201355","2023-12-15"
"c00fdfe8-3331-474a-9c4f-7eb4d4b7d704","http://www.cdisc.org","After","Code","Code_45","C201356","2023-12-15"
"ca9f707f-854d-4462-b4a7-980fdbc9090a","http://www.cdisc.org","Start to Start","Code","Code_46","C201355","2023-12-15"
"c08d0688-1bbf-4f96-8186-6646a312d5be","http://www.cdisc.org","After","Code","Code_50","C201356","2023-12-15"
"71ac3ca7-54d1-4e59-8216-996010fd4c1d","http://www.cdisc.org","Start to Start","Code","Code_51","C201355","2023-12-15"
"783d8495-e557-4a25-9b39-5e5b914b84b7","http://www.cdisc.org","After","Code","Code_53","C201356","2023-12-15"
"3d8b348a-a6fd-408f-b936-070ca78aa855","http://www.cdisc.org","Start to Start","Code","Code_54","C201355","2023-12-15"
"78629ba0-e3b4-482a-aa76-04c5bd3ef298","http://www.cdisc.org","After","Code","Code_33","C201356","2023-12-15"
"934b5a14-b5c0-44df-b97f-2412c63aa12f","http://www.cdisc.org","Start to Start","Code","Code_34","C201355","2023-12-15"
"8527ef18-420b-46fa-b7ae-8260ca82fb7d","http://www.cdisc.org","After","Code","Code_38","C201356","2023-12-15"
"9f0d1915-6d40-425e-83dc-6901ef3c3bad","http://www.cdisc.org","Start to Start","Code","Code_39","C201355","2023-12-15"
"dcb8f870-219c-4cd3-acc5-d22b8056b040","http://www.cdisc.org","After","Code","Code_43","C201356","2023-12-15"
"74531cb1-901c-45ee-831b-792530258233","http://www.cdisc.org","Start to Start","Code","Code_44","C201355","2023-12-15"
"38cf2cd3-6fda-458b-a5be-b6f23a778352","http://www.cdisc.org","After","Code","Code_48","C201356","2023-12-15"
"e56e2698-b626-4fe0-9e06-6397fefde616","http://www.cdisc.org","Start to Start","Code","Code_49","C201355","2023-12-15"
"6be19c5e-ad88-4260-8603-148852bd7c65","http://www.cdisc.org","Fixed Reference","Code","Code_56","C201358","2023-12-15"
"09adccdf-58f2-4c37-9a21-bb8c62d4ce4f","http://www.cdisc.org","Start to Start","Code","Code_57","C201355","2023-12-15"
"7b07d2d7-3ae0-4b70-8770-1c23173141b1","http://www.cdisc.org","Fixed Reference","Code","Code_58","C201358","2023-12-15"
"becff327-9b46-417a-ba42-9931ac13cf51","http://www.cdisc.org","Start to Start","Code","Code_59","C201355","2023-12-15"
"fc29525c-6483-4159-8281-dbe57eca4096","http://www.cdisc.org","Fixed Reference","Code","Code_60","C201358","2023-12-15"
"49c329b5-306d-4f08-9265-173804491f33","http://www.cdisc.org","Start to Start","Code","Code_61","C201355","2023-12-15"
"05961ae5-cfb5-4c34-b14b-a74ae7dc00b0","http://www.cdisc.org","After","Code","Code_62","C201356","2023-12-15"
"06f89d6d-b4eb-4be3-a7fe-2d9394bae9a3","http://www.cdisc.org","Start to Start","Code","Code_63","C201355","2023-12-15"
"d27eb7b9-7bad-476e-ab6a-0ff98c917e2a","http://www.cdisc.org","After","Code","Code_64","C201356","2023-12-15"
"e3a1be91-bf6b-4a16-97fb-22019b29c5b3","http://www.cdisc.org","End to Start","Code","Code_65","C201353","2023-12-15"
"a4ec4580-c432-4352-9c68-9361dbba7825","http://www.cdisc.org","After","Code","Code_66","C201356","2023-12-15"
"66dac18f-1e75-4556-acad-b3ebe42c264c","http://www.cdisc.org","Start to Start","Code","Code_67","C201355","2023-12-15"
"956b123a-c457-435b-a4b6-0096f222be7e","http://www.cdisc.org","After","Code","Code_68","C201356","2023-12-15"
"c8d0849f-0782-4933-b3e3-0421acc37810","http://www.cdisc.org","End to Start","Code","Code_69","C201353","2023-12-15"
"3bf3f065-75f5-4063-92d0-2573f515da57","http://www.cdisc.org","After","Code","Code_70","C201356","2023-12-15"
"9c1c2764-7804-45de-9af5-7d62578eb0df","http://www.cdisc.org","Start to Start","Code","Code_71","C201355","2023-12-15"
"d7025152-b358-4298-868f-bf23c49e6b85","http://www.cdisc.org","Clinical Study Sponsor","Code","Code_602","C70793","2023-12-15"
"ca16d3b4-f0d3-4877-9d12-8a87197223ec","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","Code","Code_603","GBR","2020-08"
"2c6d9e79-ea1e-4c7a-87ac-0fd6c21617b2","http://www.cdisc.org","Study Acronym","Code","Code_3","C94108","2023-12-15"
"f0225a1b-be9a-407b-86fd-7d0913b85af5","http://www.cdisc.org","Brief Study Title","Code","Code_5","C99905x1","2023-12-15"
"dcd4e0bd-d0be-4648-a1e9-552f4ff31c3a","http://www.cdisc.org","Official Study Title","Code","Code_6","C99905x2","2023-12-15"
"5ef7ebac-9fec-4b14-af2a-11a66e7a00bc","http://www.cdisc.org","Public Study Title","Code","Code_7","C99905x3","2023-12-15"
"d7080337-8b48-4cbf-9a92-6f4f1ce6bbfd","http://www.cdisc.org","Final","Code","Code_8","C25508","2023-12-15"
"11d826bb-f379-492f-9459-b1e3e7cd7e17","http://www.cdisc.org","Protocol Effective Date","Code","Code_11","C99903x1","2023-12-15"
"e257b175-8e92-4b51-ad89-5504db9ca913","http://www.cdisc.org","Region","Code","Code_13","C41129","2023-12-15"
"d3c6736e-e010-4cc2-8cf0-0dfd294efca1","ISO 3166 1 alpha3","Europe","Code","Code_12","150","2020-08"
