"codeSystemVersion","instanceType","uuid:ID","decode","codeSystem","code","id"
"2023-12-15","Code","349e5fda-1760-4b2a-b9f8-bd8623aed05d","SYSBP","http://www.cdisc.org","C25298","Code_378"
"2023-12-15","Code","e5d128db-e0e2-4ad5-808f-248e91aef61b","Clinical Test Result","http://www.cdisc.org","C77140","Code_379"
"2023-12-15","Code","8dfef927-09d0-4c16-adab-57934c88b7e6","Unit of Pressure","http://www.cdisc.org","C49669","Code_380"
"2023-12-15","Code","a3ad5519-eb75-47e3-ab5d-e8d7804fc3d7","Sitting","http://www.cdisc.org","C62122","Code_381"
"2023-12-15","Code","1a465f6b-e04a-405f-8da8-da8eef81743e","Standing","http://www.cdisc.org","C62166","Code_382"
"2023-12-15","Code","872e6e15-a7d8-4d86-a24c-bb5ed1877787","Supine Position","http://www.cdisc.org","C62167","Code_383"
"2023-12-15","Code","2dc5dbff-be18-4ffb-959a-f23b6d3f2045","Body Position","http://www.cdisc.org","C62164","Code_384"
"2023-12-15","Code","7f23fa0d-47c3-4c4f-b8d4-0c059accee06","Brachial Artery","http://www.cdisc.org","C12681","Code_385"
"2023-12-15","Code","cf52abad-ed5d-4726-9374-532bb5ab9171","Common Carotid Artery","http://www.cdisc.org","C12687","Code_386"
"2023-12-15","Code","302abf86-a5b7-4fbd-8f26-5f1f8bb9b05d","Dorsalis Pedis Artery","http://www.cdisc.org","C32478","Code_387"
"2023-12-15","Code","2d128da5-e749-492f-8ae5-42a2bc7d29b6","Femoral Artery","http://www.cdisc.org","C12715","Code_388"
"2023-12-15","Code","39f90687-4240-4582-9fa8-f1b08eac565c","Radial Artery","http://www.cdisc.org","C12838","Code_389"
"2023-12-15","Code","ae10f072-f03b-4d86-a389-6a9a423dda48","Anatomic Site","http://www.cdisc.org","C13717","Code_390"
"2023-12-15","Code","a756bd75-f81e-44d3-ac3d-b9be6c151c6f","Left","http://www.cdisc.org","C25229","Code_391"
"2023-12-15","Code","cf1763cf-81ff-4353-bc04-9c92151b65c5","Right","http://www.cdisc.org","C25228","Code_392"
"2023-12-15","Code","84199b26-17f4-4c63-b445-53dd8b32d680","Laterality","http://www.cdisc.org","C25185","Code_393"
"2023-12-15","Code","14683354-228c-484b-bcd9-43f062e02b6a","SYSBP","http://www.cdisc.org","C25298","Code_394"
"2023-12-15","Code","4eb77373-753e-47cf-a4f0-ae503e4c885f","DIABP","http://www.cdisc.org","C25299","Code_395"
"2023-12-15","Code","22799415-12cc-4af3-8e25-15e08f109c60","Clinical Test Result","http://www.cdisc.org","C77140","Code_396"
"2023-12-15","Code","1235b3b7-47df-46d1-9508-07247a0f5245","Unit of Pressure","http://www.cdisc.org","C49669","Code_397"
"2023-12-15","Code","753462f4-20d4-4c4c-8b14-b4ddc4dd76e0","Sitting","http://www.cdisc.org","C62122","Code_398"
"2023-12-15","Code","0082a74f-f6e8-4caf-b52b-e103c4a5fb5c","Standing","http://www.cdisc.org","C62166","Code_399"
"2023-12-15","Code","0976beed-bf3a-44ca-a76a-33615cf91e20","Supine Position","http://www.cdisc.org","C62167","Code_400"
"2023-12-15","Code","b3cec25e-0f3d-4ed7-858a-eb60b01794f2","Body Position","http://www.cdisc.org","C62164","Code_401"
"2023-12-15","Code","9a41b441-e99d-4e82-8dc2-2e69a7d06c7b","Brachial Artery","http://www.cdisc.org","C12681","Code_402"
"2023-12-15","Code","b2242fa6-2bed-4086-a5cf-4f3953c07f5b","Common Carotid Artery","http://www.cdisc.org","C12687","Code_403"
"2023-12-15","Code","69745841-d52c-45b2-bdd9-484c0d9c798b","Dorsalis Pedis Artery","http://www.cdisc.org","C32478","Code_404"
"2023-12-15","Code","ca0c2e94-9c13-434f-be38-4e20050575a0","Femoral Artery","http://www.cdisc.org","C12715","Code_405"
"2023-12-15","Code","91720080-7607-4853-9b3e-c4242a0effc2","Radial Artery","http://www.cdisc.org","C12838","Code_406"
"2023-12-15","Code","9e7f9e45-6479-407d-a9a0-7111fa426f6c","Anatomic Site","http://www.cdisc.org","C13717","Code_407"
"2023-12-15","Code","892d67a2-5c65-4a96-bbbf-52e085d939bc","Left","http://www.cdisc.org","C25229","Code_408"
"2023-12-15","Code","cd6f63c4-0558-4f52-98e5-5f69b4c66598","Right","http://www.cdisc.org","C25228","Code_409"
"2023-12-15","Code","6e2a5484-c8bb-47e9-98ed-3fe7633afe01","Laterality","http://www.cdisc.org","C25185","Code_410"
"2023-12-15","Code","fb0039f7-d5e0-4d3f-af78-6c22db19a5db","DIABP","http://www.cdisc.org","C25299","Code_411"
"2023-12-15","Code","0c45ffbc-4b37-48a2-8209-250b4ff1d33c","HR","http://www.cdisc.org","C49677","Code_412"
"2023-12-15","Code","700a89a6-9eff-4b09-8727-fdee1acf5e9d","Clinical Test Result","http://www.cdisc.org","C77140","Code_413"
"2023-12-15","Code","68ff0393-f8d8-432b-9169-d24b37d6145f","Count per Minute","http://www.cdisc.org","C73688","Code_414"
"2023-12-15","Code","d2b4148c-9279-49a0-a072-d34f73fded53","Sitting","http://www.cdisc.org","C62122","Code_415"
"2023-12-15","Code","d5943748-4d52-4657-99eb-6cc0e98a6bd8","Standing","http://www.cdisc.org","C62166","Code_416"
"2023-12-15","Code","8a2effc3-e94c-44f1-94ef-3710f0c9ebe8","Supine Position","http://www.cdisc.org","C62167","Code_417"
"2023-12-15","Code","3f6972d0-1e24-473a-a90f-2f20c4d80a4a","Body Position","http://www.cdisc.org","C62164","Code_418"
"2023-12-15","Code","1aac3bcd-be22-4541-9bbe-b1d0a758531e","Brachial Artery","http://www.cdisc.org","C12681","Code_419"
"2023-12-15","Code","0117c84e-03a1-4d9f-ac15-e3f40c68cd10","Common Carotid Artery","http://www.cdisc.org","C12687","Code_420"
"2023-12-15","Code","404ccef3-7a56-4a68-b4fd-2de25998f0fd","Dorsalis Pedis Artery","http://www.cdisc.org","C32478","Code_421"
"2023-12-15","Code","8077ba5c-d513-4421-b103-ffc923cdbf0f","Femoral Artery","http://www.cdisc.org","C12715","Code_422"
"2023-12-15","Code","e7d791e7-b34a-4eb4-8647-3288eeab17f5","Radial Artery","http://www.cdisc.org","C12838","Code_423"
"2023-12-15","Code","b5ac6dac-2f10-4e2f-8f6c-0ed0c63b0e9f","Anatomic Site","http://www.cdisc.org","C13717","Code_424"
"2023-12-15","Code","627e6128-184b-411a-b713-ff91f67c5d8d","Left","http://www.cdisc.org","C25229","Code_425"
"2023-12-15","Code","9f539b12-9ee8-4d43-b3b7-cdf6a79cd513","Right","http://www.cdisc.org","C25228","Code_426"
"2023-12-15","Code","17157c8a-c934-49e1-86da-2607c32378a0","Laterality","http://www.cdisc.org","C25185","Code_427"
"2023-12-15","Code","2f60da6e-3306-4a3e-9c99-1d88862dd755","HR","http://www.cdisc.org","C49677","Code_428"
"2023-12-15","Code","49417d7a-6034-4505-b681-d0de55230480","Placebo Comparator Arm","http://www.cdisc.org","C174268","Code_123"
"2023-12-15","Code","c8b1cb25-1b13-47b4-a215-2be35d169dc1","Data Generated Within Study","http://www.cdisc.org","C188866","Code_124"
"2023-12-15","Code","8e7c0192-5b4e-4110-ba86-0f574aa7c948","Active Comparator Arm","http://www.cdisc.org","C174267","Code_125"
"2023-12-15","Code","672ff738-13dc-4cd1-9d92-30881d5ac24e","Data Generated Within Study","http://www.cdisc.org","C188866","Code_126"
"2023-12-15","Code","c2340325-5f74-490a-b44f-e2147c0ce742","Active Comparator Arm","http://www.cdisc.org","C174267","Code_127"
"2023-12-15","Code","173a31e5-e2af-4e66-a0cc-af08f0cebfb2","Data Generated Within Study","http://www.cdisc.org","C188866","Code_128"
"2023-12-15","Code","ff284bc0-9f94-4cb4-abb8-7fb4ec32cacb","Double Blind Study","http://www.cdisc.org","C15228","Code_136"
"2023-12-15","Code","391fea1f-a4e4-4877-bf92-f0038a98c920","Screening Epoch","http://www.cdisc.org","C202487","Code_129"
"2023-12-15","Code","9427d6d6-384f-4a82-b824-8d2a5b80d03d","Treatment Epoch","http://www.cdisc.org","C101526","Code_130"
"2023-12-15","Code","ec272c91-a4ae-4052-b6a7-ded3e3b17168","Treatment Epoch","http://www.cdisc.org","C101526","Code_131"
"2023-12-15","Code","e5dcc97f-7277-4b56-8f6c-d238bc17198a","Treatment Epoch","http://www.cdisc.org","C101526","Code_132"
"2023-12-15","Code","c15b9e17-0db9-441a-8377-6b0ff6ae55d5","Follow-Up Epoch","http://www.cdisc.org","C202578","Code_133"
"1","Code","76db91a7-3cc7-460e-af08-8e975a1ad18b","Alzheimer's disease; unspecified","ICD-10-CM","G30.9","Code_550"
"January 31, 2018","Code","c15e5b88-e1f7-4ee6-ae8c-5febe8c81831","Alzheimer's disease","SNOMED","26929004","Code_551"
"2023-12-15","Code","646fd688-a287-4f5e-8c51-7bf970fdb858","Sponsor","http://www.cdisc.org","C70793","Code_142"
"2023-12-15","Code","bc106b21-d5a1-4eb0-b60d-508b142336e5","Trial Primary Objective","http://www.cdisc.org","C85826","Code_555"
"2023-12-15","Code","6148d721-2498-4d8c-b386-1c07feb10301","Primary Endpoint","http://www.cdisc.org","C94496","Code_554"
"2023-12-15","Code","fb3a5d4f-cb8f-435b-ae6b-ed4ca1cd1ca8","Primary Endpoint","http://www.cdisc.org","C94496","Code_556"
"2023-12-15","Code","d11f38e4-3305-40c6-be5d-2e1210146abb","Trial Primary Objective","http://www.cdisc.org","C85826","Code_558"
"2023-12-15","Code","add790f8-08d9-4828-ae9b-1f390287688d","Primary Endpoint","http://www.cdisc.org","C94496","Code_557"
"2023-12-15","Code","04e7f48f-3dc5-4f31-a89e-608d8c2eba1c","Primary Endpoint","http://www.cdisc.org","C94496","Code_559"
"2023-12-15","Code","69c4bd03-a9e9-4c6b-bed1-9d7958e147e1","Primary Endpoint","http://www.cdisc.org","C94496","Code_560"
"2023-12-15","Code","624ae3f6-b48d-4699-9b0d-fd94249c63a4","Trial Secondary Objective","http://www.cdisc.org","C85827","Code_562"
"2023-12-15","Code","4b61d240-d34c-4c51-be4c-20e7039b32d9","Secondary Endpoint","http://www.cdisc.org","C139173","Code_561"
"2023-12-15","Code","7682a729-47f0-4113-b3cc-22aac0dd516d","Secondary Endpoint","http://www.cdisc.org","C139173","Code_563"
"2023-12-15","Code","86f1fbfc-71dc-4e65-831f-5ce35e94695c","Secondary Endpoint","http://www.cdisc.org","C139173","Code_564"
"2023-12-15","Code","e806e532-1518-41a9-a24e-e13882946da0","Trial Secondary Objective","http://www.cdisc.org","C85827","Code_566"
"2023-12-15","Code","583baee3-3862-43b6-b4db-56ab2b3e6fcf","Secondary Endpoint","http://www.cdisc.org","C139173","Code_565"
"2023-12-15","Code","00621db3-9562-45c6-b918-5531d1ab7e86","Trial Secondary Objective","http://www.cdisc.org","C85827","Code_568"
"2023-12-15","Code","2594a033-ab3c-497c-8292-cc34f3d764d5","Secondary Endpoint","http://www.cdisc.org","C139173","Code_567"
"2023-12-15","Code","8ded60cc-a38a-44bb-9be1-b602a458c3c6","Trial Secondary Objective","http://www.cdisc.org","C85827","Code_570"
"2023-12-15","Code","7164408e-85f3-4cad-bdbf-cae29ee154bc","Secondary Endpoint","http://www.cdisc.org","C139173","Code_569"
"2023-12-15","Code","e5d73ace-2f85-4e8a-92b6-4dfefe6a4fa8","Inclusion Criteria","http://www.cdisc.org","C25532","Code_571"
"2023-12-15","Code","fce85e5c-d4f9-4327-8c6b-103f5146cfa1","Inclusion Criteria","http://www.cdisc.org","C25532","Code_572"
"2023-12-15","Code","bc3efb37-ab3b-4e61-ae1c-5c8d0f1ac3b9","Inclusion Criteria","http://www.cdisc.org","C25532","Code_573"
"2023-12-15","Code","7c3b9b7d-c4ef-446b-986b-cdeb94a6d805","Inclusion Criteria","http://www.cdisc.org","C25532","Code_574"
"2023-12-15","Code","fcd234e7-52c1-4173-9d5c-d817dcb9da34","Inclusion Criteria","http://www.cdisc.org","C25532","Code_575"
"2023-12-15","Code","7c852337-680c-42bf-ae9a-185de1cbc199","Inclusion Criteria","http://www.cdisc.org","C25532","Code_576"
"2023-12-15","Code","c8f53ad1-fcdb-4e62-9d43-8e24fd1003c1","Inclusion Criteria","http://www.cdisc.org","C25532","Code_577"
"2023-12-15","Code","7c174cb7-50d0-4ef2-a654-b9bab27a6beb","Inclusion Criteria","http://www.cdisc.org","C25532","Code_578"
"2023-12-15","Code","29609457-bc0e-4ec5-b652-c7c195a4a132","Exclusion Criteria","http://www.cdisc.org","C25370","Code_579"
"2023-12-15","Code","ce045e3a-7ff0-4d11-90b1-329d45d44090","Exclusion Criteria","http://www.cdisc.org","C25370","Code_580"
"2023-12-15","Code","5490290f-6c17-48e8-821c-61adbadae8e4","Exclusion Criteria","http://www.cdisc.org","C25370","Code_581"
"2023-12-15","Code","8fcfc44e-0d7e-4137-94ce-0e02fba6994d","Exclusion Criteria","http://www.cdisc.org","C25370","Code_582"
"2023-12-15","Code","7f9ab3a6-ce8e-4cef-bd32-e2f72777fd56","Exclusion Criteria","http://www.cdisc.org","C25370","Code_583"
"2023-12-15","Code","eac50196-6785-4202-9da3-afe12ae0deaf","Exclusion Criteria","http://www.cdisc.org","C25370","Code_584"
"2023-12-15","Code","d10bc12e-f150-42c1-a5a0-2c25910b4e60","Exclusion Criteria","http://www.cdisc.org","C25370","Code_585"
"2023-12-15","Code","8cfb99d5-73f9-4fdb-a0ff-c361589f82b1","Exclusion Criteria","http://www.cdisc.org","C25370","Code_586"
"2023-12-15","Code","7a30f5b0-5e0c-45eb-8638-ee6089f27e83","Exclusion Criteria","http://www.cdisc.org","C25370","Code_587"
"2023-12-15","Code","3cf383f5-7f80-4840-b099-ca6dba2609b0","Exclusion Criteria","http://www.cdisc.org","C25370","Code_588"
"2023-12-15","Code","ecc88230-2f41-425c-b979-47c10b5a3711","Exclusion Criteria","http://www.cdisc.org","C25370","Code_589"
"2023-12-15","Code","8c8bdca8-d59d-433b-9d94-d7f02470928a","Exclusion Criteria","http://www.cdisc.org","C25370","Code_590"
"2023-12-15","Code","25d3fa27-7b8d-4de2-97b1-a7ff8afda654","Exclusion Criteria","http://www.cdisc.org","C25370","Code_591"
"2023-12-15","Code","cb5f6ab5-51d8-4ae9-89ba-914dfe73c20d","Exclusion Criteria","http://www.cdisc.org","C25370","Code_592"
"2023-12-15","Code","40954dba-3535-447c-b397-7029099df03d","Exclusion Criteria","http://www.cdisc.org","C25370","Code_593"
"2023-12-15","Code","82c9ec2d-0358-4a29-8750-d9afb20df096","Exclusion Criteria","http://www.cdisc.org","C25370","Code_594"
"2023-12-15","Code","454d2620-578f-41a5-b0a7-b6aee53b4474","Exclusion Criteria","http://www.cdisc.org","C25370","Code_595"
"2023-12-15","Code","288cd409-a5d5-481a-81f8-d767fcab044c","Exclusion Criteria","http://www.cdisc.org","C25370","Code_596"
"2023-12-15","Code","7f55eef6-6651-46d0-933c-9151db44150b","Exclusion Criteria","http://www.cdisc.org","C25370","Code_597"
"2023-12-15","Code","612ef491-50b3-4ad3-9c19-5dc01cb67243","Exclusion Criteria","http://www.cdisc.org","C25370","Code_598"
"2023-12-15","Code","1d0d5b86-7b38-4836-a859-868ec9e28609","Exclusion Criteria","http://www.cdisc.org","C25370","Code_599"
"2023-12-15","Code","2f2bc41c-c597-43e5-8cda-065a45c9c9a3","Exclusion Criteria","http://www.cdisc.org","C25370","Code_600"
"2023-12-15","Code","1996438d-71ef-47db-9b05-b9243c0f36c8","Exclusion Criteria","http://www.cdisc.org","C25370","Code_601"
"2023-12-15","Code","b53225c4-bfbf-408c-bac5-a1ed6946a365","Year","http://www.cdisc.org","C29848","Code_552"
"2023-12-15","Code","8a16b637-d34a-4a21-a572-bafcc28c5942","Before","http://www.cdisc.org","C201357","Code_14"
"2023-12-15","Code","6ddef259-5b4a-4978-a5e0-f1d352f4e4e4","Start to Start","http://www.cdisc.org","C201355","Code_15"
"2023-12-15","Code","040f06ce-1eff-4faa-af63-e2deb01e7fff","Before","http://www.cdisc.org","C201357","Code_16"
"2023-12-15","Code","083c1df6-1443-4ee2-9ad4-bb905dc53c34","Start to Start","http://www.cdisc.org","C201355","Code_17"
"2023-12-15","Code","1ca58415-67c7-4fda-9ae8-95adb579c80c","Fixed Reference","http://www.cdisc.org","C201358","Code_19"
"2023-12-15","Code","f50a9acf-2199-4922-8439-c66a0d380db5","Start to Start","http://www.cdisc.org","C201355","Code_20"
"2023-12-15","Code","132ffef3-ade7-4097-b778-fbfa87149010","After","http://www.cdisc.org","C201356","Code_21"
"2023-12-15","Code","34e6c203-f66d-47e6-8b6a-b5def140716b","Start to Start","http://www.cdisc.org","C201355","Code_22"
"2023-12-15","Code","603924e0-5d51-4d7a-9a51-8cc879702b4a","After","http://www.cdisc.org","C201356","Code_24"
"2023-12-15","Code","1b6cbfe0-ab90-43fc-aa34-d1172bb53a71","Start to Start","http://www.cdisc.org","C201355","Code_25"
"2023-12-15","Code","a279c8cb-388d-41d6-9d4a-dc7de6b9c7ff","After","http://www.cdisc.org","C201356","Code_27"
"2023-12-15","Code","2cc63574-f0e3-4902-a793-d665b8d3fff1","Start to Start","http://www.cdisc.org","C201355","Code_28"
"2023-12-15","Code","c601f4fb-d3fe-42ba-95a3-7d7a8d12af55","After","http://www.cdisc.org","C201356","Code_30"
"2023-12-15","Code","0c8c976c-2a23-429b-a4c6-2524fab84fb5","Start to Start","http://www.cdisc.org","C201355","Code_31"
"2023-12-15","Code","204a36a5-a5e0-41f3-9722-efe7d7a7e73e","After","http://www.cdisc.org","C201356","Code_35"
"2023-12-15","Code","9a578ef2-f58e-4065-8a0f-ecd4feeae636","Start to Start","http://www.cdisc.org","C201355","Code_36"
"2023-12-15","Code","f812350b-5d65-4f77-ae64-11bb37e7836d","After","http://www.cdisc.org","C201356","Code_40"
"2023-12-15","Code","3720c6a7-5336-45f5-88a2-c3b3464ceafe","Start to Start","http://www.cdisc.org","C201355","Code_41"
"2023-12-15","Code","57b5dbe6-9c7d-4970-8911-4c41a5ea8e35","After","http://www.cdisc.org","C201356","Code_45"
"2023-12-15","Code","641bf00f-74c5-4be0-b734-eb2f59461f8e","Start to Start","http://www.cdisc.org","C201355","Code_46"
"2023-12-15","Code","ed2d3f79-c121-475f-9253-ba6ce172a43b","After","http://www.cdisc.org","C201356","Code_50"
"2023-12-15","Code","813dcf2b-6740-4665-bfe8-8dd0ca33a1d8","Start to Start","http://www.cdisc.org","C201355","Code_51"
"2023-12-15","Code","8fafc50a-9430-48ca-89f0-709a3e60193a","After","http://www.cdisc.org","C201356","Code_53"
"2023-12-15","Code","b599a44a-d7b4-4c6e-bc25-4e0757ec3cdc","Start to Start","http://www.cdisc.org","C201355","Code_54"
"2023-12-15","Code","3283b447-6261-43d1-a18b-d1e9a5437eb0","After","http://www.cdisc.org","C201356","Code_33"
"2023-12-15","Code","515c3d1a-d257-447f-9a51-28c143d354f7","Start to Start","http://www.cdisc.org","C201355","Code_34"
"2023-12-15","Code","990f4dcd-aa23-4ad6-bc35-393e6228a416","After","http://www.cdisc.org","C201356","Code_38"
"2023-12-15","Code","b8557371-b8c5-4da7-abab-f11d27011fc0","Start to Start","http://www.cdisc.org","C201355","Code_39"
"2023-12-15","Code","14d421cb-5aed-4bc2-a7eb-d9ce915c481b","After","http://www.cdisc.org","C201356","Code_43"
"2023-12-15","Code","af581971-beca-49a9-af83-07d82cd03d5c","Start to Start","http://www.cdisc.org","C201355","Code_44"
"2023-12-15","Code","a3a3553b-ada2-4625-b8f7-f7fc0c0e022d","After","http://www.cdisc.org","C201356","Code_48"
"2023-12-15","Code","750c5fc8-6051-4e50-a872-fc00838d41d2","Start to Start","http://www.cdisc.org","C201355","Code_49"
"2023-12-15","Code","e25ed4ca-2aec-4023-b8f9-6af4e8c7b139","Fixed Reference","http://www.cdisc.org","C201358","Code_56"
"2023-12-15","Code","733ae7f2-d31c-4af1-919f-7bb813b15cf7","Start to Start","http://www.cdisc.org","C201355","Code_57"
"2023-12-15","Code","9dc2567c-5d8c-4148-850f-8d18cf2b4e08","Fixed Reference","http://www.cdisc.org","C201358","Code_58"
"2023-12-15","Code","5a84c12c-cb36-4021-841e-5977b37ea8c3","Start to Start","http://www.cdisc.org","C201355","Code_59"
"2023-12-15","Code","03da60de-da64-454a-8393-c687a5e34bae","Fixed Reference","http://www.cdisc.org","C201358","Code_60"
"2023-12-15","Code","6d4914db-fee8-4e39-b3ae-0f4b8b1fb3ed","Start to Start","http://www.cdisc.org","C201355","Code_61"
"2023-12-15","Code","9b358604-efe2-4243-8a95-af9fb397b4a2","After","http://www.cdisc.org","C201356","Code_62"
"2023-12-15","Code","dd23a16f-5353-4ff3-93dd-67bb5e205b97","Start to Start","http://www.cdisc.org","C201355","Code_63"
"2023-12-15","Code","fe2d0b98-d7f1-474d-b9bb-6297ef5532d2","After","http://www.cdisc.org","C201356","Code_64"
"2023-12-15","Code","77266e7a-5746-47a8-9410-e6d25c521b81","End to Start","http://www.cdisc.org","C201353","Code_65"
"2023-12-15","Code","2be348be-65c9-4265-861d-d1ef839157e5","After","http://www.cdisc.org","C201356","Code_66"
"2023-12-15","Code","e4bcbb62-8a41-40a1-93b8-aed85fbba896","Start to Start","http://www.cdisc.org","C201355","Code_67"
"2023-12-15","Code","7b2ce044-22dc-4de4-9d61-f8c458edf39b","After","http://www.cdisc.org","C201356","Code_68"
"2023-12-15","Code","d05d23a4-b10b-4cf4-9e6e-88b9b08b5f3d","End to Start","http://www.cdisc.org","C201353","Code_69"
"2023-12-15","Code","2021e058-1866-4e10-ad97-44186b9b42d6","After","http://www.cdisc.org","C201356","Code_70"
"2023-12-15","Code","473d243a-bf25-4912-b5b4-e7f3731aef6b","Start to Start","http://www.cdisc.org","C201355","Code_71"
"2023-12-15","Code","a93da164-2786-4931-86c6-e836a8036eb2","Clinical Study Sponsor","http://www.cdisc.org","C70793","Code_602"
"2020-08","Code","b0301f59-c8d4-49a4-9969-b3ab193cc6da","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","GBR","Code_603"
"2023-12-15","Code","02ee83ee-43aa-48e0-9203-c439945bf9e9","Study Acronym","http://www.cdisc.org","C94108","Code_3"
"2023-12-15","Code","ee877f62-25ff-42d9-940e-2678125923ca","Brief Study Title","http://www.cdisc.org","C99905x1","Code_5"
"2023-12-15","Code","0eb130da-07be-4025-90a6-2dbff1edff34","Official Study Title","http://www.cdisc.org","C99905x2","Code_6"
"2023-12-15","Code","6aa00c43-748a-41ec-b031-ef755456fa20","Public Study Title","http://www.cdisc.org","C99905x3","Code_7"
"2023-12-15","Code","a6f566e8-32e6-438b-ab1e-df5a2ae6e30a","Final","http://www.cdisc.org","C25508","Code_8"
"2023-12-15","Code","dd80df9a-e5dd-4449-9f55-cc625930beab","Protocol Effective Date","http://www.cdisc.org","C99903x1","Code_11"
"2023-12-15","Code","22178986-1b80-4594-9dce-3422549509a2","Region","http://www.cdisc.org","C41129","Code_13"
"2020-08","Code","162c68e5-9608-4142-a955-9b9e76a4728b","Europe","ISO 3166 1 alpha3","150","Code_12"
