"codeSystemVersion","id","uuid:ID","decode","codeSystem","instanceType","code"
"2023-12-15","Code_379","d34bf907-8fc9-489d-b8c7-7180e3887e68","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_380","fe9747fa-d763-49d6-8b8c-e9d6f9969045","Unit of Pressure","http://www.cdisc.org","Code","C49669"
"2023-12-15","Code_381","8d459a25-7b3a-4dee-ba0c-9404e58b8f54","Sitting","http://www.cdisc.org","Code","C62122"
"2023-12-15","Code_382","6d9e3a02-7b79-4db7-8e73-31ef88ca61ae","Standing","http://www.cdisc.org","Code","C62166"
"2023-12-15","Code_383","c0ca317a-560e-4869-97a1-8637dfe24ad3","Supine Position","http://www.cdisc.org","Code","C62167"
"2023-12-15","Code_384","919f26d3-4392-47be-990e-450b6b2390be","Body Position","http://www.cdisc.org","Code","C62164"
"2023-12-15","Code_385","1faf7549-588c-4028-8d6c-0db5e4fe7010","Brachial Artery","http://www.cdisc.org","Code","C12681"
"2023-12-15","Code_386","2adf01e3-7039-4786-8680-39557acf2b0d","Common Carotid Artery","http://www.cdisc.org","Code","C12687"
"2023-12-15","Code_387","8f4a61ad-6655-41dc-a8ac-3db012e6f040","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478"
"2023-12-15","Code_388","bda462ec-028d-4ce8-a67d-20b344412019","Femoral Artery","http://www.cdisc.org","Code","C12715"
"2023-12-15","Code_389","0ec642a7-c33d-4924-9135-fadb31bbdbae","Radial Artery","http://www.cdisc.org","Code","C12838"
"2023-12-15","Code_390","8813f31f-c91d-41e8-a043-8647021e7884","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_391","9626f0e0-484b-4237-ab52-32fc782692a3","Left","http://www.cdisc.org","Code","C25229"
"2023-12-15","Code_392","3502a71b-58d8-4731-abc8-34f3ee4e92be","Right","http://www.cdisc.org","Code","C25228"
"2023-12-15","Code_393","f9af7013-3c82-463d-9e05-cc27cea50705","Laterality","http://www.cdisc.org","Code","C25185"
"2023-12-15","Code_394","3decc57e-956a-43ba-9e9e-2506829fd2f6","SYSBP","http://www.cdisc.org","Code","C25298"
"2023-12-15","Code_395","27a4c3fc-e500-47d2-ad42-e19b29d45110","DIABP","http://www.cdisc.org","Code","C25299"
"2023-12-15","Code_396","21845e2e-1ba5-45af-80d3-fa51c423a338","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_397","f722c9ec-0b45-48e9-998e-61a71c296518","Unit of Pressure","http://www.cdisc.org","Code","C49669"
"2023-12-15","Code_398","2a63f80f-1ab9-4e16-9180-895d09e3be28","Sitting","http://www.cdisc.org","Code","C62122"
"2023-12-15","Code_399","42f22d22-bf7a-40dd-9c2c-2950c4bbaa39","Standing","http://www.cdisc.org","Code","C62166"
"2023-12-15","Code_400","76624f61-1890-44fa-be8b-51281ac1a499","Supine Position","http://www.cdisc.org","Code","C62167"
"2023-12-15","Code_401","cf9c6daf-4096-4cc0-b865-6e267ec0d23d","Body Position","http://www.cdisc.org","Code","C62164"
"2023-12-15","Code_402","bc78d511-095d-4a0a-bb62-de23ed4f5015","Brachial Artery","http://www.cdisc.org","Code","C12681"
"2023-12-15","Code_403","5b8903bd-05bd-4573-87cd-bcf9fdfc8deb","Common Carotid Artery","http://www.cdisc.org","Code","C12687"
"2023-12-15","Code_404","6744ad28-02be-4e90-a924-5870e92e72c4","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478"
"2023-12-15","Code_405","5306fa34-ef4c-4a47-8333-2f1eaf573f3e","Femoral Artery","http://www.cdisc.org","Code","C12715"
"2023-12-15","Code_406","63195cab-ee54-490c-80ae-adee73e98aaa","Radial Artery","http://www.cdisc.org","Code","C12838"
"2023-12-15","Code_407","b03c3ee4-0225-422a-9110-0af0cb049b2e","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_408","c96257e7-e03e-4e9c-9baf-b52e04043cb5","Left","http://www.cdisc.org","Code","C25229"
"2023-12-15","Code_409","83b04b42-e586-488c-a923-c5a841be5413","Right","http://www.cdisc.org","Code","C25228"
"2023-12-15","Code_410","9f2828a7-2cc8-4776-835c-e06ed4868205","Laterality","http://www.cdisc.org","Code","C25185"
"2023-12-15","Code_411","24aebac3-ccd3-47f0-87eb-e79b7251eca1","DIABP","http://www.cdisc.org","Code","C25299"
"2023-12-15","Code_412","4321f8fc-415d-4d0d-af84-3b0305f3f6cc","HR","http://www.cdisc.org","Code","C49677"
"2023-12-15","Code_413","5d1d5c7c-9115-41b4-9257-19e62c338a64","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_414","7e4893e0-ad7c-4dd4-a58e-03d46e20018f","Count per Minute","http://www.cdisc.org","Code","C73688"
"2023-12-15","Code_415","6f71c154-478a-4c2c-8d77-048521fc9626","Sitting","http://www.cdisc.org","Code","C62122"
"2023-12-15","Code_416","70df62be-a35d-4237-a7fe-fc4bac1e4373","Standing","http://www.cdisc.org","Code","C62166"
"2023-12-15","Code_417","351bddd8-73d1-44b4-88cb-44401eb570ca","Supine Position","http://www.cdisc.org","Code","C62167"
"2023-12-15","Code_418","0f1d3cfa-58c2-4405-b7df-d47cfb658054","Body Position","http://www.cdisc.org","Code","C62164"
"2023-12-15","Code_419","9911eff0-143b-4d3f-b9c8-114606a36b19","Brachial Artery","http://www.cdisc.org","Code","C12681"
"2023-12-15","Code_420","10099938-5981-4a8b-a486-adf9bbaee12b","Common Carotid Artery","http://www.cdisc.org","Code","C12687"
"2023-12-15","Code_421","b42634f9-4667-4cbc-9934-38886a2317b0","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478"
"2023-12-15","Code_422","3d9ab5f1-c22b-4283-8be5-0f2fff0ad421","Femoral Artery","http://www.cdisc.org","Code","C12715"
"2023-12-15","Code_423","c96ade1c-30b7-48b1-b587-aeac0eed2e45","Radial Artery","http://www.cdisc.org","Code","C12838"
"2023-12-15","Code_424","2ad4e982-fcc9-41b6-bca3-fb5ba09d905a","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_425","3ec65ddd-e517-4fe8-b1e0-2931a00ea402","Left","http://www.cdisc.org","Code","C25229"
"2023-12-15","Code_426","c2772eec-fef2-496a-b644-9d3f33468977","Right","http://www.cdisc.org","Code","C25228"
"2023-12-15","Code_427","1fb20265-1a51-4e21-ba3f-4f47e5d5115d","Laterality","http://www.cdisc.org","Code","C25185"
"2023-12-15","Code_428","468fb1dd-7742-4f86-9ba0-d89e4673dc06","HR","http://www.cdisc.org","Code","C49677"
"2023-12-15","Code_123","7a274022-fd86-46b8-99e2-ad3e75d4d351","Placebo Comparator Arm","http://www.cdisc.org","Code","C174268"
"2023-12-15","Code_124","960b4c86-f046-4ce0-bf70-097157944310","Data Generated Within Study","http://www.cdisc.org","Code","C188866"
"2023-12-15","Code_125","2b8c76f9-71c5-436c-b5f6-adbf1216ccff","Active Comparator Arm","http://www.cdisc.org","Code","C174267"
"2023-12-15","Code_126","c93f18c8-8941-42e0-a1a0-85831cbf82ee","Data Generated Within Study","http://www.cdisc.org","Code","C188866"
"2023-12-15","Code_127","eafab04b-8e77-45a6-b115-c59bd9de212e","Active Comparator Arm","http://www.cdisc.org","Code","C174267"
"2023-12-15","Code_128","c1886000-5fe2-4172-8428-7fabc0722db6","Data Generated Within Study","http://www.cdisc.org","Code","C188866"
"2023-12-15","Code_136","cf6070d4-151f-44c5-9282-ba96ac66cf29","Double Blind Study","http://www.cdisc.org","Code","C15228"
"2023-12-15","Code_129","aaad3373-94e6-410f-811b-c29d650d1e00","Screening Epoch","http://www.cdisc.org","Code","C202487"
"2023-12-15","Code_130","6fda1a90-21e2-4d08-b7aa-f55412eb6335","Treatment Epoch","http://www.cdisc.org","Code","C101526"
"2023-12-15","Code_131","b7f02a10-ca9e-4111-8506-a7bcbd63e9f7","Treatment Epoch","http://www.cdisc.org","Code","C101526"
"2023-12-15","Code_132","98745183-5194-40c8-8c8a-25f3b04dfb52","Treatment Epoch","http://www.cdisc.org","Code","C101526"
"2023-12-15","Code_133","18b70362-8388-46f2-a0a7-3b5972199962","Follow-Up Epoch","http://www.cdisc.org","Code","C202578"
"1","Code_550","433994f5-2902-4cde-b324-1b8e7d24688a","Alzheimer's disease; unspecified","ICD-10-CM","Code","G30.9"
"January 31, 2018","Code_551","91ee791e-4bd2-4a4d-8183-9323b6d30215","Alzheimer's disease","SNOMED","Code","26929004"
"2023-12-15","Code_142","31cff207-c2fe-4998-add8-25bab3f011cc","Sponsor","http://www.cdisc.org","Code","C70793"
"2023-12-15","Code_565","cf8fcb2a-ab63-47f4-a70e-5193a7247e4f","Inclusion Criteria","http://www.cdisc.org","Code","C25532"
"2023-12-15","Code_566","2cedc98b-566e-42dd-8108-bc1f6e00ab3b","Inclusion Criteria","http://www.cdisc.org","Code","C25532"
"2023-12-15","Code_567","f0701917-7434-4991-8d16-68c788ebaee9","Inclusion Criteria","http://www.cdisc.org","Code","C25532"
"2023-12-15","Code_568","ae1fb7cb-971e-485f-a61c-da4ce607be5e","Inclusion Criteria","http://www.cdisc.org","Code","C25532"
"2023-12-15","Code_569","4a1192c9-503c-42cf-994a-ebb83a22e3b5","Inclusion Criteria","http://www.cdisc.org","Code","C25532"
"2023-12-15","Code_570","5a7c0c92-69e3-42d6-ad6a-7d2e6b44a954","Inclusion Criteria","http://www.cdisc.org","Code","C25532"
"2023-12-15","Code_571","0f5ada88-44ac-4dc3-911c-5413e059bb18","Inclusion Criteria","http://www.cdisc.org","Code","C25532"
"2023-12-15","Code_572","ee70a9cc-b3a0-4eed-be32-eea845713dbb","Inclusion Criteria","http://www.cdisc.org","Code","C25532"
"2023-12-15","Code_573","30a03cf0-de5f-4611-8e58-98e6fe6474dc","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_574","13cd713d-78dd-4e78-933c-2ae9b7e62b04","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_575","17802ef8-9aa9-40ba-91d4-0a4df5c8189d","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_576","2291fcb2-892d-495c-bb9f-52f89368ca3a","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_577","ea3cc8ff-5829-4b4d-a362-3842ae932064","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_578","50b48661-44e5-4d45-877f-7acbbdb1dd12","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_579","ca884868-f90d-42c1-b174-19ee50c90c01","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_580","c6b3b0e7-5d93-489c-8c7e-f0aee03ae2e3","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_581","b7fe875d-4c54-49a4-8bec-a42756ec49e5","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_582","88493966-31eb-4ecb-ab55-66860d991327","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_583","63db3744-7a5b-469a-ba86-f4e1096cdf23","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_584","62ea337a-7cac-43e3-a489-4ef6325a3809","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_585","40c2a5c5-aa9d-40da-9205-8e039a8b2950","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_586","1c20ffa2-d2e7-47de-9346-9700468e4e0c","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_587","c0546e78-ba34-4e93-b270-8bbe309df5ac","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_588","f778d61e-dce2-4948-8c65-2006665a1d2d","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_589","d55a5e8c-85de-4ca2-9009-59a83063f24f","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_590","8279b4e9-f22b-4608-b2d7-f6135a7253e3","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_591","a7126af2-695b-402a-bfde-775b6221ca39","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_592","0e816ccb-4c94-4fe5-893c-261ad057c7cb","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_593","0309ff17-8989-4378-a1a5-2024d34cfc13","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_594","13b59212-649b-469f-894c-11bb74295643","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_595","f2744745-1ee5-4f88-828e-53a573a619b2","Exclusion Criteria","http://www.cdisc.org","Code","C25370"
"2023-12-15","Code_552","9a3928e3-48f5-410b-93ec-255f7aac108a","Year","http://www.cdisc.org","Code","C29848"
"2023-12-15","Code_14","49c0cd72-53a4-47cb-83d4-7ca4a7effdce","Before","http://www.cdisc.org","Code","C201357"
"2023-12-15","Code_15","4d4500ae-40ac-4a2c-8428-9caa9e73e399","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_16","5887fd33-d9cf-4ddf-a8c8-4f3448b1a5bd","Before","http://www.cdisc.org","Code","C201357"
"2023-12-15","Code_17","f6c6e801-9651-4819-862c-f416e150ae43","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_19","53b3eb5b-a213-4c33-9ad4-637d2e9ce778","Fixed Reference","http://www.cdisc.org","Code","C201358"
"2023-12-15","Code_20","56cb3e7c-88e6-43ca-817e-461af1adc157","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_21","035b03f9-49ed-4d7d-a639-47f26149e715","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_22","16b749d8-651e-40c6-a400-526c313b701a","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_24","105f7e3d-4952-4585-af63-42c66bd8e8d8","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_25","4c00a274-7100-40c2-8cfb-e97b0777a335","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_27","606d38e5-8f9c-4fd4-bb7f-64f4cd81170e","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_28","9d2096dd-f0a7-4912-a66d-6f6fdd371a9c","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_30","8f4c5973-22c5-4d56-8388-de3fb4feaff2","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_31","95aa390b-37ab-4460-9ce6-03973e0847c3","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_35","18125c1b-a724-45b4-a970-f5376d97b28c","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_36","20dc7e90-1e0f-4733-a27b-65aa6f7364c9","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_40","9d6b34e0-e192-4e1f-82be-2c9ff91aca1e","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_41","53353747-498a-489f-98c5-71469be84296","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_45","82d0835b-f631-46b1-b89b-cf06457ec67f","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_46","34e766d2-5100-498a-955e-f72685250507","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_50","cfc6712e-b380-4500-b4f7-59d9b01720c3","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_51","ad617289-a591-4179-95e0-c48712aee0aa","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_53","c9145565-98f1-42ef-8201-5cf622bfe3d0","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_54","9dec72ab-75bf-433b-ab5c-be99468705ed","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_33","0928a027-9a6f-4e2c-8ccf-ec3b692d167c","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_34","85724f85-9bf3-4b49-a844-145dcc1c3b5d","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_38","3d3753b6-d768-44ef-960a-ba43051ba1df","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_39","76f4f3c2-b0d2-4108-a919-ca643b189f62","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_43","774a6de9-7644-414e-8061-37273d427d1a","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_44","5a7875b6-26d4-409a-9d1c-04f7d42cbcf8","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_48","b755d009-f0e6-44a8-ab30-97d6037a3ef5","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_49","b141ae47-88b1-46ab-be92-e2a77c589e94","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_56","3efd16fc-dce1-4512-b2be-f74075ffc5fb","Fixed Reference","http://www.cdisc.org","Code","C201358"
"2023-12-15","Code_57","77c65d80-0790-4886-abd9-dc449294c5b5","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_58","a456434b-f3fb-4fca-9e04-93ea37571bb6","Fixed Reference","http://www.cdisc.org","Code","C201358"
"2023-12-15","Code_59","ef7d97c4-1e4e-4cc4-b5b6-14843e06bbb2","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_60","4b5f0dfd-2e1f-4d42-834e-c9c3fdff1058","Fixed Reference","http://www.cdisc.org","Code","C201358"
"2023-12-15","Code_61","4eb2b6d7-08c6-48fe-b373-6de41355183c","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_62","12358f4c-80e5-4a8b-893c-299b24fdb4db","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_63","e9929af2-f4be-4ac1-85bf-9016e267f814","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_64","907bf8a8-701f-45d4-aea6-12ee777d06e5","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_65","760133c5-eb1a-49dc-8c43-37b54558d134","End to Start","http://www.cdisc.org","Code","C201353"
"2023-12-15","Code_66","a3d4aee6-f823-497a-becd-b01e28f4eeea","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_67","d0c87f0a-fe5b-4cc7-99ee-1d6e8678600c","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_68","5d566b97-c987-41b6-ba61-71ac30984581","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_69","792c12f5-892a-475d-b642-06f12801e761","End to Start","http://www.cdisc.org","Code","C201353"
"2023-12-15","Code_70","863d1ab2-0327-4226-8324-e5b011c1e155","After","http://www.cdisc.org","Code","C201356"
"2023-12-15","Code_71","ca21828f-d428-44d3-8f8e-4092d7a7b1c3","Start to Start","http://www.cdisc.org","Code","C201355"
"2023-12-15","Code_596","f7e415e9-56ed-44ff-b7ef-7bfbf0f082f1","Clinical Study Sponsor","http://www.cdisc.org","Code","C70793"
"2020-08","Code_597","43622322-d727-4eb4-ab88-842a125a1751","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","Code","GBR"
"2023-12-15","Code_3","0866b19f-2698-46b0-959b-c42f063b9fb3","Study Acronym","http://www.cdisc.org","Code","C94108"
"2023-12-15","Code_5","51eaf1a7-bd58-405e-876d-0dc799cedef2","Brief Study Title","http://www.cdisc.org","Code","C99905x1"
"2023-12-15","Code_6","9b515b63-6ed3-4321-baf5-46155b6b989b","Official Study Title","http://www.cdisc.org","Code","C99905x2"
"2023-12-15","Code_7","489cde10-93b3-48c1-b056-e4e09eb25c1a","Public Study Title","http://www.cdisc.org","Code","C99905x3"
"2023-12-15","Code_8","2834919a-fac1-4f77-8b32-c0dc127a56a7","Final","http://www.cdisc.org","Code","C25508"
"2023-12-15","Code_11","b4a14fd8-4783-4f60-8b95-589105a6740d","Protocol Effective Date","http://www.cdisc.org","Code","C99903x1"
"2023-12-15","Code_13","6d31335f-c356-487d-9a8b-c9205882b974","Region","http://www.cdisc.org","Code","C41129"
"2020-08","Code_12","603952cc-e2c9-4ee4-8974-189e2ae05dcc","Europe","ISO 3166 1 alpha3","Code","150"
