"id","instanceType","codeSystemVersion","codeSystem","uuid:ID","code","decode"
"Code_379","Code","2023-12-15","http://www.cdisc.org","e55e9c51-d52f-48e0-a9ff-9987f3a069de","C77140","Clinical Test Result"
"Code_380","Code","2023-12-15","http://www.cdisc.org","24fda74a-2e1f-44e9-90b8-aa3c90616cdd","C49669","Unit of Pressure"
"Code_381","Code","2023-12-15","http://www.cdisc.org","4b9a3923-8635-4dd1-b793-cbe8767a4aa3","C62122","Sitting"
"Code_382","Code","2023-12-15","http://www.cdisc.org","e30f9af0-96f3-4e35-88f0-64cd6bfae352","C62166","Standing"
"Code_383","Code","2023-12-15","http://www.cdisc.org","9fc9230e-53d4-4473-9b37-9531a2bd8dab","C62167","Supine Position"
"Code_384","Code","2023-12-15","http://www.cdisc.org","5a86fcfc-e17c-4f15-b360-74c6cbc026a8","C62164","Body Position"
"Code_385","Code","2023-12-15","http://www.cdisc.org","7ebd7f63-6173-4ad7-ab4b-db85ab06c921","C12681","Brachial Artery"
"Code_386","Code","2023-12-15","http://www.cdisc.org","99da6c75-8b3f-4b03-aa7e-138fe81b7937","C12687","Common Carotid Artery"
"Code_387","Code","2023-12-15","http://www.cdisc.org","ae98d7e5-a5bc-4803-b6bd-22a7761431f0","C32478","Dorsalis Pedis Artery"
"Code_388","Code","2023-12-15","http://www.cdisc.org","710816ce-19ad-4364-996d-708a723a633d","C12715","Femoral Artery"
"Code_389","Code","2023-12-15","http://www.cdisc.org","37d10a0d-5d3f-42ef-8087-3ad1427b2276","C12838","Radial Artery"
"Code_390","Code","2023-12-15","http://www.cdisc.org","ba925a87-5c13-423f-b049-43c467d5c74b","C13717","Anatomic Site"
"Code_391","Code","2023-12-15","http://www.cdisc.org","452a6911-e428-4b79-8a7f-d3fe1b0f8347","C25229","Left"
"Code_392","Code","2023-12-15","http://www.cdisc.org","9fbeb12b-d021-4977-a07e-d0186630ee6c","C25228","Right"
"Code_393","Code","2023-12-15","http://www.cdisc.org","f56b9d93-65e8-4845-8b62-9240bb85b5d8","C25185","Laterality"
"Code_394","Code","2023-12-15","http://www.cdisc.org","c352d62e-0ab0-4a6d-b861-09e4692877c9","C25298","SYSBP"
"Code_395","Code","2023-12-15","http://www.cdisc.org","f0181130-3d16-410f-9068-620832fa5538","C25299","DIABP"
"Code_396","Code","2023-12-15","http://www.cdisc.org","ffac0b29-a479-45f5-ae79-19bd01a5468d","C77140","Clinical Test Result"
"Code_397","Code","2023-12-15","http://www.cdisc.org","9e62a70c-b395-4de9-be67-650dfea428f7","C49669","Unit of Pressure"
"Code_398","Code","2023-12-15","http://www.cdisc.org","1a011683-3538-4aaa-addb-1081de5f476d","C62122","Sitting"
"Code_399","Code","2023-12-15","http://www.cdisc.org","9cacdd2e-18f0-4627-98a1-d62ecda5024a","C62166","Standing"
"Code_400","Code","2023-12-15","http://www.cdisc.org","5b23c667-2519-486d-a6cc-b604962da330","C62167","Supine Position"
"Code_401","Code","2023-12-15","http://www.cdisc.org","b1ea650a-f2cb-4f17-ac0b-7b23d41033c2","C62164","Body Position"
"Code_402","Code","2023-12-15","http://www.cdisc.org","820c22fa-42a0-4c00-b10e-c0443578dcb2","C12681","Brachial Artery"
"Code_403","Code","2023-12-15","http://www.cdisc.org","dbc6ef32-f2db-4235-9c94-259e7798580c","C12687","Common Carotid Artery"
"Code_404","Code","2023-12-15","http://www.cdisc.org","ef9b62ec-2ade-4e5c-adb9-a0a0e4cb2c34","C32478","Dorsalis Pedis Artery"
"Code_405","Code","2023-12-15","http://www.cdisc.org","bd1bed47-4785-44de-9127-1635cbb00d50","C12715","Femoral Artery"
"Code_406","Code","2023-12-15","http://www.cdisc.org","2a51ca7b-2aaa-462b-9863-1624b0a2243a","C12838","Radial Artery"
"Code_407","Code","2023-12-15","http://www.cdisc.org","affeb53b-50cb-4cb0-93c3-e991d0db8989","C13717","Anatomic Site"
"Code_408","Code","2023-12-15","http://www.cdisc.org","3112be08-22bf-44d5-aec8-1d1f6704aca6","C25229","Left"
"Code_409","Code","2023-12-15","http://www.cdisc.org","2199946a-296c-4742-a6bb-6bf1c55afb65","C25228","Right"
"Code_410","Code","2023-12-15","http://www.cdisc.org","ec1924af-cbfa-4e3f-8cca-25451c00ff54","C25185","Laterality"
"Code_411","Code","2023-12-15","http://www.cdisc.org","33bffabd-1ca0-418f-81ad-6283d70cd292","C25299","DIABP"
"Code_412","Code","2023-12-15","http://www.cdisc.org","f70f699b-98b4-4613-8a30-2eccbc774af6","C49677","HR"
"Code_413","Code","2023-12-15","http://www.cdisc.org","2ee37cc2-4995-47f7-b780-cfd5a0cb1939","C77140","Clinical Test Result"
"Code_414","Code","2023-12-15","http://www.cdisc.org","72ad0462-8f45-4b2c-98d6-4960c92173e0","C73688","Count per Minute"
"Code_415","Code","2023-12-15","http://www.cdisc.org","c3f5a450-5174-4632-87aa-c92335bbf53a","C62122","Sitting"
"Code_416","Code","2023-12-15","http://www.cdisc.org","e4580f52-cc28-4469-985e-44b36599d459","C62166","Standing"
"Code_417","Code","2023-12-15","http://www.cdisc.org","dcec3c6e-da89-4513-be90-e9598f23e016","C62167","Supine Position"
"Code_418","Code","2023-12-15","http://www.cdisc.org","304d2de6-614d-4efd-a7a3-1087f430ef9d","C62164","Body Position"
"Code_419","Code","2023-12-15","http://www.cdisc.org","8a5ac77a-b599-4a57-b2fc-4bfbba7d3041","C12681","Brachial Artery"
"Code_420","Code","2023-12-15","http://www.cdisc.org","836d8038-3597-4d70-ac96-56eec76553df","C12687","Common Carotid Artery"
"Code_421","Code","2023-12-15","http://www.cdisc.org","907847a0-5cb9-4cf8-b400-bc4303cf40c1","C32478","Dorsalis Pedis Artery"
"Code_422","Code","2023-12-15","http://www.cdisc.org","1ba4fd06-51dd-460a-b112-9ce68b030c71","C12715","Femoral Artery"
"Code_423","Code","2023-12-15","http://www.cdisc.org","dfd59c7e-9269-444b-ae36-fabaaf876ac2","C12838","Radial Artery"
"Code_424","Code","2023-12-15","http://www.cdisc.org","b8f52759-3100-4ace-a0b5-9da107e9a8d7","C13717","Anatomic Site"
"Code_425","Code","2023-12-15","http://www.cdisc.org","694bef9d-6bd5-48d4-b4b3-6eb470cfe193","C25229","Left"
"Code_426","Code","2023-12-15","http://www.cdisc.org","6c2cd1d0-18d7-46be-94c7-d32f8b4d11ff","C25228","Right"
"Code_427","Code","2023-12-15","http://www.cdisc.org","e7c3b36b-b1ca-4396-8045-41063d7524f5","C25185","Laterality"
"Code_428","Code","2023-12-15","http://www.cdisc.org","adf13240-9e77-4c0f-b855-c9942315bc04","C49677","HR"
"Code_123","Code","2023-12-15","http://www.cdisc.org","37004ec8-20a2-4fcd-87d0-0c2a3eb7fa46","C174268","Placebo Comparator Arm"
"Code_124","Code","2023-12-15","http://www.cdisc.org","cf484611-d03d-4691-a1cd-3bafd1d3217d","C188866","Data Generated Within Study"
"Code_125","Code","2023-12-15","http://www.cdisc.org","c374ddcd-dd92-4429-8458-899ad9042fd6","C174267","Active Comparator Arm"
"Code_126","Code","2023-12-15","http://www.cdisc.org","5e01b6d8-6b44-4ba5-a7ec-bfae0b327b60","C188866","Data Generated Within Study"
"Code_127","Code","2023-12-15","http://www.cdisc.org","7bf49b94-0793-4524-8026-d5908f9dabf6","C174267","Active Comparator Arm"
"Code_128","Code","2023-12-15","http://www.cdisc.org","7c66db1c-3b63-42ad-9890-a75e0896dd5e","C188866","Data Generated Within Study"
"Code_136","Code","2023-12-15","http://www.cdisc.org","72983dbd-2fc4-41c1-b5ef-3e77e47e8174","C15228","Double Blind Study"
"Code_129","Code","2023-12-15","http://www.cdisc.org","d3a758c2-e3d5-41f2-8145-d1489b1d0b70","C202487","Screening Epoch"
"Code_130","Code","2023-12-15","http://www.cdisc.org","ca07263c-3613-4d93-914c-2a1145d33e15","C101526","Treatment Epoch"
"Code_131","Code","2023-12-15","http://www.cdisc.org","15c28e02-a72b-4155-af3c-37987288532b","C101526","Treatment Epoch"
"Code_132","Code","2023-12-15","http://www.cdisc.org","120f96b3-a125-4151-b874-fc28907d4598","C101526","Treatment Epoch"
"Code_133","Code","2023-12-15","http://www.cdisc.org","fc111cba-d9af-48d6-8751-d65b94017eb1","C202578","Follow-Up Epoch"
"Code_550","Code","1","ICD-10-CM","f9830042-9474-4701-9fd1-9ab2d3280cff","G30.9","Alzheimer's disease; unspecified"
"Code_551","Code","January 31, 2018","SNOMED","760dd29b-0729-4758-8077-f6d842a6166a","26929004","Alzheimer's disease"
"Code_142","Code","2023-12-15","http://www.cdisc.org","6105664d-cad9-4c2f-84b5-a9e9e5fc2f11","C70793","Sponsor"
"Code_555","Code","2023-12-15","http://www.cdisc.org","4515247f-d4a8-4138-9375-1b24e1da3842","C85826","Trial Primary Objective"
"Code_554","Code","2023-12-15","http://www.cdisc.org","1d78cb91-07e2-4c76-a927-e63062f26161","C94496","Primary Endpoint"
"Code_556","Code","2023-12-15","http://www.cdisc.org","c12df6bb-b86c-486d-aaee-1d530ebe6c9b","C94496","Primary Endpoint"
"Code_558","Code","2023-12-15","http://www.cdisc.org","fb82b276-1edb-447f-bc88-12dc9987b6eb","C85826","Trial Primary Objective"
"Code_557","Code","2023-12-15","http://www.cdisc.org","f07037ed-b7ef-472f-87b6-411c8a47f8f2","C94496","Primary Endpoint"
"Code_559","Code","2023-12-15","http://www.cdisc.org","b64af034-ca93-46e0-af7b-ac36d6f25a06","C94496","Primary Endpoint"
"Code_560","Code","2023-12-15","http://www.cdisc.org","0c06377a-f41b-44b3-979c-88c5902bb4a7","C94496","Primary Endpoint"
"Code_562","Code","2023-12-15","http://www.cdisc.org","af816004-4f17-4fec-8c60-a936b03ffdd8","C85827","Trial Secondary Objective"
"Code_561","Code","2023-12-15","http://www.cdisc.org","063f17aa-084f-4b47-976e-3dd28b1a717e","C139173","Secondary Endpoint"
"Code_563","Code","2023-12-15","http://www.cdisc.org","82d36de7-33cb-46ad-b33b-a8bb6c273103","C139173","Secondary Endpoint"
"Code_564","Code","2023-12-15","http://www.cdisc.org","e86d43f9-f074-4bc5-8057-8005590660b6","C139173","Secondary Endpoint"
"Code_566","Code","2023-12-15","http://www.cdisc.org","5e8e4290-a2fa-47b1-b349-e5ab192403cf","C85827","Trial Secondary Objective"
"Code_565","Code","2023-12-15","http://www.cdisc.org","b3e35ed5-cbfc-4133-aca6-a39c4d34b6db","C139173","Secondary Endpoint"
"Code_568","Code","2023-12-15","http://www.cdisc.org","88006358-1f4e-46e1-a1ef-31f734abf3d9","C85827","Trial Secondary Objective"
"Code_567","Code","2023-12-15","http://www.cdisc.org","fe4dfdac-524b-42a8-90dc-0ae7045183ad","C139173","Secondary Endpoint"
"Code_570","Code","2023-12-15","http://www.cdisc.org","9914a9bd-0e4b-45b9-b619-430598c7b25a","C85827","Trial Secondary Objective"
"Code_569","Code","2023-12-15","http://www.cdisc.org","2bf10c43-442b-42ec-867f-e8f4e82f712c","C139173","Secondary Endpoint"
"Code_571","Code","2023-12-15","http://www.cdisc.org","28df6f32-87df-42bd-9e80-7858c44a6284","C25532","Inclusion Criteria"
"Code_572","Code","2023-12-15","http://www.cdisc.org","c0b6a5cb-4063-44ad-af41-5ff1cca0d942","C25532","Inclusion Criteria"
"Code_573","Code","2023-12-15","http://www.cdisc.org","f1db9475-44ac-4d12-9084-a1b1d87c1316","C25532","Inclusion Criteria"
"Code_574","Code","2023-12-15","http://www.cdisc.org","4b5d6591-0d4b-4cac-b55a-e8756378895f","C25532","Inclusion Criteria"
"Code_575","Code","2023-12-15","http://www.cdisc.org","b767df76-8987-4cf3-964f-de14da998168","C25532","Inclusion Criteria"
"Code_576","Code","2023-12-15","http://www.cdisc.org","f5e2d6fd-ecd3-4f1e-9606-393c93067c76","C25532","Inclusion Criteria"
"Code_577","Code","2023-12-15","http://www.cdisc.org","601fd4fd-d897-49aa-9f26-ad423c57d181","C25532","Inclusion Criteria"
"Code_578","Code","2023-12-15","http://www.cdisc.org","f6b8fa5a-7716-4448-b8b6-5ad796beb586","C25532","Inclusion Criteria"
"Code_579","Code","2023-12-15","http://www.cdisc.org","bef11d68-1243-4e8a-a4e4-b6e6d5216ab2","C25370","Exclusion Criteria"
"Code_580","Code","2023-12-15","http://www.cdisc.org","922ac769-5a27-4f98-8d56-f3805fb54feb","C25370","Exclusion Criteria"
"Code_581","Code","2023-12-15","http://www.cdisc.org","2d93ed06-4a2e-4dfe-973a-782c3d6e6a46","C25370","Exclusion Criteria"
"Code_582","Code","2023-12-15","http://www.cdisc.org","21d800ff-3aab-4382-9e46-2bcba1636a2f","C25370","Exclusion Criteria"
"Code_583","Code","2023-12-15","http://www.cdisc.org","4fb799ac-c757-4b17-8163-cf24fc779a9a","C25370","Exclusion Criteria"
"Code_584","Code","2023-12-15","http://www.cdisc.org","5d54b7a6-bae5-43c3-8f7d-63b861cc6625","C25370","Exclusion Criteria"
"Code_585","Code","2023-12-15","http://www.cdisc.org","47987930-37d6-483a-beca-e3891a18028b","C25370","Exclusion Criteria"
"Code_586","Code","2023-12-15","http://www.cdisc.org","788b3f78-f08f-44da-8a8a-47113909bb86","C25370","Exclusion Criteria"
"Code_587","Code","2023-12-15","http://www.cdisc.org","9157544a-6c99-4644-aea6-7eb59761506b","C25370","Exclusion Criteria"
"Code_588","Code","2023-12-15","http://www.cdisc.org","b5162980-407b-423d-a095-91e80c3614fe","C25370","Exclusion Criteria"
"Code_589","Code","2023-12-15","http://www.cdisc.org","11620938-8275-474d-b37d-8886c13d8e16","C25370","Exclusion Criteria"
"Code_590","Code","2023-12-15","http://www.cdisc.org","d00f7213-9cd9-4e4d-93b6-f8363ddd4735","C25370","Exclusion Criteria"
"Code_591","Code","2023-12-15","http://www.cdisc.org","e0e10409-9303-4244-967b-f4f96061ad29","C25370","Exclusion Criteria"
"Code_592","Code","2023-12-15","http://www.cdisc.org","8951254f-3d34-45a0-a4a7-2d7a9f19d52a","C25370","Exclusion Criteria"
"Code_593","Code","2023-12-15","http://www.cdisc.org","49f2241e-47d1-4218-86f0-967f1b4a127b","C25370","Exclusion Criteria"
"Code_594","Code","2023-12-15","http://www.cdisc.org","a75668c7-b126-44b8-8349-a2e43e70321c","C25370","Exclusion Criteria"
"Code_595","Code","2023-12-15","http://www.cdisc.org","7a238c64-c20b-4f80-9c88-7e3afb2f4824","C25370","Exclusion Criteria"
"Code_596","Code","2023-12-15","http://www.cdisc.org","ef29b27e-9309-4b92-8aa4-9760489c3dcf","C25370","Exclusion Criteria"
"Code_597","Code","2023-12-15","http://www.cdisc.org","fb0acab1-ebf4-4c9c-87e6-2df3c6df87b6","C25370","Exclusion Criteria"
"Code_598","Code","2023-12-15","http://www.cdisc.org","2abcb5be-0726-4dd1-88dd-d0a0c8fed2cb","C25370","Exclusion Criteria"
"Code_599","Code","2023-12-15","http://www.cdisc.org","3d3ecfde-9d28-431e-9f6b-1e777b660809","C25370","Exclusion Criteria"
"Code_600","Code","2023-12-15","http://www.cdisc.org","5045133b-997b-4ace-88eb-978709816a78","C25370","Exclusion Criteria"
"Code_601","Code","2023-12-15","http://www.cdisc.org","0fd40a60-2297-4ae4-96a4-5b255ff55982","C25370","Exclusion Criteria"
"Code_552","Code","2023-12-15","http://www.cdisc.org","e14adafc-9d31-4aad-93b9-05b7795942f2","C29848","Year"
"Code_14","Code","2023-12-15","http://www.cdisc.org","8d5771ea-665a-4dc7-8061-46869a452aab","C201357","Before"
"Code_15","Code","2023-12-15","http://www.cdisc.org","8429f6ce-904f-4e3c-97b3-d40e3e91ab17","C201355","Start to Start"
"Code_16","Code","2023-12-15","http://www.cdisc.org","0497928b-12da-430b-8344-73c0c702d52f","C201357","Before"
"Code_17","Code","2023-12-15","http://www.cdisc.org","24271359-8991-4fcf-bd02-1973a5a5f9e7","C201355","Start to Start"
"Code_19","Code","2023-12-15","http://www.cdisc.org","8c724c74-8e16-46c8-8b52-7f4f46417bc3","C201358","Fixed Reference"
"Code_20","Code","2023-12-15","http://www.cdisc.org","b6916265-3a8d-4c0c-8e41-6471ca9295ac","C201355","Start to Start"
"Code_21","Code","2023-12-15","http://www.cdisc.org","d615dd1a-91ca-42f5-8b39-85933193137d","C201356","After"
"Code_22","Code","2023-12-15","http://www.cdisc.org","cb7bdfb9-9e06-447e-9028-f49bc983f0e3","C201355","Start to Start"
"Code_24","Code","2023-12-15","http://www.cdisc.org","980c4a95-936c-4eec-a9e4-501b1592a342","C201356","After"
"Code_25","Code","2023-12-15","http://www.cdisc.org","111cc63e-0adb-454d-8daa-b1bcbf3a20b5","C201355","Start to Start"
"Code_27","Code","2023-12-15","http://www.cdisc.org","c0eded90-4419-475b-80df-f4b12710ee02","C201356","After"
"Code_28","Code","2023-12-15","http://www.cdisc.org","f9f75b49-31d8-4103-8140-15bf7c115f86","C201355","Start to Start"
"Code_30","Code","2023-12-15","http://www.cdisc.org","e146b226-58d4-4474-9d86-564caa50b245","C201356","After"
"Code_31","Code","2023-12-15","http://www.cdisc.org","379f1421-6893-4a05-afbd-563f81e36df3","C201355","Start to Start"
"Code_35","Code","2023-12-15","http://www.cdisc.org","558bdd79-2dd4-4800-8cc6-c3a86e0b2362","C201356","After"
"Code_36","Code","2023-12-15","http://www.cdisc.org","0b164109-93da-4c5c-b192-266ee5f54207","C201355","Start to Start"
"Code_40","Code","2023-12-15","http://www.cdisc.org","0c7c6fc1-27d6-4390-b75b-e3e3324b0761","C201356","After"
"Code_41","Code","2023-12-15","http://www.cdisc.org","f1c27230-02f0-49cf-a661-d97040869752","C201355","Start to Start"
"Code_45","Code","2023-12-15","http://www.cdisc.org","e3df10df-d3e6-42a6-a747-94c341748853","C201356","After"
"Code_46","Code","2023-12-15","http://www.cdisc.org","74f3c10e-a676-4cd7-a783-9ac956d035a5","C201355","Start to Start"
"Code_50","Code","2023-12-15","http://www.cdisc.org","6232a5f6-4c72-4a38-bb62-4117071cd2a5","C201356","After"
"Code_51","Code","2023-12-15","http://www.cdisc.org","ac44373f-5c3a-498f-878f-8c3441bf40a5","C201355","Start to Start"
"Code_53","Code","2023-12-15","http://www.cdisc.org","509445a1-44b7-407a-bef6-f5cfa566b9ae","C201356","After"
"Code_54","Code","2023-12-15","http://www.cdisc.org","f769bae6-5e7c-44ff-8b3f-fcf29f26f6ed","C201355","Start to Start"
"Code_33","Code","2023-12-15","http://www.cdisc.org","39c4d289-6c1e-459b-8c67-2ff30b3f324c","C201356","After"
"Code_34","Code","2023-12-15","http://www.cdisc.org","288249af-1861-4ebb-bc00-edd250e1815e","C201355","Start to Start"
"Code_38","Code","2023-12-15","http://www.cdisc.org","8af433a9-f33c-45ed-9638-b7a7fd5d9af5","C201356","After"
"Code_39","Code","2023-12-15","http://www.cdisc.org","979f5777-6a83-4a98-8ea2-84fe6d9a2c07","C201355","Start to Start"
"Code_43","Code","2023-12-15","http://www.cdisc.org","532b50ed-797f-4800-80d0-a74ce80a06da","C201356","After"
"Code_44","Code","2023-12-15","http://www.cdisc.org","e96d750c-39bc-43ff-af7e-07036e7f38c3","C201355","Start to Start"
"Code_48","Code","2023-12-15","http://www.cdisc.org","371b2d92-2e17-4e38-9d22-0bb4af2291b2","C201356","After"
"Code_49","Code","2023-12-15","http://www.cdisc.org","849edb44-f223-481e-a35d-01b429f8e915","C201355","Start to Start"
"Code_56","Code","2023-12-15","http://www.cdisc.org","ad2dacfe-6347-4d8e-82ef-f19968b04fff","C201358","Fixed Reference"
"Code_57","Code","2023-12-15","http://www.cdisc.org","7ed9c66c-c5cb-4238-a839-01bddc6067fb","C201355","Start to Start"
"Code_58","Code","2023-12-15","http://www.cdisc.org","bf91c999-f380-4301-8502-16b9f6b38bc5","C201358","Fixed Reference"
"Code_59","Code","2023-12-15","http://www.cdisc.org","86a05ad1-945f-4ee8-a15a-228b7833a598","C201355","Start to Start"
"Code_60","Code","2023-12-15","http://www.cdisc.org","577c29c6-a475-4bf2-b378-5aeb88005b5b","C201358","Fixed Reference"
"Code_61","Code","2023-12-15","http://www.cdisc.org","c9ba65b2-ba42-4e99-933d-aaf5b346fce8","C201355","Start to Start"
"Code_62","Code","2023-12-15","http://www.cdisc.org","980a24e7-bd09-4e57-b794-6c8e98eb33c6","C201356","After"
"Code_63","Code","2023-12-15","http://www.cdisc.org","7586c374-a903-483c-a430-eb437d4f8a11","C201355","Start to Start"
"Code_64","Code","2023-12-15","http://www.cdisc.org","ae953085-1ce6-4ed4-900d-cce56402b947","C201356","After"
"Code_65","Code","2023-12-15","http://www.cdisc.org","5bcf4860-b5bb-4f5b-98f2-369301e8db3e","C201353","End to Start"
"Code_66","Code","2023-12-15","http://www.cdisc.org","ca690e56-ddce-4b37-a200-7c56bbd78c76","C201356","After"
"Code_67","Code","2023-12-15","http://www.cdisc.org","752608c0-0f45-4098-8502-71c738661fe3","C201355","Start to Start"
"Code_68","Code","2023-12-15","http://www.cdisc.org","06b5ba7c-1531-4a12-b125-d5b801703497","C201356","After"
"Code_69","Code","2023-12-15","http://www.cdisc.org","536d0358-0639-484d-a8bc-824c31a1248f","C201353","End to Start"
"Code_70","Code","2023-12-15","http://www.cdisc.org","8d44b466-4ab9-4ea2-9939-c9f92b067942","C201356","After"
"Code_71","Code","2023-12-15","http://www.cdisc.org","e7d84b5f-7242-4965-b356-8c8204e9a7fd","C201355","Start to Start"
"Code_602","Code","2023-12-15","http://www.cdisc.org","71d4459e-e8b2-4443-82f1-c89c83ed3e54","C70793","Clinical Study Sponsor"
"Code_603","Code","2020-08","ISO 3166 1 alpha3","59b1fd68-243a-4216-a570-5cc9982758fb","GBR","United Kingdom of Great Britain and Northern Ireland"
"Code_3","Code","2023-12-15","http://www.cdisc.org","e77ea2ae-3a84-452c-a0fa-947e3520fa52","C94108","Study Acronym"
"Code_5","Code","2023-12-15","http://www.cdisc.org","456fa12e-e5f1-41e2-8f3e-ea4ad41b788a","C99905x1","Brief Study Title"
"Code_6","Code","2023-12-15","http://www.cdisc.org","44b9173f-a64a-4096-9028-76bd1cf96ac1","C99905x2","Official Study Title"
"Code_7","Code","2023-12-15","http://www.cdisc.org","c2a242f1-3474-44a2-afa0-51ca78813182","C99905x3","Public Study Title"
"Code_8","Code","2023-12-15","http://www.cdisc.org","bbe69fb7-6ed2-475b-b639-7f260752a285","C25508","Final"
"Code_11","Code","2023-12-15","http://www.cdisc.org","760e1f45-7d70-4acf-b8bd-c0f0bd990c06","C99903x1","Protocol Effective Date"
"Code_13","Code","2023-12-15","http://www.cdisc.org","f588dca2-599d-4458-8959-e423bbc4ef1d","C41129","Region"
"Code_12","Code","2020-08","ISO 3166 1 alpha3","8175a4fa-3782-4331-8e4d-ced9f405871c","150","Europe"
