"code","decode","uuid:ID","instanceType","codeSystem","codeSystemVersion","id"
"C25298","SYSBP","7de011ee-3af2-4f18-ace7-c629ea193541","Code","http://www.cdisc.org","2023-12-15","Code_378"
"C77140","Clinical Test Result","fa830d59-36ea-49e7-9d20-6b872668178d","Code","http://www.cdisc.org","2023-12-15","Code_379"
"C49669","Unit of Pressure","a674a643-3d4f-4915-b45f-2337eb867a2d","Code","http://www.cdisc.org","2023-12-15","Code_380"
"C62122","Sitting","cac6a3b8-ef3f-4373-b785-cd5f68678864","Code","http://www.cdisc.org","2023-12-15","Code_381"
"C62166","Standing","4082ba2c-ee55-4b13-abe6-2d165947c10c","Code","http://www.cdisc.org","2023-12-15","Code_382"
"C62167","Supine Position","e954abd1-42dd-46ae-836d-905b756715a1","Code","http://www.cdisc.org","2023-12-15","Code_383"
"C62164","Body Position","8aef4d13-046b-4881-914c-46142e9134f4","Code","http://www.cdisc.org","2023-12-15","Code_384"
"C12681","Brachial Artery","22e806c9-f642-4133-b380-f40dda23d75d","Code","http://www.cdisc.org","2023-12-15","Code_385"
"C12687","Common Carotid Artery","4b28f24d-de19-4117-a15a-270edcf82f57","Code","http://www.cdisc.org","2023-12-15","Code_386"
"C32478","Dorsalis Pedis Artery","9819bcc0-f706-4664-bedb-82fda1cb492d","Code","http://www.cdisc.org","2023-12-15","Code_387"
"C12715","Femoral Artery","b6437055-20e5-4446-87d8-928e4fd47265","Code","http://www.cdisc.org","2023-12-15","Code_388"
"C12838","Radial Artery","52315aef-81d4-45bb-ac1b-31ef6a627838","Code","http://www.cdisc.org","2023-12-15","Code_389"
"C13717","Anatomic Site","87ba9efa-d5d3-4272-9068-76542b05dd9f","Code","http://www.cdisc.org","2023-12-15","Code_390"
"C25229","Left","2b3cbedc-ef8b-4beb-a377-af2bec3136f6","Code","http://www.cdisc.org","2023-12-15","Code_391"
"C25228","Right","a7dabc85-ac46-47fb-b218-3eea050723e2","Code","http://www.cdisc.org","2023-12-15","Code_392"
"C25185","Laterality","38dded62-377b-4a9e-9ebd-12e18f2cbefd","Code","http://www.cdisc.org","2023-12-15","Code_393"
"C25298","SYSBP","bc0f099b-539e-43c7-a723-2a7db05e3832","Code","http://www.cdisc.org","2023-12-15","Code_394"
"C25299","DIABP","9e49c74a-3832-49bb-91d1-98c0cf130bc1","Code","http://www.cdisc.org","2023-12-15","Code_395"
"C77140","Clinical Test Result","bd45253e-2a85-4c28-82e7-918cffa5bb90","Code","http://www.cdisc.org","2023-12-15","Code_396"
"C49669","Unit of Pressure","c975f4b6-749d-4a5a-ab23-3390c9b6e960","Code","http://www.cdisc.org","2023-12-15","Code_397"
"C62122","Sitting","d4888d74-24b0-424d-bd4a-174dc51e4e5f","Code","http://www.cdisc.org","2023-12-15","Code_398"
"C62166","Standing","8e60982b-02eb-4ea4-9817-566b006cf240","Code","http://www.cdisc.org","2023-12-15","Code_399"
"C62167","Supine Position","c0843f11-77e3-4e2c-8ab3-9775716a9331","Code","http://www.cdisc.org","2023-12-15","Code_400"
"C62164","Body Position","68318b53-cda9-4569-ade1-4f9ca496f64a","Code","http://www.cdisc.org","2023-12-15","Code_401"
"C12681","Brachial Artery","ad78e5d8-bdb0-46a9-a603-edaf503c76da","Code","http://www.cdisc.org","2023-12-15","Code_402"
"C12687","Common Carotid Artery","87f3b966-0bc6-4219-a31f-b9c37fa95234","Code","http://www.cdisc.org","2023-12-15","Code_403"
"C32478","Dorsalis Pedis Artery","ce80a87d-b499-4c46-a7a2-62bfd157862c","Code","http://www.cdisc.org","2023-12-15","Code_404"
"C12715","Femoral Artery","d7b1890a-fddf-4f7b-834d-f7366fc4638a","Code","http://www.cdisc.org","2023-12-15","Code_405"
"C12838","Radial Artery","13069297-8720-4e95-901f-9a4576565383","Code","http://www.cdisc.org","2023-12-15","Code_406"
"C13717","Anatomic Site","8f7ce7e4-e95c-4710-9b64-c6fa283c3e8b","Code","http://www.cdisc.org","2023-12-15","Code_407"
"C25229","Left","4706d904-668a-4756-b405-32d4cb45a0cc","Code","http://www.cdisc.org","2023-12-15","Code_408"
"C25228","Right","572e34ff-679d-430f-8865-894a611895e7","Code","http://www.cdisc.org","2023-12-15","Code_409"
"C25185","Laterality","44a790ad-e8a1-4e8a-88bf-d9f5ef72483f","Code","http://www.cdisc.org","2023-12-15","Code_410"
"C25299","DIABP","69a1d1e3-8f4c-4a9b-b149-5ef6666e01a7","Code","http://www.cdisc.org","2023-12-15","Code_411"
"C49677","HR","ea29d4a5-7f70-4a76-a8c4-65d7a03ce01b","Code","http://www.cdisc.org","2023-12-15","Code_412"
"C77140","Clinical Test Result","a9775d09-fb94-4683-af37-f721e1ac820e","Code","http://www.cdisc.org","2023-12-15","Code_413"
"C73688","Count per Minute","749b4ba1-20a6-420e-a9de-fdeb0d58cd90","Code","http://www.cdisc.org","2023-12-15","Code_414"
"C62122","Sitting","3a1f0372-5802-4a67-bfdb-4363cdf0a05e","Code","http://www.cdisc.org","2023-12-15","Code_415"
"C62166","Standing","dd768b15-46ef-4b97-983b-b9a21a86262e","Code","http://www.cdisc.org","2023-12-15","Code_416"
"C62167","Supine Position","fac183e0-0b30-4c44-99ea-8391f76f2b0e","Code","http://www.cdisc.org","2023-12-15","Code_417"
"C62164","Body Position","eeebe6c7-cee6-4663-8f54-6e7d4c3af248","Code","http://www.cdisc.org","2023-12-15","Code_418"
"C12681","Brachial Artery","33008635-0611-44a3-b6ab-ab8586fece85","Code","http://www.cdisc.org","2023-12-15","Code_419"
"C12687","Common Carotid Artery","05b621e2-66d1-46a9-a499-80f22eed14f9","Code","http://www.cdisc.org","2023-12-15","Code_420"
"C32478","Dorsalis Pedis Artery","76efdf9f-f368-4046-a9c4-6c43648f0289","Code","http://www.cdisc.org","2023-12-15","Code_421"
"C12715","Femoral Artery","bcd1b2f3-cf79-4b9e-9eab-f79068d3b686","Code","http://www.cdisc.org","2023-12-15","Code_422"
"C12838","Radial Artery","42eb336f-1118-4d49-afa6-c3a00ab675f9","Code","http://www.cdisc.org","2023-12-15","Code_423"
"C13717","Anatomic Site","8e19af99-430a-4c68-bfe0-7424f7e56fe7","Code","http://www.cdisc.org","2023-12-15","Code_424"
"C25229","Left","4f935a6c-0122-4a04-bbab-c0da44ab7ffd","Code","http://www.cdisc.org","2023-12-15","Code_425"
"C25228","Right","3750605f-5020-4318-8696-3d50b387d79f","Code","http://www.cdisc.org","2023-12-15","Code_426"
"C25185","Laterality","a20f8e5c-c8ac-4d0d-9859-f17e3b31c50c","Code","http://www.cdisc.org","2023-12-15","Code_427"
"C49677","HR","a6618a24-d3b0-40be-9663-67371b182b6f","Code","http://www.cdisc.org","2023-12-15","Code_428"
"C174268","Placebo Comparator Arm","96385619-cbfa-418a-a8f4-6435511334b1","Code","http://www.cdisc.org","2023-12-15","Code_123"
"C188866","Data Generated Within Study","225eed36-c63f-4cbf-b669-4902ff2c48fe","Code","http://www.cdisc.org","2023-12-15","Code_124"
"C174267","Active Comparator Arm","3dba9b46-c1e0-4963-8a09-eaf398981409","Code","http://www.cdisc.org","2023-12-15","Code_125"
"C188866","Data Generated Within Study","a040fcb9-9ee8-430f-896b-f5c6f91dbc81","Code","http://www.cdisc.org","2023-12-15","Code_126"
"C174267","Active Comparator Arm","49ae8abe-61de-4868-95db-0950f5c05b98","Code","http://www.cdisc.org","2023-12-15","Code_127"
"C188866","Data Generated Within Study","6724574c-cdf7-4598-a0c1-572174ccd790","Code","http://www.cdisc.org","2023-12-15","Code_128"
"C15228","Double Blind Study","b424a8f4-6967-467a-bb3d-9265b65ef645","Code","http://www.cdisc.org","2023-12-15","Code_136"
"C202487","Screening Epoch","f3173144-597a-4c12-89dc-a7a8d45d38a7","Code","http://www.cdisc.org","2023-12-15","Code_129"
"C101526","Treatment Epoch","dc56f360-76ac-47ac-a4f9-258b1ef8130e","Code","http://www.cdisc.org","2023-12-15","Code_130"
"C101526","Treatment Epoch","1ce356cc-2461-4cbc-a785-064707781ae6","Code","http://www.cdisc.org","2023-12-15","Code_131"
"C101526","Treatment Epoch","d6569022-75a1-41bd-a25f-65425f49eb9c","Code","http://www.cdisc.org","2023-12-15","Code_132"
"C202578","Follow-Up Epoch","18a7b00b-4716-4e2d-b8ca-551dc3dd56bf","Code","http://www.cdisc.org","2023-12-15","Code_133"
"G30.9","Alzheimer's disease; unspecified","3cecd5d9-4a91-44c3-941a-b85a515336a3","Code","ICD-10-CM","1","Code_550"
"26929004","Alzheimer's disease","5080a29d-f19f-4fcf-868e-efa78081f734","Code","SNOMED","January 31, 2018","Code_551"
"C70793","Sponsor","d5e4cd20-0108-468c-bca9-f4256fd32345","Code","http://www.cdisc.org","2023-12-15","Code_142"
"C85826","Trial Primary Objective","a346308f-1cc7-4da5-b108-9512dcff4a0d","Code","http://www.cdisc.org","2023-12-15","Code_555"
"C94496","Primary Endpoint","535e8c8c-8e3b-4d99-82fd-528160809f74","Code","http://www.cdisc.org","2023-12-15","Code_554"
"C94496","Primary Endpoint","1ad0dc31-1aff-46a3-b69a-63fcb5b8a8e5","Code","http://www.cdisc.org","2023-12-15","Code_556"
"C85826","Trial Primary Objective","b25d7db9-e59a-4e47-8fe2-bc8cadede7ff","Code","http://www.cdisc.org","2023-12-15","Code_558"
"C94496","Primary Endpoint","4bc5c4a1-2bf0-4f61-8d8d-62afced1f9b7","Code","http://www.cdisc.org","2023-12-15","Code_557"
"C94496","Primary Endpoint","e607d669-880d-40df-a61f-bbd6613f6ac8","Code","http://www.cdisc.org","2023-12-15","Code_559"
"C94496","Primary Endpoint","f38268dd-28b4-490d-9afd-f1c96f082809","Code","http://www.cdisc.org","2023-12-15","Code_560"
"C85827","Trial Secondary Objective","68f1189f-5631-4fe5-af2e-4a828e75b363","Code","http://www.cdisc.org","2023-12-15","Code_562"
"C139173","Secondary Endpoint","4844839d-a52b-4ec3-868d-7e292ebd9a53","Code","http://www.cdisc.org","2023-12-15","Code_561"
"C139173","Secondary Endpoint","dc4997fb-7ae7-43b5-b759-2fb37f70d99e","Code","http://www.cdisc.org","2023-12-15","Code_563"
"C139173","Secondary Endpoint","15e6a537-1320-4ace-83cf-0d9ccbb54df5","Code","http://www.cdisc.org","2023-12-15","Code_564"
"C85827","Trial Secondary Objective","81e0e8c2-c27b-44ea-8d32-d3274c1dfd7e","Code","http://www.cdisc.org","2023-12-15","Code_566"
"C139173","Secondary Endpoint","283da764-b7a3-4d94-85bc-72931f2a0648","Code","http://www.cdisc.org","2023-12-15","Code_565"
"C85827","Trial Secondary Objective","ff43dc1f-903e-4837-a890-3d3c5f8a034d","Code","http://www.cdisc.org","2023-12-15","Code_568"
"C139173","Secondary Endpoint","d0719169-31c2-4069-a653-388b77939562","Code","http://www.cdisc.org","2023-12-15","Code_567"
"C85827","Trial Secondary Objective","6700b202-230a-4dfe-838d-646170572758","Code","http://www.cdisc.org","2023-12-15","Code_570"
"C139173","Secondary Endpoint","21d2c4e4-b20d-4854-9cab-b82c0f00c1ff","Code","http://www.cdisc.org","2023-12-15","Code_569"
"C25532","Inclusion Criteria","0d49328e-aee6-4ad9-a0ed-b23b4ae5fb9c","Code","http://www.cdisc.org","2023-12-15","Code_571"
"C25532","Inclusion Criteria","bc982486-8bcd-42a8-a02b-bc8fa903bfcc","Code","http://www.cdisc.org","2023-12-15","Code_572"
"C25532","Inclusion Criteria","52a5515c-7f57-4770-b235-82351045a4b5","Code","http://www.cdisc.org","2023-12-15","Code_573"
"C25532","Inclusion Criteria","1920a218-8cf5-46f5-add5-945939a82ebd","Code","http://www.cdisc.org","2023-12-15","Code_574"
"C25532","Inclusion Criteria","7c3c3290-f479-4d3d-91e1-e8a522b49804","Code","http://www.cdisc.org","2023-12-15","Code_575"
"C25532","Inclusion Criteria","556b097b-c4f5-409a-b8b6-28e77b78a796","Code","http://www.cdisc.org","2023-12-15","Code_576"
"C25532","Inclusion Criteria","5bd47fbf-2706-452f-8c1c-0cc0eb88d13d","Code","http://www.cdisc.org","2023-12-15","Code_577"
"C25532","Inclusion Criteria","ee9c3994-e6c7-4666-a289-e25e6b5288a4","Code","http://www.cdisc.org","2023-12-15","Code_578"
"C25370","Exclusion Criteria","a9270bbe-1b63-463a-a85b-c23857396423","Code","http://www.cdisc.org","2023-12-15","Code_579"
"C25370","Exclusion Criteria","778cee15-fa28-4a28-95cb-f59c23b227e7","Code","http://www.cdisc.org","2023-12-15","Code_580"
"C25370","Exclusion Criteria","c4b4c780-543c-4e2c-9022-7e6f3b8aa5c0","Code","http://www.cdisc.org","2023-12-15","Code_581"
"C25370","Exclusion Criteria","1d4b90f5-3620-4d8a-a38b-e51de1621ca0","Code","http://www.cdisc.org","2023-12-15","Code_582"
"C25370","Exclusion Criteria","45a94e86-18e8-4331-ba9b-7724d908c423","Code","http://www.cdisc.org","2023-12-15","Code_583"
"C25370","Exclusion Criteria","2944fd52-afd1-479c-ae20-8a9e7e1f8854","Code","http://www.cdisc.org","2023-12-15","Code_584"
"C25370","Exclusion Criteria","444d5128-ae8b-471f-a4f6-4cb69802084e","Code","http://www.cdisc.org","2023-12-15","Code_585"
"C25370","Exclusion Criteria","f6412fc9-de18-4d11-98ce-0b32a98351ad","Code","http://www.cdisc.org","2023-12-15","Code_586"
"C25370","Exclusion Criteria","ba65e094-b10b-4c88-bc21-b25154824805","Code","http://www.cdisc.org","2023-12-15","Code_587"
"C25370","Exclusion Criteria","6bf07fb8-e4b0-4b35-af4a-74240502d744","Code","http://www.cdisc.org","2023-12-15","Code_588"
"C25370","Exclusion Criteria","1349c114-edeb-42d1-8a15-70e225376276","Code","http://www.cdisc.org","2023-12-15","Code_589"
"C25370","Exclusion Criteria","aa413965-4e42-46fe-b467-78ce6bade68f","Code","http://www.cdisc.org","2023-12-15","Code_590"
"C25370","Exclusion Criteria","d04e3b5e-5a3e-412c-a888-34dae2c49642","Code","http://www.cdisc.org","2023-12-15","Code_591"
"C25370","Exclusion Criteria","e650e73c-48cd-4596-a2f5-abd45a254ae3","Code","http://www.cdisc.org","2023-12-15","Code_592"
"C25370","Exclusion Criteria","707600e9-0b38-49f7-9da0-a082d2892ee3","Code","http://www.cdisc.org","2023-12-15","Code_593"
"C25370","Exclusion Criteria","f22b6994-5ea4-43a0-b8ea-7d3404ef505b","Code","http://www.cdisc.org","2023-12-15","Code_594"
"C25370","Exclusion Criteria","18ce0cd8-e6e3-40a0-ac78-c9f26af4a7b9","Code","http://www.cdisc.org","2023-12-15","Code_595"
"C25370","Exclusion Criteria","253a4105-8665-43d5-a31a-27e08705fdbd","Code","http://www.cdisc.org","2023-12-15","Code_596"
"C25370","Exclusion Criteria","6e1d36c3-42ac-479a-aed6-89e2323c5804","Code","http://www.cdisc.org","2023-12-15","Code_597"
"C25370","Exclusion Criteria","3e44b302-5162-4696-a49a-e020d463648a","Code","http://www.cdisc.org","2023-12-15","Code_598"
"C25370","Exclusion Criteria","d9f4b34d-2d30-4834-963e-b33ba044305c","Code","http://www.cdisc.org","2023-12-15","Code_599"
"C25370","Exclusion Criteria","8f5145fb-f6fa-470f-9f9b-c4d0892a4f69","Code","http://www.cdisc.org","2023-12-15","Code_600"
"C25370","Exclusion Criteria","4672a3af-4cbc-4445-bce0-e9ac67e04048","Code","http://www.cdisc.org","2023-12-15","Code_601"
"C29848","Year","d520d1a8-632e-4e26-911d-ca4607b451e7","Code","http://www.cdisc.org","2023-12-15","Code_552"
"C201357","Before","214cdcc4-3d3b-4cc1-9f1a-d3a00d5747b4","Code","http://www.cdisc.org","2023-12-15","Code_14"
"C201355","Start to Start","1e6eab79-8eea-41a3-9530-16ad3d5341c2","Code","http://www.cdisc.org","2023-12-15","Code_15"
"C201357","Before","c9625c35-22b3-4cf4-bc44-f73d78e94b73","Code","http://www.cdisc.org","2023-12-15","Code_16"
"C201355","Start to Start","2a8f7840-8768-4629-a368-744b9daf24ab","Code","http://www.cdisc.org","2023-12-15","Code_17"
"C201358","Fixed Reference","89823738-a13c-49e6-90cf-87dfc5e06c8a","Code","http://www.cdisc.org","2023-12-15","Code_19"
"C201355","Start to Start","7bfc379d-654a-43ab-9884-b0b64c1fbe57","Code","http://www.cdisc.org","2023-12-15","Code_20"
"C201356","After","e7b47bb4-c1e3-4bec-aedf-47325c1ef5a9","Code","http://www.cdisc.org","2023-12-15","Code_21"
"C201355","Start to Start","7c1393c8-d563-4e4a-a6ca-ece7519eef89","Code","http://www.cdisc.org","2023-12-15","Code_22"
"C201356","After","b805b4a1-60ac-4ff7-bc07-b1478bfbf0c7","Code","http://www.cdisc.org","2023-12-15","Code_24"
"C201355","Start to Start","77adc9d1-f426-4971-9629-5f8d11f4e881","Code","http://www.cdisc.org","2023-12-15","Code_25"
"C201356","After","6426fdc3-9f72-467e-b796-7015847e4587","Code","http://www.cdisc.org","2023-12-15","Code_27"
"C201355","Start to Start","7c01e521-47cc-4903-8a1f-e7de42643109","Code","http://www.cdisc.org","2023-12-15","Code_28"
"C201356","After","4921c589-0137-4e87-a74a-1a1be4eb5712","Code","http://www.cdisc.org","2023-12-15","Code_30"
"C201355","Start to Start","0e17d0e9-6969-415c-9552-46a2e745112f","Code","http://www.cdisc.org","2023-12-15","Code_31"
"C201356","After","3ce8d40d-56c4-4288-888a-3dc217786611","Code","http://www.cdisc.org","2023-12-15","Code_35"
"C201355","Start to Start","8ff1cd2e-4916-4b5e-b15a-7de8ff50066d","Code","http://www.cdisc.org","2023-12-15","Code_36"
"C201356","After","5cd117b4-0800-4439-a858-1e241cdf6fa0","Code","http://www.cdisc.org","2023-12-15","Code_40"
"C201355","Start to Start","97744dd9-25da-4942-8374-24a67447c260","Code","http://www.cdisc.org","2023-12-15","Code_41"
"C201356","After","cb5be50d-0085-4394-9195-1d85094ad9c9","Code","http://www.cdisc.org","2023-12-15","Code_45"
"C201355","Start to Start","917eb695-9fff-47cb-a02e-0a5755865e9b","Code","http://www.cdisc.org","2023-12-15","Code_46"
"C201356","After","d4725e84-a62b-48c0-ae57-398abf4acc19","Code","http://www.cdisc.org","2023-12-15","Code_50"
"C201355","Start to Start","0c74307c-9d06-4c15-8ec5-82aab163623a","Code","http://www.cdisc.org","2023-12-15","Code_51"
"C201356","After","d5aabf93-ed49-485b-93ed-6290a9c4540f","Code","http://www.cdisc.org","2023-12-15","Code_53"
"C201355","Start to Start","bae9eac2-9595-4431-ac37-973110381f0d","Code","http://www.cdisc.org","2023-12-15","Code_54"
"C201356","After","94f9528b-f4b7-4974-ae59-e32ae5d4ab37","Code","http://www.cdisc.org","2023-12-15","Code_33"
"C201355","Start to Start","274253b6-9b6e-47ae-a1ad-6e8f1ea51acb","Code","http://www.cdisc.org","2023-12-15","Code_34"
"C201356","After","420302b4-46de-4a75-aa93-bb1b7609393b","Code","http://www.cdisc.org","2023-12-15","Code_38"
"C201355","Start to Start","79378578-d516-4841-bcb6-88486aa838a1","Code","http://www.cdisc.org","2023-12-15","Code_39"
"C201356","After","eb659655-a999-4117-b7d2-57fd198e17c9","Code","http://www.cdisc.org","2023-12-15","Code_43"
"C201355","Start to Start","2495e890-affc-4fc7-8c7e-5fe5dd2ef276","Code","http://www.cdisc.org","2023-12-15","Code_44"
"C201356","After","e891b823-ca9e-43cc-96c1-3b863dfd0aa7","Code","http://www.cdisc.org","2023-12-15","Code_48"
"C201355","Start to Start","bba0d7c0-447e-407e-9346-5a80a809d2c1","Code","http://www.cdisc.org","2023-12-15","Code_49"
"C201358","Fixed Reference","34a60066-2218-4466-badb-7c35d81c628a","Code","http://www.cdisc.org","2023-12-15","Code_56"
"C201355","Start to Start","fb7f6c1e-9255-44a8-87e7-39853639f78d","Code","http://www.cdisc.org","2023-12-15","Code_57"
"C201358","Fixed Reference","906ec24c-9ec1-4385-944b-74fe5d099e42","Code","http://www.cdisc.org","2023-12-15","Code_58"
"C201355","Start to Start","f1cce960-4b4e-4bb0-94c2-58372752f519","Code","http://www.cdisc.org","2023-12-15","Code_59"
"C201358","Fixed Reference","97934e74-60f0-405d-9780-c922a002616f","Code","http://www.cdisc.org","2023-12-15","Code_60"
"C201355","Start to Start","d0ae3bb4-6680-421a-be60-3cb90fbf7710","Code","http://www.cdisc.org","2023-12-15","Code_61"
"C201356","After","be6e5225-c2cf-45b3-8103-f89f8e3b27d5","Code","http://www.cdisc.org","2023-12-15","Code_62"
"C201355","Start to Start","0b4fcdfc-f784-4a02-80c5-0f44e8b263e3","Code","http://www.cdisc.org","2023-12-15","Code_63"
"C201356","After","2ca55dc3-e471-45f3-b1f1-2fa4947674bc","Code","http://www.cdisc.org","2023-12-15","Code_64"
"C201353","End to Start","42e6eb4b-6f33-4b02-842e-985655f51cc9","Code","http://www.cdisc.org","2023-12-15","Code_65"
"C201356","After","0a4b35e4-12ba-44f3-8d36-b0ed9d79b3a0","Code","http://www.cdisc.org","2023-12-15","Code_66"
"C201355","Start to Start","70b01af9-371e-4ae0-a24c-3f4cd41b3e96","Code","http://www.cdisc.org","2023-12-15","Code_67"
"C201356","After","67a05383-85bd-4ae9-a3ab-f1e1ddf0dda5","Code","http://www.cdisc.org","2023-12-15","Code_68"
"C201353","End to Start","b0f9e2f1-4a3c-466d-8f75-f1793054efc1","Code","http://www.cdisc.org","2023-12-15","Code_69"
"C201356","After","c28c4629-08bd-4ba5-87d2-8e2d217c04a1","Code","http://www.cdisc.org","2023-12-15","Code_70"
"C201355","Start to Start","8bcd82ed-d3a5-489d-9317-c29983cbec33","Code","http://www.cdisc.org","2023-12-15","Code_71"
"C70793","Clinical Study Sponsor","3536fb4f-b0da-4cb3-bf36-a295f6152961","Code","http://www.cdisc.org","2023-12-15","Code_602"
"GBR","United Kingdom of Great Britain and Northern Ireland","4e75c7c6-91e3-4898-960c-93e5010d8d5c","Code","ISO 3166 1 alpha3","2020-08","Code_603"
"C94108","Study Acronym","15098c1e-46f1-4d55-a487-f8585f4ebe1a","Code","http://www.cdisc.org","2023-12-15","Code_3"
"C99905x1","Brief Study Title","34eb133c-441d-41b5-835d-3348e010e324","Code","http://www.cdisc.org","2023-12-15","Code_5"
"C99905x2","Official Study Title","88057d1d-fa3a-46b6-97c9-1a39878f813b","Code","http://www.cdisc.org","2023-12-15","Code_6"
"C99905x3","Public Study Title","629867d2-3be0-4ca9-852b-bf3323f549dc","Code","http://www.cdisc.org","2023-12-15","Code_7"
"C25508","Final","c08cd4aa-8aa7-45fb-b101-a18b24f91a8e","Code","http://www.cdisc.org","2023-12-15","Code_8"
"C99903x1","Protocol Effective Date","4c2cffc9-0e92-4fa1-be43-973030414a76","Code","http://www.cdisc.org","2023-12-15","Code_11"
"C41129","Region","91a57859-af46-475c-8319-908851dc9266","Code","http://www.cdisc.org","2023-12-15","Code_13"
"150","Europe","0994d0b9-76ea-4bc3-9200-11f0ff2cfca2","Code","ISO 3166 1 alpha3","2020-08","Code_12"
