"codeSystemVersion","decode","codeSystem","instanceType","code","uuid:ID","id"
"2023-12-15","SYSBP","http://www.cdisc.org","Code","C25298","7bf41bb9-7a32-4f81-b508-2ff22d8efb4d","Code_378"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","65bedf6d-97b2-40b8-a80c-8cc3b251ce09","Code_379"
"2023-12-15","Unit of Pressure","http://www.cdisc.org","Code","C49669","b2b3fb5c-0d8b-4c8e-85e6-9eb2104acd89","Code_380"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","2777737b-ee65-4106-83a4-6a3db9daa00e","Code_381"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","558eb01a-aa4d-45f4-adb2-0cbb61fa680b","Code_382"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","127544c7-dd4e-44ce-ad03-c1708e90a7ca","Code_383"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","04949818-d337-4c63-83c0-837af2130421","Code_384"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","9cc08912-5832-4c06-95e8-9e227fbf62ac","Code_385"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","fd2d4f57-3fc6-4391-9752-f50170098212","Code_386"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","e5abd2e4-3a6e-48ed-a7c3-e8775cb31f18","Code_387"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","63face70-06a5-4c2d-ae40-ae569699e21c","Code_388"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","726a7f5f-d3f9-4e11-bf55-4c28fef87f37","Code_389"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","fdfea3ae-705b-44a2-aabe-ab88a0b021e2","Code_390"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","ac84bc40-83c4-40ca-9104-4be20e01732b","Code_391"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","40c5c332-dee2-47a9-96ab-5b41edfb4900","Code_392"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","5ab1a931-bd9d-4980-89dd-b46fd2a21a1d","Code_393"
"2023-12-15","SYSBP","http://www.cdisc.org","Code","C25298","78f549cf-748a-4e22-ad62-6bf97f9a8e29","Code_394"
"2023-12-15","DIABP","http://www.cdisc.org","Code","C25299","dcc89e1f-7387-4cbb-a025-5adbd366af4c","Code_395"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","8686d35c-8491-4192-b345-0c16c75199ab","Code_396"
"2023-12-15","Unit of Pressure","http://www.cdisc.org","Code","C49669","0176b6f5-b20d-4d2b-8bfb-2d6da3ce67cb","Code_397"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","2c1defbb-f421-4aae-afd0-afaf306117d3","Code_398"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","ee75ab89-b880-45f4-887d-de14a78a6853","Code_399"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","d276ed15-e6e9-4ae1-bde6-5d6d84ce891b","Code_400"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","01042bed-e3d5-48f9-85b0-737a0234f5dd","Code_401"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","f1ad9e39-711c-45f2-85ca-bee9a65924db","Code_402"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","354e719e-dabd-407b-b948-03c4c096a3ce","Code_403"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","1a848109-e5b9-41e9-94d2-0b15e9be6972","Code_404"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","535d349d-74cd-4fe1-8332-28ab8d4ba22a","Code_405"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","89a2e8cc-feab-44ca-9df9-02d20032fc04","Code_406"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","62178e12-d2b3-447e-8eb6-2e3cbc902765","Code_407"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","c800eb58-2404-4360-8dda-4bb4a1fa1d79","Code_408"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","26a62c44-04e7-4e01-9138-e35d5a850a64","Code_409"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","d25321e0-a4b5-4ff5-b6a6-df3ca3793eed","Code_410"
"2023-12-15","DIABP","http://www.cdisc.org","Code","C25299","6013c5c4-25ef-4a62-8c86-9bd33f953068","Code_411"
"2023-12-15","HR","http://www.cdisc.org","Code","C49677","67d00420-671e-4629-a74e-41bfda96a918","Code_412"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","e7469ce3-3237-4f00-9bc7-d6c9639d3958","Code_413"
"2023-12-15","Count per Minute","http://www.cdisc.org","Code","C73688","c2f175d4-f84e-44df-94e8-10cca1e31b3b","Code_414"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","0a8d1299-493f-49fd-9023-5e9a82db7366","Code_415"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","5d6c776d-bdca-457a-b241-f4e415639f8c","Code_416"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","6db48ebc-bc20-458d-b812-f617ae17e065","Code_417"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","ecf44893-5aec-4f1e-aea2-31bd5e7b1045","Code_418"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","feb56ac0-69f6-4016-9cd6-c656ecc94005","Code_419"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","318ba355-53fd-4613-91c0-0b0aeac74e51","Code_420"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","1dbfd1fa-4b40-417d-9a04-e2229fb950c5","Code_421"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","b872f384-e95e-43d3-bd3f-57b70bccfa3a","Code_422"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","9bb97f03-0b66-4b6a-ad14-65162cc3246c","Code_423"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","dc065afc-fe84-4557-9992-7ce06a481952","Code_424"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","1415db91-c4c6-4c38-a3f5-a119222a4e39","Code_425"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","b81bad3a-44af-4039-b97d-70eec591e73a","Code_426"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","2943e41e-68cc-4c56-b860-de15241a0d2e","Code_427"
"2023-12-15","HR","http://www.cdisc.org","Code","C49677","da531ffd-5bf7-463c-b1e7-1b256fa0234e","Code_428"
"2023-12-15","Placebo Comparator Arm","http://www.cdisc.org","Code","C174268","7a587ca1-cd94-4f3a-9980-f9342139ed0c","Code_123"
"2023-12-15","Data Generated Within Study","http://www.cdisc.org","Code","C188866","16a7ba04-839f-4bed-b9f1-d8dc16529459","Code_124"
"2023-12-15","Active Comparator Arm","http://www.cdisc.org","Code","C174267","771117ab-7a22-47e5-8ec1-d7aef6e73053","Code_125"
"2023-12-15","Data Generated Within Study","http://www.cdisc.org","Code","C188866","41a6c3aa-b0be-4e43-8f2a-b338e650d1a7","Code_126"
"2023-12-15","Active Comparator Arm","http://www.cdisc.org","Code","C174267","4f2479cd-d92f-433e-8ec0-a95e26767d8e","Code_127"
"2023-12-15","Data Generated Within Study","http://www.cdisc.org","Code","C188866","a8b4c45c-01f1-4250-ad74-3864d72f8ce5","Code_128"
"2023-12-15","Double Blind Study","http://www.cdisc.org","Code","C15228","2bf9d8fc-c799-4991-9e26-e8b6dd07c52c","Code_136"
"2023-12-15","Screening Epoch","http://www.cdisc.org","Code","C202487","cb9c4041-d214-4766-b02c-da892a9887d3","Code_129"
"2023-12-15","Treatment Epoch","http://www.cdisc.org","Code","C101526","9e2d60da-1943-4235-b849-2e63364f61af","Code_130"
"2023-12-15","Treatment Epoch","http://www.cdisc.org","Code","C101526","4020c6b3-ac94-45d9-972f-a97683957cd8","Code_131"
"2023-12-15","Treatment Epoch","http://www.cdisc.org","Code","C101526","d18a640f-bb4c-4313-851a-61221d29b90b","Code_132"
"2023-12-15","Follow-Up Epoch","http://www.cdisc.org","Code","C202578","a533ab60-dd06-4364-8f7b-d3e35cafb673","Code_133"
"1","Alzheimer's disease; unspecified","ICD-10-CM","Code","G30.9","f3e665e8-45f6-4e09-9363-b799851c99c0","Code_550"
"January 31, 2018","Alzheimer's disease","SNOMED","Code","26929004","2904122a-8f01-45e8-91a8-fd52002c4413","Code_551"
"2023-12-15","Sponsor","http://www.cdisc.org","Code","C70793","0767615a-84b7-4c60-a5be-d00f65da55f4","Code_142"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","29a94a9c-4545-416f-ba57-a94483e0d05d","Code_565"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","adda783f-1073-4ed8-a7d1-4f334d6eb5fa","Code_566"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","5bee9101-e1c8-4e96-a1ed-f3214f9030ed","Code_567"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","1a9a4f4a-2691-4679-9680-f83f857d8f09","Code_568"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","3c908ac6-1b26-4b2b-9de6-b6f0bed8faa8","Code_569"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","b603de82-6452-4220-84fa-27fe83c8865e","Code_570"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","f8d39a25-026a-43c8-bacf-dca71503a668","Code_571"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","87801d5c-11a0-462b-95ed-7b1c9db8bc56","Code_572"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","42ead1d4-4b3f-49da-861b-04e5ad45577b","Code_573"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","3c3b44a1-a9b5-4843-8465-9c6f918351a4","Code_574"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","8db62e8a-c03d-42bd-af0d-f83f38dc8ce7","Code_575"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","1fa1675d-2ba0-4b95-85f8-016eed0f6c73","Code_576"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","9f48ef9e-a93c-48cd-ac17-37776ea865a9","Code_577"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","afbd7e0e-65da-4706-b696-4039747d31f8","Code_578"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","3b8fadc5-1467-4e36-9e69-9ea8d4a122a2","Code_579"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","4b858331-c7d2-4f3e-a79f-04e10b65a641","Code_580"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","dd889981-073a-4ab5-8bd3-20874ac21337","Code_581"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","88c6f9d7-85ae-4545-9099-385426abf3e4","Code_582"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","cc3c1dee-f019-435c-9c21-66dcf52e6c3e","Code_583"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","74d7fbbe-c84c-4a9d-8ea0-9aa0fc2a4b54","Code_584"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","1d184b29-d153-4f62-9143-2cf561f4010e","Code_585"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","25ac71df-ae08-4621-a9d4-98badb344b9d","Code_586"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","37228018-0f5a-4ea1-86fc-e6678bffabf9","Code_587"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","82bc4a75-e887-40b9-a94a-6ac68e0d3102","Code_588"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","f2c2bf3f-35e2-4c28-8662-d2d32e2d6f5a","Code_589"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","53802669-3556-4af8-b6ac-f5c28aae0d81","Code_590"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","f97cf0dc-c7dc-4a06-938f-2b363d90ce82","Code_591"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","268dcb3b-3296-4e2e-bef8-e860b79b389e","Code_592"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","c388617a-6463-448b-8134-5cdb4e618af7","Code_593"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","ee5535f5-7310-423c-9de9-4efa405be4ac","Code_594"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","ee3736f9-6030-4c12-b934-ab8f91ad69c3","Code_595"
"2023-12-15","Year","http://www.cdisc.org","Code","C29848","f701cd48-c01c-4da1-8096-4d2d0fb22e8e","Code_552"
"2023-12-15","Before","http://www.cdisc.org","Code","C201357","428153ae-0630-4908-a79f-23ef7926f6f7","Code_14"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","435db95b-e780-4d73-b0e6-039b516449bc","Code_15"
"2023-12-15","Before","http://www.cdisc.org","Code","C201357","f235ce81-4119-4f0e-b0c7-fe73ab59939f","Code_16"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","cfdf9a79-b466-4296-b7a4-bffb349b4d60","Code_17"
"2023-12-15","Fixed Reference","http://www.cdisc.org","Code","C201358","e77c30c1-3c95-431c-b1f1-15b22d4d2db0","Code_19"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","deacf9d4-eb57-4547-b11b-a2340f5a51bf","Code_20"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","fd845e0d-9534-457a-b250-0b06ce1c9286","Code_21"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","e3e6451a-274d-4e8a-8478-5a331664cfca","Code_22"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","04a5470b-15ce-4733-a6dd-4807eb4fe24f","Code_24"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","ac880399-9f6e-42a6-ba63-3dfe47d39842","Code_25"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","a1307524-0304-4bee-9bb0-fd7c6235ea11","Code_27"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","c0b990fb-9363-4b86-87f9-72c3d23d16e0","Code_28"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","e8bc649c-bb19-4c0e-8eb4-58514fb12c6c","Code_30"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","111da5c2-8cf1-4d50-992d-255536c03657","Code_31"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","a814aca6-5a7c-4093-a116-bbd338f901fa","Code_35"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","cddcb493-4d7b-46c1-ac84-3e418a11864a","Code_36"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","6386f0dc-1801-4e4d-830e-60e52e02f78a","Code_40"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","494e88ba-0ad9-42ae-8dd5-c33de1ecae74","Code_41"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","a2783c26-bd40-4123-8f38-eb98acd32098","Code_45"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","c3d6923f-122e-4b33-8492-4fbf0ee5276d","Code_46"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","cd7359e4-f6e1-446c-9488-15cb77561843","Code_50"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","12616fce-1edf-44e7-88db-68baf3cc2e95","Code_51"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","70a572c8-524e-473d-908c-7622842d9da4","Code_53"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","a561cf3c-e228-4ea8-b842-7d36f9a13503","Code_54"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","fd00cea0-92c3-42e5-8e47-f3f252ba8728","Code_33"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","f1508f44-ab58-46b4-aaa7-1730e908983c","Code_34"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","a1f0d472-47b7-43c8-945f-e98894c4591d","Code_38"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","45b230b7-077d-4fed-9dfd-91cec119bdd6","Code_39"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","0c0b127d-6566-492e-b36c-c4aa83f95494","Code_43"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","6341b0f5-32cc-4bf8-834a-a30484be2886","Code_44"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","e15f6bad-f139-4a1a-a65e-ccbe27dfb99b","Code_48"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","e397fc74-33ea-4aea-b06a-a4d9f8b60859","Code_49"
"2023-12-15","Fixed Reference","http://www.cdisc.org","Code","C201358","0d634108-5ccd-45c5-a7ea-627cea7295e2","Code_56"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","56bb4c29-4a1c-4a2b-93fc-0ffe6a07e21f","Code_57"
"2023-12-15","Fixed Reference","http://www.cdisc.org","Code","C201358","ffba8d13-6660-4624-81cb-94e6656cacb4","Code_58"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","17c8a592-1e46-4464-89fb-200bb9315379","Code_59"
"2023-12-15","Fixed Reference","http://www.cdisc.org","Code","C201358","eb5a60ca-4add-4867-b70b-a7383600cfa8","Code_60"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","82040a6c-5aba-4c45-a42b-38adbec328bb","Code_61"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","f8fd2345-d2e3-43a5-8555-4c1191a0f9aa","Code_62"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","844a0295-7e4d-42c8-96fc-87bd1a88a1b4","Code_63"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","f7071e91-01fc-45d1-91cf-b2a90c0e52a4","Code_64"
"2023-12-15","End to Start","http://www.cdisc.org","Code","C201353","6f770e2f-9bfa-4f44-85de-b4f3e7d0fd74","Code_65"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","db82a205-4d6f-41fe-afca-3883fa5bbd13","Code_66"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","67750a10-0cf2-4da6-83bd-2fa7dabcdd69","Code_67"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","db185461-b3ab-473e-ac0b-d9cc0b62f8e2","Code_68"
"2023-12-15","End to Start","http://www.cdisc.org","Code","C201353","a15f79df-d24a-4364-9f08-711c578c34c9","Code_69"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","2e28647c-d732-42aa-bb9d-3750fd2abe95","Code_70"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","d46b756e-cb77-4144-bef7-6937624d0eec","Code_71"
"2023-12-15","Clinical Study Sponsor","http://www.cdisc.org","Code","C70793","094eb804-0a8f-4f9a-8104-f0fbc455f0f8","Code_596"
"2020-08","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","Code","GBR","aa951869-805e-4dd9-acc8-2edd8cdbe3e8","Code_597"
"2023-12-15","Study Acronym","http://www.cdisc.org","Code","C94108","18cc14d0-52d9-4ab4-a747-0d00105f5f0b","Code_3"
"2023-12-15","Brief Study Title","http://www.cdisc.org","Code","C99905x1","8906890b-9b71-43be-9b3a-67fabef77f4b","Code_5"
"2023-12-15","Official Study Title","http://www.cdisc.org","Code","C99905x2","2bd60b58-e92f-4fa5-80da-e5c98a382942","Code_6"
"2023-12-15","Public Study Title","http://www.cdisc.org","Code","C99905x3","51414ece-b480-4d02-a7cf-858a98b8e175","Code_7"
"2023-12-15","Final","http://www.cdisc.org","Code","C25508","49a40667-587e-4c8b-942b-2391b4bbef58","Code_8"
"2023-12-15","Protocol Effective Date","http://www.cdisc.org","Code","C99903x1","0a534ed6-147b-43e4-923d-3269360eaec5","Code_11"
"2023-12-15","Region","http://www.cdisc.org","Code","C41129","0d1acd5e-908e-4b1c-a648-7224aadb975c","Code_13"
"2020-08","Europe","ISO 3166 1 alpha3","Code","150","41a1ff95-fed7-4116-be34-94428699a8c0","Code_12"
