"uuid:ID","codeSystemVersion","codeSystem","decode","code","instanceType","id"
"38556f00-de2e-4750-96b7-93c3c4aa71fa","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_379"
"98fdf0c6-1629-4f67-85ec-1121095c8361","2023-12-15","http://www.cdisc.org","Unit of Pressure","C49669","Code","Code_380"
"b5183476-b24e-47cc-a744-2978e6bedaf6","2023-12-15","http://www.cdisc.org","Sitting","C62122","Code","Code_381"
"24435654-28c4-4910-aca2-768fd0ee5c39","2023-12-15","http://www.cdisc.org","Standing","C62166","Code","Code_382"
"db4248a1-6238-4d0a-87b6-a4ed319aeaef","2023-12-15","http://www.cdisc.org","Supine Position","C62167","Code","Code_383"
"5fccc5ac-dd66-40c2-8bb6-cf322112a7bf","2023-12-15","http://www.cdisc.org","Body Position","C62164","Code","Code_384"
"17d0ef84-ca8d-4816-ad54-61c9a880da41","2023-12-15","http://www.cdisc.org","Brachial Artery","C12681","Code","Code_385"
"6e4ccf47-2194-4cf2-9409-a2cc08be1715","2023-12-15","http://www.cdisc.org","Common Carotid Artery","C12687","Code","Code_386"
"3386c89f-3cdb-42a1-a88a-1ea9c1a5d642","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","C32478","Code","Code_387"
"3fac9a15-4bdd-42a9-afd2-ed468a79a613","2023-12-15","http://www.cdisc.org","Femoral Artery","C12715","Code","Code_388"
"99fe6c42-0d09-45f2-8681-2d858ec669cd","2023-12-15","http://www.cdisc.org","Radial Artery","C12838","Code","Code_389"
"aec655fb-ce1d-4883-875b-39402e32561e","2023-12-15","http://www.cdisc.org","Anatomic Site","C13717","Code","Code_390"
"9ffb3d3f-3a77-42b4-975d-5e10e4bfca1d","2023-12-15","http://www.cdisc.org","Left","C25229","Code","Code_391"
"a3bdbfc1-c7e2-45ff-87b2-626352daec5b","2023-12-15","http://www.cdisc.org","Right","C25228","Code","Code_392"
"c14a8d45-6d6e-4aee-bc17-8de8091f73f6","2023-12-15","http://www.cdisc.org","Laterality","C25185","Code","Code_393"
"88e9e69c-ae09-4bf0-9417-d0ebc2f6ab9f","2023-12-15","http://www.cdisc.org","SYSBP","C25298","Code","Code_394"
"20cd85bc-76c3-48db-955e-f30a20d82231","2023-12-15","http://www.cdisc.org","DIABP","C25299","Code","Code_395"
"26e2886b-f237-444e-8614-5ac58e124891","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_396"
"7a169d87-2797-4e3d-8862-097f27e3307c","2023-12-15","http://www.cdisc.org","Unit of Pressure","C49669","Code","Code_397"
"9b044441-2350-41f7-ad36-d65245978682","2023-12-15","http://www.cdisc.org","Sitting","C62122","Code","Code_398"
"28e7c542-946d-43f8-a033-f36a57b0387f","2023-12-15","http://www.cdisc.org","Standing","C62166","Code","Code_399"
"eb458619-c320-4139-868f-1c54f0acca0a","2023-12-15","http://www.cdisc.org","Supine Position","C62167","Code","Code_400"
"c73f858a-2f34-44c3-b0a2-cdf78f2d7f9b","2023-12-15","http://www.cdisc.org","Body Position","C62164","Code","Code_401"
"f95e7452-d498-4942-bca8-89d905b29bb0","2023-12-15","http://www.cdisc.org","Brachial Artery","C12681","Code","Code_402"
"a3a23d02-bce5-4d12-9096-ca6b4e716085","2023-12-15","http://www.cdisc.org","Common Carotid Artery","C12687","Code","Code_403"
"1b391c58-3473-4ce8-867b-57fd65464c01","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","C32478","Code","Code_404"
"78acafff-f598-4b76-9441-415358791060","2023-12-15","http://www.cdisc.org","Femoral Artery","C12715","Code","Code_405"
"05a7ed43-4f2c-40ac-bdb5-1f21cc49cd40","2023-12-15","http://www.cdisc.org","Radial Artery","C12838","Code","Code_406"
"a8b934ca-02e7-4fa5-8de8-e075b4a73fce","2023-12-15","http://www.cdisc.org","Anatomic Site","C13717","Code","Code_407"
"3badaffc-4517-4082-bdf1-00c26de1f586","2023-12-15","http://www.cdisc.org","Left","C25229","Code","Code_408"
"570563fb-e2a1-4a4c-b420-2e9628231113","2023-12-15","http://www.cdisc.org","Right","C25228","Code","Code_409"
"e2368fd4-c3c3-4e90-a4e0-6db101523d5e","2023-12-15","http://www.cdisc.org","Laterality","C25185","Code","Code_410"
"b789f4d1-7890-42c0-adad-e5a369311fbc","2023-12-15","http://www.cdisc.org","DIABP","C25299","Code","Code_411"
"0dc74550-5f95-4a40-b910-9fdd11c0fa5c","2023-12-15","http://www.cdisc.org","HR","C49677","Code","Code_412"
"b8cd798c-e2cd-41b2-b336-28210abfdec4","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_413"
"62978d63-e9cd-42a0-895f-918cbb49d218","2023-12-15","http://www.cdisc.org","Count per Minute","C73688","Code","Code_414"
"41c7337b-bbf5-488f-aef3-35c723528f45","2023-12-15","http://www.cdisc.org","Sitting","C62122","Code","Code_415"
"bda081b1-b8b8-4974-938f-cb55899b76a3","2023-12-15","http://www.cdisc.org","Standing","C62166","Code","Code_416"
"95ddf383-e259-4ab3-8c32-47ba4db337fe","2023-12-15","http://www.cdisc.org","Supine Position","C62167","Code","Code_417"
"6941ee70-00b9-4f76-b93e-e0109e930b9f","2023-12-15","http://www.cdisc.org","Body Position","C62164","Code","Code_418"
"0e47e516-a86b-41b3-bfac-d1a6fe20d8c6","2023-12-15","http://www.cdisc.org","Brachial Artery","C12681","Code","Code_419"
"03dc1357-15e5-4476-9856-203c5f349352","2023-12-15","http://www.cdisc.org","Common Carotid Artery","C12687","Code","Code_420"
"d728db18-0d39-4957-b0e8-94d94dbebc07","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","C32478","Code","Code_421"
"82c433f7-b532-4c86-addc-89847f3679dd","2023-12-15","http://www.cdisc.org","Femoral Artery","C12715","Code","Code_422"
"79388bf5-9801-4ca1-8a3c-020ed53f390c","2023-12-15","http://www.cdisc.org","Radial Artery","C12838","Code","Code_423"
"ddeef890-8bc1-4fa3-b459-e2d0e6f9bc83","2023-12-15","http://www.cdisc.org","Anatomic Site","C13717","Code","Code_424"
"a6ff5df8-5eaa-46d0-b22a-79b7923ed3e5","2023-12-15","http://www.cdisc.org","Left","C25229","Code","Code_425"
"ae7efa34-4aaa-49d6-add5-3253d0498a39","2023-12-15","http://www.cdisc.org","Right","C25228","Code","Code_426"
"6c724dbd-b5da-46a1-be61-42805459d8f7","2023-12-15","http://www.cdisc.org","Laterality","C25185","Code","Code_427"
"87baebe2-e2bf-4950-b0d3-023bcf82a465","2023-12-15","http://www.cdisc.org","HR","C49677","Code","Code_428"
"b95505cf-c61f-402d-a859-e748383eebd4","2023-12-15","http://www.cdisc.org","Placebo Comparator Arm","C174268","Code","Code_123"
"df38b70e-ea45-40bf-adb4-926515130cb8","2023-12-15","http://www.cdisc.org","Data Generated Within Study","C188866","Code","Code_124"
"4e5d7812-9ba6-4d7b-9eab-4161d0492f9d","2023-12-15","http://www.cdisc.org","Active Comparator Arm","C174267","Code","Code_125"
"67b8502f-c563-406a-9517-c65b9c20a9cc","2023-12-15","http://www.cdisc.org","Data Generated Within Study","C188866","Code","Code_126"
"037bba56-70ec-4fae-9c90-5ea9dc60271b","2023-12-15","http://www.cdisc.org","Active Comparator Arm","C174267","Code","Code_127"
"019a9b58-259a-4218-9659-c8cda67d4207","2023-12-15","http://www.cdisc.org","Data Generated Within Study","C188866","Code","Code_128"
"1a6cf4dc-3e56-4e55-b49c-9fc67fb464fc","2023-12-15","http://www.cdisc.org","Double Blind Study","C15228","Code","Code_136"
"e6d0259f-697b-4d7d-b402-e9b31293e11f","2023-12-15","http://www.cdisc.org","Screening Epoch","C202487","Code","Code_129"
"e0e65f3f-c0df-4aad-9892-165db1d87a20","2023-12-15","http://www.cdisc.org","Treatment Epoch","C101526","Code","Code_130"
"8b7f9081-ca98-493e-b0ee-86927eeef424","2023-12-15","http://www.cdisc.org","Treatment Epoch","C101526","Code","Code_131"
"20c05d10-7cac-424c-8a84-3d686161db64","2023-12-15","http://www.cdisc.org","Treatment Epoch","C101526","Code","Code_132"
"5bf3dd6c-d618-43ae-8361-dad886078edf","2023-12-15","http://www.cdisc.org","Follow-Up Epoch","C202578","Code","Code_133"
"7ee8ae22-5c1f-4ff5-b6de-acd89853dd7b","1","ICD-10-CM","Alzheimer's disease; unspecified","G30.9","Code","Code_550"
"fc3d2f42-7a30-4b56-bcc2-9e1c69d57f65","January 31, 2018","SNOMED","Alzheimer's disease","26929004","Code","Code_551"
"07796dc7-a0ae-4880-98e4-84df72539346","2023-12-15","http://www.cdisc.org","Sponsor","C70793","Code","Code_142"
"e75804ad-0222-4839-a5c6-e69aec231729","2023-12-15","http://www.cdisc.org","Trial Primary Objective","C85826","Code","Code_555"
"9e1e611b-6c9c-4212-a833-f00036cb0781","2023-12-15","http://www.cdisc.org","Primary Endpoint","C94496","Code","Code_554"
"433715f2-951a-433a-a529-cb1a23f52b38","2023-12-15","http://www.cdisc.org","Primary Endpoint","C94496","Code","Code_556"
"f2f2dcec-5ff2-4608-a2e0-c4be6f2f72ae","2023-12-15","http://www.cdisc.org","Trial Primary Objective","C85826","Code","Code_558"
"f463615e-ddda-481d-8d9e-80224110321c","2023-12-15","http://www.cdisc.org","Primary Endpoint","C94496","Code","Code_557"
"72f5784e-68ed-4e54-b130-80977400e223","2023-12-15","http://www.cdisc.org","Primary Endpoint","C94496","Code","Code_559"
"bc0d8da2-5546-45bb-918f-7aca720f7cf2","2023-12-15","http://www.cdisc.org","Primary Endpoint","C94496","Code","Code_560"
"e13fcc1e-4545-4f0e-ba86-204713dee3b9","2023-12-15","http://www.cdisc.org","Trial Secondary Objective","C85827","Code","Code_562"
"c4cf8e6e-213b-4700-82ca-c631de54b9af","2023-12-15","http://www.cdisc.org","Secondary Endpoint","C139173","Code","Code_561"
"9195fbe5-58b4-49f9-8ce7-5c190f43a3cb","2023-12-15","http://www.cdisc.org","Secondary Endpoint","C139173","Code","Code_563"
"f1cd632b-44e5-4376-8d00-0b9566984bb2","2023-12-15","http://www.cdisc.org","Secondary Endpoint","C139173","Code","Code_564"
"cc96df57-f701-4f41-b8c2-2b4cb2e653b0","2023-12-15","http://www.cdisc.org","Trial Secondary Objective","C85827","Code","Code_566"
"d9adcb6e-9794-4548-90f2-b72e758c6e9c","2023-12-15","http://www.cdisc.org","Secondary Endpoint","C139173","Code","Code_565"
"3e3e1714-48b8-4000-b413-39e4595dcee4","2023-12-15","http://www.cdisc.org","Trial Secondary Objective","C85827","Code","Code_568"
"21465cf1-818d-4d14-9b0a-3bd0b6a44a5a","2023-12-15","http://www.cdisc.org","Secondary Endpoint","C139173","Code","Code_567"
"48646de0-04b2-466b-bd48-2b211212d061","2023-12-15","http://www.cdisc.org","Trial Secondary Objective","C85827","Code","Code_570"
"8db7d421-a765-4ee3-8218-aa72f15d2dca","2023-12-15","http://www.cdisc.org","Secondary Endpoint","C139173","Code","Code_569"
"49bd9505-d7b5-48bb-a895-bf61cefd01ab","2023-12-15","http://www.cdisc.org","Inclusion Criteria","C25532","Code","Code_571"
"02ded848-333c-4648-ba91-3d5f8b1859d2","2023-12-15","http://www.cdisc.org","Inclusion Criteria","C25532","Code","Code_572"
"41fb8f7b-c7df-4e4a-9599-c45067ee0fe6","2023-12-15","http://www.cdisc.org","Inclusion Criteria","C25532","Code","Code_573"
"528a5e82-a441-4652-84e8-cd1fdeda252a","2023-12-15","http://www.cdisc.org","Inclusion Criteria","C25532","Code","Code_574"
"3d7bc5d9-5cfa-4390-b386-90b41825f6bd","2023-12-15","http://www.cdisc.org","Inclusion Criteria","C25532","Code","Code_575"
"291f1da8-783f-4371-9b0c-41928da9b3c1","2023-12-15","http://www.cdisc.org","Inclusion Criteria","C25532","Code","Code_576"
"b8ede323-229c-4549-adbf-54e3e2a96163","2023-12-15","http://www.cdisc.org","Inclusion Criteria","C25532","Code","Code_577"
"7d37240e-e666-4610-bdc6-2f37aa2095f6","2023-12-15","http://www.cdisc.org","Inclusion Criteria","C25532","Code","Code_578"
"865290ab-d116-492f-9fd3-26ae94c52d76","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_579"
"3f26eb12-ccd8-4899-8acd-bb1e91b424bb","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_580"
"eb229f2c-fe18-454b-b2d6-a403223c3144","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_581"
"7bf8a27f-2a8e-4abd-830e-f4fd168f7b70","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_582"
"75c61770-e2a3-4c5c-a556-28d79870563a","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_583"
"72b97916-103b-410a-b506-c9da3f8c1fc2","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_584"
"f61834b2-d7b1-4455-94d6-6d480e809989","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_585"
"eef8d51d-de54-49de-a129-89902e6bf4c0","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_586"
"1fa55321-551f-4cbc-a526-0c02317f71f2","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_587"
"95a7ecc5-28a7-474c-9434-51358b2b110a","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_588"
"1926a1af-85d9-4303-8f32-2bf65b38c38c","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_589"
"1475c6ce-4c9d-404d-a007-f0799a895a76","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_590"
"40ff8dff-8eee-4751-9cb5-f86db997bdad","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_591"
"5fa75022-ef8e-4219-9e7e-00b9a1155e4f","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_592"
"4ea54404-8692-4324-8296-a8658ae8b7c4","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_593"
"9075aefa-6654-4b76-bb08-d9e085cc5c39","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_594"
"01744cca-fb7a-47d0-9dce-adad3a014d48","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_595"
"43385044-f4eb-4866-b44f-eb537eecfeff","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_596"
"ac59043f-df45-47b5-ae1e-46e015a169ac","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_597"
"471fe47b-a548-4d42-b267-1e55d698c523","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_598"
"8449c488-c134-4a92-9493-bd2d8633b979","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_599"
"29a66de1-b142-4f34-b426-a76dc7ef9999","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_600"
"a8822c09-baa4-4909-af3d-92974d7aae9f","2023-12-15","http://www.cdisc.org","Exclusion Criteria","C25370","Code","Code_601"
"fd74a070-2287-43bb-951d-c545eecc4c31","2023-12-15","http://www.cdisc.org","Year","C29848","Code","Code_552"
"2cc5b735-3e5c-44dc-9875-8a31809570db","2023-12-15","http://www.cdisc.org","Before","C201357","Code","Code_14"
"44713d0b-0b44-444b-8d2d-4405ecf5f566","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_15"
"36d2a18d-60b6-4f2d-b703-0aed2bade99a","2023-12-15","http://www.cdisc.org","Before","C201357","Code","Code_16"
"2c6036f5-a971-42c5-8522-c81b87deb68a","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_17"
"2d6c6dcd-d7bd-4e63-b291-626c7c8acfc5","2023-12-15","http://www.cdisc.org","Fixed Reference","C201358","Code","Code_19"
"ddd677d2-5bba-4452-940d-24e4d4b716ba","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_20"
"8632bc14-4c56-45b4-9bf8-600de938b566","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_21"
"1e43cb9a-e59f-48b8-bc37-d0f42334702b","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_22"
"4159f92b-9117-4e43-91f7-6fa98dc945ad","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_24"
"0dc79e6d-598a-4af8-8e12-03165fcf39bf","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_25"
"a01972e9-8d1c-46c8-a463-32511d858023","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_27"
"58d9c45a-cc49-4e6b-995d-bea5c88fa5ec","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_28"
"b2d6dff4-9c87-466a-b5e1-c33534af6ab1","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_30"
"4bc191a2-a37d-407b-b893-1bae27ebaebc","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_31"
"05ecdf61-4a5c-4d1d-bf6e-f092013302f2","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_35"
"5b6284b8-885f-485c-9e6c-cdd7d3824fe5","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_36"
"d930bc0c-19ab-4b13-b91c-6e6a7e7cd577","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_40"
"65366d65-343b-4abb-b6d6-b0c78fe40f3b","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_41"
"3d6a4457-8e25-4aef-9d62-a04f8ee4fa04","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_45"
"bb53e1da-2179-4f28-bab2-d8082f74fedf","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_46"
"360ef218-fc62-4c3f-8a6e-3c3f907eb4c3","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_50"
"b9780cea-bd8f-4d1b-b12b-e36d40dd8443","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_51"
"bb58abff-4cfb-4a0f-bfd5-cf9dca5c3af3","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_53"
"0c377c03-0016-4d5c-a996-d0cc082642f4","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_54"
"993c46d8-5242-44d0-8ab4-55c09ebdd09c","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_33"
"1aca7030-eeb0-4b9f-942a-cc2ac7ea71cc","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_34"
"1767bec5-f8f0-4acd-8eb1-f9f8f6061779","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_38"
"8f5e61bf-4088-4b56-aa8d-afcb5c4c1cc6","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_39"
"012afa4c-9d1b-42fa-9509-33f06c5f8cce","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_43"
"1a98ac6f-fff8-47c7-b993-502a578acd5f","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_44"
"21fa2cab-2a4b-4a45-8bdd-819fc7781465","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_48"
"f0664961-8e71-43c3-86d9-94e8bda7cd96","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_49"
"181b2e51-ac0e-4ba4-a63e-30081c37d291","2023-12-15","http://www.cdisc.org","Fixed Reference","C201358","Code","Code_56"
"59042684-378f-4981-b29a-e7de040ab6e4","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_57"
"4d862d77-b767-4744-be5f-2ba5b5673e39","2023-12-15","http://www.cdisc.org","Fixed Reference","C201358","Code","Code_58"
"32baee69-8fde-4f46-91ab-ae6845884393","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_59"
"1976cce9-a2b4-4318-865d-3a4ed78cf6cd","2023-12-15","http://www.cdisc.org","Fixed Reference","C201358","Code","Code_60"
"609c6d6d-083c-44d3-926c-6ec75e5ff90b","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_61"
"a703ad73-ae6f-4737-b367-2fc9462a6a6b","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_62"
"a4397e31-9031-4ce7-8d7c-fea3ebb2526c","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_63"
"a5352fb2-5c96-42b8-82b5-59b7c75c91bf","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_64"
"b9cd8731-a84f-4bf9-a2c5-0b0ae4e040ea","2023-12-15","http://www.cdisc.org","End to Start","C201353","Code","Code_65"
"c4e80028-27e1-4b98-a432-72169ee19ab9","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_66"
"4621aba9-2d9a-4707-8e82-074b9a452a73","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_67"
"d02e3799-f9ca-454c-912c-a43e738328cc","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_68"
"09de9cf4-005d-476b-9fa0-3bf5dac625b6","2023-12-15","http://www.cdisc.org","End to Start","C201353","Code","Code_69"
"15a46b3c-efea-4868-8f1d-300ed49be6d7","2023-12-15","http://www.cdisc.org","After","C201356","Code","Code_70"
"7afed77f-3096-45ea-966e-18633fc80450","2023-12-15","http://www.cdisc.org","Start to Start","C201355","Code","Code_71"
"c0c059ac-2f69-4667-9b43-84ce5a27bdeb","2023-12-15","http://www.cdisc.org","Clinical Study Sponsor","C70793","Code","Code_602"
"d704fa76-2799-4439-87f5-c8d8d03ac2c7","2020-08","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","GBR","Code","Code_603"
"8eae7435-12ad-4c75-95d4-2dbebac44c13","2023-12-15","http://www.cdisc.org","Study Acronym","C94108","Code","Code_3"
"4a187ff4-6882-4554-9c7e-69d752307b1c","2023-12-15","http://www.cdisc.org","Brief Study Title","C99905x1","Code","Code_5"
"90b10f09-6ffa-422e-a12c-26586504d28c","2023-12-15","http://www.cdisc.org","Official Study Title","C99905x2","Code","Code_6"
"69bc48b5-0dbe-4b61-a750-8b68c9fdcb66","2023-12-15","http://www.cdisc.org","Public Study Title","C99905x3","Code","Code_7"
"cd8ff61a-7f30-472a-9ed8-56072a7bfc74","2023-12-15","http://www.cdisc.org","Final","C25508","Code","Code_8"
"630aa185-2501-4e15-b2c9-fa530a2e5a22","2023-12-15","http://www.cdisc.org","Protocol Effective Date","C99903x1","Code","Code_11"
"90797eed-a447-4c9d-bc54-f18afcf1252f","2023-12-15","http://www.cdisc.org","Region","C41129","Code","Code_13"
"608729d7-3e75-4b3d-8eb8-e57ce08a7e46","2020-08","ISO 3166 1 alpha3","Europe","150","Code","Code_12"
