"uuid:ID","instanceType","decode","id","code","codeSystemVersion","codeSystem"
"00aea72c-7643-4498-81c4-ca1ac1332e36","Code","Clinical Test Result","Code_379","C77140","2023-12-15","http://www.cdisc.org"
"84d3a042-5f9d-4819-89f1-e7fe3dd329a4","Code","Unit of Pressure","Code_380","C49669","2023-12-15","http://www.cdisc.org"
"eccf3e1d-d6ee-4c84-af49-9425750bef8a","Code","Sitting","Code_381","C62122","2023-12-15","http://www.cdisc.org"
"f34173aa-c043-4074-8669-f5d897c57133","Code","Standing","Code_382","C62166","2023-12-15","http://www.cdisc.org"
"ca88e08e-7ccc-4046-aa90-34c0434d1548","Code","Supine Position","Code_383","C62167","2023-12-15","http://www.cdisc.org"
"cc812827-02cf-42ec-a5b5-30048136a3c7","Code","Body Position","Code_384","C62164","2023-12-15","http://www.cdisc.org"
"5e200f04-0716-4c0c-9812-3684875f1b29","Code","Brachial Artery","Code_385","C12681","2023-12-15","http://www.cdisc.org"
"bb18b2ed-d2d5-4cfa-ada3-7ce4e150081e","Code","Common Carotid Artery","Code_386","C12687","2023-12-15","http://www.cdisc.org"
"025b5443-cc07-404e-9cda-1c757d465fc8","Code","Dorsalis Pedis Artery","Code_387","C32478","2023-12-15","http://www.cdisc.org"
"93a6b513-9078-4865-8cda-b82a6f42c488","Code","Femoral Artery","Code_388","C12715","2023-12-15","http://www.cdisc.org"
"47c7e18e-6e15-4155-94f3-a435dc411379","Code","Radial Artery","Code_389","C12838","2023-12-15","http://www.cdisc.org"
"5cb236f1-0325-49a4-a5f8-6b90da143ab1","Code","Anatomic Site","Code_390","C13717","2023-12-15","http://www.cdisc.org"
"3627218e-d965-4137-bae6-9c8d4bd7e6c2","Code","Left","Code_391","C25229","2023-12-15","http://www.cdisc.org"
"df2a1851-5e6f-4bf5-bc3b-1bb431d4d6e3","Code","Right","Code_392","C25228","2023-12-15","http://www.cdisc.org"
"6bb3ae75-b8fc-475c-b431-a52c1012eb17","Code","Laterality","Code_393","C25185","2023-12-15","http://www.cdisc.org"
"9c7ec825-45aa-425d-843e-1513ba3e38c6","Code","SYSBP","Code_394","C25298","2023-12-15","http://www.cdisc.org"
"53d42047-00b1-41ad-8713-33e0a9187524","Code","DIABP","Code_395","C25299","2023-12-15","http://www.cdisc.org"
"4abe54b5-e899-4451-8307-3b1caf0b68bf","Code","Clinical Test Result","Code_396","C77140","2023-12-15","http://www.cdisc.org"
"93e3ccaf-ba26-4013-8291-bc0a09b86b7f","Code","Unit of Pressure","Code_397","C49669","2023-12-15","http://www.cdisc.org"
"1824bbcc-6dfe-4beb-ab77-355fa9f6c78b","Code","Sitting","Code_398","C62122","2023-12-15","http://www.cdisc.org"
"c8e67261-cb06-47e6-8e8f-3bddb5f6d194","Code","Standing","Code_399","C62166","2023-12-15","http://www.cdisc.org"
"043d5ace-b324-4442-8047-2daf603a8ecf","Code","Supine Position","Code_400","C62167","2023-12-15","http://www.cdisc.org"
"58559ffe-97ab-4ff7-911c-89de805ee9eb","Code","Body Position","Code_401","C62164","2023-12-15","http://www.cdisc.org"
"6536c5eb-d534-47de-9988-a3e2096b4782","Code","Brachial Artery","Code_402","C12681","2023-12-15","http://www.cdisc.org"
"b66ada3d-27d3-4700-b8ee-e767fec2cf52","Code","Common Carotid Artery","Code_403","C12687","2023-12-15","http://www.cdisc.org"
"b8df1841-a2da-47e1-9c09-4be4a4bcf8c1","Code","Dorsalis Pedis Artery","Code_404","C32478","2023-12-15","http://www.cdisc.org"
"f902813a-426b-4a73-8ccb-a16acfcf1b58","Code","Femoral Artery","Code_405","C12715","2023-12-15","http://www.cdisc.org"
"bc791830-848d-4c0b-b4ff-c31db498662a","Code","Radial Artery","Code_406","C12838","2023-12-15","http://www.cdisc.org"
"c0643ccf-4a3d-4bcb-aa31-85f530bc3926","Code","Anatomic Site","Code_407","C13717","2023-12-15","http://www.cdisc.org"
"fded31bb-8460-4e64-8f07-50d392f56338","Code","Left","Code_408","C25229","2023-12-15","http://www.cdisc.org"
"4c0e86aa-6f14-4730-9036-5b1a673448c0","Code","Right","Code_409","C25228","2023-12-15","http://www.cdisc.org"
"36c9d3d1-eab9-4c81-840c-df222ce03fe8","Code","Laterality","Code_410","C25185","2023-12-15","http://www.cdisc.org"
"34c732bb-734e-4e26-8edf-cd2783f67c58","Code","DIABP","Code_411","C25299","2023-12-15","http://www.cdisc.org"
"91210c76-2ae7-45ee-bb8e-ff8abe6a3c42","Code","HR","Code_412","C49677","2023-12-15","http://www.cdisc.org"
"e692ad9d-5ef1-45f5-b736-4293876af350","Code","Clinical Test Result","Code_413","C77140","2023-12-15","http://www.cdisc.org"
"65355c38-2d5f-426f-a4ac-0f122c6efa5f","Code","Count per Minute","Code_414","C73688","2023-12-15","http://www.cdisc.org"
"8e01dd14-844f-4dcb-bc58-b9def6b61c49","Code","Sitting","Code_415","C62122","2023-12-15","http://www.cdisc.org"
"b052d379-e949-4363-b215-3ff5048f22df","Code","Standing","Code_416","C62166","2023-12-15","http://www.cdisc.org"
"02a8ced1-84ad-44e8-82d0-547178e91a65","Code","Supine Position","Code_417","C62167","2023-12-15","http://www.cdisc.org"
"d74be020-9378-43ee-b2eb-87c91f5e4b80","Code","Body Position","Code_418","C62164","2023-12-15","http://www.cdisc.org"
"1bd179c8-f95b-43ac-8e33-7ae5d0475e47","Code","Brachial Artery","Code_419","C12681","2023-12-15","http://www.cdisc.org"
"ddc04d63-e480-43ad-99f4-0ca61665d51d","Code","Common Carotid Artery","Code_420","C12687","2023-12-15","http://www.cdisc.org"
"037e0ad2-e927-459b-bb85-693ce7496956","Code","Dorsalis Pedis Artery","Code_421","C32478","2023-12-15","http://www.cdisc.org"
"522750ce-770a-4022-91e9-12f61ff76c41","Code","Femoral Artery","Code_422","C12715","2023-12-15","http://www.cdisc.org"
"28b9ae3e-d4dd-4412-b58e-f5ea396bf0b9","Code","Radial Artery","Code_423","C12838","2023-12-15","http://www.cdisc.org"
"8bacfc7b-f5d6-4add-8eb4-7e57a141983e","Code","Anatomic Site","Code_424","C13717","2023-12-15","http://www.cdisc.org"
"c14f4ac5-2972-4fdd-8d90-76f4fc95028c","Code","Left","Code_425","C25229","2023-12-15","http://www.cdisc.org"
"a72cbccd-9a46-4181-9ce4-fdc58e59646a","Code","Right","Code_426","C25228","2023-12-15","http://www.cdisc.org"
"cb6a6701-a056-46d9-bea3-a9f8ea67a1de","Code","Laterality","Code_427","C25185","2023-12-15","http://www.cdisc.org"
"e31b7dcb-a7a8-47ce-a70e-6ffca505d92b","Code","HR","Code_428","C49677","2023-12-15","http://www.cdisc.org"
"5b852dc3-84f2-47f0-808d-27325d5b3f4d","Code","Placebo Comparator Arm","Code_123","C174268","2023-12-15","http://www.cdisc.org"
"563e3d95-e059-40de-a7f4-38b95f7b1ac0","Code","Data Generated Within Study","Code_124","C188866","2023-12-15","http://www.cdisc.org"
"75fef0e4-2919-4f1f-a336-e45ca91bb6c1","Code","Active Comparator Arm","Code_125","C174267","2023-12-15","http://www.cdisc.org"
"dd4fcca0-5aa7-42fd-8b49-1708505ef778","Code","Data Generated Within Study","Code_126","C188866","2023-12-15","http://www.cdisc.org"
"f7c9c67f-601f-4077-aa7a-eb748ed51608","Code","Active Comparator Arm","Code_127","C174267","2023-12-15","http://www.cdisc.org"
"a11ec291-849e-43ad-b1fa-056dd7d4cd55","Code","Data Generated Within Study","Code_128","C188866","2023-12-15","http://www.cdisc.org"
"18e83326-eaea-4bc5-a6ea-147308931784","Code","Double Blind Study","Code_136","C15228","2023-12-15","http://www.cdisc.org"
"dd4e49f6-b099-4640-9308-ccf4325a0ea0","Code","Screening Epoch","Code_129","C202487","2023-12-15","http://www.cdisc.org"
"689b2d5f-597d-4a61-9ccf-2ec9250fad63","Code","Treatment Epoch","Code_130","C101526","2023-12-15","http://www.cdisc.org"
"6ec3ca67-16f0-4e0e-89b2-4900ebb4be79","Code","Treatment Epoch","Code_131","C101526","2023-12-15","http://www.cdisc.org"
"c38940af-9c1b-4a71-aa9e-38468faf79d9","Code","Treatment Epoch","Code_132","C101526","2023-12-15","http://www.cdisc.org"
"d6f817bb-7c96-492e-86e4-e7943815b46d","Code","Follow-Up Epoch","Code_133","C202578","2023-12-15","http://www.cdisc.org"
"bc25b453-2173-4624-8fb1-2151c7f3389d","Code","Alzheimer's disease; unspecified","Code_550","G30.9","1","ICD-10-CM"
"a0b71246-facd-4735-9f3c-6fe5c2dd7cfb","Code","Alzheimer's disease","Code_551","26929004","January 31, 2018","SNOMED"
"b6f41109-45aa-42a3-85b9-8237fc02a0d0","Code","Sponsor","Code_142","C70793","2023-12-15","http://www.cdisc.org"
"d200dc42-77d6-421f-851f-e48f0bfc0771","Code","Inclusion Criteria","Code_565","C25532","2023-12-15","http://www.cdisc.org"
"1b1ec988-a63e-432a-872b-4904b93972ab","Code","Inclusion Criteria","Code_566","C25532","2023-12-15","http://www.cdisc.org"
"6efbca61-9d7f-4708-ac9d-5ea9ea740642","Code","Inclusion Criteria","Code_567","C25532","2023-12-15","http://www.cdisc.org"
"c3a78e26-29ea-45c6-88fe-1ad07a4c3f3b","Code","Inclusion Criteria","Code_568","C25532","2023-12-15","http://www.cdisc.org"
"70e00335-53c5-4808-b9c6-dc258a020f16","Code","Inclusion Criteria","Code_569","C25532","2023-12-15","http://www.cdisc.org"
"1900ee0b-86be-471b-a73c-371d19a72bf9","Code","Inclusion Criteria","Code_570","C25532","2023-12-15","http://www.cdisc.org"
"1d630cf9-20f6-4505-9238-93f3408a3a7c","Code","Inclusion Criteria","Code_571","C25532","2023-12-15","http://www.cdisc.org"
"78ff19ca-ea3b-4d96-b3b6-2bde1a9c9a0e","Code","Inclusion Criteria","Code_572","C25532","2023-12-15","http://www.cdisc.org"
"5a1e793e-8d67-4c8b-a11c-2129279eaac4","Code","Exclusion Criteria","Code_573","C25370","2023-12-15","http://www.cdisc.org"
"07e8db47-ee7e-4c58-9bb9-b6b7e933cb97","Code","Exclusion Criteria","Code_574","C25370","2023-12-15","http://www.cdisc.org"
"1ba46e14-02b5-49be-a20f-8d6a2c242360","Code","Exclusion Criteria","Code_575","C25370","2023-12-15","http://www.cdisc.org"
"1a48c68e-0fe2-421b-960e-6a696dbfa90a","Code","Exclusion Criteria","Code_576","C25370","2023-12-15","http://www.cdisc.org"
"eb51297b-5795-47e1-9b7b-d9ed90a3744e","Code","Exclusion Criteria","Code_577","C25370","2023-12-15","http://www.cdisc.org"
"1f178815-ecc7-475b-8dad-056f00e43ac2","Code","Exclusion Criteria","Code_578","C25370","2023-12-15","http://www.cdisc.org"
"8b98f0f4-e8c0-4d82-b3c7-7b04ff8dab08","Code","Exclusion Criteria","Code_579","C25370","2023-12-15","http://www.cdisc.org"
"15905ee9-1a30-4703-8eee-4742e3d9394c","Code","Exclusion Criteria","Code_580","C25370","2023-12-15","http://www.cdisc.org"
"0503c522-b473-4995-a88b-ef91dbb30181","Code","Exclusion Criteria","Code_581","C25370","2023-12-15","http://www.cdisc.org"
"32c050a2-0ab8-40ca-9954-4aa72b40fa26","Code","Exclusion Criteria","Code_582","C25370","2023-12-15","http://www.cdisc.org"
"671145d4-74a3-4cb8-aa64-2920a880a446","Code","Exclusion Criteria","Code_583","C25370","2023-12-15","http://www.cdisc.org"
"5007496f-9d10-4a52-91d4-fbba09f53b76","Code","Exclusion Criteria","Code_584","C25370","2023-12-15","http://www.cdisc.org"
"63b09261-77c3-4782-af72-f188f8d4b5d9","Code","Exclusion Criteria","Code_585","C25370","2023-12-15","http://www.cdisc.org"
"e3d8011a-54c3-4ec2-a1fb-12b060e6b296","Code","Exclusion Criteria","Code_586","C25370","2023-12-15","http://www.cdisc.org"
"b1fd170a-db31-45f8-97d5-417c4e8ee9f0","Code","Exclusion Criteria","Code_587","C25370","2023-12-15","http://www.cdisc.org"
"6b4cc1e3-69eb-4d73-a9b0-dc12599c4b75","Code","Exclusion Criteria","Code_588","C25370","2023-12-15","http://www.cdisc.org"
"07a5ad0d-6d27-4ebb-a0a9-d96c0ca2036f","Code","Exclusion Criteria","Code_589","C25370","2023-12-15","http://www.cdisc.org"
"92ee3ae2-555d-435a-98ee-45dc8162d569","Code","Exclusion Criteria","Code_590","C25370","2023-12-15","http://www.cdisc.org"
"c6f4656b-8363-460e-8468-fafb5088c8a9","Code","Exclusion Criteria","Code_591","C25370","2023-12-15","http://www.cdisc.org"
"c4c9e64e-a7a3-4f48-80ad-7edcd5d8e76e","Code","Exclusion Criteria","Code_592","C25370","2023-12-15","http://www.cdisc.org"
"5a250078-1c2c-4ab5-9271-9ee4cd6687ce","Code","Exclusion Criteria","Code_593","C25370","2023-12-15","http://www.cdisc.org"
"84bee083-8c22-491f-9b6d-57f6e9ffe019","Code","Exclusion Criteria","Code_594","C25370","2023-12-15","http://www.cdisc.org"
"3952133f-109d-4395-a790-e64f9f59c47e","Code","Exclusion Criteria","Code_595","C25370","2023-12-15","http://www.cdisc.org"
"bc2d90ad-4430-46b5-9429-9441471fc2ab","Code","Year","Code_552","C29848","2023-12-15","http://www.cdisc.org"
"a0e9fad2-27c3-4a82-8283-651373e51260","Code","Before","Code_14","C201357","2023-12-15","http://www.cdisc.org"
"521290c5-16be-4b59-a599-78b14ab3f557","Code","Start to Start","Code_15","C201355","2023-12-15","http://www.cdisc.org"
"8b0c2674-cf3a-4866-8995-c4450b11af68","Code","Before","Code_16","C201357","2023-12-15","http://www.cdisc.org"
"3df98bda-610e-4f6e-941e-cb44feed9969","Code","Start to Start","Code_17","C201355","2023-12-15","http://www.cdisc.org"
"73b42013-bc57-4d2a-b8eb-c2a29e634c1e","Code","Fixed Reference","Code_19","C201358","2023-12-15","http://www.cdisc.org"
"3d151382-8e30-45c9-ad9e-5b6a6a33ee92","Code","Start to Start","Code_20","C201355","2023-12-15","http://www.cdisc.org"
"a1eba16f-1a78-4d6e-a2f6-a7c1a73d3402","Code","After","Code_21","C201356","2023-12-15","http://www.cdisc.org"
"242ee42f-c85f-43f8-8cfb-fcdcaa74973e","Code","Start to Start","Code_22","C201355","2023-12-15","http://www.cdisc.org"
"2aea965c-6fd8-4410-8c97-228921fc5dc9","Code","After","Code_24","C201356","2023-12-15","http://www.cdisc.org"
"bba16ea9-bfbe-4037-8b4b-4003bcb76567","Code","Start to Start","Code_25","C201355","2023-12-15","http://www.cdisc.org"
"72da91ac-73f0-4026-b066-ad75e71cb9f3","Code","After","Code_27","C201356","2023-12-15","http://www.cdisc.org"
"8ac80475-f8fa-472c-8761-7ab38c01ae19","Code","Start to Start","Code_28","C201355","2023-12-15","http://www.cdisc.org"
"4810702b-61f7-4c47-8b14-f9b651efa39f","Code","After","Code_30","C201356","2023-12-15","http://www.cdisc.org"
"47d68b24-8ebd-4a8b-9b42-d06566dfe511","Code","Start to Start","Code_31","C201355","2023-12-15","http://www.cdisc.org"
"2577f15b-0688-4a24-9dc2-596e0e3539c8","Code","After","Code_35","C201356","2023-12-15","http://www.cdisc.org"
"dd7591fe-8197-44a4-8700-37eff0fdcd50","Code","Start to Start","Code_36","C201355","2023-12-15","http://www.cdisc.org"
"e050f6a0-acb7-47de-90c1-d679792b473c","Code","After","Code_40","C201356","2023-12-15","http://www.cdisc.org"
"8bf1cff2-260f-40cb-9e76-7321ec03559a","Code","Start to Start","Code_41","C201355","2023-12-15","http://www.cdisc.org"
"3cd067cf-2996-4875-befa-44f75aa0c968","Code","After","Code_45","C201356","2023-12-15","http://www.cdisc.org"
"b42e426a-28b3-4449-ad21-d616aacc2e53","Code","Start to Start","Code_46","C201355","2023-12-15","http://www.cdisc.org"
"0940f451-019b-4b79-b847-f71448a8e2ac","Code","After","Code_50","C201356","2023-12-15","http://www.cdisc.org"
"54009279-db14-40f8-ba56-384b49e9c983","Code","Start to Start","Code_51","C201355","2023-12-15","http://www.cdisc.org"
"9474893a-0e27-4a5f-a269-b9054f235651","Code","After","Code_53","C201356","2023-12-15","http://www.cdisc.org"
"b5f3299f-e8d4-432c-a5e8-050fec5a931d","Code","Start to Start","Code_54","C201355","2023-12-15","http://www.cdisc.org"
"07d22956-ed0f-4ee4-b859-7bdf32b15bac","Code","After","Code_33","C201356","2023-12-15","http://www.cdisc.org"
"20aa7e2e-aa6a-40f4-a350-ad88e7995403","Code","Start to Start","Code_34","C201355","2023-12-15","http://www.cdisc.org"
"a8442920-b848-4079-9778-a8f46edbdc40","Code","After","Code_38","C201356","2023-12-15","http://www.cdisc.org"
"246059e0-f8c8-411b-a579-ade2826b757c","Code","Start to Start","Code_39","C201355","2023-12-15","http://www.cdisc.org"
"80691ae7-757a-41a0-a1f9-58bccb7a2c90","Code","After","Code_43","C201356","2023-12-15","http://www.cdisc.org"
"6ad7c641-fb60-47d6-9320-d635c9eaf12e","Code","Start to Start","Code_44","C201355","2023-12-15","http://www.cdisc.org"
"80fa8860-4da5-4e5f-be5c-40213bcbe289","Code","After","Code_48","C201356","2023-12-15","http://www.cdisc.org"
"df041e3b-7cff-411a-8782-bcdbe176b553","Code","Start to Start","Code_49","C201355","2023-12-15","http://www.cdisc.org"
"786ec23a-e28a-41ee-92ea-6a79ccc214d4","Code","Fixed Reference","Code_56","C201358","2023-12-15","http://www.cdisc.org"
"2df9bfa5-4b18-4d57-9c82-e74a3b7c74de","Code","Start to Start","Code_57","C201355","2023-12-15","http://www.cdisc.org"
"ba19a322-82d2-4d4a-88b3-a0c10479a307","Code","Fixed Reference","Code_58","C201358","2023-12-15","http://www.cdisc.org"
"6ff6ebca-c147-411d-9ffb-b725f7452afc","Code","Start to Start","Code_59","C201355","2023-12-15","http://www.cdisc.org"
"a4155cfb-e9fc-4160-8172-cfb3cfd48e50","Code","Fixed Reference","Code_60","C201358","2023-12-15","http://www.cdisc.org"
"b247d329-534e-43e7-9226-d11d2e507b9f","Code","Start to Start","Code_61","C201355","2023-12-15","http://www.cdisc.org"
"4630ff12-b0b4-4f6b-9e5a-784bacd9b684","Code","After","Code_62","C201356","2023-12-15","http://www.cdisc.org"
"d32aa650-fcd3-4709-981f-70172ef0e2a3","Code","Start to Start","Code_63","C201355","2023-12-15","http://www.cdisc.org"
"df0de0e9-58cf-45a2-97a2-4c619bb29234","Code","After","Code_64","C201356","2023-12-15","http://www.cdisc.org"
"6c0a0ece-8552-4362-9d4d-abd35bdd3b49","Code","End to Start","Code_65","C201353","2023-12-15","http://www.cdisc.org"
"3c3f25dc-60bf-41fa-a018-71576e8e5110","Code","After","Code_66","C201356","2023-12-15","http://www.cdisc.org"
"e1cc312e-1c3a-4348-bcff-8a8d729cef72","Code","Start to Start","Code_67","C201355","2023-12-15","http://www.cdisc.org"
"d38db044-53e5-409e-87b2-f5bf79b6d92d","Code","After","Code_68","C201356","2023-12-15","http://www.cdisc.org"
"247f4ebb-87e1-46f2-a6e2-7a85f372ee55","Code","End to Start","Code_69","C201353","2023-12-15","http://www.cdisc.org"
"74224019-42a5-4efe-9f10-0e8dc209150d","Code","After","Code_70","C201356","2023-12-15","http://www.cdisc.org"
"6b52be58-318a-433b-b73d-11255d117ab0","Code","Start to Start","Code_71","C201355","2023-12-15","http://www.cdisc.org"
"81ee4e46-3f9c-4314-ad29-dad34f72417b","Code","Clinical Study Sponsor","Code_596","C70793","2023-12-15","http://www.cdisc.org"
"9ed0b90d-8d72-496b-9081-32bf8378cce1","Code","United Kingdom of Great Britain and Northern Ireland","Code_597","GBR","2020-08","ISO 3166 1 alpha3"
"08d2e419-2640-4f8b-abbf-d749f40da190","Code","Study Acronym","Code_3","C94108","2023-12-15","http://www.cdisc.org"
"56d399a5-1471-4ea7-b263-49390b66d7f2","Code","Brief Study Title","Code_5","C99905x1","2023-12-15","http://www.cdisc.org"
"f9169de6-d3e4-4bfc-ba69-b5eba23918c7","Code","Official Study Title","Code_6","C99905x2","2023-12-15","http://www.cdisc.org"
"1e88ce9e-0374-4618-8664-8aa148ca199c","Code","Public Study Title","Code_7","C99905x3","2023-12-15","http://www.cdisc.org"
"e0d116ec-3663-41e4-a205-d0e5536bad42","Code","Final","Code_8","C25508","2023-12-15","http://www.cdisc.org"
"8bcf1c47-50d2-4f3c-b451-ae15b869fadf","Code","Protocol Effective Date","Code_11","C99903x1","2023-12-15","http://www.cdisc.org"
"16eedd76-dd96-4010-809f-aeb3f7f18ba9","Code","Region","Code_13","C41129","2023-12-15","http://www.cdisc.org"
"55f1155f-4cd3-4bbf-8e61-3600526dc624","Code","Europe","Code_12","150","2020-08","ISO 3166 1 alpha3"
