"instanceType","decode","code","uuid:ID","codeSystemVersion","codeSystem","id"
"Code","HR","C49677","a56aff5b-f3dd-4cf1-a946-ab820852f0cc","2023-12-15","http://www.cdisc.org","Code_377"
"Code","SYSBP","C25298","888e30f5-da85-4525-9807-a4c13f8770fc","2023-12-15","http://www.cdisc.org","Code_378"
"Code","Clinical Test Result","C77140","6a6f1148-2d89-4d75-8178-22f003d1df27","2023-12-15","http://www.cdisc.org","Code_379"
"Code","Unit of Pressure","C49669","756dd19a-4549-458b-82fc-ae452232d245","2023-12-15","http://www.cdisc.org","Code_380"
"Code","Sitting","C62122","99c77009-998d-48fa-ae46-7240a752bdfd","2023-12-15","http://www.cdisc.org","Code_381"
"Code","Standing","C62166","672f08f6-28cf-475f-b4f7-36d5d9f7d261","2023-12-15","http://www.cdisc.org","Code_382"
"Code","Supine Position","C62167","11a84a90-0a03-45b3-8487-76b8ad12c662","2023-12-15","http://www.cdisc.org","Code_383"
"Code","Body Position","C62164","582cede9-745f-4c0f-8019-d42db8b05078","2023-12-15","http://www.cdisc.org","Code_384"
"Code","Brachial Artery","C12681","da6e3479-f028-43d7-9bbd-8c68536823c5","2023-12-15","http://www.cdisc.org","Code_385"
"Code","Common Carotid Artery","C12687","f60076fd-b516-4e69-beb2-1b2343301cb7","2023-12-15","http://www.cdisc.org","Code_386"
"Code","Dorsalis Pedis Artery","C32478","888843ef-6505-425d-8c4a-28a440ea598e","2023-12-15","http://www.cdisc.org","Code_387"
"Code","Femoral Artery","C12715","aa088389-eade-4e92-8ead-de4c82f19e03","2023-12-15","http://www.cdisc.org","Code_388"
"Code","Radial Artery","C12838","5e22781d-78e2-4667-a7a6-f5744608f475","2023-12-15","http://www.cdisc.org","Code_389"
"Code","Anatomic Site","C13717","d57a39a5-eddf-48e0-9690-ceed8260689c","2023-12-15","http://www.cdisc.org","Code_390"
"Code","Left","C25229","e07448af-4661-46d2-8db5-e15242fd5c2e","2023-12-15","http://www.cdisc.org","Code_391"
"Code","Right","C25228","7b6bfff6-f88f-4630-bf4b-586d36958767","2023-12-15","http://www.cdisc.org","Code_392"
"Code","Laterality","C25185","a9f59d8e-e1a1-4d29-922c-ab258b5f318a","2023-12-15","http://www.cdisc.org","Code_393"
"Code","SYSBP","C25298","3a5e59a1-0e12-47ab-851a-2387fdbd0cc5","2023-12-15","http://www.cdisc.org","Code_394"
"Code","DIABP","C25299","14a79f86-8cc2-4e87-b255-aca632319024","2023-12-15","http://www.cdisc.org","Code_395"
"Code","Clinical Test Result","C77140","1cfca72e-c492-4f69-9501-936161f1b63a","2023-12-15","http://www.cdisc.org","Code_396"
"Code","Unit of Pressure","C49669","ac0216fa-c7b9-464e-b33d-ddcd23163494","2023-12-15","http://www.cdisc.org","Code_397"
"Code","Sitting","C62122","9d427222-1365-4123-8801-42ab34139932","2023-12-15","http://www.cdisc.org","Code_398"
"Code","Standing","C62166","22e41d72-441d-4c60-ba7b-b3057c71e400","2023-12-15","http://www.cdisc.org","Code_399"
"Code","Supine Position","C62167","e96731ae-9a7a-40a9-afae-1a6f94493601","2023-12-15","http://www.cdisc.org","Code_400"
"Code","Body Position","C62164","3c52befa-1c7a-4517-aa7d-22bbef7923cc","2023-12-15","http://www.cdisc.org","Code_401"
"Code","Brachial Artery","C12681","9daff89d-b10d-481d-8ac0-645fff8532cd","2023-12-15","http://www.cdisc.org","Code_402"
"Code","Common Carotid Artery","C12687","afcbe881-d94a-43c6-abb4-a624e71d5cb5","2023-12-15","http://www.cdisc.org","Code_403"
"Code","Dorsalis Pedis Artery","C32478","19935118-1f55-4d06-9d83-0c5dbf400a01","2023-12-15","http://www.cdisc.org","Code_404"
"Code","Femoral Artery","C12715","12b857a6-4b97-4bfe-8a99-379af69ac802","2023-12-15","http://www.cdisc.org","Code_405"
"Code","Radial Artery","C12838","6dfba3ae-20cd-464f-b0b8-6b304608d4a0","2023-12-15","http://www.cdisc.org","Code_406"
"Code","Anatomic Site","C13717","a0c1a0b3-e61f-4626-a6f8-feaa3266b60e","2023-12-15","http://www.cdisc.org","Code_407"
"Code","Left","C25229","7ac5de4b-6843-4917-855d-7353fe9034db","2023-12-15","http://www.cdisc.org","Code_408"
"Code","Right","C25228","d707e6d1-f840-439c-be8f-165af0de2f5d","2023-12-15","http://www.cdisc.org","Code_409"
"Code","Laterality","C25185","5e98d855-d99a-4dc4-9629-d2837b40f55b","2023-12-15","http://www.cdisc.org","Code_410"
"Code","DIABP","C25299","483d0ac1-8062-4a35-90a7-da62c565ea41","2023-12-15","http://www.cdisc.org","Code_411"
"Code","HR","C49677","aba1cf79-6c31-4d30-aca4-82cc439c4ad7","2023-12-15","http://www.cdisc.org","Code_412"
"Code","Clinical Test Result","C77140","a8adf42b-25a1-4328-b1ed-8441f37a41f8","2023-12-15","http://www.cdisc.org","Code_413"
"Code","Count per Minute","C73688","89b1ba55-c8f1-4992-b86c-c0e3a0d03ce1","2023-12-15","http://www.cdisc.org","Code_414"
"Code","Sitting","C62122","9e822c9d-6cd5-4fd9-9e3b-ce24897f47ce","2023-12-15","http://www.cdisc.org","Code_415"
"Code","Standing","C62166","694e32e1-b662-4bed-9a02-0f9a85afe7f6","2023-12-15","http://www.cdisc.org","Code_416"
"Code","Supine Position","C62167","3d757e7f-22c2-495a-96df-4bbbf183ec13","2023-12-15","http://www.cdisc.org","Code_417"
"Code","Body Position","C62164","f9405930-72b3-4791-9200-e6773bdc09cf","2023-12-15","http://www.cdisc.org","Code_418"
"Code","Brachial Artery","C12681","800f2c4b-8e1f-4897-b6c2-558442bebba9","2023-12-15","http://www.cdisc.org","Code_419"
"Code","Common Carotid Artery","C12687","c68a8e13-5e6e-4734-b8a7-730094f23524","2023-12-15","http://www.cdisc.org","Code_420"
"Code","Dorsalis Pedis Artery","C32478","bf174e56-e7c2-428c-8c77-913e15c9dbf8","2023-12-15","http://www.cdisc.org","Code_421"
"Code","Femoral Artery","C12715","2bd0c697-cce1-4ded-b365-e024c204cc88","2023-12-15","http://www.cdisc.org","Code_422"
"Code","Radial Artery","C12838","1176b0ac-84ad-42c7-a39a-dfbba49d3c06","2023-12-15","http://www.cdisc.org","Code_423"
"Code","Anatomic Site","C13717","da52df35-27eb-4270-a2ce-2b840503ef86","2023-12-15","http://www.cdisc.org","Code_424"
"Code","Left","C25229","77f428df-aaa1-4456-bdb4-1c9a15e9042c","2023-12-15","http://www.cdisc.org","Code_425"
"Code","Right","C25228","7d7bc98d-0380-4fd4-8942-72811c900567","2023-12-15","http://www.cdisc.org","Code_426"
"Code","Laterality","C25185","38115e32-55d2-4600-ad17-7918bbe85120","2023-12-15","http://www.cdisc.org","Code_427"
"Code","HR","C49677","48df5b83-459e-4635-8af9-68c31d54bbf6","2023-12-15","http://www.cdisc.org","Code_428"
"Code","Placebo Comparator Arm","C174268","870e13a8-c8da-4359-9a37-279322e7a7ee","2023-12-15","http://www.cdisc.org","Code_123"
"Code","Data Generated Within Study","C188866","cd570a83-53ee-42b6-b967-5b26a100bd1e","2023-12-15","http://www.cdisc.org","Code_124"
"Code","Active Comparator Arm","C174267","33b4f5e5-3fe9-4455-a923-bf7e9c1394e7","2023-12-15","http://www.cdisc.org","Code_125"
"Code","Data Generated Within Study","C188866","67369cc4-2731-4162-85c2-22a778368b03","2023-12-15","http://www.cdisc.org","Code_126"
"Code","Active Comparator Arm","C174267","8cbb19af-c1c4-4bf1-ad84-bd63ecace884","2023-12-15","http://www.cdisc.org","Code_127"
"Code","Data Generated Within Study","C188866","f6b527fe-0a0f-49e4-be1d-940f7624936a","2023-12-15","http://www.cdisc.org","Code_128"
"Code","Double Blind Study","C15228","d124a8de-6410-42d7-94bc-8638ed520946","2023-12-15","http://www.cdisc.org","Code_136"
"Code","Screening Epoch","C202487","4ab4d0a7-533f-4c9d-8d4e-72257f56b523","2023-12-15","http://www.cdisc.org","Code_129"
"Code","Treatment Epoch","C101526","3be7a119-a403-44e3-a7ed-99366aa5dba3","2023-12-15","http://www.cdisc.org","Code_130"
"Code","Treatment Epoch","C101526","6741e5d9-b5f9-4818-867c-7311d6e96524","2023-12-15","http://www.cdisc.org","Code_131"
"Code","Treatment Epoch","C101526","6ab92b08-eea3-4790-869c-023dad2b78da","2023-12-15","http://www.cdisc.org","Code_132"
"Code","Follow-Up Epoch","C202578","21f02999-ba8a-4d3f-904c-17e9656c5b68","2023-12-15","http://www.cdisc.org","Code_133"
"Code","Alzheimer's disease; unspecified","G30.9","cbd1d400-bbf1-4528-90ca-2eeaf794e618","1","ICD-10-CM","Code_550"
"Code","Alzheimer's disease","26929004","40d36dce-cb82-44f1-b6a4-09a2559c6df0","January 31, 2018","SNOMED","Code_551"
"Code","Sponsor","C70793","030dc2c4-5fab-44d2-9ac3-4de26bfe9b2f","2023-12-15","http://www.cdisc.org","Code_142"
"Code","Trial Primary Objective","C85826","021d1f4f-106d-467d-958a-8c9620680b6c","2023-12-15","http://www.cdisc.org","Code_555"
"Code","Primary Endpoint","C94496","805f7130-1d86-44cc-8b54-12dd85a2882b","2023-12-15","http://www.cdisc.org","Code_554"
"Code","Primary Endpoint","C94496","b34de7fa-aff9-456b-b336-1ad4436684bb","2023-12-15","http://www.cdisc.org","Code_556"
"Code","Trial Primary Objective","C85826","16693016-a2fa-43b0-a433-589a6d543a6f","2023-12-15","http://www.cdisc.org","Code_558"
"Code","Primary Endpoint","C94496","41643103-8056-4a6e-9ba4-fc9f2af5f461","2023-12-15","http://www.cdisc.org","Code_557"
"Code","Primary Endpoint","C94496","7f0d2c7d-2090-4463-bda2-b5b59dcf0849","2023-12-15","http://www.cdisc.org","Code_559"
"Code","Primary Endpoint","C94496","3447545f-9032-4c22-bbe5-4858c75f431a","2023-12-15","http://www.cdisc.org","Code_560"
"Code","Trial Secondary Objective","C85827","f256001e-341f-4cbb-a66c-59f7f54fbd2a","2023-12-15","http://www.cdisc.org","Code_562"
"Code","Secondary Endpoint","C139173","2d0fd31d-2549-455b-9973-8fd6532d5eef","2023-12-15","http://www.cdisc.org","Code_561"
"Code","Secondary Endpoint","C139173","807189b0-797d-4ebd-9210-db497c4bd1c8","2023-12-15","http://www.cdisc.org","Code_563"
"Code","Secondary Endpoint","C139173","5856487c-9ee1-4cf2-bb64-8a1c359bb804","2023-12-15","http://www.cdisc.org","Code_564"
"Code","Trial Secondary Objective","C85827","8468b2e6-1c93-47f5-ab2e-f1453a400df6","2023-12-15","http://www.cdisc.org","Code_566"
"Code","Secondary Endpoint","C139173","6911def3-6a3e-495e-a7cd-c3859d249425","2023-12-15","http://www.cdisc.org","Code_565"
"Code","Trial Secondary Objective","C85827","7a72da27-8da2-4bc2-af4f-b919debcaf12","2023-12-15","http://www.cdisc.org","Code_568"
"Code","Secondary Endpoint","C139173","b84164d1-950c-42bb-ba05-0196aa48d86d","2023-12-15","http://www.cdisc.org","Code_567"
"Code","Trial Secondary Objective","C85827","74365076-9739-4ea7-adf7-c38b6e7ef0db","2023-12-15","http://www.cdisc.org","Code_570"
"Code","Secondary Endpoint","C139173","347c0d24-3cea-4346-8f95-807a8f337a2e","2023-12-15","http://www.cdisc.org","Code_569"
"Code","Inclusion Criteria","C25532","ac75c360-885f-499d-ae47-15a284da14c5","2023-12-15","http://www.cdisc.org","Code_571"
"Code","Inclusion Criteria","C25532","fab3500c-4e6f-4ca4-bd0f-69a2d76b7b98","2023-12-15","http://www.cdisc.org","Code_572"
"Code","Inclusion Criteria","C25532","203181b9-6246-46d7-b12b-220a8af0fa6e","2023-12-15","http://www.cdisc.org","Code_573"
"Code","Inclusion Criteria","C25532","e23648af-3129-420b-a431-b128dae752c5","2023-12-15","http://www.cdisc.org","Code_574"
"Code","Inclusion Criteria","C25532","a3f9f0ac-bd16-41a5-aead-f0d118b795f4","2023-12-15","http://www.cdisc.org","Code_575"
"Code","Inclusion Criteria","C25532","7afb786e-6d80-4a66-a82f-52331301ebe1","2023-12-15","http://www.cdisc.org","Code_576"
"Code","Inclusion Criteria","C25532","ab6cc185-86fc-4484-88e4-5226af32a935","2023-12-15","http://www.cdisc.org","Code_577"
"Code","Inclusion Criteria","C25532","ee943d03-e4c8-47d1-a86c-d3426d028508","2023-12-15","http://www.cdisc.org","Code_578"
"Code","Exclusion Criteria","C25370","dc1dfc47-4296-4e31-aaaf-1d563f579e7e","2023-12-15","http://www.cdisc.org","Code_579"
"Code","Exclusion Criteria","C25370","02c4d890-dd64-4b32-8d1c-a9cc6eb77ce0","2023-12-15","http://www.cdisc.org","Code_580"
"Code","Exclusion Criteria","C25370","c9f42cd6-5973-4022-9998-9856b7eb84ab","2023-12-15","http://www.cdisc.org","Code_581"
"Code","Exclusion Criteria","C25370","6a9a7bd0-444a-411f-8a14-6f69e11e2185","2023-12-15","http://www.cdisc.org","Code_582"
"Code","Exclusion Criteria","C25370","310c3495-1f26-4081-9eed-2d4862b744c7","2023-12-15","http://www.cdisc.org","Code_583"
"Code","Exclusion Criteria","C25370","43892ebf-2ed4-4b9a-9d24-81d0fcb1d9dc","2023-12-15","http://www.cdisc.org","Code_584"
"Code","Exclusion Criteria","C25370","50cd2f9e-16a6-43dd-b0a2-5b35eeb75b9b","2023-12-15","http://www.cdisc.org","Code_585"
"Code","Exclusion Criteria","C25370","70326edd-11ab-4c1d-a41a-272608d84676","2023-12-15","http://www.cdisc.org","Code_586"
"Code","Exclusion Criteria","C25370","87935665-f234-45e5-ac7d-4e078420160a","2023-12-15","http://www.cdisc.org","Code_587"
"Code","Exclusion Criteria","C25370","eb4e7541-d860-4e56-9a9f-46d1c98b94e2","2023-12-15","http://www.cdisc.org","Code_588"
"Code","Exclusion Criteria","C25370","2addbf6b-64c2-4b9d-b7e9-4cf3fdf698f1","2023-12-15","http://www.cdisc.org","Code_589"
"Code","Exclusion Criteria","C25370","7a1b80cc-d051-479c-967b-bde3d1a17741","2023-12-15","http://www.cdisc.org","Code_590"
"Code","Exclusion Criteria","C25370","21954fe9-7e1c-41f6-a104-fb469fbdf773","2023-12-15","http://www.cdisc.org","Code_591"
"Code","Exclusion Criteria","C25370","c682e616-c19c-4729-af8e-8408f6b02711","2023-12-15","http://www.cdisc.org","Code_592"
"Code","Exclusion Criteria","C25370","2ca7992c-e185-4849-ada1-da0fb640f884","2023-12-15","http://www.cdisc.org","Code_593"
"Code","Exclusion Criteria","C25370","96b166fb-b7e0-4609-980b-1f8dea6e6ddc","2023-12-15","http://www.cdisc.org","Code_594"
"Code","Exclusion Criteria","C25370","0a938377-d1d0-4955-a81c-6a4207f0056e","2023-12-15","http://www.cdisc.org","Code_595"
"Code","Exclusion Criteria","C25370","d73a4342-f78a-4dca-86f5-376634f4f656","2023-12-15","http://www.cdisc.org","Code_596"
"Code","Exclusion Criteria","C25370","488f85c4-2ad5-4d1f-8030-553e17a64e69","2023-12-15","http://www.cdisc.org","Code_597"
"Code","Exclusion Criteria","C25370","fd7b8549-68a4-40f4-a14c-9629af87e463","2023-12-15","http://www.cdisc.org","Code_598"
"Code","Exclusion Criteria","C25370","e3fe6858-9eff-4d0e-bd6e-d08094c397d0","2023-12-15","http://www.cdisc.org","Code_599"
"Code","Exclusion Criteria","C25370","6eaace4f-a9ca-481a-a1a5-8dbe129e0fbf","2023-12-15","http://www.cdisc.org","Code_600"
"Code","Exclusion Criteria","C25370","7334a374-c19e-4534-83f9-13d6f096c55c","2023-12-15","http://www.cdisc.org","Code_601"
"Code","Year","C29848","fdc8a7fa-bb4c-4dc6-8b73-4e7871e7d5d9","2023-12-15","http://www.cdisc.org","Code_552"
"Code","Before","C201357","0fefe51a-1b48-40b8-968b-578b8dbc94c9","2023-12-15","http://www.cdisc.org","Code_14"
"Code","Start to Start","C201355","333f4651-b7d9-4466-8e89-54ae73f67764","2023-12-15","http://www.cdisc.org","Code_15"
"Code","Before","C201357","100f27a7-ee9b-4856-9385-4a428d43caa6","2023-12-15","http://www.cdisc.org","Code_16"
"Code","Start to Start","C201355","c84f5ef3-3845-4002-8d00-b7272d87fc74","2023-12-15","http://www.cdisc.org","Code_17"
"Code","Fixed Reference","C201358","d160cb73-7096-486f-ae2e-f4323bbfa243","2023-12-15","http://www.cdisc.org","Code_19"
"Code","Start to Start","C201355","1aecf684-8e2a-4868-801d-c45bf36af7a2","2023-12-15","http://www.cdisc.org","Code_20"
"Code","After","C201356","6d772801-ac25-44c0-b1ca-54c3d9585523","2023-12-15","http://www.cdisc.org","Code_21"
"Code","Start to Start","C201355","71074d48-3ea0-4ded-b059-12f5d3ec3a27","2023-12-15","http://www.cdisc.org","Code_22"
"Code","After","C201356","129a3657-1913-487a-94e3-597e068a99ee","2023-12-15","http://www.cdisc.org","Code_24"
"Code","Start to Start","C201355","8ffdf2f5-21c0-4794-8381-3865eae46a13","2023-12-15","http://www.cdisc.org","Code_25"
"Code","After","C201356","87370e79-c987-4622-b444-0a175644738a","2023-12-15","http://www.cdisc.org","Code_27"
"Code","Start to Start","C201355","f7307a04-88a9-4bb2-85eb-6b57069ce896","2023-12-15","http://www.cdisc.org","Code_28"
"Code","After","C201356","274d4f74-6e79-44dc-ba37-9cc6a8d4f88d","2023-12-15","http://www.cdisc.org","Code_30"
"Code","Start to Start","C201355","82a47b9e-b6f7-4105-a6a5-ef90f0ed4c1a","2023-12-15","http://www.cdisc.org","Code_31"
"Code","After","C201356","040deb9b-eee2-43e5-aeca-25c19bab9d65","2023-12-15","http://www.cdisc.org","Code_35"
"Code","Start to Start","C201355","6da920e0-7b81-4f46-9c43-507c8e9c0d46","2023-12-15","http://www.cdisc.org","Code_36"
"Code","After","C201356","9f872e8e-68f8-4980-b002-a3734727986d","2023-12-15","http://www.cdisc.org","Code_40"
"Code","Start to Start","C201355","79e584ba-b59d-4ef5-9099-01cf51a8753d","2023-12-15","http://www.cdisc.org","Code_41"
"Code","After","C201356","fc11c096-facd-4684-853e-fc6dac7a400d","2023-12-15","http://www.cdisc.org","Code_45"
"Code","Start to Start","C201355","f560d64f-e56d-4f5d-8dc3-917058fce77a","2023-12-15","http://www.cdisc.org","Code_46"
"Code","After","C201356","fdd52f46-92b0-4099-8f90-4f3a8d1d6146","2023-12-15","http://www.cdisc.org","Code_50"
"Code","Start to Start","C201355","d708a54f-30aa-44f0-963c-23e8dff804af","2023-12-15","http://www.cdisc.org","Code_51"
"Code","After","C201356","b69bb832-7496-4a00-9f75-7dc1a4e51e2d","2023-12-15","http://www.cdisc.org","Code_53"
"Code","Start to Start","C201355","945aa05e-7186-4c85-86ba-6e3825d87efb","2023-12-15","http://www.cdisc.org","Code_54"
"Code","After","C201356","a2c18617-8317-4738-b6fb-4dbddbc23577","2023-12-15","http://www.cdisc.org","Code_33"
"Code","Start to Start","C201355","7f4a7c7e-c515-4309-9583-ecbbccec6e04","2023-12-15","http://www.cdisc.org","Code_34"
"Code","After","C201356","dc8b3345-9cbd-4e03-98c4-b6103c594f57","2023-12-15","http://www.cdisc.org","Code_38"
"Code","Start to Start","C201355","465f556c-449b-49f3-9378-d3223e9408fc","2023-12-15","http://www.cdisc.org","Code_39"
"Code","After","C201356","fadf3050-580f-4315-8f49-4c913644e6a5","2023-12-15","http://www.cdisc.org","Code_43"
"Code","Start to Start","C201355","2d9c1365-00eb-4a0f-b871-3195c54c3ceb","2023-12-15","http://www.cdisc.org","Code_44"
"Code","After","C201356","0a81707f-38ba-4230-9eaf-42b585e538a3","2023-12-15","http://www.cdisc.org","Code_48"
"Code","Start to Start","C201355","359c5b07-aace-4cff-8bce-aec79673671a","2023-12-15","http://www.cdisc.org","Code_49"
"Code","Fixed Reference","C201358","7f0c1a2e-2f1e-4533-9df6-7bf6ce7f4bd6","2023-12-15","http://www.cdisc.org","Code_56"
"Code","Start to Start","C201355","e193817b-1b43-49aa-938e-cedc6646d279","2023-12-15","http://www.cdisc.org","Code_57"
"Code","Fixed Reference","C201358","5ee4486e-1dbc-4260-ab93-5b599976abc8","2023-12-15","http://www.cdisc.org","Code_58"
"Code","Start to Start","C201355","e5bc7357-1214-4909-b7ff-19a6bab83abb","2023-12-15","http://www.cdisc.org","Code_59"
"Code","Fixed Reference","C201358","e9d4e2c2-7ded-41fa-9329-975ffd428b4d","2023-12-15","http://www.cdisc.org","Code_60"
"Code","Start to Start","C201355","62dd030b-897b-4b62-942a-b66373e8b5a9","2023-12-15","http://www.cdisc.org","Code_61"
"Code","After","C201356","6739e30e-82c5-4b7a-94c5-cd09be5f5316","2023-12-15","http://www.cdisc.org","Code_62"
"Code","Start to Start","C201355","22fb3acc-b016-490d-afdd-4ba7c538a9c6","2023-12-15","http://www.cdisc.org","Code_63"
"Code","After","C201356","0aa13463-f54e-4381-a170-93e22e5ad5ac","2023-12-15","http://www.cdisc.org","Code_64"
"Code","End to Start","C201353","0d886797-5339-4dc8-b939-94761175af64","2023-12-15","http://www.cdisc.org","Code_65"
"Code","After","C201356","5ea0d75f-e658-4fd3-aeed-0291838c1beb","2023-12-15","http://www.cdisc.org","Code_66"
"Code","Start to Start","C201355","31e9b35b-0620-45b1-94b0-7754dee4796d","2023-12-15","http://www.cdisc.org","Code_67"
"Code","After","C201356","b911c416-fcae-4a68-b48b-34a1f4d14186","2023-12-15","http://www.cdisc.org","Code_68"
"Code","End to Start","C201353","d22aa6ba-24e3-4586-bfa7-ca9a17cb3cdb","2023-12-15","http://www.cdisc.org","Code_69"
"Code","After","C201356","d88094c8-7af4-475b-9994-12bfa9c7d7a2","2023-12-15","http://www.cdisc.org","Code_70"
"Code","Start to Start","C201355","8c6c9024-d7f3-475c-adde-d379ee99c073","2023-12-15","http://www.cdisc.org","Code_71"
"Code","Clinical Study Sponsor","C70793","dcd3106b-2e07-488a-8dd9-7fd253e91574","2023-12-15","http://www.cdisc.org","Code_602"
"Code","United Kingdom of Great Britain and Northern Ireland","GBR","ad2c67f6-f613-4347-a035-f4789258ec85","2020-08","ISO 3166 1 alpha3","Code_603"
"Code","Study Acronym","C94108","86a272d6-2963-489d-a996-76f4b3e35e74","2023-12-15","http://www.cdisc.org","Code_3"
"Code","Brief Study Title","C99905x1","7dd09b86-d37c-412a-a27d-776d16ff33f2","2023-12-15","http://www.cdisc.org","Code_5"
"Code","Official Study Title","C99905x2","f08c6ccc-5359-4df3-a090-4e4dcc0944a3","2023-12-15","http://www.cdisc.org","Code_6"
"Code","Public Study Title","C99905x3","55677255-086c-4afe-b89a-66942250c011","2023-12-15","http://www.cdisc.org","Code_7"
"Code","Final","C25508","5bc68d81-1ed4-4c83-9fa7-5de2ad8806a2","2023-12-15","http://www.cdisc.org","Code_8"
"Code","Protocol Effective Date","C99903x1","9b2fdd21-6682-4416-97a0-c41a1354a6f3","2023-12-15","http://www.cdisc.org","Code_11"
"Code","Region","C41129","4cbe355c-d855-4d76-ac2a-116d0f5d084d","2023-12-15","http://www.cdisc.org","Code_13"
"Code","Europe","150","3c764fe5-215b-4375-925a-64ec4e1c3231","2020-08","ISO 3166 1 alpha3","Code_12"
