"decode","uuid:ID","codeSystem","instanceType","codeSystemVersion","code","id"
"Body Position","e0110b43-641d-4661-a77c-3405a329075d","http://www.cdisc.org","Code","2023-12-15","C62164","Code_384"
"Brachial Artery","0b28d5ea-b164-451d-918d-5a6ef5d94995","http://www.cdisc.org","Code","2023-12-15","C12681","Code_385"
"Common Carotid Artery","8a3a218e-fca2-4d08-9ea9-764c245cfb39","http://www.cdisc.org","Code","2023-12-15","C12687","Code_386"
"Dorsalis Pedis Artery","368d69cb-3e0c-466f-87ed-9f47988fde12","http://www.cdisc.org","Code","2023-12-15","C32478","Code_387"
"Femoral Artery","edd71a60-9e16-498c-9299-e445cff68393","http://www.cdisc.org","Code","2023-12-15","C12715","Code_388"
"Radial Artery","0fbcb1db-642a-4b2d-8685-2ab8bba238b0","http://www.cdisc.org","Code","2023-12-15","C12838","Code_389"
"Anatomic Site","a228007b-59ef-47d8-b1cb-6f6c1cac3ff7","http://www.cdisc.org","Code","2023-12-15","C13717","Code_390"
"Left","6a9c31c3-8650-416c-b1cf-b7b922c63a71","http://www.cdisc.org","Code","2023-12-15","C25229","Code_391"
"Right","0bdac370-3d5c-4b13-b22b-d920fa5f4a1f","http://www.cdisc.org","Code","2023-12-15","C25228","Code_392"
"Laterality","9239b215-98f7-456c-9e50-c16b0f68fda7","http://www.cdisc.org","Code","2023-12-15","C25185","Code_393"
"SYSBP","84eb9383-5308-4b6e-963e-e5fd2a759c61","http://www.cdisc.org","Code","2023-12-15","C25298","Code_394"
"DIABP","def9ea1d-3f25-4795-87f0-36c8263b4397","http://www.cdisc.org","Code","2023-12-15","C25299","Code_395"
"Clinical Test Result","9401a655-8be1-4e77-a084-4706ca3e738c","http://www.cdisc.org","Code","2023-12-15","C77140","Code_396"
"Unit of Pressure","c696b212-5a03-40da-b98d-ee81085eefd4","http://www.cdisc.org","Code","2023-12-15","C49669","Code_397"
"Sitting","ef0027a5-0d12-4830-96e8-29c38fe2aa37","http://www.cdisc.org","Code","2023-12-15","C62122","Code_398"
"Standing","91242fd2-e578-4b64-9316-b15cc78fcae1","http://www.cdisc.org","Code","2023-12-15","C62166","Code_399"
"Supine Position","3f2bc832-b1e2-49ac-8b3c-f17f1cb55c6a","http://www.cdisc.org","Code","2023-12-15","C62167","Code_400"
"Body Position","3c5eecff-f367-4c63-838e-977deae0b0cd","http://www.cdisc.org","Code","2023-12-15","C62164","Code_401"
"Brachial Artery","59eb63b1-b1e0-40dc-8579-ed87f45e395d","http://www.cdisc.org","Code","2023-12-15","C12681","Code_402"
"Common Carotid Artery","1588d0c6-7b33-4be3-8a14-38f63a833bac","http://www.cdisc.org","Code","2023-12-15","C12687","Code_403"
"Dorsalis Pedis Artery","34f49397-f7de-479c-ae56-89395215a0ff","http://www.cdisc.org","Code","2023-12-15","C32478","Code_404"
"Femoral Artery","b09c5b4e-2450-4b44-b19a-63c76f75bec7","http://www.cdisc.org","Code","2023-12-15","C12715","Code_405"
"Radial Artery","b75920f5-5658-4840-bbd8-1f8c3983ff79","http://www.cdisc.org","Code","2023-12-15","C12838","Code_406"
"Anatomic Site","8118ea36-0899-487b-ad5e-eb5cf9cce30e","http://www.cdisc.org","Code","2023-12-15","C13717","Code_407"
"Left","e02848e5-2f46-44c8-bfb9-a525b468a17c","http://www.cdisc.org","Code","2023-12-15","C25229","Code_408"
"Right","6ecfc985-65c9-4fce-ba88-10bf21dafcfc","http://www.cdisc.org","Code","2023-12-15","C25228","Code_409"
"Laterality","c98f2a6f-a6af-4824-91b6-5aa3e04f15fc","http://www.cdisc.org","Code","2023-12-15","C25185","Code_410"
"DIABP","8f6e9ca1-61de-4f2a-963b-c5ae4a3ffbb4","http://www.cdisc.org","Code","2023-12-15","C25299","Code_411"
"HR","84c4aebf-5b64-4e4f-a5c8-0f65625337f9","http://www.cdisc.org","Code","2023-12-15","C49677","Code_412"
"Clinical Test Result","ab597d86-3476-4336-b38a-87b5590553d3","http://www.cdisc.org","Code","2023-12-15","C77140","Code_413"
"Count per Minute","48a7e563-d1da-464b-8918-77882618af5a","http://www.cdisc.org","Code","2023-12-15","C73688","Code_414"
"Sitting","76e0f3c5-a6ed-4b6d-a7db-c2974ada003e","http://www.cdisc.org","Code","2023-12-15","C62122","Code_415"
"Standing","e7aa3bfb-36dc-4a03-b522-1a7a2657d641","http://www.cdisc.org","Code","2023-12-15","C62166","Code_416"
"Supine Position","131c8c95-819e-466a-84fc-eb2d64ca384b","http://www.cdisc.org","Code","2023-12-15","C62167","Code_417"
"Body Position","687e2f20-f794-4958-8ca3-bf6d369cd22e","http://www.cdisc.org","Code","2023-12-15","C62164","Code_418"
"Brachial Artery","5db99225-6222-44c4-a982-9fa667a33826","http://www.cdisc.org","Code","2023-12-15","C12681","Code_419"
"Common Carotid Artery","fbaa39e4-561e-4e0c-8792-463ff16cf18f","http://www.cdisc.org","Code","2023-12-15","C12687","Code_420"
"Dorsalis Pedis Artery","a8d586d2-e7a4-4d9e-9438-55ad18924981","http://www.cdisc.org","Code","2023-12-15","C32478","Code_421"
"Femoral Artery","a320b273-bba2-4642-af44-557e51257291","http://www.cdisc.org","Code","2023-12-15","C12715","Code_422"
"Radial Artery","a98ea43c-e197-4885-8a11-84201424b0bf","http://www.cdisc.org","Code","2023-12-15","C12838","Code_423"
"Anatomic Site","f8b1e1e5-4adb-4051-94c0-70b1840bfbee","http://www.cdisc.org","Code","2023-12-15","C13717","Code_424"
"Left","0fcecdcf-ce86-4f77-b7e5-477a9f95008c","http://www.cdisc.org","Code","2023-12-15","C25229","Code_425"
"Right","9a1647c4-a3a0-41e5-996c-7cc92cc295d2","http://www.cdisc.org","Code","2023-12-15","C25228","Code_426"
"Laterality","552cc443-60c9-4de9-a03f-575c2998e8c4","http://www.cdisc.org","Code","2023-12-15","C25185","Code_427"
"HR","15501328-45f5-452e-8c80-4e9167e99b69","http://www.cdisc.org","Code","2023-12-15","C49677","Code_428"
"Placebo Comparator Arm","c46b8ca7-50cc-4b76-9022-f94bb9931cff","http://www.cdisc.org","Code","2023-12-15","C174268","Code_123"
"Data Generated Within Study","f8459751-594b-4f85-90b1-2f543fbf09f9","http://www.cdisc.org","Code","2023-12-15","C188866","Code_124"
"Active Comparator Arm","c4f658d2-aa3c-4246-b727-510ed36b749d","http://www.cdisc.org","Code","2023-12-15","C174267","Code_125"
"Data Generated Within Study","7dfc9c10-e67c-449f-8500-7e2def9d850d","http://www.cdisc.org","Code","2023-12-15","C188866","Code_126"
"Active Comparator Arm","17b5df8a-410e-4dc2-a8c7-ec63019b9ca0","http://www.cdisc.org","Code","2023-12-15","C174267","Code_127"
"Data Generated Within Study","2bbc20f7-63b2-48c0-8196-3d680a3ec54e","http://www.cdisc.org","Code","2023-12-15","C188866","Code_128"
"Double Blind Study","cc08fe2d-71a2-4591-898b-de837b634b25","http://www.cdisc.org","Code","2023-12-15","C15228","Code_136"
"Screening Epoch","aa02a81c-ba23-4d13-ae20-23a9cbc5e0cc","http://www.cdisc.org","Code","2023-12-15","C202487","Code_129"
"Treatment Epoch","11390c54-fec0-4b70-9105-2c905199f79a","http://www.cdisc.org","Code","2023-12-15","C101526","Code_130"
"Treatment Epoch","44a0806c-9eee-460b-8752-356cd5e58483","http://www.cdisc.org","Code","2023-12-15","C101526","Code_131"
"Treatment Epoch","45d3ea4e-8f25-4ee0-9224-eb9a47550193","http://www.cdisc.org","Code","2023-12-15","C101526","Code_132"
"Follow-Up Epoch","b1a0b56e-6e73-4308-adba-26ab7d58bb19","http://www.cdisc.org","Code","2023-12-15","C202578","Code_133"
"Alzheimer's disease; unspecified","7dbe336e-323e-4f06-b1ae-0d94f814d27c","ICD-10-CM","Code","1","G30.9","Code_546"
"Alzheimer's disease","159f4c67-e6e0-4671-bb80-5b14bca9643d","SNOMED","Code","January 31, 2018","26929004","Code_547"
"Sponsor","a1d0e4d9-cf4d-4e53-8df5-1dd3acf095d5","http://www.cdisc.org","Code","2023-12-15","C70793","Code_142"
"Trial Primary Objective","e293a0ff-448f-4cde-99e1-5bd68137196a","http://www.cdisc.org","Code","2023-12-15","C85826","Code_551"
"Primary Endpoint","686d479b-78e4-4ab1-8c13-c8d0ac667b05","http://www.cdisc.org","Code","2023-12-15","C94496","Code_550"
"Primary Endpoint","d23bce9c-9654-427b-91da-ed67193d0ab6","http://www.cdisc.org","Code","2023-12-15","C94496","Code_552"
"Trial Primary Objective","e2bf8525-af3d-410e-9de5-f8e8084ad981","http://www.cdisc.org","Code","2023-12-15","C85826","Code_554"
"Primary Endpoint","8e5f68ba-ab29-4963-a4af-7a0a9bfb114b","http://www.cdisc.org","Code","2023-12-15","C94496","Code_553"
"Primary Endpoint","ae63be35-688c-481b-87af-78763b611e4f","http://www.cdisc.org","Code","2023-12-15","C94496","Code_555"
"Primary Endpoint","92b71fc7-ef1c-4c52-bc5d-49f0b59b774c","http://www.cdisc.org","Code","2023-12-15","C94496","Code_556"
"Trial Secondary Objective","a2c11247-db62-4772-aa98-b25a1eafb9a0","http://www.cdisc.org","Code","2023-12-15","C85827","Code_558"
"Secondary Endpoint","49a8d9a9-105f-42c4-b3d4-36d4b3ff19aa","http://www.cdisc.org","Code","2023-12-15","C139173","Code_557"
"Secondary Endpoint","288c887d-57ef-43a7-a432-9370e3228408","http://www.cdisc.org","Code","2023-12-15","C139173","Code_559"
"Secondary Endpoint","7735a11b-d148-417a-a825-3f032fa4183c","http://www.cdisc.org","Code","2023-12-15","C139173","Code_560"
"Trial Secondary Objective","d06a39de-5a0a-4c34-8678-e58db116b35a","http://www.cdisc.org","Code","2023-12-15","C85827","Code_562"
"Secondary Endpoint","6202bd5f-0d8a-4822-b7cc-dc62a0223feb","http://www.cdisc.org","Code","2023-12-15","C139173","Code_561"
"Trial Secondary Objective","5201a3a5-ee1b-413d-addc-6c654fe89ff9","http://www.cdisc.org","Code","2023-12-15","C85827","Code_564"
"Secondary Endpoint","c11aed1b-7434-42e1-9c3a-fbce1ac2c911","http://www.cdisc.org","Code","2023-12-15","C139173","Code_563"
"Trial Secondary Objective","db4b9107-d98b-4179-9fd1-4e2b6f783fad","http://www.cdisc.org","Code","2023-12-15","C85827","Code_566"
"Secondary Endpoint","b6a303f4-7b58-4e29-9c0b-9e927ed93baa","http://www.cdisc.org","Code","2023-12-15","C139173","Code_565"
"Inclusion Criteria","f27a728f-486b-4e1f-84e5-d066db1564dd","http://www.cdisc.org","Code","2023-12-15","C25532","Code_567"
"Inclusion Criteria","f85a5d08-90c5-4653-940d-0bb7364912c1","http://www.cdisc.org","Code","2023-12-15","C25532","Code_568"
"Inclusion Criteria","921b92bf-5f8c-4f30-bced-46cda0d1a74d","http://www.cdisc.org","Code","2023-12-15","C25532","Code_569"
"Inclusion Criteria","ebee190f-6130-45ca-8945-a65f1cda1855","http://www.cdisc.org","Code","2023-12-15","C25532","Code_570"
"Inclusion Criteria","bd7555a7-1189-4a48-b887-a54259d47255","http://www.cdisc.org","Code","2023-12-15","C25532","Code_571"
"Inclusion Criteria","6acebdce-074e-44de-b135-4987930d3a5e","http://www.cdisc.org","Code","2023-12-15","C25532","Code_572"
"Inclusion Criteria","3516184f-2542-45ac-987e-e0727122f3d1","http://www.cdisc.org","Code","2023-12-15","C25532","Code_573"
"Inclusion Criteria","dd1f568e-33fd-4914-aa14-7920aa6a027e","http://www.cdisc.org","Code","2023-12-15","C25532","Code_574"
"Exclusion Criteria","fb3a51fc-337e-4854-8643-8d051bc694cc","http://www.cdisc.org","Code","2023-12-15","C25370","Code_575"
"Exclusion Criteria","1f25e828-1d8d-4998-b7c7-01d80c604c7d","http://www.cdisc.org","Code","2023-12-15","C25370","Code_576"
"Exclusion Criteria","33b939b9-4988-4032-971d-a20cff7306ac","http://www.cdisc.org","Code","2023-12-15","C25370","Code_577"
"Exclusion Criteria","6140068c-cc6d-4e5c-adf6-a23db451a1ce","http://www.cdisc.org","Code","2023-12-15","C25370","Code_578"
"Exclusion Criteria","9e8d4640-2644-4fd1-bb5a-3e0ce40724e7","http://www.cdisc.org","Code","2023-12-15","C25370","Code_579"
"Exclusion Criteria","b8a37afc-a949-4c00-a977-5f69016e46cb","http://www.cdisc.org","Code","2023-12-15","C25370","Code_580"
"Exclusion Criteria","39ff373e-32a5-4def-91df-dabe4afe40b6","http://www.cdisc.org","Code","2023-12-15","C25370","Code_581"
"Exclusion Criteria","81f421f4-871d-49da-bad4-a8a02e3924e5","http://www.cdisc.org","Code","2023-12-15","C25370","Code_582"
"Exclusion Criteria","4266bc92-0731-4f44-90ba-6be786df26a8","http://www.cdisc.org","Code","2023-12-15","C25370","Code_583"
"Exclusion Criteria","8fe86e69-f7f8-4f01-b5b0-c9acf9064a46","http://www.cdisc.org","Code","2023-12-15","C25370","Code_584"
"Exclusion Criteria","6e5cd57b-4da6-47e0-a6d6-78db56cfc0dc","http://www.cdisc.org","Code","2023-12-15","C25370","Code_585"
"Exclusion Criteria","dcb95fe9-a705-4803-bc80-78ce764b06fe","http://www.cdisc.org","Code","2023-12-15","C25370","Code_586"
"Exclusion Criteria","682f6fc4-c579-4f66-a7bd-a7bf2dd0ccfd","http://www.cdisc.org","Code","2023-12-15","C25370","Code_587"
"Exclusion Criteria","12879aab-b338-48fa-ae79-aaa8852223e8","http://www.cdisc.org","Code","2023-12-15","C25370","Code_588"
"Exclusion Criteria","3a16a025-71ec-4ce9-8292-d22611b6b1bb","http://www.cdisc.org","Code","2023-12-15","C25370","Code_589"
"Exclusion Criteria","c44f9728-c347-4b0a-ad7e-3190217b4350","http://www.cdisc.org","Code","2023-12-15","C25370","Code_590"
"Exclusion Criteria","ab8b8610-858d-4018-8aaf-76f9903e0eea","http://www.cdisc.org","Code","2023-12-15","C25370","Code_591"
"Exclusion Criteria","ec410c37-abe5-4652-9382-97d4da34063f","http://www.cdisc.org","Code","2023-12-15","C25370","Code_592"
"Exclusion Criteria","6472d654-1b93-4c33-9893-47c9de801e61","http://www.cdisc.org","Code","2023-12-15","C25370","Code_593"
"Exclusion Criteria","ce54d22d-e387-4ce2-bd4c-caf9cdd865ac","http://www.cdisc.org","Code","2023-12-15","C25370","Code_594"
"Exclusion Criteria","24686ca6-132e-422f-b845-d496a87615d0","http://www.cdisc.org","Code","2023-12-15","C25370","Code_595"
"Exclusion Criteria","23b3091b-1035-411b-805a-a0c094a38f4f","http://www.cdisc.org","Code","2023-12-15","C25370","Code_596"
"Exclusion Criteria","91032ba6-d116-437f-92ca-1004dccf6205","http://www.cdisc.org","Code","2023-12-15","C25370","Code_597"
"Year","d139cd3c-731f-498e-b8b6-71ee256d3e48","http://www.cdisc.org","Code","2023-12-15","C29848","Code_548"
"Before","5053e014-4960-4ca5-9750-e3c6630f46ed","http://www.cdisc.org","Code","2023-12-15","C201357","Code_14"
"Start to Start","ff16c845-0538-4080-8d96-7c2c3ed3d11d","http://www.cdisc.org","Code","2023-12-15","C201355","Code_15"
"Before","0a8ce5f5-f818-4900-83f5-07ef98488103","http://www.cdisc.org","Code","2023-12-15","C201357","Code_16"
"Start to Start","ee18ee2a-8632-4520-967f-16e45feceac5","http://www.cdisc.org","Code","2023-12-15","C201355","Code_17"
"Fixed Reference","32eb15ec-7e2c-4f61-a36d-84bdbade583f","http://www.cdisc.org","Code","2023-12-15","C201358","Code_19"
"Start to Start","b968ee8b-68a5-4683-938b-d4269127f1ba","http://www.cdisc.org","Code","2023-12-15","C201355","Code_20"
"After","1a32eccd-482a-4e8c-8a08-2ef3db0dbd9e","http://www.cdisc.org","Code","2023-12-15","C201356","Code_21"
"Start to Start","1b6d7c5e-e700-4264-9ab5-2de08120673f","http://www.cdisc.org","Code","2023-12-15","C201355","Code_22"
"After","f69c66b3-0230-4d27-bcc6-44f0d828b234","http://www.cdisc.org","Code","2023-12-15","C201356","Code_24"
"Start to Start","37a76376-f779-4678-818f-45d1190e2a8d","http://www.cdisc.org","Code","2023-12-15","C201355","Code_25"
"After","2505cb5c-b3cd-423f-8118-fd58ded8d9be","http://www.cdisc.org","Code","2023-12-15","C201356","Code_27"
"Start to Start","2e9cf0e7-7351-4b95-9d9d-95d960574d1d","http://www.cdisc.org","Code","2023-12-15","C201355","Code_28"
"After","535b2362-4782-496a-affc-729339c16f59","http://www.cdisc.org","Code","2023-12-15","C201356","Code_30"
"Start to Start","4276cb75-dcc9-44e6-872d-4b050da96719","http://www.cdisc.org","Code","2023-12-15","C201355","Code_31"
"After","ee366123-729f-40ec-870e-b43bafeb6302","http://www.cdisc.org","Code","2023-12-15","C201356","Code_35"
"Start to Start","10020119-3b65-4c82-832e-9b5953c90330","http://www.cdisc.org","Code","2023-12-15","C201355","Code_36"
"After","6161839d-f297-46ec-9a47-f84a8b8725f7","http://www.cdisc.org","Code","2023-12-15","C201356","Code_40"
"Start to Start","7ca56ad7-f1dd-4d06-a1ee-adaaeb64b815","http://www.cdisc.org","Code","2023-12-15","C201355","Code_41"
"After","43afc965-c2ce-4f4e-a73b-a63867d0beec","http://www.cdisc.org","Code","2023-12-15","C201356","Code_45"
"Start to Start","7af8b699-7a60-4717-88ce-7c18be629d7e","http://www.cdisc.org","Code","2023-12-15","C201355","Code_46"
"After","f4b2ffe6-5a0b-47a6-b2bc-9cd49e4bd418","http://www.cdisc.org","Code","2023-12-15","C201356","Code_50"
"Start to Start","226e968c-0340-4525-af3f-6a8fac7bea7a","http://www.cdisc.org","Code","2023-12-15","C201355","Code_51"
"After","ed0c0394-3668-42fd-919b-ea9dc099748f","http://www.cdisc.org","Code","2023-12-15","C201356","Code_53"
"Start to Start","4291c1f8-6a7d-4450-b85c-2c99c872776d","http://www.cdisc.org","Code","2023-12-15","C201355","Code_54"
"After","d1ef3bc4-b053-45e6-a354-b6abbee4e1a1","http://www.cdisc.org","Code","2023-12-15","C201356","Code_33"
"Start to Start","5e99308f-c857-4f5f-8ed4-520f6bfc27ec","http://www.cdisc.org","Code","2023-12-15","C201355","Code_34"
"After","b7f956a5-93ee-4e00-9b51-00663a15382a","http://www.cdisc.org","Code","2023-12-15","C201356","Code_38"
"Start to Start","af0a04f7-e177-4896-94a0-591194ed5168","http://www.cdisc.org","Code","2023-12-15","C201355","Code_39"
"After","8760c876-6201-471c-b575-488f20f6ff9f","http://www.cdisc.org","Code","2023-12-15","C201356","Code_43"
"Start to Start","4dadea71-a6fd-4a9b-9f9a-18fd8b848055","http://www.cdisc.org","Code","2023-12-15","C201355","Code_44"
"After","212ae3b4-50e6-412b-b43a-4f19dce54c23","http://www.cdisc.org","Code","2023-12-15","C201356","Code_48"
"Start to Start","721f75cf-eb7c-4dd1-9d22-1fa286c98414","http://www.cdisc.org","Code","2023-12-15","C201355","Code_49"
"Fixed Reference","9ebcf804-feaa-4ae0-9969-e702c605b092","http://www.cdisc.org","Code","2023-12-15","C201358","Code_56"
"Start to Start","ea77f353-47b9-406a-b89c-b283b39b167b","http://www.cdisc.org","Code","2023-12-15","C201355","Code_57"
"Fixed Reference","d51fe48e-27e6-40a8-90ba-762884cf18d3","http://www.cdisc.org","Code","2023-12-15","C201358","Code_58"
"Start to Start","b4833fca-d808-4317-b0ec-b07fea0d1b6e","http://www.cdisc.org","Code","2023-12-15","C201355","Code_59"
"Fixed Reference","412a3e95-03b3-4559-adc4-fc480169bd7d","http://www.cdisc.org","Code","2023-12-15","C201358","Code_60"
"Start to Start","3f96abf3-09d8-41b7-a291-b53234d01f14","http://www.cdisc.org","Code","2023-12-15","C201355","Code_61"
"After","497e0a59-d5fd-4689-9d4c-9306860039f4","http://www.cdisc.org","Code","2023-12-15","C201356","Code_62"
"Start to Start","8b1c110d-9190-4865-a647-737fd0716e44","http://www.cdisc.org","Code","2023-12-15","C201355","Code_63"
"After","ba6c14e4-da12-418a-b012-23e890719ca1","http://www.cdisc.org","Code","2023-12-15","C201356","Code_64"
"End to Start","ffae46e5-32a4-4383-8635-ebdf9dfe900a","http://www.cdisc.org","Code","2023-12-15","C201353","Code_65"
"After","1b3cfb0a-ed45-4e2e-964e-96efa694ee80","http://www.cdisc.org","Code","2023-12-15","C201356","Code_66"
"Start to Start","228d2921-3521-4990-bb44-c6523fd1c1c2","http://www.cdisc.org","Code","2023-12-15","C201355","Code_67"
"After","639d8f1c-ea57-45be-b983-026686f49a16","http://www.cdisc.org","Code","2023-12-15","C201356","Code_68"
"End to Start","5b0d2ea1-f0f1-49da-af41-e62215f556fc","http://www.cdisc.org","Code","2023-12-15","C201353","Code_69"
"After","f0d79563-d33f-44c7-b069-d09225636db4","http://www.cdisc.org","Code","2023-12-15","C201356","Code_70"
"Start to Start","a0140365-c2b6-4dcc-b6ff-fae17c0cd3ed","http://www.cdisc.org","Code","2023-12-15","C201355","Code_71"
"Clinical Study Sponsor","00a2fc00-151b-4a71-a758-96b6f0d51a67","http://www.cdisc.org","Code","2023-12-15","C70793","Code_598"
"United Kingdom of Great Britain and Northern Ireland","e71030b5-3221-4aa4-9ebc-1847fdd9a5f6","ISO 3166 1 alpha3","Code","2020-08","GBR","Code_599"
"Study Acronym","bcd8f116-44a7-403b-ab61-4c5e1b2c07e9","http://www.cdisc.org","Code","2023-12-15","C94108","Code_3"
"Brief Study Title","e1a5b160-bc48-4815-b092-e5a854c532b4","http://www.cdisc.org","Code","2023-12-15","C99905x1","Code_5"
"Official Study Title","73f6466a-b0fe-49d0-9df5-e36362e7080b","http://www.cdisc.org","Code","2023-12-15","C99905x2","Code_6"
"Public Study Title","c9cc1ace-e70e-44cd-9ea4-d124b6fad916","http://www.cdisc.org","Code","2023-12-15","C99905x3","Code_7"
"Final","b6941210-a2aa-4607-a504-8eae0d6ed11d","http://www.cdisc.org","Code","2023-12-15","C25508","Code_8"
"Protocol Effective Date","9784df3c-ddf1-4c1b-b1fe-2a1fe4c2c18b","http://www.cdisc.org","Code","2023-12-15","C99903x1","Code_11"
"Region","e6e020b4-3ef1-4677-b808-48ff83b1ae3d","http://www.cdisc.org","Code","2023-12-15","C41129","Code_13"
"Europe","5cef898e-96c0-4c6f-b741-d687c860b115","ISO 3166 1 alpha3","Code","2020-08","150","Code_12"
