"instanceType","uuid:ID","decode","codeSystemVersion","code","codeSystem","id"
"Code","4f844195-91a9-4fb5-ae31-8723b33b6ac5","SYSBP","2023-12-15","C25298","http://www.cdisc.org","Code_378"
"Code","f6886798-6121-4e0f-bcf1-19b61d6f2443","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_379"
"Code","e8aa3cd6-a18d-4074-8a81-d9068073d804","Unit of Pressure","2023-12-15","C49669","http://www.cdisc.org","Code_380"
"Code","2522887f-3d1b-4540-b63f-0f944cab6e5b","Sitting","2023-12-15","C62122","http://www.cdisc.org","Code_381"
"Code","be806578-f065-4d7d-b0b9-10e104e5e444","Standing","2023-12-15","C62166","http://www.cdisc.org","Code_382"
"Code","a64c4fef-2a7b-4b88-9a0a-29c43d341010","Supine Position","2023-12-15","C62167","http://www.cdisc.org","Code_383"
"Code","2f103d12-9e4a-4d4d-9bd4-168b79a56e2e","Body Position","2023-12-15","C62164","http://www.cdisc.org","Code_384"
"Code","e4bc819f-8110-4542-a6a0-66f82969056a","Brachial Artery","2023-12-15","C12681","http://www.cdisc.org","Code_385"
"Code","e74eebe9-8b80-406e-b92f-e994edc47912","Common Carotid Artery","2023-12-15","C12687","http://www.cdisc.org","Code_386"
"Code","459a47cf-7dd9-48d3-9c31-dcad0a69fca9","Dorsalis Pedis Artery","2023-12-15","C32478","http://www.cdisc.org","Code_387"
"Code","4a6448c3-f9b5-4aca-b6a2-b76dc37366bc","Femoral Artery","2023-12-15","C12715","http://www.cdisc.org","Code_388"
"Code","dfd09d05-2430-4e1c-a4d3-6b22e0e93545","Radial Artery","2023-12-15","C12838","http://www.cdisc.org","Code_389"
"Code","67b0e79c-58eb-48fd-949c-6003bef7dac5","Anatomic Site","2023-12-15","C13717","http://www.cdisc.org","Code_390"
"Code","6fc62da5-41a1-4aef-b7fd-14ffea874bb9","Left","2023-12-15","C25229","http://www.cdisc.org","Code_391"
"Code","801fce3a-c5c6-4f27-a240-716645e5fdc9","Right","2023-12-15","C25228","http://www.cdisc.org","Code_392"
"Code","dc21e51b-2bd6-4c4f-9a3d-7844b7995ea1","Laterality","2023-12-15","C25185","http://www.cdisc.org","Code_393"
"Code","589a79b3-7526-492e-9b10-55cb9a7bb7f7","SYSBP","2023-12-15","C25298","http://www.cdisc.org","Code_394"
"Code","ca72ad7f-34bd-43fc-a4b6-a9bda58acffd","DIABP","2023-12-15","C25299","http://www.cdisc.org","Code_395"
"Code","eb69c19d-66a1-482c-aaf8-32968a522d74","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_396"
"Code","9295c019-d441-4245-af82-654a879ea427","Unit of Pressure","2023-12-15","C49669","http://www.cdisc.org","Code_397"
"Code","3041f8a4-5577-4afb-a876-5aed27539202","Sitting","2023-12-15","C62122","http://www.cdisc.org","Code_398"
"Code","9d90ba6e-a349-4e93-916b-b45655c38054","Standing","2023-12-15","C62166","http://www.cdisc.org","Code_399"
"Code","7da3725e-56e2-4309-bd81-fbb728673482","Supine Position","2023-12-15","C62167","http://www.cdisc.org","Code_400"
"Code","a36be6ca-57c7-44f7-9b84-c51dd4a5d110","Body Position","2023-12-15","C62164","http://www.cdisc.org","Code_401"
"Code","716c6c7f-d208-4033-8e63-dca22825db80","Brachial Artery","2023-12-15","C12681","http://www.cdisc.org","Code_402"
"Code","0d7fedd3-e5fd-4fed-81fe-4fadcfe3f54f","Common Carotid Artery","2023-12-15","C12687","http://www.cdisc.org","Code_403"
"Code","15ede54b-b121-47c6-ab9f-4241bd717cd3","Dorsalis Pedis Artery","2023-12-15","C32478","http://www.cdisc.org","Code_404"
"Code","3721bbb5-6b1e-4742-a93e-1dc797d9e420","Femoral Artery","2023-12-15","C12715","http://www.cdisc.org","Code_405"
"Code","e5d8aab6-3c42-4182-a55d-425056367d07","Radial Artery","2023-12-15","C12838","http://www.cdisc.org","Code_406"
"Code","35e1d27c-8415-4c91-bc23-6e8c92c4754f","Anatomic Site","2023-12-15","C13717","http://www.cdisc.org","Code_407"
"Code","5786d0e6-14f5-42a9-9d63-61e0375ef620","Left","2023-12-15","C25229","http://www.cdisc.org","Code_408"
"Code","fe6b8f07-cd46-4395-b36d-a26ed56c33e7","Right","2023-12-15","C25228","http://www.cdisc.org","Code_409"
"Code","9e0c2493-969e-41a5-9538-bf055f5beb68","Laterality","2023-12-15","C25185","http://www.cdisc.org","Code_410"
"Code","597b92c0-e9f7-4d2e-94cc-40c59c68d1a2","DIABP","2023-12-15","C25299","http://www.cdisc.org","Code_411"
"Code","247bff28-ee1e-43a4-afd5-908600145b32","HR","2023-12-15","C49677","http://www.cdisc.org","Code_412"
"Code","606fc542-f70a-42c3-b29a-bcbea7dbf646","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_413"
"Code","5dbe2cc0-d587-4119-9785-2156d83993e9","Count per Minute","2023-12-15","C73688","http://www.cdisc.org","Code_414"
"Code","a1795bbc-0e9e-4b0f-b08d-d7e0cd130ba8","Sitting","2023-12-15","C62122","http://www.cdisc.org","Code_415"
"Code","efa72b5c-0a7a-4a06-9114-d42e09825cd0","Standing","2023-12-15","C62166","http://www.cdisc.org","Code_416"
"Code","343a6b1e-2176-430b-bfb9-8432d8a7f3d3","Supine Position","2023-12-15","C62167","http://www.cdisc.org","Code_417"
"Code","830c68a6-f130-4613-8699-9dc1ee1eb445","Body Position","2023-12-15","C62164","http://www.cdisc.org","Code_418"
"Code","29416161-99df-4e3c-837f-ce30788c4def","Brachial Artery","2023-12-15","C12681","http://www.cdisc.org","Code_419"
"Code","918ec6dc-1d06-41cd-8f08-2b413c6faf2f","Common Carotid Artery","2023-12-15","C12687","http://www.cdisc.org","Code_420"
"Code","1548f60b-2c0c-42db-8e73-7385ede793ba","Dorsalis Pedis Artery","2023-12-15","C32478","http://www.cdisc.org","Code_421"
"Code","f21c5271-a212-4536-90a9-971809d082dc","Femoral Artery","2023-12-15","C12715","http://www.cdisc.org","Code_422"
"Code","9d6ac6bf-889e-4c64-91d4-46a76473b580","Radial Artery","2023-12-15","C12838","http://www.cdisc.org","Code_423"
"Code","ae9ba086-6bc5-4b95-9d3d-b74a9a77061a","Anatomic Site","2023-12-15","C13717","http://www.cdisc.org","Code_424"
"Code","f516fb4b-bd38-4fb3-a5b6-73991033168a","Left","2023-12-15","C25229","http://www.cdisc.org","Code_425"
"Code","e31a9fb6-96d3-4db5-87bc-8b4eeff23523","Right","2023-12-15","C25228","http://www.cdisc.org","Code_426"
"Code","d797ab16-a606-4478-9870-270cb37b1644","Laterality","2023-12-15","C25185","http://www.cdisc.org","Code_427"
"Code","92f3c033-7765-43a4-a5b9-098b3434dc92","HR","2023-12-15","C49677","http://www.cdisc.org","Code_428"
"Code","11addb1a-28ce-43be-a9b2-142171ea766d","Placebo Comparator Arm","2023-12-15","C174268","http://www.cdisc.org","Code_123"
"Code","1b0d955c-fcd3-4cd9-8d21-3b372d33a78b","Data Generated Within Study","2023-12-15","C188866","http://www.cdisc.org","Code_124"
"Code","56eff841-477e-4919-9ce4-4640becc91a6","Active Comparator Arm","2023-12-15","C174267","http://www.cdisc.org","Code_125"
"Code","77a8a1eb-89a8-4186-895e-76c0c278ff1b","Data Generated Within Study","2023-12-15","C188866","http://www.cdisc.org","Code_126"
"Code","cf556741-f30f-49df-a6cd-68cdfe8cf302","Active Comparator Arm","2023-12-15","C174267","http://www.cdisc.org","Code_127"
"Code","3fbf9bad-8818-4bd9-a743-4022f3dd7e2e","Data Generated Within Study","2023-12-15","C188866","http://www.cdisc.org","Code_128"
"Code","14b8a832-c1ef-40a5-977e-5b759e18a889","Double Blind Study","2023-12-15","C15228","http://www.cdisc.org","Code_136"
"Code","d7e7563c-7a2f-48bc-b24b-dcbf94f97ff1","Screening Epoch","2023-12-15","C202487","http://www.cdisc.org","Code_129"
"Code","1bc6200b-7477-4495-87a1-7e7d7b4b64da","Treatment Epoch","2023-12-15","C101526","http://www.cdisc.org","Code_130"
"Code","faca5e7b-9892-43a7-91b9-1505d47fb901","Treatment Epoch","2023-12-15","C101526","http://www.cdisc.org","Code_131"
"Code","997e05f0-f7d5-4b91-9b0c-81d84299388a","Treatment Epoch","2023-12-15","C101526","http://www.cdisc.org","Code_132"
"Code","6abd7c94-a2a8-4dab-9939-e4bb29dff44b","Follow-Up Epoch","2023-12-15","C202578","http://www.cdisc.org","Code_133"
"Code","49456499-1a4b-4844-8b42-6b8572b517e4","Alzheimer's disease; unspecified","1","G30.9","ICD-10-CM","Code_550"
"Code","194e70a1-3c32-47ed-b42f-a6118ad74973","Alzheimer's disease","January 31, 2018","26929004","SNOMED","Code_551"
"Code","cb77dad6-70ff-4797-aae9-630ddbf267f1","Sponsor","2023-12-15","C70793","http://www.cdisc.org","Code_142"
"Code","98e7c318-c51e-4e6e-bb64-78908a95a3db","Inclusion Criteria","2023-12-15","C25532","http://www.cdisc.org","Code_565"
"Code","bddf8da3-790b-4793-9c76-f5c84e69e182","Inclusion Criteria","2023-12-15","C25532","http://www.cdisc.org","Code_566"
"Code","4dcd3598-b4b5-4f21-942c-76c7f219eb63","Inclusion Criteria","2023-12-15","C25532","http://www.cdisc.org","Code_567"
"Code","1d777734-bb69-4163-a072-372448396121","Inclusion Criteria","2023-12-15","C25532","http://www.cdisc.org","Code_568"
"Code","e15b4eca-e189-4007-85af-fd7502ceecf0","Inclusion Criteria","2023-12-15","C25532","http://www.cdisc.org","Code_569"
"Code","a025dcad-d8fb-4d2f-8be8-ab057ef58ec2","Inclusion Criteria","2023-12-15","C25532","http://www.cdisc.org","Code_570"
"Code","38432596-384a-4e55-9dee-60bc34a86da1","Inclusion Criteria","2023-12-15","C25532","http://www.cdisc.org","Code_571"
"Code","2a8d8809-f83b-445e-a6e3-15c218cc7fb2","Inclusion Criteria","2023-12-15","C25532","http://www.cdisc.org","Code_572"
"Code","220d1848-d6dd-4171-a716-807273059b12","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_573"
"Code","15883305-d171-4b5d-b8db-48e992e23b66","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_574"
"Code","fefb5784-75e0-4d9f-9311-bf9cdd2f607c","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_575"
"Code","a9ffcbad-d78c-429a-bc03-906055651437","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_576"
"Code","1a92a1ba-e834-4dc5-9c37-337a0184ff48","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_577"
"Code","db248a80-d562-416b-b0b1-ac1ee85d992e","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_578"
"Code","684f64fe-1ec4-4f00-a101-1f090ad3b4ba","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_579"
"Code","867ed222-8c8a-4bfe-a817-7e0ac2a17fb9","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_580"
"Code","31cffab2-006b-4d84-899a-ef07a7c5dc5d","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_581"
"Code","3631ac8b-cdbe-4671-9754-d3ab43d05636","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_582"
"Code","802635af-a19a-4e4c-b44e-d50ac8631730","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_583"
"Code","a82495ab-04db-4ac8-9f8c-0e677343ce8d","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_584"
"Code","cec12991-ce9e-49d6-b6be-ac813d27040e","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_585"
"Code","6df4b10e-9ee5-47d3-bec2-f4081a091bd7","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_586"
"Code","a34c0c4b-07f9-44f7-a881-98438adeae4b","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_587"
"Code","83c50edc-3387-4ace-a230-2dcfb96a9822","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_588"
"Code","8804debc-feeb-4c9b-90ba-acc48d173b74","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_589"
"Code","46f18d9f-0ede-45b6-a31a-cc5b27ea8f34","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_590"
"Code","6c9dd26b-3fbf-46e0-9fd5-c14759388192","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_591"
"Code","7b144e17-3d83-4e6c-9a4c-c652eff0de09","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_592"
"Code","2bfba0c8-bf05-44d1-b3c2-86fd7e5f0822","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_593"
"Code","cec24eff-547f-4809-a026-4e9c12174e71","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_594"
"Code","e606d0e4-4ad6-49fb-8e75-27970a67a451","Exclusion Criteria","2023-12-15","C25370","http://www.cdisc.org","Code_595"
"Code","e7206e98-f65c-453d-8c36-f621e6e0a461","Year","2023-12-15","C29848","http://www.cdisc.org","Code_552"
"Code","73ba5edc-d886-452d-a25d-0ecfbb91b658","Before","2023-12-15","C201357","http://www.cdisc.org","Code_14"
"Code","74bb1d02-3d8a-455a-b64e-86cdc055f4b8","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_15"
"Code","e10f5df8-c803-4f6b-9bd3-abd4bd006092","Before","2023-12-15","C201357","http://www.cdisc.org","Code_16"
"Code","5ada50fb-f663-4ab2-a38b-d5794507a56b","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_17"
"Code","e35de0cf-6546-4c07-9990-1a6d82beb0b9","Fixed Reference","2023-12-15","C201358","http://www.cdisc.org","Code_19"
"Code","682f7e46-e623-44a7-95e5-2cbfb0485b34","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_20"
"Code","a2d44854-b48d-4694-813e-12907840b641","After","2023-12-15","C201356","http://www.cdisc.org","Code_21"
"Code","55848e91-755f-4352-838d-1aa63027f01f","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_22"
"Code","61fd8a0a-6647-42d0-ba14-582e98d667e8","After","2023-12-15","C201356","http://www.cdisc.org","Code_24"
"Code","be577500-6ff3-4a30-8744-d0f75b34e050","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_25"
"Code","479f5e44-a135-48e4-bb1a-551571371f1f","After","2023-12-15","C201356","http://www.cdisc.org","Code_27"
"Code","ee529bfe-4b30-428f-9f31-1a700502e765","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_28"
"Code","7f87353a-1ebe-4a0f-a6d4-56268688663b","After","2023-12-15","C201356","http://www.cdisc.org","Code_30"
"Code","160232ba-7f97-4dbd-b23a-249257f2968a","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_31"
"Code","62dd512b-bde6-45fa-9773-162aef431f30","After","2023-12-15","C201356","http://www.cdisc.org","Code_35"
"Code","22ea0765-7831-4bb4-b0fa-f0dcb0b0a072","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_36"
"Code","f74fe448-cd5e-49b0-a9de-b1275f5a4358","After","2023-12-15","C201356","http://www.cdisc.org","Code_40"
"Code","a4c94438-d942-4d91-a76d-88fd2a3e17d8","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_41"
"Code","2fe36243-2688-4f1f-8b54-bb5e55c79537","After","2023-12-15","C201356","http://www.cdisc.org","Code_45"
"Code","dfc7b99c-f63e-43ed-a89f-71fb5135c98e","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_46"
"Code","b05ceef2-ad38-497b-9798-8a7930fa7ed2","After","2023-12-15","C201356","http://www.cdisc.org","Code_50"
"Code","82e406e9-ec1d-4abf-bda9-188907393698","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_51"
"Code","35847d25-84f9-4745-9426-f7e2f9f27ede","After","2023-12-15","C201356","http://www.cdisc.org","Code_53"
"Code","062afeee-a1b7-49cc-af30-6e75689a1783","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_54"
"Code","b84d3d7d-13a6-4fee-96d3-8e96ad495b1a","After","2023-12-15","C201356","http://www.cdisc.org","Code_33"
"Code","b4b3f4de-5d29-4570-9dbb-c73da6eb9755","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_34"
"Code","bce3c2af-07e4-4d11-a02e-4365262c78be","After","2023-12-15","C201356","http://www.cdisc.org","Code_38"
"Code","0d4a2e80-9b3f-4d79-a89c-74691d7c6a88","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_39"
"Code","5623a7d5-ca5f-4cf4-90f4-81119a7f9d77","After","2023-12-15","C201356","http://www.cdisc.org","Code_43"
"Code","4453b6a7-680d-4ba7-9311-50190e0b4d5c","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_44"
"Code","50c9da8a-4c6b-4c63-a2b3-0f7954b13a4d","After","2023-12-15","C201356","http://www.cdisc.org","Code_48"
"Code","2e719cd2-f874-4b7d-a736-9965b87b4475","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_49"
"Code","ea4f45a6-677c-42aa-960f-8c6cf03c575b","Fixed Reference","2023-12-15","C201358","http://www.cdisc.org","Code_56"
"Code","29bbba3c-3bcf-48fb-9ff5-81ba239bd784","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_57"
"Code","143112c8-e648-43d6-884c-c8b905edfdd2","Fixed Reference","2023-12-15","C201358","http://www.cdisc.org","Code_58"
"Code","7db6ba5e-2069-4c3f-9e37-3540879397ee","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_59"
"Code","758f2b74-25d4-4380-bf04-9d77fecedeed","Fixed Reference","2023-12-15","C201358","http://www.cdisc.org","Code_60"
"Code","4fa594f7-5ba3-4af9-873a-0ec1d481572f","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_61"
"Code","d867e70d-30b8-4ad3-af1f-08ffe528137b","After","2023-12-15","C201356","http://www.cdisc.org","Code_62"
"Code","79b05cd2-cc7e-4a40-a4b7-e155ed6e8541","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_63"
"Code","101ab0fa-bcd2-4e75-b4d7-34f28a913ef7","After","2023-12-15","C201356","http://www.cdisc.org","Code_64"
"Code","e08725fa-022b-48b1-9e0a-f33a84864c47","End to Start","2023-12-15","C201353","http://www.cdisc.org","Code_65"
"Code","8df9ebb4-b9ed-4e67-899c-f89ab8967013","After","2023-12-15","C201356","http://www.cdisc.org","Code_66"
"Code","24e0ecf3-6e2c-4d90-ae95-27047307523b","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_67"
"Code","f81ee9bc-c926-4350-88aa-691a8b10dc3e","After","2023-12-15","C201356","http://www.cdisc.org","Code_68"
"Code","d3536543-f26e-4d55-a060-59a0d539b36b","End to Start","2023-12-15","C201353","http://www.cdisc.org","Code_69"
"Code","33508293-4d5f-4066-9ed3-a9d5087f7a21","After","2023-12-15","C201356","http://www.cdisc.org","Code_70"
"Code","be6a3efa-5a47-4d7c-88ad-5aa45ca04a44","Start to Start","2023-12-15","C201355","http://www.cdisc.org","Code_71"
"Code","a39cee3d-a3ec-41dc-8fcb-5bcac65e8397","Clinical Study Sponsor","2023-12-15","C70793","http://www.cdisc.org","Code_596"
"Code","236f6f98-4fb0-471b-ba2d-e5c76f8dd8ae","United Kingdom of Great Britain and Northern Ireland","2020-08","GBR","ISO 3166 1 alpha3","Code_597"
"Code","dc0c5f82-37ee-4997-93f3-ef345cfa1eaf","Study Acronym","2023-12-15","C94108","http://www.cdisc.org","Code_3"
"Code","036dcc2e-6d2f-4f98-a096-444ea2302d2a","Brief Study Title","2023-12-15","C99905x1","http://www.cdisc.org","Code_5"
"Code","3f41ba4f-fbd3-4dd1-bf6f-5ec6753c79f9","Official Study Title","2023-12-15","C99905x2","http://www.cdisc.org","Code_6"
"Code","9d92015a-b0dc-4291-8451-af9e51ddbb03","Public Study Title","2023-12-15","C99905x3","http://www.cdisc.org","Code_7"
"Code","14da9d18-1361-460f-b4ca-23023cc9bbcf","Final","2023-12-15","C25508","http://www.cdisc.org","Code_8"
"Code","d6712c8e-7522-496f-9717-d420b2b7c3ce","Protocol Effective Date","2023-12-15","C99903x1","http://www.cdisc.org","Code_11"
"Code","6a2fa0bf-fc24-4c80-8156-966cabe95394","Region","2023-12-15","C41129","http://www.cdisc.org","Code_13"
"Code","8fed0921-550c-4f8e-83bb-f0b7350ca80e","Europe","2020-08","150","ISO 3166 1 alpha3","Code_12"
