"instanceType","id","codeSystemVersion","code","decode","codeSystem","uuid:ID"
"Code","Code_380","2023-12-15","C49669","Unit of Pressure","http://www.cdisc.org","a683dfb2-1bdf-4040-bf65-38e264ce5ba9"
"Code","Code_381","2023-12-15","C62122","Sitting","http://www.cdisc.org","2b0421e4-8451-4f2d-81ef-40207eaac282"
"Code","Code_382","2023-12-15","C62166","Standing","http://www.cdisc.org","4cc20fac-d815-494c-bef8-be61c409d79a"
"Code","Code_383","2023-12-15","C62167","Supine Position","http://www.cdisc.org","a3dd703e-ee03-4c3e-9038-bfb484cf3171"
"Code","Code_384","2023-12-15","C62164","Body Position","http://www.cdisc.org","fd6cb1e4-8fae-4986-ac90-8037132dfb63"
"Code","Code_385","2023-12-15","C12681","Brachial Artery","http://www.cdisc.org","f26772fe-bea6-413f-a696-2bae4e615a57"
"Code","Code_386","2023-12-15","C12687","Common Carotid Artery","http://www.cdisc.org","dccdfe4e-519a-419a-a952-737b2b1345bc"
"Code","Code_387","2023-12-15","C32478","Dorsalis Pedis Artery","http://www.cdisc.org","051a1065-26f1-445b-a572-756fef23baa6"
"Code","Code_388","2023-12-15","C12715","Femoral Artery","http://www.cdisc.org","52f42804-d1e5-44c4-8533-9f8b3730c493"
"Code","Code_389","2023-12-15","C12838","Radial Artery","http://www.cdisc.org","aaf62ad7-5654-41bd-b988-9d8d064df7d6"
"Code","Code_390","2023-12-15","C13717","Anatomic Site","http://www.cdisc.org","559c1049-3913-4d11-a826-396727f8f445"
"Code","Code_391","2023-12-15","C25229","Left","http://www.cdisc.org","e1a332cf-e4d1-494c-a26a-464949033d19"
"Code","Code_392","2023-12-15","C25228","Right","http://www.cdisc.org","0615fa14-6c4a-40d0-818b-8ea6d98e3d76"
"Code","Code_393","2023-12-15","C25185","Laterality","http://www.cdisc.org","5378432e-f331-47a8-8c4a-b9fe5a17d055"
"Code","Code_394","2023-12-15","C25298","SYSBP","http://www.cdisc.org","da4b8158-20c3-48ed-82a0-0871959b1569"
"Code","Code_395","2023-12-15","C25299","DIABP","http://www.cdisc.org","afdda8d4-8ea4-4ac2-aa4f-06628929bda6"
"Code","Code_396","2023-12-15","C77140","Clinical Test Result","http://www.cdisc.org","ca12fb15-45f9-4435-97b4-fcc10ae4404e"
"Code","Code_397","2023-12-15","C49669","Unit of Pressure","http://www.cdisc.org","caf76da8-64a0-4c84-aa86-3af4f3c2d518"
"Code","Code_398","2023-12-15","C62122","Sitting","http://www.cdisc.org","fdd70116-d7aa-4444-bd4c-e67471f59148"
"Code","Code_399","2023-12-15","C62166","Standing","http://www.cdisc.org","184a9b61-8dc1-443f-96f3-c8c88e4aeae3"
"Code","Code_400","2023-12-15","C62167","Supine Position","http://www.cdisc.org","c156a95b-f877-49b6-bf9d-40a9b7d9b1f4"
"Code","Code_401","2023-12-15","C62164","Body Position","http://www.cdisc.org","7cdf40f8-2a76-40cd-97a2-18842b938611"
"Code","Code_402","2023-12-15","C12681","Brachial Artery","http://www.cdisc.org","d7e8bf73-e427-4ef1-898e-d10d2a5d7c0a"
"Code","Code_403","2023-12-15","C12687","Common Carotid Artery","http://www.cdisc.org","3e6224f6-e04b-4add-a260-f1b88bd5fb3b"
"Code","Code_404","2023-12-15","C32478","Dorsalis Pedis Artery","http://www.cdisc.org","585f9641-f8ad-4db9-be2e-9b74a231bee7"
"Code","Code_405","2023-12-15","C12715","Femoral Artery","http://www.cdisc.org","9928be99-3dce-4de9-b228-74ffba2badad"
"Code","Code_406","2023-12-15","C12838","Radial Artery","http://www.cdisc.org","3f8bbac2-117f-4f02-9c32-ade11e465e23"
"Code","Code_407","2023-12-15","C13717","Anatomic Site","http://www.cdisc.org","b2be2f35-1397-4a3f-9858-ad1e60a464a8"
"Code","Code_408","2023-12-15","C25229","Left","http://www.cdisc.org","574a550b-aa99-47eb-98a4-1d9c9463a4d5"
"Code","Code_409","2023-12-15","C25228","Right","http://www.cdisc.org","70fb6705-7226-44cf-b0e2-1c95e8131580"
"Code","Code_410","2023-12-15","C25185","Laterality","http://www.cdisc.org","03e2ce2f-0fd4-445b-b465-ccd8d9c71a06"
"Code","Code_411","2023-12-15","C25299","DIABP","http://www.cdisc.org","58e5f25a-a89b-4252-94e4-a613a72c770f"
"Code","Code_412","2023-12-15","C49677","HR","http://www.cdisc.org","ac765069-2b04-41d9-aee7-fc211544ef49"
"Code","Code_413","2023-12-15","C77140","Clinical Test Result","http://www.cdisc.org","fb9ac8a0-b000-42ec-bc4c-a57e252f9ce6"
"Code","Code_414","2023-12-15","C73688","Count per Minute","http://www.cdisc.org","27bbae36-f25e-463b-bbb7-632cba24cc7e"
"Code","Code_415","2023-12-15","C62122","Sitting","http://www.cdisc.org","c9a728b8-e9ae-4b64-86b8-d2adb2af50e4"
"Code","Code_416","2023-12-15","C62166","Standing","http://www.cdisc.org","26e869f6-c09e-458b-9b97-cd10c814682c"
"Code","Code_417","2023-12-15","C62167","Supine Position","http://www.cdisc.org","71d287a2-0cc9-4237-89df-83002b99724e"
"Code","Code_418","2023-12-15","C62164","Body Position","http://www.cdisc.org","f2a5e42c-5ca8-47cd-8390-35721eede031"
"Code","Code_419","2023-12-15","C12681","Brachial Artery","http://www.cdisc.org","839fb759-9ffb-4eb0-acc9-029f9af9cc88"
"Code","Code_420","2023-12-15","C12687","Common Carotid Artery","http://www.cdisc.org","51f81de8-6398-4068-a73d-3c41be2f54e4"
"Code","Code_421","2023-12-15","C32478","Dorsalis Pedis Artery","http://www.cdisc.org","e8103301-4d1c-4d18-a616-046c96e62936"
"Code","Code_422","2023-12-15","C12715","Femoral Artery","http://www.cdisc.org","c6422320-ef09-4705-812a-d1096b0932f7"
"Code","Code_423","2023-12-15","C12838","Radial Artery","http://www.cdisc.org","02a4ebd9-580b-4cfd-ba75-65069e43ff46"
"Code","Code_424","2023-12-15","C13717","Anatomic Site","http://www.cdisc.org","c3e1b35f-a782-4ab9-915d-fedfe87cb40a"
"Code","Code_425","2023-12-15","C25229","Left","http://www.cdisc.org","373e7f91-b374-4db4-9507-fe9fedf352f0"
"Code","Code_426","2023-12-15","C25228","Right","http://www.cdisc.org","7acb5c4f-9b8b-4843-9d48-56c961a434fc"
"Code","Code_427","2023-12-15","C25185","Laterality","http://www.cdisc.org","b9567769-93c7-49a8-aef3-2e60fc9cc944"
"Code","Code_428","2023-12-15","C49677","HR","http://www.cdisc.org","44d912b0-4273-4378-a36f-aacbee3c7d69"
"Code","Code_123","2023-12-15","C174268","Placebo Comparator Arm","http://www.cdisc.org","05086da0-c534-4ebe-a909-a90aa93aa0a5"
"Code","Code_124","2023-12-15","C188866","Data Generated Within Study","http://www.cdisc.org","56012888-9e0d-4d95-98e1-e72d1c2f41da"
"Code","Code_125","2023-12-15","C174267","Active Comparator Arm","http://www.cdisc.org","23cad39e-6e15-4ce2-84c2-abfd8c5dad51"
"Code","Code_126","2023-12-15","C188866","Data Generated Within Study","http://www.cdisc.org","e12ad00b-5a73-45a7-95f1-43b07c83ddde"
"Code","Code_127","2023-12-15","C174267","Active Comparator Arm","http://www.cdisc.org","f69f6f32-e1e5-484b-bcef-0c5afc57514d"
"Code","Code_128","2023-12-15","C188866","Data Generated Within Study","http://www.cdisc.org","5bd16264-7913-46d1-8db6-0ba2bb44dd1b"
"Code","Code_136","2023-12-15","C15228","Double Blind Study","http://www.cdisc.org","9fccd2a8-e918-4adb-b8ab-10aa28791470"
"Code","Code_129","2023-12-15","C202487","Screening Epoch","http://www.cdisc.org","764fe91d-b26e-44e9-acfe-2b71a887f3f6"
"Code","Code_130","2023-12-15","C101526","Treatment Epoch","http://www.cdisc.org","c9c17db2-3c4c-43cb-b769-c4378da90241"
"Code","Code_131","2023-12-15","C101526","Treatment Epoch","http://www.cdisc.org","229b2ec2-b948-4e74-a297-0465d421773f"
"Code","Code_132","2023-12-15","C101526","Treatment Epoch","http://www.cdisc.org","a2abed96-ad3f-427d-923b-2490daa0c289"
"Code","Code_133","2023-12-15","C202578","Follow-Up Epoch","http://www.cdisc.org","e89c7be5-f1af-4616-ba04-011046155c35"
"Code","Code_550","1","G30.9","Alzheimer's disease; unspecified","ICD-10-CM","ae218e6c-8664-4dbb-9adc-b8566eefc88d"
"Code","Code_551","January 31, 2018","26929004","Alzheimer's disease","SNOMED","1d5698de-c1d2-47de-883c-f8d47fb0e790"
"Code","Code_142","2023-12-15","C70793","Sponsor","http://www.cdisc.org","372a5a24-36d6-40f5-9cc9-5d810be51392"
"Code","Code_555","2023-12-15","C85826","Trial Primary Objective","http://www.cdisc.org","55e87221-03e1-4da4-ab19-e8484f576c52"
"Code","Code_554","2023-12-15","C94496","Primary Endpoint","http://www.cdisc.org","eeb9f1ce-eb93-4b07-83ef-9ddeb7c274c8"
"Code","Code_556","2023-12-15","C94496","Primary Endpoint","http://www.cdisc.org","10f215ac-436a-4f06-bdc8-2703e2729d8e"
"Code","Code_558","2023-12-15","C85826","Trial Primary Objective","http://www.cdisc.org","6250b9db-d5c0-4ef8-a2ef-d8420ae62b4a"
"Code","Code_557","2023-12-15","C94496","Primary Endpoint","http://www.cdisc.org","b15de3f7-8ce9-4f80-a6f7-78175635572d"
"Code","Code_559","2023-12-15","C94496","Primary Endpoint","http://www.cdisc.org","2da9eba5-ce1c-4da4-8ea4-e3e52ba6d1c3"
"Code","Code_560","2023-12-15","C94496","Primary Endpoint","http://www.cdisc.org","1d40c178-9c0f-4371-982d-5bb5bd9f04ef"
"Code","Code_562","2023-12-15","C85827","Trial Secondary Objective","http://www.cdisc.org","24c95047-49d5-4c26-8f81-2d7bdf645158"
"Code","Code_561","2023-12-15","C139173","Secondary Endpoint","http://www.cdisc.org","bd6b9ce8-2749-48fd-86c2-5b9d893503ec"
"Code","Code_563","2023-12-15","C139173","Secondary Endpoint","http://www.cdisc.org","1aef112b-9d90-4541-9044-6c9875ef3855"
"Code","Code_564","2023-12-15","C139173","Secondary Endpoint","http://www.cdisc.org","170c7c7a-0e98-4fac-9f74-bd96e4625d51"
"Code","Code_566","2023-12-15","C85827","Trial Secondary Objective","http://www.cdisc.org","8a668a5f-770d-4699-9134-e876479477b2"
"Code","Code_565","2023-12-15","C139173","Secondary Endpoint","http://www.cdisc.org","8c02e6ad-1664-4271-87f1-c539534e5fd9"
"Code","Code_568","2023-12-15","C85827","Trial Secondary Objective","http://www.cdisc.org","be5246b1-ac53-4a2a-b874-10a12817e438"
"Code","Code_567","2023-12-15","C139173","Secondary Endpoint","http://www.cdisc.org","9bfb66ee-ac38-4738-b134-9e5e3cf0d062"
"Code","Code_570","2023-12-15","C85827","Trial Secondary Objective","http://www.cdisc.org","7bf7c510-0df7-40e9-9c30-a18337997392"
"Code","Code_569","2023-12-15","C139173","Secondary Endpoint","http://www.cdisc.org","df3093aa-981b-4ee2-8239-702d274c53a5"
"Code","Code_571","2023-12-15","C25532","Inclusion Criteria","http://www.cdisc.org","3d490ee4-ab3c-48b0-9dbe-75921852cfa0"
"Code","Code_572","2023-12-15","C25532","Inclusion Criteria","http://www.cdisc.org","bf5e578c-8eaf-422a-a937-c207fb88ee1e"
"Code","Code_573","2023-12-15","C25532","Inclusion Criteria","http://www.cdisc.org","da4542ed-62c6-41a8-a422-d74bc12394d5"
"Code","Code_574","2023-12-15","C25532","Inclusion Criteria","http://www.cdisc.org","42cb9259-16c9-4378-b4c1-057a2bbe7a07"
"Code","Code_575","2023-12-15","C25532","Inclusion Criteria","http://www.cdisc.org","6d9755b8-acfb-4ce5-91d9-9e82a95f90f0"
"Code","Code_576","2023-12-15","C25532","Inclusion Criteria","http://www.cdisc.org","08b46e18-25ce-4914-b834-3d35fa001a55"
"Code","Code_577","2023-12-15","C25532","Inclusion Criteria","http://www.cdisc.org","78336898-7566-493b-a107-429a3fb9c1c7"
"Code","Code_578","2023-12-15","C25532","Inclusion Criteria","http://www.cdisc.org","3cb63ab5-0792-44d4-bf93-3798ef5be74c"
"Code","Code_579","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","6d20e9ed-d2de-467a-be37-bbcb570a44af"
"Code","Code_580","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","873cca3e-18c4-4dcb-b899-4437dbc8c578"
"Code","Code_581","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","7f899cd7-4d0c-4608-a0f8-22e4a07228c9"
"Code","Code_582","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","05e28df5-3ed9-491d-8cce-cc3f16c81bd9"
"Code","Code_583","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","64b7d362-3eaf-44fb-80e6-6eca26dbe04e"
"Code","Code_584","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","a990c136-abf3-4248-97ea-b1dfba45d828"
"Code","Code_585","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","decbaa6b-9a62-4794-938e-e336983be450"
"Code","Code_586","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","890f8ec6-77a8-4582-80d0-2ba3986c25b6"
"Code","Code_587","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","49f5ed30-89bb-4106-b3f4-1c0e743fb8e0"
"Code","Code_588","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","09fb6e7e-f36c-4554-9153-faceca73de47"
"Code","Code_589","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","b40d7945-b21e-4ce9-a789-964f5e592225"
"Code","Code_590","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","2aa16458-5779-42f7-ac40-1b5f25606239"
"Code","Code_591","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","b3b98a2e-2d40-48d4-b876-a5d05ceaf9c5"
"Code","Code_592","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","7f9ede0d-bd0d-4179-a460-9822ede3d6e5"
"Code","Code_593","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","c1555fe0-5a46-4efb-80ff-6cba8dbc0eb7"
"Code","Code_594","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","8b43274a-9c5f-4f0d-9efa-e0ff6384c99d"
"Code","Code_595","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","03cf051d-f2a4-4ff1-8165-c5892d179ce0"
"Code","Code_596","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","18e232ed-1a13-4e15-ade8-a3722b514afc"
"Code","Code_597","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","3d92362e-b5d5-4385-b14c-5993be84d276"
"Code","Code_598","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","34a76d24-6c2d-41c5-9cbe-0dc3cbafebf3"
"Code","Code_599","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","f006c3b7-4cca-4798-8843-8a166e66a180"
"Code","Code_600","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","4dfb9720-264a-4a20-8a9b-11fa8b247e3f"
"Code","Code_601","2023-12-15","C25370","Exclusion Criteria","http://www.cdisc.org","ae4189d6-cc7b-48d0-906e-7897b43febe0"
"Code","Code_552","2023-12-15","C29848","Year","http://www.cdisc.org","c98654ee-9b6b-4e2b-a562-aa948e7aeaef"
"Code","Code_14","2023-12-15","C201357","Before","http://www.cdisc.org","0fac9e41-70c0-445d-b0da-865f09487b46"
"Code","Code_15","2023-12-15","C201355","Start to Start","http://www.cdisc.org","fa212ce5-b5f5-4463-b97b-cd0ca08a1033"
"Code","Code_16","2023-12-15","C201357","Before","http://www.cdisc.org","5d613dad-3105-481a-b464-7bc36baa002b"
"Code","Code_17","2023-12-15","C201355","Start to Start","http://www.cdisc.org","2c573346-a673-4635-a324-0c013392326a"
"Code","Code_19","2023-12-15","C201358","Fixed Reference","http://www.cdisc.org","ca8073e8-bf3c-4115-80bb-1fdb46cfcee6"
"Code","Code_20","2023-12-15","C201355","Start to Start","http://www.cdisc.org","6f78c545-19da-4d3c-89da-cf9f71739334"
"Code","Code_21","2023-12-15","C201356","After","http://www.cdisc.org","e7239cae-d38a-4a71-8c54-ff7fb163b127"
"Code","Code_22","2023-12-15","C201355","Start to Start","http://www.cdisc.org","16d4d841-6470-43db-9064-3ec988078bae"
"Code","Code_24","2023-12-15","C201356","After","http://www.cdisc.org","4c8999d5-bd84-44b4-a7ae-1a93b21f937e"
"Code","Code_25","2023-12-15","C201355","Start to Start","http://www.cdisc.org","c0c56b60-463c-45ee-91c1-805d83d1d0c3"
"Code","Code_27","2023-12-15","C201356","After","http://www.cdisc.org","38be4676-6609-4643-8be4-2116cd71ec1e"
"Code","Code_28","2023-12-15","C201355","Start to Start","http://www.cdisc.org","f3f2225e-7323-42be-aa73-51d613d4476c"
"Code","Code_30","2023-12-15","C201356","After","http://www.cdisc.org","ffacb5d7-9316-4cc4-8eeb-e8a80531f6cc"
"Code","Code_31","2023-12-15","C201355","Start to Start","http://www.cdisc.org","e8120c69-d177-41ec-a4c0-56ab94849948"
"Code","Code_35","2023-12-15","C201356","After","http://www.cdisc.org","dcb8b70a-33e4-45f2-bbc0-14cc5b47765d"
"Code","Code_36","2023-12-15","C201355","Start to Start","http://www.cdisc.org","28815e49-0abe-43de-b5d1-568afc1fc90e"
"Code","Code_40","2023-12-15","C201356","After","http://www.cdisc.org","f9d65109-a6fe-473a-87e7-07e950765a1b"
"Code","Code_41","2023-12-15","C201355","Start to Start","http://www.cdisc.org","43ff663a-6ccc-4361-b8b5-80910a59eb74"
"Code","Code_45","2023-12-15","C201356","After","http://www.cdisc.org","8d221c1d-1cc3-4f57-a5d4-83ff8f7eb01a"
"Code","Code_46","2023-12-15","C201355","Start to Start","http://www.cdisc.org","fb434c86-4fdc-4b14-b0e9-8b471fc00799"
"Code","Code_50","2023-12-15","C201356","After","http://www.cdisc.org","b4d62104-94dc-456c-84ff-33ebf4331dc8"
"Code","Code_51","2023-12-15","C201355","Start to Start","http://www.cdisc.org","f314ee16-4f94-43e6-a8b5-c6426a4df06e"
"Code","Code_53","2023-12-15","C201356","After","http://www.cdisc.org","925807de-9752-42e3-a602-eebf06e4a903"
"Code","Code_54","2023-12-15","C201355","Start to Start","http://www.cdisc.org","8e763cc0-b835-4f0f-b5b9-8b386e35fae2"
"Code","Code_33","2023-12-15","C201356","After","http://www.cdisc.org","5d840971-0296-4bbc-aad0-481f26bb8074"
"Code","Code_34","2023-12-15","C201355","Start to Start","http://www.cdisc.org","5518131b-25f8-411c-9649-570c8e673e46"
"Code","Code_38","2023-12-15","C201356","After","http://www.cdisc.org","3a11b97c-f008-4c1a-9ed3-7a3596b6cb48"
"Code","Code_39","2023-12-15","C201355","Start to Start","http://www.cdisc.org","6c570ee2-6511-4ed9-93d9-e50589601dfc"
"Code","Code_43","2023-12-15","C201356","After","http://www.cdisc.org","14fb8729-fe5b-4029-a1b9-b625f0ad7676"
"Code","Code_44","2023-12-15","C201355","Start to Start","http://www.cdisc.org","5273c2f5-7bcc-4093-a400-2d17fcb250cd"
"Code","Code_48","2023-12-15","C201356","After","http://www.cdisc.org","e8f5e7f0-999e-4b52-8151-e69f83ac1621"
"Code","Code_49","2023-12-15","C201355","Start to Start","http://www.cdisc.org","b509b305-5b22-4f03-8f56-0629a7a6e02b"
"Code","Code_56","2023-12-15","C201358","Fixed Reference","http://www.cdisc.org","3ab917d6-0bf0-4f80-83b1-2cc08a347fee"
"Code","Code_57","2023-12-15","C201355","Start to Start","http://www.cdisc.org","73624178-d4a5-426a-bb98-fbe679aff490"
"Code","Code_58","2023-12-15","C201358","Fixed Reference","http://www.cdisc.org","8c169cb3-cd13-4b78-9ad4-b39577917d25"
"Code","Code_59","2023-12-15","C201355","Start to Start","http://www.cdisc.org","b5435144-1eb9-4a38-a7de-4aa768a3b031"
"Code","Code_60","2023-12-15","C201358","Fixed Reference","http://www.cdisc.org","8d8dcb60-924e-4a40-a71f-dbd001d8efa8"
"Code","Code_61","2023-12-15","C201355","Start to Start","http://www.cdisc.org","65fd60fd-9884-42d4-9d7b-13c2cad10b1e"
"Code","Code_62","2023-12-15","C201356","After","http://www.cdisc.org","1035e52f-b1e7-4de1-b6d2-7493df55293d"
"Code","Code_63","2023-12-15","C201355","Start to Start","http://www.cdisc.org","ebd02fb4-0056-4624-a873-f02a4b93439c"
"Code","Code_64","2023-12-15","C201356","After","http://www.cdisc.org","4b1518a5-0ae9-4f22-bcef-3e14439b05a2"
"Code","Code_65","2023-12-15","C201353","End to Start","http://www.cdisc.org","a1424187-6507-4460-ac7f-f23a1ae9682d"
"Code","Code_66","2023-12-15","C201356","After","http://www.cdisc.org","c48b93b3-a280-4d7c-99da-ecfdc5b22b6b"
"Code","Code_67","2023-12-15","C201355","Start to Start","http://www.cdisc.org","49829cf0-6983-4d71-8117-fb23fb295b40"
"Code","Code_68","2023-12-15","C201356","After","http://www.cdisc.org","3fbd57f4-70ae-456f-8011-9d48e84b6914"
"Code","Code_69","2023-12-15","C201353","End to Start","http://www.cdisc.org","8124cf7e-33e8-45e3-bac0-783f2aff193b"
"Code","Code_70","2023-12-15","C201356","After","http://www.cdisc.org","b28aabdd-5463-4613-8a12-b0c76fa1bc29"
"Code","Code_71","2023-12-15","C201355","Start to Start","http://www.cdisc.org","54b16282-6a1e-4419-8c2b-b16482c09271"
"Code","Code_602","2023-12-15","C70793","Clinical Study Sponsor","http://www.cdisc.org","367a1b2d-c843-442b-bc64-aa2568648e20"
"Code","Code_603","2020-08","GBR","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","8a9f6f53-ec47-420c-9c7c-37bb62ec1865"
"Code","Code_3","2023-12-15","C94108","Study Acronym","http://www.cdisc.org","a949f077-cb04-4bea-9237-4cf311ff561b"
"Code","Code_5","2023-12-15","C99905x1","Brief Study Title","http://www.cdisc.org","92958957-f643-4e9a-9581-dcfaa79bff57"
"Code","Code_6","2023-12-15","C99905x2","Official Study Title","http://www.cdisc.org","03008e34-1f99-40a4-9dd7-ccc94fa1fe41"
"Code","Code_7","2023-12-15","C99905x3","Public Study Title","http://www.cdisc.org","dcd3dfec-3895-41cb-8b5d-36779ae9424b"
"Code","Code_8","2023-12-15","C25508","Final","http://www.cdisc.org","fac60fb0-04ec-467d-804b-d65f319c108b"
"Code","Code_11","2023-12-15","C99903x1","Protocol Effective Date","http://www.cdisc.org","07ee4d83-475f-40d9-9147-fcb0244297f6"
"Code","Code_13","2023-12-15","C41129","Region","http://www.cdisc.org","5041f249-f141-4082-88e5-dff610681ffc"
"Code","Code_12","2020-08","150","Europe","ISO 3166 1 alpha3","da6b3a84-85f5-4119-81bc-534a73eb2e69"
