"instanceType","id","code","uuid:ID","codeSystem","codeSystemVersion","decode"
"Code","Code_379","C77140","fb64e3df-1983-435b-8fc0-ff0df90e2c0a","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"Code","Code_380","C49669","6f036f9c-1deb-444f-8a12-a9610e0c83ba","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"Code","Code_381","C62122","1abc0eae-addd-48d4-8e12-36aeb7586edb","http://www.cdisc.org","2023-12-15","Sitting"
"Code","Code_382","C62166","4c7294ba-d964-4567-9a01-02458ca1249a","http://www.cdisc.org","2023-12-15","Standing"
"Code","Code_383","C62167","75d0dfe4-d8a1-4f3a-8dd6-9304b35424cb","http://www.cdisc.org","2023-12-15","Supine Position"
"Code","Code_384","C62164","a2cfec73-7e5d-4842-b73c-247085789b2b","http://www.cdisc.org","2023-12-15","Body Position"
"Code","Code_385","C12681","0f48d9b6-71dd-4028-80a2-e5ac8b076033","http://www.cdisc.org","2023-12-15","Brachial Artery"
"Code","Code_386","C12687","762f68c9-5789-4800-bb9e-5febcecf2ae7","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"Code","Code_387","C32478","18605df5-c185-4c1e-9a9a-d727416aa442","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"Code","Code_388","C12715","78e7b6b8-d2b7-49f0-8551-4b5de10e04a9","http://www.cdisc.org","2023-12-15","Femoral Artery"
"Code","Code_389","C12838","cbb7f08f-d29d-4c36-a276-0c7b7bbd9337","http://www.cdisc.org","2023-12-15","Radial Artery"
"Code","Code_390","C13717","9fb390e2-bb6b-4815-adc6-2bcc6384f05f","http://www.cdisc.org","2023-12-15","Anatomic Site"
"Code","Code_391","C25229","4e12164c-2dd4-42ab-a750-c27da12eeed8","http://www.cdisc.org","2023-12-15","Left"
"Code","Code_392","C25228","06298933-b7d9-4efe-a25f-105be55c7932","http://www.cdisc.org","2023-12-15","Right"
"Code","Code_393","C25185","62ac8478-3779-4f58-8c65-7d2bfc8f9ebe","http://www.cdisc.org","2023-12-15","Laterality"
"Code","Code_394","C25298","a022c4d1-246c-49b8-8c52-380269b2d762","http://www.cdisc.org","2023-12-15","SYSBP"
"Code","Code_395","C25299","c55251a5-fb6b-4be3-a789-ed2da9d2e3d1","http://www.cdisc.org","2023-12-15","DIABP"
"Code","Code_396","C77140","61c48f34-0090-4550-9abb-1f5833f1bb24","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"Code","Code_397","C49669","a92be7c7-ade6-43b5-9316-8ed7a4e26da7","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"Code","Code_398","C62122","5cb6254c-7593-4e29-9bf0-2cec58d96bdc","http://www.cdisc.org","2023-12-15","Sitting"
"Code","Code_399","C62166","535672ca-2942-4bf7-bca2-2223865ad882","http://www.cdisc.org","2023-12-15","Standing"
"Code","Code_400","C62167","2d1e8853-d541-478c-bf9e-7f3c10cf66ff","http://www.cdisc.org","2023-12-15","Supine Position"
"Code","Code_401","C62164","ea3cbc41-7708-4818-b4ad-9cc031195805","http://www.cdisc.org","2023-12-15","Body Position"
"Code","Code_402","C12681","64f7cfa8-d80c-4177-9e81-cc89e00a2165","http://www.cdisc.org","2023-12-15","Brachial Artery"
"Code","Code_403","C12687","77ecbc7e-fee8-405d-9000-a2a319b25dbf","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"Code","Code_404","C32478","f3e017cd-8fb8-4e8a-83f4-bf9532e15dfb","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"Code","Code_405","C12715","172f1cc6-7c70-4be8-bafc-d010a252ad7e","http://www.cdisc.org","2023-12-15","Femoral Artery"
"Code","Code_406","C12838","e0626d9f-eb7b-4d9a-aaa4-c3f5ab9b5040","http://www.cdisc.org","2023-12-15","Radial Artery"
"Code","Code_407","C13717","30daebe6-bc59-49ad-a04e-a47cac8578ea","http://www.cdisc.org","2023-12-15","Anatomic Site"
"Code","Code_408","C25229","94e924a0-2168-42e6-a903-cdf16f437717","http://www.cdisc.org","2023-12-15","Left"
"Code","Code_409","C25228","21313f61-7943-435a-a7c9-5ce50661a118","http://www.cdisc.org","2023-12-15","Right"
"Code","Code_410","C25185","a4668a83-9c5a-47dd-84af-64388837564c","http://www.cdisc.org","2023-12-15","Laterality"
"Code","Code_411","C25299","a904490a-7cd7-489c-8439-e2758e56fb97","http://www.cdisc.org","2023-12-15","DIABP"
"Code","Code_412","C49677","d36fea31-8b7a-4d6e-ab3b-a7af1dbed1e3","http://www.cdisc.org","2023-12-15","HR"
"Code","Code_413","C77140","9c112c02-003b-4f79-8254-ff00c6c5a328","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"Code","Code_414","C73688","2f056ca4-9c0e-4337-be55-303d4b305ff9","http://www.cdisc.org","2023-12-15","Count per Minute"
"Code","Code_415","C62122","6f378dc9-32d2-4dfd-a393-11f95b395b23","http://www.cdisc.org","2023-12-15","Sitting"
"Code","Code_416","C62166","cad24eb4-2991-45e4-a8e2-26b9dc95ea3d","http://www.cdisc.org","2023-12-15","Standing"
"Code","Code_417","C62167","efed97ec-070e-4b80-b67a-64c5ec4d731a","http://www.cdisc.org","2023-12-15","Supine Position"
"Code","Code_418","C62164","c0232c08-b3dd-4738-9bc5-f663ecd37c75","http://www.cdisc.org","2023-12-15","Body Position"
"Code","Code_419","C12681","748ac749-74da-472c-b4e1-0a2a8d46586a","http://www.cdisc.org","2023-12-15","Brachial Artery"
"Code","Code_420","C12687","5d18c717-d866-4bf6-b904-ff535ea95cba","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"Code","Code_421","C32478","e9627fb9-5a97-4d4b-ab8b-d1cc2a6534d8","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"Code","Code_422","C12715","7efdfc1f-1664-4a4c-b439-b8e8359ddc9d","http://www.cdisc.org","2023-12-15","Femoral Artery"
"Code","Code_423","C12838","86097916-fe69-48d0-b0ff-d36a518a92a7","http://www.cdisc.org","2023-12-15","Radial Artery"
"Code","Code_424","C13717","e4b82158-79fa-486d-aa27-89999a4c2275","http://www.cdisc.org","2023-12-15","Anatomic Site"
"Code","Code_425","C25229","f1c947db-c66f-4a69-bae8-a79be7fe7645","http://www.cdisc.org","2023-12-15","Left"
"Code","Code_426","C25228","0af91ee7-0f87-4487-9928-56bc4da43b08","http://www.cdisc.org","2023-12-15","Right"
"Code","Code_427","C25185","9b2039ab-cdb5-4358-bbad-ba2906974129","http://www.cdisc.org","2023-12-15","Laterality"
"Code","Code_428","C49677","03377d1a-7174-4799-b286-fea164ba42fc","http://www.cdisc.org","2023-12-15","HR"
"Code","Code_123","C174268","dab38704-574c-4191-a041-43bb2c948d31","http://www.cdisc.org","2023-12-15","Placebo Comparator Arm"
"Code","Code_124","C188866","58fac4be-3e24-4d9a-b6e8-8e3f8a1c1804","http://www.cdisc.org","2023-12-15","Data Generated Within Study"
"Code","Code_125","C174267","113e21e2-ad12-4dfb-97e0-9cfc7b535eb5","http://www.cdisc.org","2023-12-15","Active Comparator Arm"
"Code","Code_126","C188866","25fbbb83-3796-46cc-b147-3146b299ae7d","http://www.cdisc.org","2023-12-15","Data Generated Within Study"
"Code","Code_127","C174267","fdf4332f-7d04-4c69-9950-28cc7102de7d","http://www.cdisc.org","2023-12-15","Active Comparator Arm"
"Code","Code_128","C188866","d720c4f5-1f07-4c9a-8a07-1ba163e7319c","http://www.cdisc.org","2023-12-15","Data Generated Within Study"
"Code","Code_136","C15228","35bb8d2c-3fa7-4cd5-a0fe-3d8e82df9646","http://www.cdisc.org","2023-12-15","Double Blind Study"
"Code","Code_129","C202487","9306712c-36ba-4441-9bd1-a013a0a9ddb9","http://www.cdisc.org","2023-12-15","Screening Epoch"
"Code","Code_130","C101526","c9076337-c2f1-4f6f-a1f5-11968ab8886e","http://www.cdisc.org","2023-12-15","Treatment Epoch"
"Code","Code_131","C101526","b59280db-771e-4583-b514-8bebbb4bcaa3","http://www.cdisc.org","2023-12-15","Treatment Epoch"
"Code","Code_132","C101526","3538ffc0-b69c-4839-ba45-130e2ecaa7d4","http://www.cdisc.org","2023-12-15","Treatment Epoch"
"Code","Code_133","C202578","a7a1e3c1-394b-4e9d-8199-fa44b0d04504","http://www.cdisc.org","2023-12-15","Follow-Up Epoch"
"Code","Code_550","G30.9","4049c964-3cd9-41f7-939c-ee207622e24e","ICD-10-CM","1","Alzheimer's disease; unspecified"
"Code","Code_551","26929004","92e06694-a8c5-42cc-8a65-4ecfff9799c4","SNOMED","January 31, 2018","Alzheimer's disease"
"Code","Code_142","C70793","95fac9ba-d0c2-4f6b-bb56-6567c535a760","http://www.cdisc.org","2023-12-15","Sponsor"
"Code","Code_555","C85826","7608dd2e-0eb1-4bda-9c59-2911cc8cce76","http://www.cdisc.org","2023-12-15","Trial Primary Objective"
"Code","Code_554","C94496","495c7ec0-d4c2-440f-835c-ce7f79d517b3","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"Code","Code_556","C94496","5bea3658-063c-430b-aef4-5d61167a25a7","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"Code","Code_558","C85826","ac3802e1-e863-4c6f-8748-bd852093e685","http://www.cdisc.org","2023-12-15","Trial Primary Objective"
"Code","Code_557","C94496","d94143d6-9db4-4115-8f68-9c1501410942","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"Code","Code_559","C94496","b2aed0e0-6c1d-4762-83f0-ed93c77cbe1e","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"Code","Code_560","C94496","2ac74f2d-645a-482b-b4d7-cec6c2f2d4db","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"Code","Code_562","C85827","e005a942-733a-42ea-9fba-9722031957c1","http://www.cdisc.org","2023-12-15","Trial Secondary Objective"
"Code","Code_561","C139173","f92812fa-b237-41e8-8743-45082438ea4f","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"Code","Code_563","C139173","c72b455e-587f-4110-9ebd-45ab7e2bc670","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"Code","Code_564","C139173","9af7f078-302b-43ca-b894-bf3e24efbcaf","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"Code","Code_566","C85827","1752e769-c8e3-425c-9652-b3a240d505c9","http://www.cdisc.org","2023-12-15","Trial Secondary Objective"
"Code","Code_565","C139173","f4ff4b14-eb5b-418c-acf2-49fbee348aad","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"Code","Code_568","C85827","1104e7cc-9251-4a65-aa1c-45b130b1bbdb","http://www.cdisc.org","2023-12-15","Trial Secondary Objective"
"Code","Code_567","C139173","76af7af4-187b-4e06-87aa-665055daab5b","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"Code","Code_570","C85827","f0bd25d1-5990-4047-b5c7-44a3549a0ca1","http://www.cdisc.org","2023-12-15","Trial Secondary Objective"
"Code","Code_569","C139173","6e738f11-3b9e-40c8-9e27-8cbca58f040f","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"Code","Code_571","C25532","be70d5fb-e8e6-40f8-869b-50ff9101258c","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"Code","Code_572","C25532","555bf89a-c83c-4243-87eb-24a0e114e8a6","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"Code","Code_573","C25532","bf68daa6-c3a0-40fa-b403-271807a4fa40","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"Code","Code_574","C25532","23612434-d1e6-4b34-9df0-bc825f8c4955","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"Code","Code_575","C25532","945ff789-112b-424d-bf8e-73ee34a149e0","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"Code","Code_576","C25532","59826f72-27e2-46d2-a223-5de1bce352e0","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"Code","Code_577","C25532","7f75b80c-5d0b-41de-a1a9-337e74806c98","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"Code","Code_578","C25532","439b7859-5b23-4168-8a9c-6286e65da5e3","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"Code","Code_579","C25370","928c119c-19c0-434b-a409-32d5f297c8e4","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_580","C25370","bd93a995-b4fa-4909-9109-1b62785c44b2","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_581","C25370","9f32a01d-fa83-4bd0-bf22-b76a2543d640","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_582","C25370","08787cd5-10b9-44fa-8b80-8b8ed75cde82","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_583","C25370","e787cc85-37c6-4867-a991-6f82b8194103","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_584","C25370","8ec23ab4-e2cd-4391-8eb5-bf9efbad1cd5","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_585","C25370","f9ecba99-81f2-4192-b668-b716638fde69","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_586","C25370","8a72d09c-6c31-4eb9-b2c4-f15b823c6617","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_587","C25370","798336a1-192e-47e7-be59-1627c6de3feb","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_588","C25370","7fecd204-e398-425b-a33d-a6d45a1e8b44","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_589","C25370","0d7bb472-0454-4d85-aafb-239e6f3965a0","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_590","C25370","a680323c-bcfa-405d-abb2-7389c5de9971","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_591","C25370","295e6172-194b-4d6c-ab1b-b08cf667be27","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_592","C25370","2f69e633-19bd-43c6-bc9c-63ffa396b9e4","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_593","C25370","37d38c98-2f9d-431e-ab69-fd606330e732","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_594","C25370","873a1b6f-e6d8-449c-bb06-6fcc83d57ad5","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_595","C25370","90e9145c-4db9-4154-95be-2649a03ac4bd","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_596","C25370","019c1745-5a0c-4b35-b870-581261f7badf","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_597","C25370","1d849e85-e959-4d8a-a96a-f5c31bf50483","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_598","C25370","9ec576b5-f458-4eae-8d81-7ae547ca7407","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_599","C25370","5e56eb97-fbb4-4d20-89e6-31f986444dae","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_600","C25370","33c07d57-c2b9-4bae-a190-cc0cfc889646","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_601","C25370","fc99a307-c2c5-4cc0-b8b3-098c1fa28171","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"Code","Code_552","C29848","d6d08ad9-b188-413d-b0d8-aebf92072929","http://www.cdisc.org","2023-12-15","Year"
"Code","Code_14","C201357","260367fb-9400-4ed6-9794-8c6170a8ee68","http://www.cdisc.org","2023-12-15","Before"
"Code","Code_15","C201355","33dd4662-21ca-4fc8-938d-c271f9c296b5","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_16","C201357","c0a3f8c3-87e2-4188-83d1-c0b63bc3794e","http://www.cdisc.org","2023-12-15","Before"
"Code","Code_17","C201355","f26f1cc6-8e6d-4d98-9852-f59cd06c2a60","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_19","C201358","76c48368-ded1-4781-8dcb-f8f608965e61","http://www.cdisc.org","2023-12-15","Fixed Reference"
"Code","Code_20","C201355","bd369186-df5a-42cf-a485-ef4622b4ba9f","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_21","C201356","bd381dc2-c195-4e28-879d-5ff1a1c529c1","http://www.cdisc.org","2023-12-15","After"
"Code","Code_22","C201355","b518ebfe-d8c8-41ca-9e76-38f796a3e8fe","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_24","C201356","dddb2ea6-b39a-4920-945d-083bb4f1a309","http://www.cdisc.org","2023-12-15","After"
"Code","Code_25","C201355","8cb569b0-b80f-4ab8-a5e8-5b8bcffac4b8","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_27","C201356","12290128-2028-4c68-99a9-bd2fc46b0430","http://www.cdisc.org","2023-12-15","After"
"Code","Code_28","C201355","55d479d2-cfc9-4feb-8314-3d106c91c2b6","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_30","C201356","a42cdbed-8f3c-4c74-8f75-886000b70ebc","http://www.cdisc.org","2023-12-15","After"
"Code","Code_31","C201355","83a46b3b-7473-4828-9aa6-a4b6e4cd7ef7","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_35","C201356","9f28410d-e752-46de-97b8-1292406e3618","http://www.cdisc.org","2023-12-15","After"
"Code","Code_36","C201355","c7e5f1ba-440a-45e8-b012-a9d92adc26fe","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_40","C201356","83c4d27f-6518-44ef-9694-0d819d387eb7","http://www.cdisc.org","2023-12-15","After"
"Code","Code_41","C201355","94ec0185-a12b-4fc8-8ce8-7f701046742d","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_45","C201356","cbc37b82-951e-45e6-b4d7-d2d000e8daf3","http://www.cdisc.org","2023-12-15","After"
"Code","Code_46","C201355","49b997d1-09e4-430c-ba70-91bdea4e467a","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_50","C201356","b7b03d42-6005-4e96-b10a-484b18b18b71","http://www.cdisc.org","2023-12-15","After"
"Code","Code_51","C201355","6aa44400-0c1b-48a9-9934-e9e88cf6fae7","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_53","C201356","aa4665c9-ba89-417b-9861-42854562222f","http://www.cdisc.org","2023-12-15","After"
"Code","Code_54","C201355","4381154c-6497-4184-88d8-7f01e2580846","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_33","C201356","0d85476e-689f-4855-88c0-eea4ca017fc8","http://www.cdisc.org","2023-12-15","After"
"Code","Code_34","C201355","49c850de-6b73-45f4-bd36-fa2993070c74","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_38","C201356","ec195613-2c0c-4798-98e7-6a46b2ac3147","http://www.cdisc.org","2023-12-15","After"
"Code","Code_39","C201355","a76bad95-5c95-4c31-9e5b-be898864f4a7","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_43","C201356","96671017-3794-453c-ac19-11e4f48635b0","http://www.cdisc.org","2023-12-15","After"
"Code","Code_44","C201355","29f103be-eb7f-48ed-b719-587fa6c1103a","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_48","C201356","94e2ae86-2f64-4e42-933f-2b84091679e9","http://www.cdisc.org","2023-12-15","After"
"Code","Code_49","C201355","aaf2d7d0-1d6c-451c-a91e-908c59b8253f","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_56","C201358","44439840-97da-40c5-896f-b434f8858472","http://www.cdisc.org","2023-12-15","Fixed Reference"
"Code","Code_57","C201355","9d87a645-f578-41ea-bdfb-a9ea76de2776","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_58","C201358","d3c03513-79b2-4825-b336-b1e8ef1d8206","http://www.cdisc.org","2023-12-15","Fixed Reference"
"Code","Code_59","C201355","ea73cc08-6718-4118-89be-5ddc5d49ede8","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_60","C201358","7df3501a-be52-4f52-bfb3-8a7233891735","http://www.cdisc.org","2023-12-15","Fixed Reference"
"Code","Code_61","C201355","db048ae3-a378-4863-aea5-d903704198b6","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_62","C201356","20d15448-dc25-426c-8db5-924e2bf2429e","http://www.cdisc.org","2023-12-15","After"
"Code","Code_63","C201355","e302aedb-109a-46f4-90d2-32b453c1d7d1","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_64","C201356","db864ca8-59c0-462c-a2be-51195ef9901b","http://www.cdisc.org","2023-12-15","After"
"Code","Code_65","C201353","3ed8c314-f981-4988-88af-6bcdb6384e58","http://www.cdisc.org","2023-12-15","End to Start"
"Code","Code_66","C201356","7aa94dcf-b575-40de-a4e3-f685d2b4ffd4","http://www.cdisc.org","2023-12-15","After"
"Code","Code_67","C201355","5bb1f997-ff2a-4e8f-a478-b1471460e439","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_68","C201356","aa6817e7-cb2a-4040-8767-1c3c78fc5ea2","http://www.cdisc.org","2023-12-15","After"
"Code","Code_69","C201353","34906d7d-1373-40c2-b279-9ac3e961c72e","http://www.cdisc.org","2023-12-15","End to Start"
"Code","Code_70","C201356","43449c44-8d12-4f75-b6b2-e7683e2a9cde","http://www.cdisc.org","2023-12-15","After"
"Code","Code_71","C201355","722e1001-623f-474e-b2f6-ee246f265850","http://www.cdisc.org","2023-12-15","Start to Start"
"Code","Code_602","C70793","c2b5c872-7c24-4967-a013-30a89f5261a8","http://www.cdisc.org","2023-12-15","Clinical Study Sponsor"
"Code","Code_603","GBR","7d63d891-052f-40b3-8176-2645f7d2d00c","ISO 3166 1 alpha3","2020-08","United Kingdom of Great Britain and Northern Ireland"
"Code","Code_3","C94108","c12895c1-e2ae-4e7d-80e4-a3a3e77a0e74","http://www.cdisc.org","2023-12-15","Study Acronym"
"Code","Code_5","C99905x1","4b6663c1-cfc8-4a0b-b610-c059cff67a84","http://www.cdisc.org","2023-12-15","Brief Study Title"
"Code","Code_6","C99905x2","a5bd51ce-9122-40ee-b591-7baa12a402d1","http://www.cdisc.org","2023-12-15","Official Study Title"
"Code","Code_7","C99905x3","7af4bc63-e605-4de5-b531-15bfcfcb265d","http://www.cdisc.org","2023-12-15","Public Study Title"
"Code","Code_8","C25508","36fd8731-ecac-4e09-a167-54a1e23b1d26","http://www.cdisc.org","2023-12-15","Final"
"Code","Code_11","C99903x1","791d7456-1459-4fb7-a5d5-b6105239af50","http://www.cdisc.org","2023-12-15","Protocol Effective Date"
"Code","Code_13","C41129","7982a70d-de50-4d00-86d4-d8ade683b6bd","http://www.cdisc.org","2023-12-15","Region"
"Code","Code_12","150","6e43b05a-fb2b-4f76-8a31-5bf7c3aa0184","ISO 3166 1 alpha3","2020-08","Europe"
