"codeSystemVersion","id","uuid:ID","decode","instanceType","codeSystem","code"
"2023-12-15","Code_383","1cb6ad1f-74b3-4ef9-83c9-378b962fe4e9","Supine Position","Code","http://www.cdisc.org","C62167"
"2023-12-15","Code_384","b9b93b6f-f9f5-4c0d-a30a-c9b9e1ebba88","Body Position","Code","http://www.cdisc.org","C62164"
"2023-12-15","Code_385","c7363e0a-4eaf-4717-905e-c34f91638b8f","Brachial Artery","Code","http://www.cdisc.org","C12681"
"2023-12-15","Code_386","b4e6a4b6-35ba-4986-9fd6-f323b7bff2f9","Common Carotid Artery","Code","http://www.cdisc.org","C12687"
"2023-12-15","Code_387","fd57f5aa-685d-4a83-9689-5c976b695b7c","Dorsalis Pedis Artery","Code","http://www.cdisc.org","C32478"
"2023-12-15","Code_388","28c9b091-1477-4aaa-8785-dbf105c78d31","Femoral Artery","Code","http://www.cdisc.org","C12715"
"2023-12-15","Code_389","2119adff-ea62-42e8-a178-14d4e30cb4ad","Radial Artery","Code","http://www.cdisc.org","C12838"
"2023-12-15","Code_390","f871eecf-3779-4bf8-a987-46e91265e085","Anatomic Site","Code","http://www.cdisc.org","C13717"
"2023-12-15","Code_391","c3cc8be3-de0d-49c0-8216-6109d4d5bb65","Left","Code","http://www.cdisc.org","C25229"
"2023-12-15","Code_392","a5cc2289-4743-4517-a87e-1de777efce1b","Right","Code","http://www.cdisc.org","C25228"
"2023-12-15","Code_393","d37052f9-ddae-4ad9-b0d2-ac61ce2a8a5c","Laterality","Code","http://www.cdisc.org","C25185"
"2023-12-15","Code_394","e7710dcd-38d5-445d-8f9d-072d11ceb479","SYSBP","Code","http://www.cdisc.org","C25298"
"2023-12-15","Code_395","74c58d1a-a308-4a96-8f39-7618a1b634c8","DIABP","Code","http://www.cdisc.org","C25299"
"2023-12-15","Code_396","e66f11cc-bf74-4230-a3d2-7f0ea584ccf8","Clinical Test Result","Code","http://www.cdisc.org","C77140"
"2023-12-15","Code_397","9c1db7c6-e872-40cd-8416-4c94886ffa2b","Unit of Pressure","Code","http://www.cdisc.org","C49669"
"2023-12-15","Code_398","c48859cd-cb16-49ff-85c3-284ceb656f4d","Sitting","Code","http://www.cdisc.org","C62122"
"2023-12-15","Code_399","4dcf516a-4850-4659-9ced-5e51be57f31f","Standing","Code","http://www.cdisc.org","C62166"
"2023-12-15","Code_400","eff43652-dca2-438b-af02-aef739bfcbf6","Supine Position","Code","http://www.cdisc.org","C62167"
"2023-12-15","Code_401","944761ac-bce0-4c0d-b516-92847c7049b6","Body Position","Code","http://www.cdisc.org","C62164"
"2023-12-15","Code_402","fa3e97ed-5d22-4e11-bcde-1552a3d6fd98","Brachial Artery","Code","http://www.cdisc.org","C12681"
"2023-12-15","Code_403","8c9a8817-6490-4b77-8fe0-54b45019dac2","Common Carotid Artery","Code","http://www.cdisc.org","C12687"
"2023-12-15","Code_404","5a3023ca-eeed-4a6f-8614-ae830aaf5d71","Dorsalis Pedis Artery","Code","http://www.cdisc.org","C32478"
"2023-12-15","Code_405","05475f6c-fbfa-4c4c-ba85-20463e0234a6","Femoral Artery","Code","http://www.cdisc.org","C12715"
"2023-12-15","Code_406","bd3143c3-673a-4e1e-85aa-11347ad4e795","Radial Artery","Code","http://www.cdisc.org","C12838"
"2023-12-15","Code_407","52f477ac-1a2e-47cf-a940-f41337976263","Anatomic Site","Code","http://www.cdisc.org","C13717"
"2023-12-15","Code_408","75e50f71-d3b9-4c76-a765-bd298fb86a8e","Left","Code","http://www.cdisc.org","C25229"
"2023-12-15","Code_409","6911cab1-b54e-416c-a644-7a64aacbcddb","Right","Code","http://www.cdisc.org","C25228"
"2023-12-15","Code_410","65fdb552-2f83-440e-b991-ba6cee156ce7","Laterality","Code","http://www.cdisc.org","C25185"
"2023-12-15","Code_411","a25b0d6f-4e84-4957-8bc3-42dc41e56f85","DIABP","Code","http://www.cdisc.org","C25299"
"2023-12-15","Code_412","7040ef98-d627-4342-a74a-0fc21e9cf46a","HR","Code","http://www.cdisc.org","C49677"
"2023-12-15","Code_413","62d141fe-7f00-405b-bd9e-361f622ffe3f","Clinical Test Result","Code","http://www.cdisc.org","C77140"
"2023-12-15","Code_414","208ecda7-5ae1-4a39-a8eb-2b9749da7a1f","Count per Minute","Code","http://www.cdisc.org","C73688"
"2023-12-15","Code_415","3489cf42-d393-4510-a79d-47ca84a7b5c5","Sitting","Code","http://www.cdisc.org","C62122"
"2023-12-15","Code_416","e7088108-bb88-49db-bfd9-c92df48b0026","Standing","Code","http://www.cdisc.org","C62166"
"2023-12-15","Code_417","78862dc3-cb8a-4743-989a-826df7d795df","Supine Position","Code","http://www.cdisc.org","C62167"
"2023-12-15","Code_418","a40d6d53-e496-488b-8711-6e2588187959","Body Position","Code","http://www.cdisc.org","C62164"
"2023-12-15","Code_419","5e5a5192-e71c-439c-bfe9-02ebee035cda","Brachial Artery","Code","http://www.cdisc.org","C12681"
"2023-12-15","Code_420","5a40ab89-88b3-4d9d-8304-cf79a7fbeaa4","Common Carotid Artery","Code","http://www.cdisc.org","C12687"
"2023-12-15","Code_421","374ff765-1509-4c77-987e-34179eeb20fb","Dorsalis Pedis Artery","Code","http://www.cdisc.org","C32478"
"2023-12-15","Code_422","f34ad621-b066-46bb-b81e-ce31a985735c","Femoral Artery","Code","http://www.cdisc.org","C12715"
"2023-12-15","Code_423","6d45045e-7e78-4686-9be2-0a72b531c075","Radial Artery","Code","http://www.cdisc.org","C12838"
"2023-12-15","Code_424","b40b03b3-2c5e-4167-be93-483ba2d093b9","Anatomic Site","Code","http://www.cdisc.org","C13717"
"2023-12-15","Code_425","6a37850a-fbb2-4faf-8a2a-bf97cce564ae","Left","Code","http://www.cdisc.org","C25229"
"2023-12-15","Code_426","13a76545-ae86-4ed5-97b8-0eba3579d553","Right","Code","http://www.cdisc.org","C25228"
"2023-12-15","Code_427","919fdc5e-6a87-4d18-aaf9-37f73953607f","Laterality","Code","http://www.cdisc.org","C25185"
"2023-12-15","Code_428","02257ef7-d73f-4f5f-9519-458c31d07da8","HR","Code","http://www.cdisc.org","C49677"
"2023-12-15","Code_123","1e0afd69-1f72-4e25-abe0-e44be04584a9","Placebo Comparator Arm","Code","http://www.cdisc.org","C174268"
"2023-12-15","Code_124","b11f56f9-48c3-491c-89de-7c48f710ee42","Data Generated Within Study","Code","http://www.cdisc.org","C188866"
"2023-12-15","Code_125","20d866c4-1da2-4ab5-bfa1-09034bc5c30e","Active Comparator Arm","Code","http://www.cdisc.org","C174267"
"2023-12-15","Code_126","30193606-d8f5-431f-8e32-13ce80977c22","Data Generated Within Study","Code","http://www.cdisc.org","C188866"
"2023-12-15","Code_127","cb799ab2-a59d-428a-b943-11078a4ec9b1","Active Comparator Arm","Code","http://www.cdisc.org","C174267"
"2023-12-15","Code_128","8db92d18-a26c-41a8-b34f-9d449546a738","Data Generated Within Study","Code","http://www.cdisc.org","C188866"
"2023-12-15","Code_136","e44c1392-bd03-4468-88aa-f0f63a99c1c0","Double Blind Study","Code","http://www.cdisc.org","C15228"
"2023-12-15","Code_129","3ddc5c40-2c20-41d1-88ac-b00863c47e29","Screening Epoch","Code","http://www.cdisc.org","C202487"
"2023-12-15","Code_130","d0371e00-d83b-4a88-a345-873ff396734a","Treatment Epoch","Code","http://www.cdisc.org","C101526"
"2023-12-15","Code_131","797d561a-9a99-4ecf-8593-17be3f65eef8","Treatment Epoch","Code","http://www.cdisc.org","C101526"
"2023-12-15","Code_132","69c9a269-d7e0-411e-aab3-f6da28f7d4bd","Treatment Epoch","Code","http://www.cdisc.org","C101526"
"2023-12-15","Code_133","0e025384-e799-4ebd-99b9-2722acf9f38d","Follow-Up Epoch","Code","http://www.cdisc.org","C202578"
"1","Code_546","5c2e9cea-022a-409d-9be7-3f082ff6bad4","Alzheimer's disease; unspecified","Code","ICD-10-CM","G30.9"
"January 31, 2018","Code_547","cab1fe82-84db-4627-a652-0e4a4ec7226a","Alzheimer's disease","Code","SNOMED","26929004"
"2023-12-15","Code_142","054eae4c-0269-4cd6-a041-37217e40b02c","Sponsor","Code","http://www.cdisc.org","C70793"
"2023-12-15","Code_551","87ce00ec-1fa3-4e46-b7cc-453929a99419","Primary Objective","Code","http://www.cdisc.org","C85826"
"2023-12-15","Code_550","35d7aab1-28c1-4437-834f-928f783586fd","Primary Endpoint","Code","http://www.cdisc.org","C94496"
"2023-12-15","Code_552","5101ed53-2530-46c4-9bd7-71da37cdd1a9","Primary Endpoint","Code","http://www.cdisc.org","C94496"
"2023-12-15","Code_554","f4bc3c2b-2aad-4165-8109-148e7fcba031","Primary Objective","Code","http://www.cdisc.org","C85826"
"2023-12-15","Code_553","4d9f3d25-d5bc-4671-ab95-926b72a9a407","Primary Endpoint","Code","http://www.cdisc.org","C94496"
"2023-12-15","Code_555","ffb3b080-af7f-42c9-8f53-b4f8a004d8c5","Primary Endpoint","Code","http://www.cdisc.org","C94496"
"2023-12-15","Code_556","49e1cd4d-6971-4ab3-8847-c2f06aed7bcc","Primary Endpoint","Code","http://www.cdisc.org","C94496"
"2023-12-15","Code_558","f45a21db-d965-4c4b-ba72-f0322d0360e2","Secondary Objective","Code","http://www.cdisc.org","C85827"
"2023-12-15","Code_557","86b22dda-eadc-4ec5-9fa7-e7a5c36bdc1d","Secondary Endpoint","Code","http://www.cdisc.org","C139173"
"2023-12-15","Code_559","32943799-e66b-4b9e-939e-2ddcb95a5711","Secondary Endpoint","Code","http://www.cdisc.org","C139173"
"2023-12-15","Code_560","47db2b6f-49d7-4a54-b75f-ab578a1fad8e","Secondary Endpoint","Code","http://www.cdisc.org","C139173"
"2023-12-15","Code_562","30f7dff3-9dc3-4a78-86cb-b05454b074ed","Secondary Objective","Code","http://www.cdisc.org","C85827"
"2023-12-15","Code_561","27e8ed43-b6d2-4cff-add0-89c348f366e9","Secondary Endpoint","Code","http://www.cdisc.org","C139173"
"2023-12-15","Code_564","4cb86fc4-298f-44f0-a9ad-013050e15096","Secondary Objective","Code","http://www.cdisc.org","C85827"
"2023-12-15","Code_563","5ecf3ed6-54f7-45ba-b2e6-96dd92c80ac9","Secondary Endpoint","Code","http://www.cdisc.org","C139173"
"2023-12-15","Code_566","a13fc863-3e25-4963-900e-f796abd43971","Secondary Objective","Code","http://www.cdisc.org","C85827"
"2023-12-15","Code_565","628f3676-2a41-4383-b999-73a3e2cc3bd7","Secondary Endpoint","Code","http://www.cdisc.org","C139173"
"2023-12-15","Code_549","246f1865-4f4b-4a68-9575-6d0478158f64","Both","Code","http://www.cdisc.org","C49636"
"2023-12-15","Code_567","d3681f44-fcf0-4399-a7fa-54b52a1ecf7d","Inclusion Criteria","Code","http://www.cdisc.org","C25532"
"2023-12-15","Code_568","13bd2b6f-768e-473f-9af2-0a6fccb16a7f","Inclusion Criteria","Code","http://www.cdisc.org","C25532"
"2023-12-15","Code_569","ae7b2cab-8504-4f9b-842e-5eee153b3720","Inclusion Criteria","Code","http://www.cdisc.org","C25532"
"2023-12-15","Code_570","878a6de4-42cc-4486-8d7c-dd2300ed6a44","Inclusion Criteria","Code","http://www.cdisc.org","C25532"
"2023-12-15","Code_571","106ce234-992f-4a03-8bb3-9f09ad365935","Inclusion Criteria","Code","http://www.cdisc.org","C25532"
"2023-12-15","Code_572","0e08c509-c683-405e-8600-f6438a288c62","Inclusion Criteria","Code","http://www.cdisc.org","C25532"
"2023-12-15","Code_573","4c90f7c8-1ff3-4059-b0df-239cab519fd9","Inclusion Criteria","Code","http://www.cdisc.org","C25532"
"2023-12-15","Code_574","ccde4472-054f-45ee-829c-026397058453","Inclusion Criteria","Code","http://www.cdisc.org","C25532"
"2023-12-15","Code_575","478264ff-4e14-4a35-84ed-af8e88cddff9","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_576","a418b154-0b45-4437-9a71-71453db6a8c5","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_577","6360506e-8c74-4c64-855d-7f1e331d5c7d","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_578","e32c3b4e-802a-4ead-aaac-092898ba5783","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_579","6640834c-1706-409b-a3d6-0d9d46ba77bf","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_580","0b4e9c0d-44a0-4bbf-98e0-8932f5f272c7","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_581","642e3693-67aa-4b81-8934-bba93fffe3a9","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_582","b91c8e99-01b7-42bc-854d-cb3f06e1fcec","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_583","6195fc92-7864-470e-9a39-9f12b32f7ca2","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_584","3d9ac41e-48c4-4ad7-8f07-22f240ec8f3a","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_585","3d5ec876-2d0b-46dd-a106-c12d3e85b6a8","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_586","3be2e994-067f-4c20-a057-ee83ac3d233b","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_587","fb31a8f8-f65e-4787-ab4f-7f42a31348dd","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_588","b5e3cee5-f1d6-4173-bb36-0b54961f57b4","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_589","b5f7e61d-de98-4914-8a70-7fb6d57e2b20","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_590","e8e73505-bc9d-4678-9c6f-dcb660be204a","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_591","a973968b-aa56-4653-a034-88207795cd20","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_592","05b6c492-7dea-4b2b-acc3-aaffc2f8ad51","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_593","37e4fb46-5ad7-45db-9301-94e2f630adb4","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_594","b1b7e1da-64d9-4a32-b861-02752dd2e567","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_595","36d77f9f-d6a8-4198-89ad-ae0092726ca8","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_596","c162f1dd-a30b-4f81-aafa-0b4a303b2531","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_597","4fbf408a-d430-499f-868d-e16c56cd501f","Exclusion Criteria","Code","http://www.cdisc.org","C25370"
"2023-12-15","Code_548","0dd79ddb-523a-42b7-a4df-2ced66e579a2","Year","Code","http://www.cdisc.org","C29848"
"2023-12-15","Code_14","ed0088bb-d2c8-404f-b71d-8c37807a919b","Before","Code","http://www.cdisc.org","C201357"
"2023-12-15","Code_15","d7021f6d-4e33-4289-89a2-d67e1e03c9a7","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_16","a4da59d8-2cae-4213-beb2-61e5cb06d583","Before","Code","http://www.cdisc.org","C201357"
"2023-12-15","Code_17","112d0541-b667-4ffd-a06b-49fafba47fba","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_19","cd4be2a4-f4a1-4d24-843d-fee77f5d9300","Fixed Reference","Code","http://www.cdisc.org","C201358"
"2023-12-15","Code_20","8406c21b-d5c1-4302-ba1d-0b59a4a07cf5","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_21","6129b3e5-3a7b-458d-9ab2-5c3c9bc013b7","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_22","0cfebe0f-224c-4865-8714-67c3057a0a05","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_24","251eccec-88b6-4bfc-9bf6-d2a79773ff29","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_25","88ef8d9c-066c-4d61-9b53-e0499a19c190","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_27","adbfdc95-00c5-47a3-9cf0-7d7259cc8779","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_28","6b4a83b7-c215-4362-adac-86a27dfc144c","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_30","3591ccdd-e4ef-4795-a039-3faa17c82701","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_31","c3ab24cf-b04b-441b-9e97-39c46f4c2d43","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_35","01829508-752f-4591-a15b-35c708776b1f","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_36","8383bee0-9b0e-467e-aae0-737a17bbd1d6","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_40","2e622ac5-96a0-43a0-a38d-db020d084859","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_41","cda45751-1cac-4f30-8c38-09a330a0ca8e","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_45","540f7487-010c-4f41-b811-fdf73a434a1f","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_46","6fb6f2d1-35c3-40cf-8a85-14ccc15c2aa7","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_50","5f590319-1c02-47b4-9efa-e5424c417a60","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_51","9590dae6-2dff-4ce0-b39a-ed3827727a33","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_53","54f5e7ee-94ad-4011-a395-4f782994c1ee","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_54","977595ff-563e-4751-b6c9-0d35a053e4a9","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_33","39abb726-690a-4753-bd7b-af0d7931f489","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_34","a61dafec-63cd-4d27-a712-3292e7f0a26e","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_38","1478f34f-8423-4e23-bcb2-3d2911743eb1","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_39","c6677c05-378d-4935-8ce2-5edf086c57a9","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_43","ff5d30c8-7803-4b78-a31d-e01e59413406","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_44","9ad9a944-d9c7-44d2-af3e-539ff4ee01c9","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_48","197d4b9d-f7d7-40f9-9cbc-7c9cf07f6073","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_49","e11c096e-31ba-40c6-b1a6-6c8ca6f24095","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_56","70c55a40-4b03-4a1d-b968-3d6431dc8fe6","Fixed Reference","Code","http://www.cdisc.org","C201358"
"2023-12-15","Code_57","feac4b14-461c-4523-b65a-fa1f20efed50","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_58","6e2bfa4e-5e29-4a5a-b2a5-580c67ee2742","Fixed Reference","Code","http://www.cdisc.org","C201358"
"2023-12-15","Code_59","765146b8-0549-444c-9200-5373ac3e258c","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_60","3b2dd3d0-3a12-4068-84ef-8b7b401e108b","Fixed Reference","Code","http://www.cdisc.org","C201358"
"2023-12-15","Code_61","7642eb93-bc3d-4464-baaa-9466b4d13e98","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_62","6cef0bbf-03de-48c3-9a0e-10c90dd06c5b","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_63","e7ab442b-8c8f-4661-9494-1c89e378ceb6","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_64","7956d82f-9825-427f-b426-5d29aac52f9d","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_65","0d4bddf1-a8e6-4ff1-bbbc-67fd7692734b","End to Start","Code","http://www.cdisc.org","C201353"
"2023-12-15","Code_66","4859b0bf-4758-4089-a76a-1d2548d5f8c6","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_67","d3bf78f9-f57c-46a3-bc36-06e5f0e13c58","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_68","5835c74b-727f-415d-a28e-0a93667425c1","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_69","82a733a1-f9ea-482e-b874-3c89ec94f21a","End to Start","Code","http://www.cdisc.org","C201353"
"2023-12-15","Code_70","b15d8768-6db2-413d-9cb7-3c0f18e2ce09","After","Code","http://www.cdisc.org","C201356"
"2023-12-15","Code_71","28ea025f-e62e-4f92-8eac-7d953087d78a","Start to Start","Code","http://www.cdisc.org","C201355"
"2023-12-15","Code_598","fbd3da35-edcf-49eb-9777-d3e76c49da0a","Clinical Study Sponsor","Code","http://www.cdisc.org","C70793"
"2020-08","Code_599","dcca3d39-c87c-436e-a2d9-3bbd889e6ae2","United Kingdom of Great Britain and Northern Ireland","Code","ISO 3166 1 alpha3","GBR"
"2023-12-15","Code_3","aff6d206-02e7-448e-a790-d61bebba3949","Study Acronym","Code","http://www.cdisc.org","C94108"
"2023-12-15","Code_5","d8520b03-67f4-4da4-b508-0f786f34c3a9","Brief Study Title","Code","http://www.cdisc.org","C99905x1"
"2023-12-15","Code_6","cce6c0ca-16e5-481e-aba4-45c166d8d538","Official Study Title","Code","http://www.cdisc.org","C99905x2"
"2023-12-15","Code_7","d6e0436a-5784-431a-9838-b5957866bae0","Public Study Title","Code","http://www.cdisc.org","C99905x3"
"2023-12-15","Code_8","d246e404-f397-4ffc-b8f8-1a1f7f36da88","Final","Code","http://www.cdisc.org","C25508"
"2023-12-15","Code_11","5dc2a558-0342-4a0f-ac49-53ccde874fff","Protocol Effective Date","Code","http://www.cdisc.org","C99903x1"
"2023-12-15","Code_13","d2751727-e0df-4ed2-a023-89c98d971c6c","Region","Code","http://www.cdisc.org","C41129"
"2020-08","Code_12","8603fe8b-f88e-4ef5-beca-7ea316979acc","Europe","Code","ISO 3166 1 alpha3","150"
