"uuid:ID","id","codeSystem","decode","codeSystemVersion","instanceType","code"
"1b714901-9699-44b6-b4ed-5bbd6119bf4e","Code_378","http://www.cdisc.org","SYSBP","2023-12-15","Code","C25298"
"22e52d0c-a511-435d-8ade-dddcf4471c10","Code_379","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"340568a6-760b-49d1-9ba5-79b525a9b81d","Code_380","http://www.cdisc.org","Unit of Pressure","2023-12-15","Code","C49669"
"c5f80f17-e7b7-4e96-b7a7-f9e2cdb80304","Code_381","http://www.cdisc.org","Sitting","2023-12-15","Code","C62122"
"aa682c6f-44d1-402f-aa9a-dd9a72ae53ab","Code_382","http://www.cdisc.org","Standing","2023-12-15","Code","C62166"
"f8fcad45-f0e7-4084-aa94-be7217a9bb3d","Code_383","http://www.cdisc.org","Supine Position","2023-12-15","Code","C62167"
"8ad4e94e-5413-47ba-9480-516e5f719b5e","Code_384","http://www.cdisc.org","Body Position","2023-12-15","Code","C62164"
"47377ac4-89cf-49a9-9f0a-6b5affb10af1","Code_385","http://www.cdisc.org","Brachial Artery","2023-12-15","Code","C12681"
"cb51476c-b8c7-4932-b00e-fb58df048e7d","Code_386","http://www.cdisc.org","Common Carotid Artery","2023-12-15","Code","C12687"
"723abb74-12aa-42ce-adcb-f42de12ce2ab","Code_387","http://www.cdisc.org","Dorsalis Pedis Artery","2023-12-15","Code","C32478"
"52e95cc6-5d83-44a2-a64c-48eaac68dc2a","Code_388","http://www.cdisc.org","Femoral Artery","2023-12-15","Code","C12715"
"5245b774-d90a-4f2f-81b7-eb873fbc77aa","Code_389","http://www.cdisc.org","Radial Artery","2023-12-15","Code","C12838"
"ace5aa01-870e-4fb1-99cf-009c6e9a8dfd","Code_390","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"6d5fffde-3606-4248-9d85-d60be330b8ab","Code_391","http://www.cdisc.org","Left","2023-12-15","Code","C25229"
"09b89a2d-0042-4aeb-b12d-de366dfa87e3","Code_392","http://www.cdisc.org","Right","2023-12-15","Code","C25228"
"de6d632e-c796-415d-8186-25f6348ec555","Code_393","http://www.cdisc.org","Laterality","2023-12-15","Code","C25185"
"5a696a62-2b8d-447f-a739-a478343adcaa","Code_394","http://www.cdisc.org","SYSBP","2023-12-15","Code","C25298"
"f50447a1-bbe7-4028-93a7-ac9f801b9878","Code_395","http://www.cdisc.org","DIABP","2023-12-15","Code","C25299"
"f6afc794-0e43-4051-b4da-775ab30ed9f7","Code_396","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"18eb7552-3f8a-4676-be18-dd533a51ac92","Code_397","http://www.cdisc.org","Unit of Pressure","2023-12-15","Code","C49669"
"a66cc10c-2581-46f4-abc8-7bc79591cd2a","Code_398","http://www.cdisc.org","Sitting","2023-12-15","Code","C62122"
"c87a313f-07ad-4f4c-b79e-77822b6bbff1","Code_399","http://www.cdisc.org","Standing","2023-12-15","Code","C62166"
"5b2e3fbb-195e-4220-b49c-79637f00ea61","Code_400","http://www.cdisc.org","Supine Position","2023-12-15","Code","C62167"
"de08512a-7359-4c70-9053-63274df69e7a","Code_401","http://www.cdisc.org","Body Position","2023-12-15","Code","C62164"
"f2aa1ca4-0ca6-49f4-9348-a178a869b094","Code_402","http://www.cdisc.org","Brachial Artery","2023-12-15","Code","C12681"
"a672e36f-94ce-4768-bcd4-49758e16b6fa","Code_403","http://www.cdisc.org","Common Carotid Artery","2023-12-15","Code","C12687"
"62400810-d3ad-4bef-aa1c-467f42e24f1a","Code_404","http://www.cdisc.org","Dorsalis Pedis Artery","2023-12-15","Code","C32478"
"a7310bc4-6d8d-49f6-8632-1c44a1c2f318","Code_405","http://www.cdisc.org","Femoral Artery","2023-12-15","Code","C12715"
"2bbe174d-8141-4ebd-b2f8-6e6bc59cea25","Code_406","http://www.cdisc.org","Radial Artery","2023-12-15","Code","C12838"
"bbb90b17-8f4d-4a37-bf57-9dd6b2fe541e","Code_407","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"169d333e-9024-4460-85d6-5c94dd2f966f","Code_408","http://www.cdisc.org","Left","2023-12-15","Code","C25229"
"130cc79c-0f54-431b-abae-7db394108820","Code_409","http://www.cdisc.org","Right","2023-12-15","Code","C25228"
"d4929529-d071-498b-a0c7-8425272ae168","Code_410","http://www.cdisc.org","Laterality","2023-12-15","Code","C25185"
"2b9ade79-90fd-4357-809d-d950cce358c7","Code_411","http://www.cdisc.org","DIABP","2023-12-15","Code","C25299"
"f555c784-53b4-447a-b8a5-6f7d4cf11305","Code_412","http://www.cdisc.org","HR","2023-12-15","Code","C49677"
"ba2450ae-80b5-4a01-908b-6ace7cd822b4","Code_413","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"0b980aab-37d1-4841-b91f-d4a568b30a4b","Code_414","http://www.cdisc.org","Count per Minute","2023-12-15","Code","C73688"
"9e753565-f9a6-4b3d-9c7c-16ab6df09f9a","Code_415","http://www.cdisc.org","Sitting","2023-12-15","Code","C62122"
"71933fd3-6ec9-4f01-aecf-36765290d3c1","Code_416","http://www.cdisc.org","Standing","2023-12-15","Code","C62166"
"2321e6ee-5aed-47e8-b10b-ea2e2161a35f","Code_417","http://www.cdisc.org","Supine Position","2023-12-15","Code","C62167"
"3cd3fba9-318d-4091-a938-693696ed85e0","Code_418","http://www.cdisc.org","Body Position","2023-12-15","Code","C62164"
"f45a8315-acb8-4520-9c35-588a5f545be9","Code_419","http://www.cdisc.org","Brachial Artery","2023-12-15","Code","C12681"
"bec3f0b4-40a6-4179-bd1b-e2272334e2b0","Code_420","http://www.cdisc.org","Common Carotid Artery","2023-12-15","Code","C12687"
"bde24271-f2e6-4067-92ae-54965e18fdba","Code_421","http://www.cdisc.org","Dorsalis Pedis Artery","2023-12-15","Code","C32478"
"c7636b09-1c75-4071-abf2-c8835753045c","Code_422","http://www.cdisc.org","Femoral Artery","2023-12-15","Code","C12715"
"9b97bd7c-4d64-45c7-bda9-febaf743ec65","Code_423","http://www.cdisc.org","Radial Artery","2023-12-15","Code","C12838"
"68b8022c-3400-4ffa-998e-9cc3fedc0a47","Code_424","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"e0972707-6688-4c1d-83ac-067f655897cf","Code_425","http://www.cdisc.org","Left","2023-12-15","Code","C25229"
"927f4747-e8ef-4d02-b1af-ca0db74a9d28","Code_426","http://www.cdisc.org","Right","2023-12-15","Code","C25228"
"f54c15fa-ee98-461a-99cb-b7d24fab9fa8","Code_427","http://www.cdisc.org","Laterality","2023-12-15","Code","C25185"
"866b553b-1d17-4cae-a0e1-c643c88024b1","Code_428","http://www.cdisc.org","HR","2023-12-15","Code","C49677"
"e355723e-ba82-447a-a600-1bf164374884","Code_123","http://www.cdisc.org","Placebo Comparator Arm","2023-12-15","Code","C174268"
"df11952a-da0e-4588-a5c7-a1f3b5017336","Code_124","http://www.cdisc.org","Data Generated Within Study","2023-12-15","Code","C188866"
"de895c98-357f-4c99-9bed-4cff246389a1","Code_125","http://www.cdisc.org","Active Comparator Arm","2023-12-15","Code","C174267"
"8276e52f-bda8-4b7c-85ff-302638c21542","Code_126","http://www.cdisc.org","Data Generated Within Study","2023-12-15","Code","C188866"
"ad539367-2370-4c60-804c-466ca13f188a","Code_127","http://www.cdisc.org","Active Comparator Arm","2023-12-15","Code","C174267"
"23781c5a-0dcb-481d-8298-f8666a915616","Code_128","http://www.cdisc.org","Data Generated Within Study","2023-12-15","Code","C188866"
"fb8e1b59-27fd-4997-9dc1-ed8260bf3be1","Code_136","http://www.cdisc.org","Double Blind Study","2023-12-15","Code","C15228"
"7cba4c70-4144-40a8-b5d3-e38ec2746400","Code_129","http://www.cdisc.org","Screening Epoch","2023-12-15","Code","C202487"
"58cbc970-fc92-49ed-9f92-130595115d1e","Code_130","http://www.cdisc.org","Treatment Epoch","2023-12-15","Code","C101526"
"abf499b3-7ff4-473b-9eb7-b2bef36e695b","Code_131","http://www.cdisc.org","Treatment Epoch","2023-12-15","Code","C101526"
"f8b54145-99bb-4f96-8b4d-11757e4678a6","Code_132","http://www.cdisc.org","Treatment Epoch","2023-12-15","Code","C101526"
"a7af546f-a381-43d2-94a3-88e09a6e5af0","Code_133","http://www.cdisc.org","Follow-Up Epoch","2023-12-15","Code","C202578"
"0d6b31dd-679c-41b7-8beb-f3d1820fbba5","Code_550","ICD-10-CM","Alzheimer's disease; unspecified","1","Code","G30.9"
"a830ecd2-5f1d-49bf-a0fd-b2715829980a","Code_551","SNOMED","Alzheimer's disease","January 31, 2018","Code","26929004"
"211363fc-93b8-411a-88ae-22cd3250f91e","Code_142","http://www.cdisc.org","Sponsor","2023-12-15","Code","C70793"
"2960862d-1d26-4bce-a71a-c35f245e21f7","Code_555","http://www.cdisc.org","Trial Primary Objective","2023-12-15","Code","C85826"
"a7f77eb1-99c7-4cf8-8362-3d9d0a6f11b3","Code_554","http://www.cdisc.org","Primary Endpoint","2023-12-15","Code","C94496"
"8d18a99e-febe-4849-979c-eac0fb441666","Code_556","http://www.cdisc.org","Primary Endpoint","2023-12-15","Code","C94496"
"c6e393cd-ef4b-42f9-a98c-606467a1df2c","Code_558","http://www.cdisc.org","Trial Primary Objective","2023-12-15","Code","C85826"
"c1ed6a11-702a-4619-9a46-05423a15f3a8","Code_557","http://www.cdisc.org","Primary Endpoint","2023-12-15","Code","C94496"
"83f7374c-062d-498a-a628-0e2de217db35","Code_559","http://www.cdisc.org","Primary Endpoint","2023-12-15","Code","C94496"
"49b943a6-1688-474f-9224-2ecf99aec19a","Code_560","http://www.cdisc.org","Primary Endpoint","2023-12-15","Code","C94496"
"f928eca1-93ab-47ac-88d8-9e21168291de","Code_562","http://www.cdisc.org","Trial Secondary Objective","2023-12-15","Code","C85827"
"294c0735-83b3-41ee-aff2-e011e54c9fba","Code_561","http://www.cdisc.org","Secondary Endpoint","2023-12-15","Code","C139173"
"290945b7-ca6b-4e3c-8e65-189ea79f89d3","Code_563","http://www.cdisc.org","Secondary Endpoint","2023-12-15","Code","C139173"
"1c0983b8-064b-47d1-a931-beac009d45cd","Code_564","http://www.cdisc.org","Secondary Endpoint","2023-12-15","Code","C139173"
"81a525fc-caa3-47b4-be0c-7dc2e14417fc","Code_566","http://www.cdisc.org","Trial Secondary Objective","2023-12-15","Code","C85827"
"188e5c55-2dc5-47f0-a75c-e72415e92e5a","Code_565","http://www.cdisc.org","Secondary Endpoint","2023-12-15","Code","C139173"
"5ca0aeee-2572-446c-9777-dc440aa70813","Code_568","http://www.cdisc.org","Trial Secondary Objective","2023-12-15","Code","C85827"
"57af489e-80bb-4ccd-8e6a-3671aaa3453f","Code_567","http://www.cdisc.org","Secondary Endpoint","2023-12-15","Code","C139173"
"79ef40be-43da-43e6-8b3c-bdebc7875a63","Code_570","http://www.cdisc.org","Trial Secondary Objective","2023-12-15","Code","C85827"
"fa1c0c91-9b0f-4624-86db-3e193858dc6b","Code_569","http://www.cdisc.org","Secondary Endpoint","2023-12-15","Code","C139173"
"f4c822b3-c1f8-4fb7-a81d-b2f6c1b4c190","Code_571","http://www.cdisc.org","Inclusion Criteria","2023-12-15","Code","C25532"
"74a72da5-80dd-4402-8d19-38c23630a1e4","Code_572","http://www.cdisc.org","Inclusion Criteria","2023-12-15","Code","C25532"
"ff290075-ad30-4435-871c-32b0c91cc95f","Code_573","http://www.cdisc.org","Inclusion Criteria","2023-12-15","Code","C25532"
"fa5c33f9-26ff-4d1e-bd01-39525dab7a2e","Code_574","http://www.cdisc.org","Inclusion Criteria","2023-12-15","Code","C25532"
"41caf3e8-e34a-41c7-91fe-970dbcc55a8f","Code_575","http://www.cdisc.org","Inclusion Criteria","2023-12-15","Code","C25532"
"620d9262-69bd-4de8-89eb-eaccc7f8f42d","Code_576","http://www.cdisc.org","Inclusion Criteria","2023-12-15","Code","C25532"
"bdf38e7d-6593-4518-a2e2-24c990c6a462","Code_577","http://www.cdisc.org","Inclusion Criteria","2023-12-15","Code","C25532"
"8837be76-07be-4a52-8bac-3abe85d44f6e","Code_578","http://www.cdisc.org","Inclusion Criteria","2023-12-15","Code","C25532"
"a8a35fa4-d34c-40b4-ac34-6aeddbf4c26d","Code_579","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"e7e97ab5-930d-4bc2-8a5b-0f837e6bd7bf","Code_580","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"ef936dac-9241-4922-bfcb-bb35ff714aa3","Code_581","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"74e9be04-b6fc-4093-946c-8ddd978b74d0","Code_582","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"dbd50010-a883-4615-a656-2d4e8472d411","Code_583","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"478f3962-724f-4d45-ae20-c1581b093f10","Code_584","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"d3ed1396-d010-4665-9d68-84e688c3b73a","Code_585","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"bc1d2f95-769f-4957-9ecb-22a280514be8","Code_586","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"e91372ff-e2ea-461e-bfc0-307e25a571de","Code_587","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"489dd61a-82e0-4a7d-9be3-aeeaa4d25197","Code_588","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"2a95501e-da06-4e52-bc2e-190f42a8bee2","Code_589","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"ac027ade-58cc-4959-ac3f-9fa2b7c3621c","Code_590","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"2e2ba2e4-5ce8-45db-8857-33255d82c41c","Code_591","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"3741034c-9e06-4037-a790-a2e30dce119b","Code_592","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"39f54e0f-0754-4838-8bed-cacd1a5ba887","Code_593","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"0e22f2c9-116d-440f-a105-aea6462c93aa","Code_594","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"b0d69c6c-2391-4fa3-a3b3-643ededcabc0","Code_595","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"b0bd4f5e-305a-432e-a9bc-8cbf3177bf34","Code_596","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"a08afb40-4268-4e20-8cd7-a61b5d8bd0a1","Code_597","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"a6316cbc-794b-4faa-853e-2748e8f2fc15","Code_598","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"79f91074-ca52-4fe1-a3a8-bece3d522e11","Code_599","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"421226ca-0d31-416d-8815-81dec78df2fd","Code_600","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"ac312dae-da86-4d10-adf2-ffb7d955d557","Code_601","http://www.cdisc.org","Exclusion Criteria","2023-12-15","Code","C25370"
"27cfdc51-d2e6-48ec-8738-98a56270eab9","Code_552","http://www.cdisc.org","Year","2023-12-15","Code","C29848"
"c60108b9-c49a-4475-bea6-8bf9b7f8c780","Code_14","http://www.cdisc.org","Before","2023-12-15","Code","C201357"
"56e10ba7-36ec-4073-880b-19640febf1d1","Code_15","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"c8a2d37f-815f-4495-b624-d53fbef815be","Code_16","http://www.cdisc.org","Before","2023-12-15","Code","C201357"
"736675fd-4659-4f06-96f3-089050217749","Code_17","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"71da5518-1c6c-4a66-9275-3c8daa4eb0a3","Code_19","http://www.cdisc.org","Fixed Reference","2023-12-15","Code","C201358"
"d222a71f-d511-43a4-97ee-1aa1db362bf0","Code_20","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"5485b0ee-8534-4ec7-8780-180a4e595902","Code_21","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"a2392a4f-571b-4034-b05c-6ca4105d6a89","Code_22","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"dbe56e4a-33c4-4013-bb30-6281d68e2c17","Code_24","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"f516bf0b-6947-47fd-b3c2-c81910400f3c","Code_25","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"64d77ae9-4090-44c8-9e56-7935e4cec93f","Code_27","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"afb33b55-45de-45f0-8bd1-965586bb1053","Code_28","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"7650566d-7649-4231-94f7-b4d51ce73f24","Code_30","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"74a41f6b-0891-4a19-82f6-6b48760c7720","Code_31","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"9dff8513-8ce7-4a3d-b3b9-464143268798","Code_35","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"b6e2ae0e-01d0-4e56-808d-363a6f00887c","Code_36","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"df7ba81c-78de-4ec3-8c88-b89032201423","Code_40","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"64e6fde5-0805-4f8b-af78-a1c0df3c1973","Code_41","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"81d8be9a-2b95-4f53-b766-fcc570f75797","Code_45","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"d3bf87e7-2059-45cc-b7ef-753ebb6a6b89","Code_46","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"cde0e1ee-b8be-442f-9428-512543b6994a","Code_50","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"0ab5722d-158e-4576-a08d-547e8ccc0ffe","Code_51","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"dee35f1d-8d37-4a7a-8a52-efaab0029010","Code_53","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"d69ef305-9f90-4c22-bcf1-717dccf61fb4","Code_54","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"ce64631e-b354-4796-926b-dc8626aebe38","Code_33","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"7c4f3b8c-d05f-479a-acd6-9de931c21d66","Code_34","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"ef6ce8e6-b49f-47fd-aee7-59fea4b013e7","Code_38","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"fcf10c83-fe1a-4474-8d36-3bda43514c2b","Code_39","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"5a29e310-6266-4c44-b72e-3c82372ed9db","Code_43","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"dce29d8b-6f21-4882-a7ff-dae4c167a00d","Code_44","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"000b854d-b7c6-47c1-8415-f7a272feeb04","Code_48","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"28851c92-974a-42c2-8b1f-e71f1b6f88ce","Code_49","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"6af3eb91-9d0c-48a3-9084-1e66b5703595","Code_56","http://www.cdisc.org","Fixed Reference","2023-12-15","Code","C201358"
"af651a0a-f64e-4f54-a342-dc8754bba18e","Code_57","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"a8654204-494f-466b-bb87-6c03a7663d15","Code_58","http://www.cdisc.org","Fixed Reference","2023-12-15","Code","C201358"
"9f49362f-c212-4da3-a6a2-fc680dc25897","Code_59","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"8bf2fa99-7129-4738-aea1-b71c46c8becc","Code_60","http://www.cdisc.org","Fixed Reference","2023-12-15","Code","C201358"
"a816f85b-23ae-425d-a366-cbca0373f547","Code_61","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"b3185b75-12bc-4bea-97af-8b27359d1a8f","Code_62","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"25b4c062-e15b-4e65-ace0-5ba51c69c83e","Code_63","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"6fb5ff1d-45c8-4fcd-a364-5cca9c9c316a","Code_64","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"c92c9be7-d185-43a7-921b-f91864db4f10","Code_65","http://www.cdisc.org","End to Start","2023-12-15","Code","C201353"
"7c518acf-5511-4f38-ad19-a61f013a5938","Code_66","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"d74463b1-06d3-49c2-868a-101647ce767b","Code_67","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"8e2596d0-aa8f-494e-8bb0-ae91ac14f86d","Code_68","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"9e1ff395-ceeb-4b3a-b660-04aaf56c2a52","Code_69","http://www.cdisc.org","End to Start","2023-12-15","Code","C201353"
"b6630ed2-af26-489a-95d9-f21331481955","Code_70","http://www.cdisc.org","After","2023-12-15","Code","C201356"
"d601b794-b013-4c8c-86ed-0df36c43ffec","Code_71","http://www.cdisc.org","Start to Start","2023-12-15","Code","C201355"
"83f367aa-7ccb-4ca6-8452-554bde7bae8e","Code_602","http://www.cdisc.org","Clinical Study Sponsor","2023-12-15","Code","C70793"
"b8b20540-78a4-4a0e-91ff-6ae21857b6c3","Code_603","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","2020-08","Code","GBR"
"7b5e9d91-4713-4672-a044-1dcc16ddea72","Code_3","http://www.cdisc.org","Study Acronym","2023-12-15","Code","C94108"
"f9f17b92-341a-4ec4-a169-c33fa1cb5cbe","Code_5","http://www.cdisc.org","Brief Study Title","2023-12-15","Code","C99905x1"
"c02c028a-3c83-4a73-aef7-56d99de1e123","Code_6","http://www.cdisc.org","Official Study Title","2023-12-15","Code","C99905x2"
"6646429e-23e0-453b-ba3f-e30d8427a2dc","Code_7","http://www.cdisc.org","Public Study Title","2023-12-15","Code","C99905x3"
"12cbd8da-73cb-4aca-a6b6-0084f74981c2","Code_8","http://www.cdisc.org","Final","2023-12-15","Code","C25508"
"499ca300-659a-4977-94f8-35f4c8dc8f77","Code_11","http://www.cdisc.org","Protocol Effective Date","2023-12-15","Code","C99903x1"
"2cab2917-fb09-4266-af59-550a19845d1d","Code_13","http://www.cdisc.org","Region","2023-12-15","Code","C41129"
"4ecd48b3-d861-41a6-a0f4-ad295520f823","Code_12","ISO 3166 1 alpha3","Europe","2020-08","Code","150"
