"code","codeSystemVersion","instanceType","uuid:ID","codeSystem","decode","id"
"C25298","2023-12-15","Code","4424c4dc-6057-4974-a276-b5fe41cf1d78","http://www.cdisc.org","SYSBP","Code_378"
"C77140","2023-12-15","Code","66ffb2dd-623a-4dee-95c3-6d390caa8d64","http://www.cdisc.org","Clinical Test Result","Code_379"
"C49669","2023-12-15","Code","bc98dce0-7dcc-4a53-b482-4c851f6fbbf6","http://www.cdisc.org","Unit of Pressure","Code_380"
"C62122","2023-12-15","Code","4aca1a05-9a88-45f8-8da8-177b605741bf","http://www.cdisc.org","Sitting","Code_381"
"C62166","2023-12-15","Code","094844da-5550-430c-8843-eae622c26805","http://www.cdisc.org","Standing","Code_382"
"C62167","2023-12-15","Code","85bd3b99-136b-4c2b-8d9e-c07bbbe105e1","http://www.cdisc.org","Supine Position","Code_383"
"C62164","2023-12-15","Code","ea95a416-4da9-4351-bbb1-1cf8677b04bc","http://www.cdisc.org","Body Position","Code_384"
"C12681","2023-12-15","Code","96fd4f08-5070-4878-ae4b-45a6f8192c67","http://www.cdisc.org","Brachial Artery","Code_385"
"C12687","2023-12-15","Code","1c74c405-93c0-4505-9a75-fa414d16d579","http://www.cdisc.org","Common Carotid Artery","Code_386"
"C32478","2023-12-15","Code","4de65281-1357-490a-b2f2-82526124cbd9","http://www.cdisc.org","Dorsalis Pedis Artery","Code_387"
"C12715","2023-12-15","Code","9aad6873-0cce-4f1d-a530-714253841adc","http://www.cdisc.org","Femoral Artery","Code_388"
"C12838","2023-12-15","Code","8030b173-2426-4e2c-b83d-811c3843e016","http://www.cdisc.org","Radial Artery","Code_389"
"C13717","2023-12-15","Code","b2abdc1d-1919-481a-9200-f3da26e11dc2","http://www.cdisc.org","Anatomic Site","Code_390"
"C25229","2023-12-15","Code","bd663a65-3bb1-49ac-9603-9de27649e5b9","http://www.cdisc.org","Left","Code_391"
"C25228","2023-12-15","Code","c9bcca13-ebb6-4068-bd68-37317a202aae","http://www.cdisc.org","Right","Code_392"
"C25185","2023-12-15","Code","56b00724-02b5-4f0b-a707-6f8494674ab6","http://www.cdisc.org","Laterality","Code_393"
"C25298","2023-12-15","Code","140af8c7-3772-4c2e-a591-8520e9a8f360","http://www.cdisc.org","SYSBP","Code_394"
"C25299","2023-12-15","Code","c3474c6b-f600-47c7-95c5-cae9646f7b30","http://www.cdisc.org","DIABP","Code_395"
"C77140","2023-12-15","Code","7e9a16aa-c1d3-43a5-b1d3-2d6b6bfdc00c","http://www.cdisc.org","Clinical Test Result","Code_396"
"C49669","2023-12-15","Code","ef6392dd-ef8b-484f-8421-03da7d101b99","http://www.cdisc.org","Unit of Pressure","Code_397"
"C62122","2023-12-15","Code","7be08ed7-9a92-421d-b529-0ea1520f5565","http://www.cdisc.org","Sitting","Code_398"
"C62166","2023-12-15","Code","8e06fd7e-9b07-4516-be76-033def3ff4f0","http://www.cdisc.org","Standing","Code_399"
"C62167","2023-12-15","Code","400cce94-979f-4d52-8a1d-bb4ed8b6f68f","http://www.cdisc.org","Supine Position","Code_400"
"C62164","2023-12-15","Code","b2cc1a9d-1ab7-48e3-903f-1fbeb621ed57","http://www.cdisc.org","Body Position","Code_401"
"C12681","2023-12-15","Code","0ae61508-e0d1-4bb2-a0e7-5f550f886799","http://www.cdisc.org","Brachial Artery","Code_402"
"C12687","2023-12-15","Code","3733a93f-9167-43fd-a97b-e1f38f9ae79b","http://www.cdisc.org","Common Carotid Artery","Code_403"
"C32478","2023-12-15","Code","c3aa6148-8211-4b92-a1b4-c523556f93e3","http://www.cdisc.org","Dorsalis Pedis Artery","Code_404"
"C12715","2023-12-15","Code","944cbbef-99d2-4094-9238-c47f3878e25c","http://www.cdisc.org","Femoral Artery","Code_405"
"C12838","2023-12-15","Code","35ca3603-fe86-41de-9bf5-43963d5f1be3","http://www.cdisc.org","Radial Artery","Code_406"
"C13717","2023-12-15","Code","2ab4f8ab-378a-4154-b936-6fe69d1500d2","http://www.cdisc.org","Anatomic Site","Code_407"
"C25229","2023-12-15","Code","15d07b39-fab2-49f8-b5c3-40929bfe1873","http://www.cdisc.org","Left","Code_408"
"C25228","2023-12-15","Code","49017bd5-cc60-46da-9f1a-c0ca4cc5ebb1","http://www.cdisc.org","Right","Code_409"
"C25185","2023-12-15","Code","11c69fa3-126f-48f4-8e2e-1e73df2e14c8","http://www.cdisc.org","Laterality","Code_410"
"C25299","2023-12-15","Code","c89025e2-c795-414d-ba1d-356606ef6ea6","http://www.cdisc.org","DIABP","Code_411"
"C49677","2023-12-15","Code","15202bfd-7a9c-49c3-8253-cfe1872d0de7","http://www.cdisc.org","HR","Code_412"
"C77140","2023-12-15","Code","30536720-146c-4a3b-87b9-32ed2409a83e","http://www.cdisc.org","Clinical Test Result","Code_413"
"C73688","2023-12-15","Code","946a4f10-4ad7-4053-8413-a4c0daae0602","http://www.cdisc.org","Count per Minute","Code_414"
"C62122","2023-12-15","Code","621eb5a9-2ac7-417c-8c20-c9b62aae01d6","http://www.cdisc.org","Sitting","Code_415"
"C62166","2023-12-15","Code","8581581c-9414-4259-8c90-2771cfeff8a4","http://www.cdisc.org","Standing","Code_416"
"C62167","2023-12-15","Code","de09337b-529e-4cfe-8a58-a2d43591c95e","http://www.cdisc.org","Supine Position","Code_417"
"C62164","2023-12-15","Code","2bbc440c-12dd-4f8a-9d5c-1668b96a2460","http://www.cdisc.org","Body Position","Code_418"
"C12681","2023-12-15","Code","8968982a-89a9-4e1b-a199-973510beeb88","http://www.cdisc.org","Brachial Artery","Code_419"
"C12687","2023-12-15","Code","311e2cf2-8351-4a71-856a-c5adaace7c10","http://www.cdisc.org","Common Carotid Artery","Code_420"
"C32478","2023-12-15","Code","b1938b25-63ff-4afc-a2f6-bf79e8f7a8ef","http://www.cdisc.org","Dorsalis Pedis Artery","Code_421"
"C12715","2023-12-15","Code","5c5932ee-e342-4e0e-b6a2-9d601a54a1da","http://www.cdisc.org","Femoral Artery","Code_422"
"C12838","2023-12-15","Code","cfbc1323-6422-4f80-8aba-5bb42ce4ced1","http://www.cdisc.org","Radial Artery","Code_423"
"C13717","2023-12-15","Code","733784d7-bdd0-419c-8a40-b15e28f7d5f4","http://www.cdisc.org","Anatomic Site","Code_424"
"C25229","2023-12-15","Code","69d8ecdb-fef4-467b-8385-eafccd99b73e","http://www.cdisc.org","Left","Code_425"
"C25228","2023-12-15","Code","d42ef795-ac45-4bef-b927-0f0ab6333b7b","http://www.cdisc.org","Right","Code_426"
"C25185","2023-12-15","Code","e99d7c25-9681-4ff0-910a-6fb590c3c277","http://www.cdisc.org","Laterality","Code_427"
"C49677","2023-12-15","Code","d09ffd3b-ef08-4e1f-b388-462afbf937a0","http://www.cdisc.org","HR","Code_428"
"C174268","2023-12-15","Code","f0eac30c-e71a-419c-a878-348def66bf9e","http://www.cdisc.org","Placebo Comparator Arm","Code_123"
"C188866","2023-12-15","Code","cb5b479b-6882-4861-aa5a-9a7108b3fc91","http://www.cdisc.org","Data Generated Within Study","Code_124"
"C174267","2023-12-15","Code","e857814d-72f4-4f08-ad91-2ac37608369a","http://www.cdisc.org","Active Comparator Arm","Code_125"
"C188866","2023-12-15","Code","26171109-0bbc-4dba-8ef6-e27259cc519c","http://www.cdisc.org","Data Generated Within Study","Code_126"
"C174267","2023-12-15","Code","e242ae52-7edb-4396-9be8-f666c97d28f3","http://www.cdisc.org","Active Comparator Arm","Code_127"
"C188866","2023-12-15","Code","940d745c-7081-4216-90bf-f7bf335015d1","http://www.cdisc.org","Data Generated Within Study","Code_128"
"C15228","2023-12-15","Code","74d892f2-8b8a-4a2d-bb6f-e17925a7b86b","http://www.cdisc.org","Double Blind Study","Code_136"
"C202487","2023-12-15","Code","09eceae8-03dc-491f-8e25-850a105b4a8f","http://www.cdisc.org","Screening Epoch","Code_129"
"C101526","2023-12-15","Code","00d61a39-4a15-4431-afee-4788c53b11c1","http://www.cdisc.org","Treatment Epoch","Code_130"
"C101526","2023-12-15","Code","5d9917c5-21c5-4693-a756-45bbbbe5092e","http://www.cdisc.org","Treatment Epoch","Code_131"
"C101526","2023-12-15","Code","367ea9e9-01b1-4880-baee-9bbf840d70ec","http://www.cdisc.org","Treatment Epoch","Code_132"
"C202578","2023-12-15","Code","f1485f46-e732-44d4-b0e7-ba1529189f6c","http://www.cdisc.org","Follow-Up Epoch","Code_133"
"G30.9","1","Code","2177576d-7b24-41b4-b444-4ebe4873d312","ICD-10-CM","Alzheimer's disease; unspecified","Code_550"
"26929004","January 31, 2018","Code","c5882750-57a9-41bd-90b6-83c309b0bcb8","SNOMED","Alzheimer's disease","Code_551"
"C70793","2023-12-15","Code","feffb378-eae2-4e9e-8533-3c92499c60ea","http://www.cdisc.org","Sponsor","Code_142"
"C85826","2023-12-15","Code","9f8d1a05-0ba3-4ead-bb50-256973593e75","http://www.cdisc.org","Primary Objective","Code_555"
"C94496","2023-12-15","Code","6e988aa4-32b4-4eba-afbf-1102fa468e6a","http://www.cdisc.org","Primary Endpoint","Code_554"
"C94496","2023-12-15","Code","c9ac782e-857d-4970-bdbb-27bc35394f91","http://www.cdisc.org","Primary Endpoint","Code_556"
"C85826","2023-12-15","Code","71757133-6caf-4b46-a70f-a809f666957e","http://www.cdisc.org","Primary Objective","Code_558"
"C94496","2023-12-15","Code","23c526b9-431e-4d7d-b8b4-4273f5731d50","http://www.cdisc.org","Primary Endpoint","Code_557"
"C94496","2023-12-15","Code","1f635802-5f58-4200-a7dd-89b0dddd28eb","http://www.cdisc.org","Primary Endpoint","Code_559"
"C94496","2023-12-15","Code","7d776c57-3f43-45cf-8088-1fe4afab2b9c","http://www.cdisc.org","Primary Endpoint","Code_560"
"C85827","2023-12-15","Code","e491aa7c-61b8-4664-b639-8185d1ab4543","http://www.cdisc.org","Secondary Objective","Code_562"
"C139173","2023-12-15","Code","8fcc056a-d6e2-4efe-8e4e-804f28033572","http://www.cdisc.org","Secondary Endpoint","Code_561"
"C139173","2023-12-15","Code","8b80f8d8-b41a-472c-91f1-c919d5b33a72","http://www.cdisc.org","Secondary Endpoint","Code_563"
"C139173","2023-12-15","Code","51f84372-3fe8-41a9-959e-b710dc4747f4","http://www.cdisc.org","Secondary Endpoint","Code_564"
"C85827","2023-12-15","Code","13fec421-c79f-432e-83f4-59c121d87e44","http://www.cdisc.org","Secondary Objective","Code_566"
"C139173","2023-12-15","Code","4623ad24-e4d4-4c20-b152-33ea10900cbc","http://www.cdisc.org","Secondary Endpoint","Code_565"
"C85827","2023-12-15","Code","4850c5b5-05f4-4e00-8a04-75caf7b44b06","http://www.cdisc.org","Secondary Objective","Code_568"
"C139173","2023-12-15","Code","35f5a0f1-b397-4793-94ea-cd581cbdc1d5","http://www.cdisc.org","Secondary Endpoint","Code_567"
"C85827","2023-12-15","Code","84d5a407-b429-4388-aa0d-f877e960ba67","http://www.cdisc.org","Secondary Objective","Code_570"
"C139173","2023-12-15","Code","65dbfcb1-68ad-4ff6-9c9a-e5282fda9477","http://www.cdisc.org","Secondary Endpoint","Code_569"
"C49636","2023-12-15","Code","bebec422-bd2f-4927-8471-87222f1043ea","http://www.cdisc.org","Both","Code_553"
"C25532","2023-12-15","Code","d11e1905-8372-4555-8a74-81bc92ac6fa5","http://www.cdisc.org","Inclusion Criteria","Code_571"
"C25532","2023-12-15","Code","5a69bf4c-9eda-4f67-93ad-f46d34e0c88b","http://www.cdisc.org","Inclusion Criteria","Code_572"
"C25532","2023-12-15","Code","1cfef781-b3de-4791-9bbd-6a82d4260936","http://www.cdisc.org","Inclusion Criteria","Code_573"
"C25532","2023-12-15","Code","9beb252b-3808-4ae3-b983-d94cc210a50b","http://www.cdisc.org","Inclusion Criteria","Code_574"
"C25532","2023-12-15","Code","742111f7-0380-4955-9091-0ded071f2724","http://www.cdisc.org","Inclusion Criteria","Code_575"
"C25532","2023-12-15","Code","72046068-fb78-4b5c-a420-5e8bd389ff2e","http://www.cdisc.org","Inclusion Criteria","Code_576"
"C25532","2023-12-15","Code","662bb563-34d6-44ff-bebf-6115a56b5667","http://www.cdisc.org","Inclusion Criteria","Code_577"
"C25532","2023-12-15","Code","c0c0e7b8-3b43-41c8-b8ff-60c02dbaca2b","http://www.cdisc.org","Inclusion Criteria","Code_578"
"C25370","2023-12-15","Code","b5707353-8612-4a56-b149-2987a18eeba3","http://www.cdisc.org","Exclusion Criteria","Code_579"
"C25370","2023-12-15","Code","7e2514c9-94e5-4dc0-860a-0f195d28af20","http://www.cdisc.org","Exclusion Criteria","Code_580"
"C25370","2023-12-15","Code","5d7dc6e3-5182-4f5e-97a6-2a05f8bf4baa","http://www.cdisc.org","Exclusion Criteria","Code_581"
"C25370","2023-12-15","Code","25fcdf04-4cde-4643-807d-17455afc0034","http://www.cdisc.org","Exclusion Criteria","Code_582"
"C25370","2023-12-15","Code","cdf21658-be44-4784-82ff-c5dd74b05e71","http://www.cdisc.org","Exclusion Criteria","Code_583"
"C25370","2023-12-15","Code","c8d48421-d2bc-4ac7-a17a-2e69fc673f12","http://www.cdisc.org","Exclusion Criteria","Code_584"
"C25370","2023-12-15","Code","a77f9af8-b2a5-4a7c-abbb-41fe1147aad6","http://www.cdisc.org","Exclusion Criteria","Code_585"
"C25370","2023-12-15","Code","6c6ccfcc-57d4-4908-ab2e-b6df27905395","http://www.cdisc.org","Exclusion Criteria","Code_586"
"C25370","2023-12-15","Code","66f4c043-150a-498c-9bff-b3110a05c9d0","http://www.cdisc.org","Exclusion Criteria","Code_587"
"C25370","2023-12-15","Code","b945ebf0-c835-4f93-b835-2095ca5d9927","http://www.cdisc.org","Exclusion Criteria","Code_588"
"C25370","2023-12-15","Code","af747c5f-850c-48b1-9744-cad9e5a2ccd4","http://www.cdisc.org","Exclusion Criteria","Code_589"
"C25370","2023-12-15","Code","f6a9fa10-7f97-40cb-b607-847b5adee276","http://www.cdisc.org","Exclusion Criteria","Code_590"
"C25370","2023-12-15","Code","9094982e-025a-46b3-a469-1b5b41493b43","http://www.cdisc.org","Exclusion Criteria","Code_591"
"C25370","2023-12-15","Code","bf3ba79c-7d6c-478d-a9c0-3a15bbdeef90","http://www.cdisc.org","Exclusion Criteria","Code_592"
"C25370","2023-12-15","Code","0219d874-aa87-4c11-a98b-0ca95a4bb8a7","http://www.cdisc.org","Exclusion Criteria","Code_593"
"C25370","2023-12-15","Code","81c8e5d9-ea9f-4406-acd8-6b96e44e2763","http://www.cdisc.org","Exclusion Criteria","Code_594"
"C25370","2023-12-15","Code","44bd3d30-e494-4443-8393-af2d27a3aac1","http://www.cdisc.org","Exclusion Criteria","Code_595"
"C25370","2023-12-15","Code","f44bcf5e-46dd-4ae1-be2f-3c57fa001c9d","http://www.cdisc.org","Exclusion Criteria","Code_596"
"C25370","2023-12-15","Code","d6b20215-f044-4626-94bc-eef5476fdc70","http://www.cdisc.org","Exclusion Criteria","Code_597"
"C25370","2023-12-15","Code","c13077d6-fc96-4d05-9c0b-e59de21f56df","http://www.cdisc.org","Exclusion Criteria","Code_598"
"C25370","2023-12-15","Code","126f9a14-3ea2-4d31-8ed4-85f6b9360f32","http://www.cdisc.org","Exclusion Criteria","Code_599"
"C25370","2023-12-15","Code","430be8db-8d3a-4009-8db2-8aefd0f7cb81","http://www.cdisc.org","Exclusion Criteria","Code_600"
"C25370","2023-12-15","Code","f403e596-bb87-4fed-931d-c52e01a72052","http://www.cdisc.org","Exclusion Criteria","Code_601"
"C29848","2023-12-15","Code","e40f996b-45d7-4223-91ce-b54f8abeb943","http://www.cdisc.org","Year","Code_552"
"C201357","2023-12-15","Code","5b7c44cc-d7e6-4d87-a192-da4d72d8df95","http://www.cdisc.org","Before","Code_14"
"C201355","2023-12-15","Code","db122115-b5ba-41e2-abe7-d59c2056a4b5","http://www.cdisc.org","Start to Start","Code_15"
"C201357","2023-12-15","Code","6725b397-2730-4c54-86ee-2f013699e0f0","http://www.cdisc.org","Before","Code_16"
"C201355","2023-12-15","Code","f308cbd5-3eec-42d5-bf4b-d07515948934","http://www.cdisc.org","Start to Start","Code_17"
"C201358","2023-12-15","Code","cdddc636-aa11-48f7-8666-1ea47768567b","http://www.cdisc.org","Fixed Reference","Code_19"
"C201355","2023-12-15","Code","6e56dbda-bbde-448b-8b81-b4df84fb6fed","http://www.cdisc.org","Start to Start","Code_20"
"C201356","2023-12-15","Code","6b846c81-3303-4fc2-9797-ef3eec1264f9","http://www.cdisc.org","After","Code_21"
"C201355","2023-12-15","Code","69acc01a-4d0d-4371-bebe-fcb00fe4e969","http://www.cdisc.org","Start to Start","Code_22"
"C201356","2023-12-15","Code","0284777e-e036-43da-a54c-e53e5b11d2e5","http://www.cdisc.org","After","Code_24"
"C201355","2023-12-15","Code","a43ac35a-69b4-4439-a484-4aea2ac54335","http://www.cdisc.org","Start to Start","Code_25"
"C201356","2023-12-15","Code","24f84e89-711c-4806-9f8a-ee41ab86f5f2","http://www.cdisc.org","After","Code_27"
"C201355","2023-12-15","Code","7f63127c-8598-44d3-a75d-bf5d85f4ff55","http://www.cdisc.org","Start to Start","Code_28"
"C201356","2023-12-15","Code","5e16609b-f9b1-4754-ba81-48efc2da4752","http://www.cdisc.org","After","Code_30"
"C201355","2023-12-15","Code","425bbd23-5ddd-4631-a122-27b9db0d6641","http://www.cdisc.org","Start to Start","Code_31"
"C201356","2023-12-15","Code","cb310798-22d4-40ec-b635-e6014fff282e","http://www.cdisc.org","After","Code_35"
"C201355","2023-12-15","Code","cfce1a0a-466d-4ed6-b839-a7b0625ac1e3","http://www.cdisc.org","Start to Start","Code_36"
"C201356","2023-12-15","Code","d9b83e38-89e3-4a27-9c7b-b15b448b7ee1","http://www.cdisc.org","After","Code_40"
"C201355","2023-12-15","Code","79341161-0953-40e9-bd20-f0bdbcc15cc3","http://www.cdisc.org","Start to Start","Code_41"
"C201356","2023-12-15","Code","3c4356c8-fca6-4356-a7d2-211d8913c1d9","http://www.cdisc.org","After","Code_45"
"C201355","2023-12-15","Code","0567f776-7a35-4f07-ae26-227d53936bfa","http://www.cdisc.org","Start to Start","Code_46"
"C201356","2023-12-15","Code","102a28e0-be52-40f6-a933-a3d61630410c","http://www.cdisc.org","After","Code_50"
"C201355","2023-12-15","Code","01288dee-11a8-48f9-bfa0-09a353d0f74b","http://www.cdisc.org","Start to Start","Code_51"
"C201356","2023-12-15","Code","398182ae-52e7-4723-bc59-d45b683c970f","http://www.cdisc.org","After","Code_53"
"C201355","2023-12-15","Code","cc0a40ea-e441-4d06-81ee-0842c27e6dfa","http://www.cdisc.org","Start to Start","Code_54"
"C201356","2023-12-15","Code","f1fa28a9-ae21-4b33-9066-b49af11de595","http://www.cdisc.org","After","Code_33"
"C201355","2023-12-15","Code","007f2e64-b770-4c29-932d-16ae51a1c705","http://www.cdisc.org","Start to Start","Code_34"
"C201356","2023-12-15","Code","2720ebe6-d7ea-4d5b-951c-291fd119f51d","http://www.cdisc.org","After","Code_38"
"C201355","2023-12-15","Code","a2c6e90b-f523-4a78-95d9-eaa5557ed104","http://www.cdisc.org","Start to Start","Code_39"
"C201356","2023-12-15","Code","504460d2-121a-46a9-b344-222f73005956","http://www.cdisc.org","After","Code_43"
"C201355","2023-12-15","Code","c33f57d2-59e0-469c-966b-3e3183ba1f09","http://www.cdisc.org","Start to Start","Code_44"
"C201356","2023-12-15","Code","59a32e46-5573-4d82-983f-b1b9d9314730","http://www.cdisc.org","After","Code_48"
"C201355","2023-12-15","Code","cc32ae67-5e40-4b2e-8eb3-ebd95f1f5ad0","http://www.cdisc.org","Start to Start","Code_49"
"C201358","2023-12-15","Code","2f1a4ffa-206b-4ae5-abbc-d3dda94af4f5","http://www.cdisc.org","Fixed Reference","Code_56"
"C201355","2023-12-15","Code","1795825c-20e0-42bb-bc87-f36d275ccb9b","http://www.cdisc.org","Start to Start","Code_57"
"C201358","2023-12-15","Code","ee5e8cc7-49f0-49b4-96bd-17b4ba42a9b7","http://www.cdisc.org","Fixed Reference","Code_58"
"C201355","2023-12-15","Code","e5f3ddf3-f607-4627-ad7a-835b5df838b9","http://www.cdisc.org","Start to Start","Code_59"
"C201358","2023-12-15","Code","e7fb4a02-727b-4ea4-a15f-97dd4d744c18","http://www.cdisc.org","Fixed Reference","Code_60"
"C201355","2023-12-15","Code","41d7b640-29dd-4e41-b3f2-32ff2aa5de34","http://www.cdisc.org","Start to Start","Code_61"
"C201356","2023-12-15","Code","40eed242-3355-40f5-8a35-8cdf53fb4aab","http://www.cdisc.org","After","Code_62"
"C201355","2023-12-15","Code","9e8fc456-d053-4bc3-8f2d-793a35d1203d","http://www.cdisc.org","Start to Start","Code_63"
"C201356","2023-12-15","Code","dc032df8-528c-47f6-821a-086efd22ddf1","http://www.cdisc.org","After","Code_64"
"C201353","2023-12-15","Code","d0980330-580d-471a-a467-9262c1a6c550","http://www.cdisc.org","End to Start","Code_65"
"C201356","2023-12-15","Code","499bc195-5469-4d90-a582-14e0e4c870d2","http://www.cdisc.org","After","Code_66"
"C201355","2023-12-15","Code","79ae71a8-14cd-4f3c-9349-812b240c2431","http://www.cdisc.org","Start to Start","Code_67"
"C201356","2023-12-15","Code","95724b3c-d02a-44cc-a423-181811ac13d4","http://www.cdisc.org","After","Code_68"
"C201353","2023-12-15","Code","aa3a2c2b-deff-489c-8116-643d5a7ae434","http://www.cdisc.org","End to Start","Code_69"
"C201356","2023-12-15","Code","ce6f6f53-813c-4953-b4e4-6249b4310922","http://www.cdisc.org","After","Code_70"
"C201355","2023-12-15","Code","89cf2d7a-5a37-4324-b462-40f1e6905bcd","http://www.cdisc.org","Start to Start","Code_71"
"C70793","2023-12-15","Code","e3259fee-db35-48cb-af6f-eaede80fcdee","http://www.cdisc.org","Clinical Study Sponsor","Code_602"
"GBR","2020-08","Code","e304d930-223c-4b8b-9104-6f1d58931986","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","Code_603"
"C94108","2023-12-15","Code","dcccf381-02a5-44b2-b488-fcbfc0558425","http://www.cdisc.org","Study Acronym","Code_3"
"C99905x1","2023-12-15","Code","fafc7885-bb08-4434-8709-48fa1cc47a79","http://www.cdisc.org","Brief Study Title","Code_5"
"C99905x2","2023-12-15","Code","b4e4c344-1513-4f9b-bacb-45dae8b7c6e8","http://www.cdisc.org","Official Study Title","Code_6"
"C99905x3","2023-12-15","Code","eca91c0b-3edc-401e-860a-f11db714fc0d","http://www.cdisc.org","Public Study Title","Code_7"
"C25508","2023-12-15","Code","c0236d0f-d6d9-4967-b2b5-e80024f226a3","http://www.cdisc.org","Final","Code_8"
"C99903x1","2023-12-15","Code","a1288ebf-522f-46ec-9a46-d0b5f17c4007","http://www.cdisc.org","Protocol Effective Date","Code_11"
"C41129","2023-12-15","Code","044be5d8-403c-4eb2-abce-7c41afaf3d1c","http://www.cdisc.org","Region","Code_13"
"150","2020-08","Code","ea7f7cd7-170c-4310-87e2-51e31ca35609","ISO 3166 1 alpha3","Europe","Code_12"
