"codeSystemVersion","instanceType","decode","codeSystem","id","uuid:ID","code"
"2023-12-15","Code","Unit of Pressure","http://www.cdisc.org","Code_380","ff4c70d8-b0a1-4c74-8d02-b50495425856","C49669"
"2023-12-15","Code","Sitting","http://www.cdisc.org","Code_381","7a691458-2769-49fe-9318-3a4db2e859d9","C62122"
"2023-12-15","Code","Standing","http://www.cdisc.org","Code_382","bac5777d-9969-4089-84a2-476b29d6f96d","C62166"
"2023-12-15","Code","Supine Position","http://www.cdisc.org","Code_383","3bdc7a82-0f02-484b-a306-498a21641f6f","C62167"
"2023-12-15","Code","Body Position","http://www.cdisc.org","Code_384","ede2b751-e503-4331-83bc-d79de3d8a06d","C62164"
"2023-12-15","Code","Brachial Artery","http://www.cdisc.org","Code_385","e0b5e803-73fa-4d7b-83f4-8f1008597b88","C12681"
"2023-12-15","Code","Common Carotid Artery","http://www.cdisc.org","Code_386","9836beb8-41d4-40e8-8a80-45b566aa206f","C12687"
"2023-12-15","Code","Dorsalis Pedis Artery","http://www.cdisc.org","Code_387","3bd9e8b9-2518-45db-885d-1e902bcb8fed","C32478"
"2023-12-15","Code","Femoral Artery","http://www.cdisc.org","Code_388","a52bcfd2-4a8e-4227-aea8-93801edb4e5f","C12715"
"2023-12-15","Code","Radial Artery","http://www.cdisc.org","Code_389","9aa630c0-6cd2-49a6-b47d-d76eada6c7b3","C12838"
"2023-12-15","Code","Anatomic Site","http://www.cdisc.org","Code_390","ed3a0cc1-1c7a-4656-9773-e6eb2c974ee7","C13717"
"2023-12-15","Code","Left","http://www.cdisc.org","Code_391","2c2925e6-55d7-450b-9134-c4a04d2e9705","C25229"
"2023-12-15","Code","Right","http://www.cdisc.org","Code_392","0ac516de-db4a-41b2-8a0c-69460a2b8a6a","C25228"
"2023-12-15","Code","Laterality","http://www.cdisc.org","Code_393","89ccc495-c105-43ce-b928-7d8fa16b0f0e","C25185"
"2023-12-15","Code","SYSBP","http://www.cdisc.org","Code_394","40270f11-cca8-4cb4-933c-2d9d1cb57be9","C25298"
"2023-12-15","Code","DIABP","http://www.cdisc.org","Code_395","070a1492-a969-47d4-9986-b0a05d6d2f52","C25299"
"2023-12-15","Code","Clinical Test Result","http://www.cdisc.org","Code_396","7ce1d995-00e4-4774-b3de-9b541e9beb31","C77140"
"2023-12-15","Code","Unit of Pressure","http://www.cdisc.org","Code_397","d41c913b-bb88-4e88-8020-8155ba9194bd","C49669"
"2023-12-15","Code","Sitting","http://www.cdisc.org","Code_398","6a2f3f34-3d0c-4332-babf-6c2b0e8dc5fd","C62122"
"2023-12-15","Code","Standing","http://www.cdisc.org","Code_399","ba9850ea-6e4d-447b-a128-d639a7840033","C62166"
"2023-12-15","Code","Supine Position","http://www.cdisc.org","Code_400","ee88d865-a02b-4b0f-a1f9-5541250e9859","C62167"
"2023-12-15","Code","Body Position","http://www.cdisc.org","Code_401","2f60c0d7-b966-4cf7-abe0-95916508d9da","C62164"
"2023-12-15","Code","Brachial Artery","http://www.cdisc.org","Code_402","5c249fdd-ac7b-4d33-b18b-467c8dd14653","C12681"
"2023-12-15","Code","Common Carotid Artery","http://www.cdisc.org","Code_403","a013c9a8-f0e6-44cb-9ac9-353b5a942c48","C12687"
"2023-12-15","Code","Dorsalis Pedis Artery","http://www.cdisc.org","Code_404","fec52d91-99cd-4cc2-bfac-7f687c3ae1fc","C32478"
"2023-12-15","Code","Femoral Artery","http://www.cdisc.org","Code_405","34232b21-c3fe-493a-80b2-6dff200c1f25","C12715"
"2023-12-15","Code","Radial Artery","http://www.cdisc.org","Code_406","9127151b-a9e3-4ce4-ad59-08187ba621fc","C12838"
"2023-12-15","Code","Anatomic Site","http://www.cdisc.org","Code_407","38d7b019-865b-417e-89ff-6768aeb3adce","C13717"
"2023-12-15","Code","Left","http://www.cdisc.org","Code_408","afb7751e-b4ef-46e4-a4a7-e0ea8c6b3001","C25229"
"2023-12-15","Code","Right","http://www.cdisc.org","Code_409","76d852ee-e44e-4ac3-b193-24633eba5986","C25228"
"2023-12-15","Code","Laterality","http://www.cdisc.org","Code_410","7bd70780-5f8b-4c4e-abd0-4b5569e55427","C25185"
"2023-12-15","Code","DIABP","http://www.cdisc.org","Code_411","2ff36496-06b2-4628-a4ea-75b68b3fd19b","C25299"
"2023-12-15","Code","HR","http://www.cdisc.org","Code_412","978e0a8c-d89c-40c6-a640-9a5f77ac18f1","C49677"
"2023-12-15","Code","Clinical Test Result","http://www.cdisc.org","Code_413","5a9c9486-eddb-4ee8-9b7d-89e5bd2d405c","C77140"
"2023-12-15","Code","Count per Minute","http://www.cdisc.org","Code_414","8a52d3ae-bf84-4970-9f4a-87688c000d3f","C73688"
"2023-12-15","Code","Sitting","http://www.cdisc.org","Code_415","d22bcbf4-9e28-4825-a380-70e5b1b61fff","C62122"
"2023-12-15","Code","Standing","http://www.cdisc.org","Code_416","14133ef8-f916-40d3-8dab-4b43ee77fea8","C62166"
"2023-12-15","Code","Supine Position","http://www.cdisc.org","Code_417","6a613dd1-c0eb-4b4a-9bba-833ccec107e4","C62167"
"2023-12-15","Code","Body Position","http://www.cdisc.org","Code_418","ac5f4264-ad88-4448-a0fd-0bff24f7bc77","C62164"
"2023-12-15","Code","Brachial Artery","http://www.cdisc.org","Code_419","f729157f-943a-4185-aa7e-51ce502eecf1","C12681"
"2023-12-15","Code","Common Carotid Artery","http://www.cdisc.org","Code_420","44917e44-efe8-4948-9ba9-9ba1a445c4ef","C12687"
"2023-12-15","Code","Dorsalis Pedis Artery","http://www.cdisc.org","Code_421","3ed631e7-7a68-42bd-bb3b-3322af484987","C32478"
"2023-12-15","Code","Femoral Artery","http://www.cdisc.org","Code_422","2e0f01c2-204d-4558-925f-ddaf2aab3ba7","C12715"
"2023-12-15","Code","Radial Artery","http://www.cdisc.org","Code_423","e5b1f76a-861b-43d1-b2e7-1a70e644283a","C12838"
"2023-12-15","Code","Anatomic Site","http://www.cdisc.org","Code_424","4be9045d-3c37-45d5-afe3-d8ff65ede596","C13717"
"2023-12-15","Code","Left","http://www.cdisc.org","Code_425","951642f6-b42f-4966-a7d9-4e21fb8f394b","C25229"
"2023-12-15","Code","Right","http://www.cdisc.org","Code_426","cfebdc9b-9920-402b-b864-f26cefcd4c6a","C25228"
"2023-12-15","Code","Laterality","http://www.cdisc.org","Code_427","1557c953-55dc-4677-b2ad-fffecad83d33","C25185"
"2023-12-15","Code","HR","http://www.cdisc.org","Code_428","258a6d40-a50f-42c9-a0c0-96582bd6dbab","C49677"
"2023-12-15","Code","Placebo Comparator Arm","http://www.cdisc.org","Code_123","18956463-596b-4ab2-b689-ec5dc1e23632","C174268"
"2023-12-15","Code","Data Generated Within Study","http://www.cdisc.org","Code_124","b82e1457-f6b4-4bd2-85f7-c4731f51194c","C188866"
"2023-12-15","Code","Active Comparator Arm","http://www.cdisc.org","Code_125","898b2fff-e5c4-4522-911c-4d92d98c302e","C174267"
"2023-12-15","Code","Data Generated Within Study","http://www.cdisc.org","Code_126","0674820d-e30c-48a9-a34b-510bd7b23157","C188866"
"2023-12-15","Code","Active Comparator Arm","http://www.cdisc.org","Code_127","390451ff-b539-4980-aa0c-829ce1b86067","C174267"
"2023-12-15","Code","Data Generated Within Study","http://www.cdisc.org","Code_128","5cfa2c31-dbc4-4076-8d0e-8553646d68da","C188866"
"2023-12-15","Code","Double Blind Study","http://www.cdisc.org","Code_136","39ac7afc-1e5c-4b18-a990-4e48ee9b9b45","C15228"
"2023-12-15","Code","Screening Epoch","http://www.cdisc.org","Code_129","0b5f2ada-efef-4bad-a084-1027f8e6f7a8","C202487"
"2023-12-15","Code","Treatment Epoch","http://www.cdisc.org","Code_130","dc5480f7-8704-454c-8ed8-fbb84e99e8b7","C101526"
"2023-12-15","Code","Treatment Epoch","http://www.cdisc.org","Code_131","0591af51-3091-4112-8280-1580bdf63fda","C101526"
"2023-12-15","Code","Treatment Epoch","http://www.cdisc.org","Code_132","2d881534-ae0f-44ee-b18e-d66855a429f4","C101526"
"2023-12-15","Code","Follow-Up Epoch","http://www.cdisc.org","Code_133","a1e7b7fe-237b-4df1-b1d2-bcaaf11c7890","C202578"
"1","Code","Alzheimer's disease; unspecified","ICD-10-CM","Code_550","277df341-d6e5-45ea-b2e6-8da5b1cbaba0","G30.9"
"January 31, 2018","Code","Alzheimer's disease","SNOMED","Code_551","d045ae06-bd6c-46a1-8621-9771b0d3f822","26929004"
"2023-12-15","Code","Sponsor","http://www.cdisc.org","Code_142","ad0306fe-db9f-47ec-96ac-3ff9ed54718f","C70793"
"2023-12-15","Code","Primary Objective","http://www.cdisc.org","Code_555","1ea9efef-f012-4889-8d73-041754258193","C85826"
"2023-12-15","Code","Primary Endpoint","http://www.cdisc.org","Code_554","886c9dd6-d951-4abe-a966-31bcb5ebfe26","C94496"
"2023-12-15","Code","Primary Endpoint","http://www.cdisc.org","Code_556","4f53780f-0962-47c5-be74-7a5c0e6b3d5a","C94496"
"2023-12-15","Code","Primary Objective","http://www.cdisc.org","Code_558","757c0f1a-0d70-4e19-8766-fe0956776fc0","C85826"
"2023-12-15","Code","Primary Endpoint","http://www.cdisc.org","Code_557","be8ef9ba-5379-4b64-852b-2e6291c6d314","C94496"
"2023-12-15","Code","Primary Endpoint","http://www.cdisc.org","Code_559","03dad4a5-55ee-4c06-be0c-a6712faf72eb","C94496"
"2023-12-15","Code","Primary Endpoint","http://www.cdisc.org","Code_560","f0862026-1727-405d-8932-c127a6117fb9","C94496"
"2023-12-15","Code","Secondary Objective","http://www.cdisc.org","Code_562","d7c733c1-7db2-4853-81c6-955b4e16b77d","C85827"
"2023-12-15","Code","Secondary Endpoint","http://www.cdisc.org","Code_561","bc11ffde-35cc-40e6-9233-1c002954387a","C139173"
"2023-12-15","Code","Secondary Endpoint","http://www.cdisc.org","Code_563","d55fe35c-f77c-4a4e-969f-a1d8abfc3463","C139173"
"2023-12-15","Code","Secondary Endpoint","http://www.cdisc.org","Code_564","73a3275d-ec76-4ab9-881b-9f73896a386e","C139173"
"2023-12-15","Code","Secondary Objective","http://www.cdisc.org","Code_566","a9f49fe3-81bf-4a78-a55b-8b1261d1f454","C85827"
"2023-12-15","Code","Secondary Endpoint","http://www.cdisc.org","Code_565","b8595d9d-bf0d-49dd-828a-3682dca1f57f","C139173"
"2023-12-15","Code","Secondary Objective","http://www.cdisc.org","Code_568","1b187298-fd58-4275-b7ea-a6bd6b6a6fa6","C85827"
"2023-12-15","Code","Secondary Endpoint","http://www.cdisc.org","Code_567","c89cf165-d109-4173-8d76-97fbb64e1c2f","C139173"
"2023-12-15","Code","Secondary Objective","http://www.cdisc.org","Code_570","506be211-fc8c-46b0-90c8-16d96202b380","C85827"
"2023-12-15","Code","Secondary Endpoint","http://www.cdisc.org","Code_569","dd77c24e-71ca-40d5-894c-a6980806b168","C139173"
"2023-12-15","Code","Both","http://www.cdisc.org","Code_553","8097b7b8-5aaf-4a58-9176-ed40b0bfe92b","C49636"
"2023-12-15","Code","Inclusion Criteria","http://www.cdisc.org","Code_571","d2fb9f60-c030-40a4-8439-573937cb6efb","C25532"
"2023-12-15","Code","Inclusion Criteria","http://www.cdisc.org","Code_572","cc7f9aab-44e0-4dc7-b9c9-37b098aeca7f","C25532"
"2023-12-15","Code","Inclusion Criteria","http://www.cdisc.org","Code_573","84ce0c75-1ad1-4082-a875-0bc539cd82e0","C25532"
"2023-12-15","Code","Inclusion Criteria","http://www.cdisc.org","Code_574","3c76ca9c-45e0-4ac3-996d-dc9477c205bf","C25532"
"2023-12-15","Code","Inclusion Criteria","http://www.cdisc.org","Code_575","9338190a-63fa-4e25-a34d-8563e54b6a28","C25532"
"2023-12-15","Code","Inclusion Criteria","http://www.cdisc.org","Code_576","28e04b6e-d227-49e9-843e-3b52c9ed32c5","C25532"
"2023-12-15","Code","Inclusion Criteria","http://www.cdisc.org","Code_577","94c3db69-0047-4df0-9515-56ab9f2734cf","C25532"
"2023-12-15","Code","Inclusion Criteria","http://www.cdisc.org","Code_578","7a66ee79-e4cf-40c6-951b-2b522d6f4497","C25532"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_579","1d2c0d27-5373-4864-a578-c7a777ac211a","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_580","7f862434-85c9-443e-be1d-e54f02d59fa3","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_581","cd1e30be-3392-4d8e-b095-f1c83a6a1f93","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_582","b40c0ea1-c734-45da-ad6d-3a09982e2166","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_583","fee88db9-d717-4e27-a34b-811e7678ef35","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_584","25acab5b-7528-4135-9c83-86a61b0ed028","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_585","c2b2997b-4abe-448d-ad47-ac5a9650b10b","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_586","b3f08e72-5ebb-4260-9a7b-ae653d950fda","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_587","ceb30962-aa6e-4e17-aa06-2a421b3e1f80","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_588","90c39fa5-2063-4f4a-b2aa-0053ad3e6523","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_589","5d02d1cb-335c-44d3-9af3-4b9c62135cee","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_590","6cb7c8e3-87ac-446b-963f-15cb1c11f5b9","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_591","d4a788aa-9e55-4c9b-8b96-a3dc8bfac00d","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_592","7c790b06-3d5a-4212-8a04-205bcce080a3","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_593","66f85ce2-ab24-4b8d-862d-6b5e215247ec","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_594","4f9e4601-c3d3-4f82-8ad8-7c0c6302bd51","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_595","945b11eb-dda3-49e2-928b-6184110977c9","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_596","17d1bcb4-0311-4187-9c22-0381c7822687","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_597","ea70d0ac-9974-49f5-9bd2-06434e4b89ab","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_598","02ffba1c-8ee3-45fa-b7a1-667280fa2871","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_599","60a58554-3bac-4165-b782-c8f00d1d36bd","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_600","4d23905a-4ee8-4603-8a4b-072357bc76c1","C25370"
"2023-12-15","Code","Exclusion Criteria","http://www.cdisc.org","Code_601","a2a70bee-f45e-4220-8439-6d3ed8fe0cc4","C25370"
"2023-12-15","Code","Year","http://www.cdisc.org","Code_552","c1479396-ee7c-4a66-ae36-802ff47c0f9e","C29848"
"2023-12-15","Code","Before","http://www.cdisc.org","Code_14","385d03c4-5a72-4466-9ec6-07bf558576db","C201357"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_15","4d4be4fd-029a-43a5-88ad-4cd4f0fc21dc","C201355"
"2023-12-15","Code","Before","http://www.cdisc.org","Code_16","082041ee-1dd6-4826-82eb-048bf42bdf3f","C201357"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_17","983aaaa9-bf97-4a6b-b3d6-e5f4608c0039","C201355"
"2023-12-15","Code","Fixed Reference","http://www.cdisc.org","Code_19","67382497-e66a-4423-8b9d-19682377a4f3","C201358"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_20","b3ad8091-5623-4b2f-9199-1b65231e8d06","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_21","37deaed9-f7e6-44b5-8348-52c24751bdd5","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_22","907635f8-907b-4938-a81b-605a0bb4e341","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_24","43c8b98e-4a13-4a22-9147-0ced4867f03d","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_25","844b5217-9df8-4d1c-bd51-dd713f8ec794","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_27","a77b98e8-63b6-47be-9eeb-a3c0a67797df","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_28","071687d5-f9e1-4459-9b32-6a5f7006ec7f","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_30","9e67f87c-9586-4bec-a74f-73a2f39aa95e","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_31","f5dd7415-4495-4a7e-8f64-2f3b59769f7d","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_35","b809cbc6-bad9-4c31-b671-18a917549a24","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_36","375a3d8a-c779-4e42-a888-891192d02e2c","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_40","01a0992d-537e-44d7-a759-95205b89fd7b","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_41","ed021b40-523b-41ec-8071-ff5facdc8f75","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_45","1a920d9d-7df7-4f59-8c96-b6bca046c700","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_46","73b8c3f2-5ad0-4f3f-bfe1-fe9044b86b76","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_50","b538644c-bbc3-46ca-908c-6fff881b7fb7","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_51","891e1e1e-5cc2-48d1-9632-cb5ad3427b94","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_53","3b493a3f-2e5b-4e32-838b-5f3bdacf3ec8","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_54","228a2eb6-115f-4ad2-bc13-0e4607eeeea1","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_33","37658ac5-1809-43b2-a504-42141b4e37a6","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_34","502bc421-da66-4e2f-ab5e-002f7808e2bd","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_38","9b4eff7b-917e-41a7-8dc4-afb736e38022","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_39","6a691421-916a-4345-b4d7-b7cd05dcf41c","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_43","a6258390-50f2-4f02-b19a-2c0dd11f5e47","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_44","594d82f1-dd96-4702-bd9e-8791ea01ff50","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_48","711af1f5-5a11-4b53-bee3-eb8940e49baf","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_49","ee2c7156-5573-491f-86b0-c025914ad060","C201355"
"2023-12-15","Code","Fixed Reference","http://www.cdisc.org","Code_56","11e86f89-1a49-44b8-923f-91710644010c","C201358"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_57","ffb0bafb-9368-45d9-9cfd-d384dc3ce44b","C201355"
"2023-12-15","Code","Fixed Reference","http://www.cdisc.org","Code_58","d2d6cf85-69a4-4325-91ba-809d079c815a","C201358"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_59","26440173-73ef-47a0-9c93-8d458d96d2be","C201355"
"2023-12-15","Code","Fixed Reference","http://www.cdisc.org","Code_60","0be9ee85-ab2f-4db3-9467-1daa3dfd05fb","C201358"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_61","b8023b9f-098a-41bc-8ef5-79edc29179a2","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_62","b3508bc2-3eea-4dc7-a22d-959979ed7c4b","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_63","50c418bd-3143-493d-ac83-533503e59b7a","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_64","674af49f-3622-4426-adc5-0bc58b8608c1","C201356"
"2023-12-15","Code","End to Start","http://www.cdisc.org","Code_65","f0ba3b6d-54b4-4faa-8c6a-d480d42db161","C201353"
"2023-12-15","Code","After","http://www.cdisc.org","Code_66","c92d44f0-d7a8-4c37-9f08-b304941cd795","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_67","10422afd-175d-4edd-b21c-177a8a9a11f2","C201355"
"2023-12-15","Code","After","http://www.cdisc.org","Code_68","e4a4cfbf-2f6e-4f51-903f-e12fabdf7b05","C201356"
"2023-12-15","Code","End to Start","http://www.cdisc.org","Code_69","17f57288-ae75-42de-a07c-af4e83a77d09","C201353"
"2023-12-15","Code","After","http://www.cdisc.org","Code_70","fc00fcd6-df26-4a61-8ca2-9e5e52fe86c4","C201356"
"2023-12-15","Code","Start to Start","http://www.cdisc.org","Code_71","0ff49fa8-2699-4b33-a8fe-7d4d0b9e2e08","C201355"
"2023-12-15","Code","Clinical Study Sponsor","http://www.cdisc.org","Code_602","f10be5f3-a438-49e5-ae54-3a846881ad88","C70793"
"2020-08","Code","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","Code_603","3d461f52-44f7-4534-9f25-c35f2ba8bbcf","GBR"
"2023-12-15","Code","Study Acronym","http://www.cdisc.org","Code_3","47518027-66c3-4481-92f2-805ac157e107","C94108"
"2023-12-15","Code","Brief Study Title","http://www.cdisc.org","Code_5","761d81f1-f582-4d4b-9180-386539637674","C99905x1"
"2023-12-15","Code","Official Study Title","http://www.cdisc.org","Code_6","4fb8457a-f701-4925-b0a6-32564db4de7b","C99905x2"
"2023-12-15","Code","Public Study Title","http://www.cdisc.org","Code_7","afa0e900-bd30-4c0a-813b-2e5ec28ef021","C99905x3"
"2023-12-15","Code","Final","http://www.cdisc.org","Code_8","0cdc9b73-883d-49ec-a034-9acd97ac8589","C25508"
"2023-12-15","Code","Protocol Effective Date","http://www.cdisc.org","Code_11","9ca91d22-835a-461c-ab10-476aaf62b7fa","C99903x1"
"2023-12-15","Code","Region","http://www.cdisc.org","Code_13","a242260c-2b14-45a9-beef-5d33cd4bc2c3","C41129"
"2020-08","Code","Europe","ISO 3166 1 alpha3","Code_12","99e77a5d-2e23-49d9-8d05-91916aecdaae","150"
