"codeSystem","code","uuid:ID","codeSystemVersion","decode","id","instanceType"
"http://www.cdisc.org","C25298","0b9256e3-974b-43f3-96ec-c77a99743614","2023-12-15","SYSBP","Code_378","Code"
"http://www.cdisc.org","C77140","949170b6-1e71-4852-8d6d-68de157b1cac","2023-12-15","Clinical Test Result","Code_379","Code"
"http://www.cdisc.org","C49669","b8d0881d-cb3b-43b8-ac31-121dc19d77f7","2023-12-15","Unit of Pressure","Code_380","Code"
"http://www.cdisc.org","C62122","2c1db1d0-bee9-4c51-8b75-5b404240b618","2023-12-15","Sitting","Code_381","Code"
"http://www.cdisc.org","C62166","5bf91467-5475-4be8-a097-39b0a5c03565","2023-12-15","Standing","Code_382","Code"
"http://www.cdisc.org","C62167","1db36125-fa9a-483f-9cdf-ccb303a44276","2023-12-15","Supine Position","Code_383","Code"
"http://www.cdisc.org","C62164","aeca5e4f-3d25-4717-8aa8-a5766da1f1a5","2023-12-15","Body Position","Code_384","Code"
"http://www.cdisc.org","C12681","b7a34003-ecdc-4463-b276-cc7d0e556f87","2023-12-15","Brachial Artery","Code_385","Code"
"http://www.cdisc.org","C12687","49f28d1a-6985-4702-96d6-684a749a1ab5","2023-12-15","Common Carotid Artery","Code_386","Code"
"http://www.cdisc.org","C32478","4d2fd3a9-d069-414e-8ac1-068b673fa9b6","2023-12-15","Dorsalis Pedis Artery","Code_387","Code"
"http://www.cdisc.org","C12715","f9461e3c-3061-4073-9785-c8d93b360ca7","2023-12-15","Femoral Artery","Code_388","Code"
"http://www.cdisc.org","C12838","df388a58-2f2d-4d65-b15a-2c8122a49b5e","2023-12-15","Radial Artery","Code_389","Code"
"http://www.cdisc.org","C13717","6f4fabff-bf2b-427a-b88a-34a48fb43de7","2023-12-15","Anatomic Site","Code_390","Code"
"http://www.cdisc.org","C25229","bc9766c7-b101-4dd4-bbbc-ce1b14c24c64","2023-12-15","Left","Code_391","Code"
"http://www.cdisc.org","C25228","6ec42d54-0638-4ec9-a73e-10ea5024780c","2023-12-15","Right","Code_392","Code"
"http://www.cdisc.org","C25185","a30a85e2-08e0-462e-895f-5d80fb909474","2023-12-15","Laterality","Code_393","Code"
"http://www.cdisc.org","C25298","53a0a1a6-7858-440d-b0e3-8f83cbd753d8","2023-12-15","SYSBP","Code_394","Code"
"http://www.cdisc.org","C25299","538f0fac-7a9c-4a52-be8a-f5a2a465e12d","2023-12-15","DIABP","Code_395","Code"
"http://www.cdisc.org","C77140","426e766e-5be4-4f0d-8620-47883c4c5b59","2023-12-15","Clinical Test Result","Code_396","Code"
"http://www.cdisc.org","C49669","1fb2860e-1657-4729-b001-84245ddd50ec","2023-12-15","Unit of Pressure","Code_397","Code"
"http://www.cdisc.org","C62122","869717c3-7c1f-4f62-a546-c83912590020","2023-12-15","Sitting","Code_398","Code"
"http://www.cdisc.org","C62166","e3d4e836-84cc-445f-9ad1-ee8dc88294f2","2023-12-15","Standing","Code_399","Code"
"http://www.cdisc.org","C62167","1dc727d8-a085-470c-88a5-8fc6fd25c40f","2023-12-15","Supine Position","Code_400","Code"
"http://www.cdisc.org","C62164","822ccb60-9fc4-4de4-b884-a453e3c078b2","2023-12-15","Body Position","Code_401","Code"
"http://www.cdisc.org","C12681","58e248e5-4e5c-4904-a297-e1e065027a85","2023-12-15","Brachial Artery","Code_402","Code"
"http://www.cdisc.org","C12687","35d59c5f-b4ab-457f-8e2d-a2e8b79c9f19","2023-12-15","Common Carotid Artery","Code_403","Code"
"http://www.cdisc.org","C32478","eb98aebe-9355-4473-9c37-dee392997843","2023-12-15","Dorsalis Pedis Artery","Code_404","Code"
"http://www.cdisc.org","C12715","251ea3cd-636d-4da6-8434-443814963267","2023-12-15","Femoral Artery","Code_405","Code"
"http://www.cdisc.org","C12838","0c15cb23-8ecd-4dbf-972d-dddd7353cdb9","2023-12-15","Radial Artery","Code_406","Code"
"http://www.cdisc.org","C13717","662324f5-10c5-498c-9588-279e56e81c0c","2023-12-15","Anatomic Site","Code_407","Code"
"http://www.cdisc.org","C25229","510cd705-13c6-497e-a18c-290315f00311","2023-12-15","Left","Code_408","Code"
"http://www.cdisc.org","C25228","7fe6e9a2-50a0-44ec-968b-7c92dc2ff39f","2023-12-15","Right","Code_409","Code"
"http://www.cdisc.org","C25185","27cb388e-853a-4dea-b8ed-4dfea5f8b9f2","2023-12-15","Laterality","Code_410","Code"
"http://www.cdisc.org","C25299","618c181e-888e-4f5b-b425-60903fe3c91b","2023-12-15","DIABP","Code_411","Code"
"http://www.cdisc.org","C49677","d5a96fa4-0b6b-4198-ab7f-64de91cd6e01","2023-12-15","HR","Code_412","Code"
"http://www.cdisc.org","C77140","935847b9-85c0-4d0b-a659-4247b27f2f30","2023-12-15","Clinical Test Result","Code_413","Code"
"http://www.cdisc.org","C73688","5c037eb0-bddf-4ed0-873e-e8bc6d3fe661","2023-12-15","Count per Minute","Code_414","Code"
"http://www.cdisc.org","C62122","3361b05e-3bd9-4f6d-951b-030d6ddf988b","2023-12-15","Sitting","Code_415","Code"
"http://www.cdisc.org","C62166","8964e224-260a-49f7-b568-28d4da62908d","2023-12-15","Standing","Code_416","Code"
"http://www.cdisc.org","C62167","17c85507-ca9d-4572-9a84-6808e60f36c1","2023-12-15","Supine Position","Code_417","Code"
"http://www.cdisc.org","C62164","e715ba22-9e86-4fbd-a11b-f0aa029b8f4a","2023-12-15","Body Position","Code_418","Code"
"http://www.cdisc.org","C12681","84fc3572-67b0-4f64-90a1-760e16c7fe0b","2023-12-15","Brachial Artery","Code_419","Code"
"http://www.cdisc.org","C12687","2c432138-3f9e-4be5-9f18-1a37a4338fbf","2023-12-15","Common Carotid Artery","Code_420","Code"
"http://www.cdisc.org","C32478","fe1e667a-5e55-4a57-97b3-ca95a3616d4f","2023-12-15","Dorsalis Pedis Artery","Code_421","Code"
"http://www.cdisc.org","C12715","e98727f1-8b86-4bdf-891f-1c3de6ea8a76","2023-12-15","Femoral Artery","Code_422","Code"
"http://www.cdisc.org","C12838","b89094bf-5a2e-4330-9eba-7636bc0b546e","2023-12-15","Radial Artery","Code_423","Code"
"http://www.cdisc.org","C13717","2b6fcd23-3383-41ad-b885-3940ef2ac06e","2023-12-15","Anatomic Site","Code_424","Code"
"http://www.cdisc.org","C25229","2643d532-4472-4372-ae10-674beb2a60ac","2023-12-15","Left","Code_425","Code"
"http://www.cdisc.org","C25228","96f7359b-e4d9-4065-bd25-ad3b17b446d2","2023-12-15","Right","Code_426","Code"
"http://www.cdisc.org","C25185","e13c9d0b-41bb-4961-a43e-318903b35bdb","2023-12-15","Laterality","Code_427","Code"
"http://www.cdisc.org","C49677","05a1ac49-ca76-463a-a101-c2f6f2f52f5a","2023-12-15","HR","Code_428","Code"
"http://www.cdisc.org","C174268","0062f407-ade4-4134-80a7-4855f524a78b","2023-12-15","Placebo Comparator Arm","Code_123","Code"
"http://www.cdisc.org","C188866","297ebd8e-e81b-478b-b254-7ea779f30850","2023-12-15","Data Generated Within Study","Code_124","Code"
"http://www.cdisc.org","C174267","3d661c1c-d72b-4b80-91d6-813377214480","2023-12-15","Active Comparator Arm","Code_125","Code"
"http://www.cdisc.org","C188866","91150cc4-9484-420a-a6b0-0401f0b68623","2023-12-15","Data Generated Within Study","Code_126","Code"
"http://www.cdisc.org","C174267","3946ee99-8218-4dcc-9ceb-a77f7db4a274","2023-12-15","Active Comparator Arm","Code_127","Code"
"http://www.cdisc.org","C188866","e0f40090-544b-49e3-9d3a-44066461c560","2023-12-15","Data Generated Within Study","Code_128","Code"
"http://www.cdisc.org","C15228","ea74a99e-d8bc-4d7e-8603-40f75b7cde28","2023-12-15","Double Blind Study","Code_136","Code"
"http://www.cdisc.org","C202487","f68b52f5-7ff2-4f71-9b57-696626d3951e","2023-12-15","Screening Epoch","Code_129","Code"
"http://www.cdisc.org","C101526","32522993-a4f5-47f7-a2e3-b75f8bd5b61b","2023-12-15","Treatment Epoch","Code_130","Code"
"http://www.cdisc.org","C101526","3c15371c-d6d2-43d9-8999-fe112a77270e","2023-12-15","Treatment Epoch","Code_131","Code"
"http://www.cdisc.org","C101526","a72f5bef-53d4-4bf9-b2d1-6043a3425aa0","2023-12-15","Treatment Epoch","Code_132","Code"
"http://www.cdisc.org","C202578","41e2285e-a1e9-4c53-8b9f-2b191876645f","2023-12-15","Follow-Up Epoch","Code_133","Code"
"ICD-10-CM","G30.9","b5da1c1b-49ce-4bca-80db-81c5085b12b8","1","Alzheimer's disease; unspecified","Code_550","Code"
"SNOMED","26929004","fc0429f8-2efc-4d8a-b1bc-c6daf400b1ef","January 31, 2018","Alzheimer's disease","Code_551","Code"
"http://www.cdisc.org","C70793","e24cd7d1-2618-45eb-97d3-afd227abaf87","2023-12-15","Sponsor","Code_142","Code"
"http://www.cdisc.org","C85826","fbdffbb8-b3b9-47a0-b395-a999fad2901e","2023-12-15","Trial Primary Objective","Code_555","Code"
"http://www.cdisc.org","C94496","1ef2b5fb-9d8a-4750-b6a4-a9298eddc1bd","2023-12-15","Primary Endpoint","Code_554","Code"
"http://www.cdisc.org","C94496","9a1a52a9-8142-4d8a-b5a5-3ead3489bb30","2023-12-15","Primary Endpoint","Code_556","Code"
"http://www.cdisc.org","C85826","678d6c6e-ae65-42b3-86b9-62222a9a0511","2023-12-15","Trial Primary Objective","Code_558","Code"
"http://www.cdisc.org","C94496","78d22727-538b-47d7-8096-db8382852ca7","2023-12-15","Primary Endpoint","Code_557","Code"
"http://www.cdisc.org","C94496","4fc5f2c6-62c4-435e-b824-f544e0769d64","2023-12-15","Primary Endpoint","Code_559","Code"
"http://www.cdisc.org","C94496","5eabe84b-7493-4ecc-b5e5-b857735252c6","2023-12-15","Primary Endpoint","Code_560","Code"
"http://www.cdisc.org","C85827","daf3b6bb-e0d3-4bb4-b82c-0c46bddf7c0c","2023-12-15","Trial Secondary Objective","Code_562","Code"
"http://www.cdisc.org","C139173","017f79e2-edbd-4df0-8d1d-a64862226739","2023-12-15","Secondary Endpoint","Code_561","Code"
"http://www.cdisc.org","C139173","6ecaa2b2-ebc0-4982-b4d9-1fca4b3fc2d2","2023-12-15","Secondary Endpoint","Code_563","Code"
"http://www.cdisc.org","C139173","2f818bd9-a605-4f82-95f2-0df5bbdd520e","2023-12-15","Secondary Endpoint","Code_564","Code"
"http://www.cdisc.org","C85827","5d6fc53f-68e1-4e8f-8474-1c5a2ed0d870","2023-12-15","Trial Secondary Objective","Code_566","Code"
"http://www.cdisc.org","C139173","d6609327-a7b8-43e6-ac25-85e8c5f214c5","2023-12-15","Secondary Endpoint","Code_565","Code"
"http://www.cdisc.org","C85827","7e71f39b-a1f5-4d89-b575-5ca71d4fcfd8","2023-12-15","Trial Secondary Objective","Code_568","Code"
"http://www.cdisc.org","C139173","a3201d29-5ba7-40d1-8e80-834e2cb7d268","2023-12-15","Secondary Endpoint","Code_567","Code"
"http://www.cdisc.org","C85827","204dcc00-b757-4fbc-bc0c-e9ec15879972","2023-12-15","Trial Secondary Objective","Code_570","Code"
"http://www.cdisc.org","C139173","789b00d4-fd18-4034-89e6-0532dc0253bb","2023-12-15","Secondary Endpoint","Code_569","Code"
"http://www.cdisc.org","C25532","5a7801ba-4add-4c8d-893c-32436b0d4555","2023-12-15","Inclusion Criteria","Code_571","Code"
"http://www.cdisc.org","C25532","f9af19ef-ab88-4236-86ff-8c1b32d8b17b","2023-12-15","Inclusion Criteria","Code_572","Code"
"http://www.cdisc.org","C25532","40fa35ea-91ad-4e85-8131-f7953f374916","2023-12-15","Inclusion Criteria","Code_573","Code"
"http://www.cdisc.org","C25532","a5fd48e6-fa1f-45a6-b9ba-85a6ad1c5576","2023-12-15","Inclusion Criteria","Code_574","Code"
"http://www.cdisc.org","C25532","f959d30e-4b83-4634-acc4-04095eb3a617","2023-12-15","Inclusion Criteria","Code_575","Code"
"http://www.cdisc.org","C25532","ea7c5603-4e2b-4e35-bcc9-ec4c856872dc","2023-12-15","Inclusion Criteria","Code_576","Code"
"http://www.cdisc.org","C25532","7edb9ed4-6178-4310-888a-0096f42375e4","2023-12-15","Inclusion Criteria","Code_577","Code"
"http://www.cdisc.org","C25532","38a81767-aef9-45c7-831d-ad524908c46b","2023-12-15","Inclusion Criteria","Code_578","Code"
"http://www.cdisc.org","C25370","557e2917-aac5-42ac-aa60-455b3c0c8aef","2023-12-15","Exclusion Criteria","Code_579","Code"
"http://www.cdisc.org","C25370","d84d69c4-f0e9-476a-a7a4-8dfd2f9d4705","2023-12-15","Exclusion Criteria","Code_580","Code"
"http://www.cdisc.org","C25370","ee7f2ea7-6bd2-4988-9757-447127b8e77a","2023-12-15","Exclusion Criteria","Code_581","Code"
"http://www.cdisc.org","C25370","403be97d-5e7f-4900-8631-fb3ca84dd01e","2023-12-15","Exclusion Criteria","Code_582","Code"
"http://www.cdisc.org","C25370","4fb65f64-f72d-45d6-8b99-feb45281049d","2023-12-15","Exclusion Criteria","Code_583","Code"
"http://www.cdisc.org","C25370","e36c0886-b419-4971-9de4-114693fd07cd","2023-12-15","Exclusion Criteria","Code_584","Code"
"http://www.cdisc.org","C25370","dba6135c-cee1-4546-93ae-c8fed0e345fb","2023-12-15","Exclusion Criteria","Code_585","Code"
"http://www.cdisc.org","C25370","d6e5d899-a5dc-43e1-a4a0-14f8bd14530e","2023-12-15","Exclusion Criteria","Code_586","Code"
"http://www.cdisc.org","C25370","605dd63b-9feb-44d6-ba5f-bff031e36982","2023-12-15","Exclusion Criteria","Code_587","Code"
"http://www.cdisc.org","C25370","0fffab49-5139-467b-bcfa-0eff39740c65","2023-12-15","Exclusion Criteria","Code_588","Code"
"http://www.cdisc.org","C25370","248f9daf-6683-4c80-98cc-415222212dc5","2023-12-15","Exclusion Criteria","Code_589","Code"
"http://www.cdisc.org","C25370","622bfcc1-7d76-4b2f-b2fe-8ee6cd284226","2023-12-15","Exclusion Criteria","Code_590","Code"
"http://www.cdisc.org","C25370","44a69fb4-d4f3-4c59-a46b-45dcccc75fee","2023-12-15","Exclusion Criteria","Code_591","Code"
"http://www.cdisc.org","C25370","c19c0ce9-8dfd-45fe-8324-50eb92cbee08","2023-12-15","Exclusion Criteria","Code_592","Code"
"http://www.cdisc.org","C25370","aa6f8a48-abe4-45d4-a98c-9c98ac3c30ac","2023-12-15","Exclusion Criteria","Code_593","Code"
"http://www.cdisc.org","C25370","d18bca02-fdab-4b58-8711-cd260bf09b4b","2023-12-15","Exclusion Criteria","Code_594","Code"
"http://www.cdisc.org","C25370","a3ab35e1-ed74-4749-9984-11dd4d5f9c35","2023-12-15","Exclusion Criteria","Code_595","Code"
"http://www.cdisc.org","C25370","f06a1fea-321f-49d3-ab16-f6e8a67ccb3b","2023-12-15","Exclusion Criteria","Code_596","Code"
"http://www.cdisc.org","C25370","4afee269-de10-4b53-abb1-24835ff7b3ac","2023-12-15","Exclusion Criteria","Code_597","Code"
"http://www.cdisc.org","C25370","28a12c82-3d20-40c3-9320-208d23027be7","2023-12-15","Exclusion Criteria","Code_598","Code"
"http://www.cdisc.org","C25370","8b83979e-decb-47e3-a011-c07d62187744","2023-12-15","Exclusion Criteria","Code_599","Code"
"http://www.cdisc.org","C25370","dfb1930f-c32e-4348-b0ac-0fa6c4d5dfa2","2023-12-15","Exclusion Criteria","Code_600","Code"
"http://www.cdisc.org","C25370","6dee7eb8-57a9-4d07-9c9d-48c048e62db3","2023-12-15","Exclusion Criteria","Code_601","Code"
"http://www.cdisc.org","C29848","1cd2683d-8964-4e00-ba9b-46f8a15393dc","2023-12-15","Year","Code_552","Code"
"http://www.cdisc.org","C201357","04988f09-903d-4e59-b394-c0757f871739","2023-12-15","Before","Code_14","Code"
"http://www.cdisc.org","C201355","78b6499b-c7d7-42f2-a776-87402fcfc958","2023-12-15","Start to Start","Code_15","Code"
"http://www.cdisc.org","C201357","5bbd094f-ff3b-4650-a86e-072fa1feee08","2023-12-15","Before","Code_16","Code"
"http://www.cdisc.org","C201355","978addb7-1771-4643-aeee-ba639d4b3c52","2023-12-15","Start to Start","Code_17","Code"
"http://www.cdisc.org","C201358","164d6d8f-d002-4bcc-a311-2a5a5ac4bf67","2023-12-15","Fixed Reference","Code_19","Code"
"http://www.cdisc.org","C201355","b8a98487-782e-4da3-912a-b73fc49e0911","2023-12-15","Start to Start","Code_20","Code"
"http://www.cdisc.org","C201356","db10169d-6efe-4c97-96dc-4a5d47ad81d5","2023-12-15","After","Code_21","Code"
"http://www.cdisc.org","C201355","d249920f-c04a-498b-a541-5806de5c0ad7","2023-12-15","Start to Start","Code_22","Code"
"http://www.cdisc.org","C201356","58847a33-390c-4a46-9bc1-d453d62ada0a","2023-12-15","After","Code_24","Code"
"http://www.cdisc.org","C201355","4a094c47-c860-4a51-87c5-3fc499357582","2023-12-15","Start to Start","Code_25","Code"
"http://www.cdisc.org","C201356","120a64df-3bcb-4ae0-9e35-6bb2c91d48e0","2023-12-15","After","Code_27","Code"
"http://www.cdisc.org","C201355","e96d7ae6-11ca-460e-b63d-a0e05f2ce3e6","2023-12-15","Start to Start","Code_28","Code"
"http://www.cdisc.org","C201356","3fc9abcf-2c82-411c-b701-0932b920dbb7","2023-12-15","After","Code_30","Code"
"http://www.cdisc.org","C201355","ea4bd19d-b5da-4e4e-a9df-7583d55033aa","2023-12-15","Start to Start","Code_31","Code"
"http://www.cdisc.org","C201356","54419ca5-4661-4ff9-a7dd-d43842eed4a0","2023-12-15","After","Code_35","Code"
"http://www.cdisc.org","C201355","53437699-7455-4d87-b42e-38bfc059a61a","2023-12-15","Start to Start","Code_36","Code"
"http://www.cdisc.org","C201356","c68bafdf-232a-4e32-a660-47abac904506","2023-12-15","After","Code_40","Code"
"http://www.cdisc.org","C201355","dc9c9e64-14a0-4816-b716-2f42ed3cde2e","2023-12-15","Start to Start","Code_41","Code"
"http://www.cdisc.org","C201356","a6a3d1ef-1764-4700-ab47-221e0ceac4e0","2023-12-15","After","Code_45","Code"
"http://www.cdisc.org","C201355","bb449f56-329b-4d0c-9165-f389f9ef3ac6","2023-12-15","Start to Start","Code_46","Code"
"http://www.cdisc.org","C201356","343dbe96-8e4a-48fc-a241-a9f46093516a","2023-12-15","After","Code_50","Code"
"http://www.cdisc.org","C201355","95af632c-ee75-4714-8128-6ab65a7d8886","2023-12-15","Start to Start","Code_51","Code"
"http://www.cdisc.org","C201356","d9c7277f-1f85-4f77-b24c-32f5bf2c9a2b","2023-12-15","After","Code_53","Code"
"http://www.cdisc.org","C201355","b0136af5-ec22-47c4-af42-86f9d51f2d85","2023-12-15","Start to Start","Code_54","Code"
"http://www.cdisc.org","C201356","e27f4878-eb7f-4967-996e-bc0f46225569","2023-12-15","After","Code_33","Code"
"http://www.cdisc.org","C201355","89fbb18a-b14d-4dd2-8ba3-7991a8f34a0e","2023-12-15","Start to Start","Code_34","Code"
"http://www.cdisc.org","C201356","572ce2b5-6d03-49c3-8f30-38e3533743a9","2023-12-15","After","Code_38","Code"
"http://www.cdisc.org","C201355","09f32da2-2570-4617-8b54-b55f89a83d24","2023-12-15","Start to Start","Code_39","Code"
"http://www.cdisc.org","C201356","c922be12-803c-4baa-95f9-09a07ff98ba7","2023-12-15","After","Code_43","Code"
"http://www.cdisc.org","C201355","6fb2479b-aa79-4ecb-b51b-ca041504cb4c","2023-12-15","Start to Start","Code_44","Code"
"http://www.cdisc.org","C201356","03b5b291-9ecf-40c1-b674-9f733530fff4","2023-12-15","After","Code_48","Code"
"http://www.cdisc.org","C201355","ec6df4fa-4356-4511-9acb-4a9a0a41fb36","2023-12-15","Start to Start","Code_49","Code"
"http://www.cdisc.org","C201358","9906b4a8-d988-42c2-b48f-73f6c3e2a7ab","2023-12-15","Fixed Reference","Code_56","Code"
"http://www.cdisc.org","C201355","0e7f1a07-1481-40fb-8722-e98e7d57c5a0","2023-12-15","Start to Start","Code_57","Code"
"http://www.cdisc.org","C201358","94cb8c4d-efe8-4c53-9141-1353fab6cb8c","2023-12-15","Fixed Reference","Code_58","Code"
"http://www.cdisc.org","C201355","ca67b854-94e5-4a94-a66f-d0e7f6baa4c7","2023-12-15","Start to Start","Code_59","Code"
"http://www.cdisc.org","C201358","a5683e37-517e-486b-8793-727cd4dd078e","2023-12-15","Fixed Reference","Code_60","Code"
"http://www.cdisc.org","C201355","c5dd5ec5-3d72-4510-9a6a-e03560457ee7","2023-12-15","Start to Start","Code_61","Code"
"http://www.cdisc.org","C201356","2599af49-f6a3-4e0a-a115-83f09fbc1541","2023-12-15","After","Code_62","Code"
"http://www.cdisc.org","C201355","b6d62cea-d739-41b6-8886-8d923b5e7dd9","2023-12-15","Start to Start","Code_63","Code"
"http://www.cdisc.org","C201356","aadb8c5f-ecfe-445f-8451-f71eca5aefe7","2023-12-15","After","Code_64","Code"
"http://www.cdisc.org","C201353","7fa3f2af-b53b-4ab7-a4bd-407f8e7caaef","2023-12-15","End to Start","Code_65","Code"
"http://www.cdisc.org","C201356","aaf6680c-1afa-4ed3-ab56-1a4a94a1d594","2023-12-15","After","Code_66","Code"
"http://www.cdisc.org","C201355","de89a108-57f1-4002-86f4-e81ae044b10e","2023-12-15","Start to Start","Code_67","Code"
"http://www.cdisc.org","C201356","607db6fc-ab8f-43ca-8e02-e5e7a3c5a49d","2023-12-15","After","Code_68","Code"
"http://www.cdisc.org","C201353","3560c533-2a8a-411d-a1f5-653a1fcaf6d6","2023-12-15","End to Start","Code_69","Code"
"http://www.cdisc.org","C201356","91386506-df24-41b2-b6b2-f941d7858732","2023-12-15","After","Code_70","Code"
"http://www.cdisc.org","C201355","d7daf18a-5110-48ac-b5e4-78fabd7ca29b","2023-12-15","Start to Start","Code_71","Code"
"http://www.cdisc.org","C70793","0724cc2f-5432-438d-b423-48f0f5d7b8d0","2023-12-15","Clinical Study Sponsor","Code_602","Code"
"ISO 3166 1 alpha3","GBR","4b6451bd-1b47-40f5-b262-52c13030032f","2020-08","United Kingdom of Great Britain and Northern Ireland","Code_603","Code"
"http://www.cdisc.org","C94108","bc3ff2f3-69ed-4de8-af17-cbf2b3dcdb99","2023-12-15","Study Acronym","Code_3","Code"
"http://www.cdisc.org","C99905x1","53bcfffd-c5f3-49be-bcd5-99e635faec77","2023-12-15","Brief Study Title","Code_5","Code"
"http://www.cdisc.org","C99905x2","cc267dce-c5a7-45b5-8221-4be364c33ccd","2023-12-15","Official Study Title","Code_6","Code"
"http://www.cdisc.org","C99905x3","b846b728-9e2f-445e-83e9-928e04f301ba","2023-12-15","Public Study Title","Code_7","Code"
"http://www.cdisc.org","C25508","420487e5-5a1d-4624-b4d4-c4228875d5fa","2023-12-15","Final","Code_8","Code"
"http://www.cdisc.org","C99903x1","5e837b41-2b14-44dc-a71a-b691f971825b","2023-12-15","Protocol Effective Date","Code_11","Code"
"http://www.cdisc.org","C41129","b47195e3-a357-4289-a2c6-c7ff81cf23f5","2023-12-15","Region","Code_13","Code"
"ISO 3166 1 alpha3","150","1d57cdfb-9aa9-43ba-b295-d423a3dc0da9","2020-08","Europe","Code_12","Code"
