"code","codeSystemVersion","instanceType","uuid:ID","codeSystem","decode","id"
"C77140","2023-12-15","Code","8d9cb36b-5ff3-49f5-845b-700215da2116","http://www.cdisc.org","Clinical Test Result","Code_379"
"C49669","2023-12-15","Code","cd03a93c-41c2-45d6-bc22-e3b36eda5344","http://www.cdisc.org","Unit of Pressure","Code_380"
"C62122","2023-12-15","Code","55c78e15-7c7d-463f-bdeb-0081e4c20fef","http://www.cdisc.org","Sitting","Code_381"
"C62166","2023-12-15","Code","26ea5e9f-7a27-47a7-9905-0a22cd02c976","http://www.cdisc.org","Standing","Code_382"
"C62167","2023-12-15","Code","e61bd38e-500c-47e2-9090-ce1d8cbaae1c","http://www.cdisc.org","Supine Position","Code_383"
"C62164","2023-12-15","Code","37e1b431-636c-4c1d-a5c1-ec4d62579126","http://www.cdisc.org","Body Position","Code_384"
"C12681","2023-12-15","Code","9e057218-8c55-4442-9e9c-8b4d26be5333","http://www.cdisc.org","Brachial Artery","Code_385"
"C12687","2023-12-15","Code","ee2a427d-a85c-417a-8c98-7b169cd11d4d","http://www.cdisc.org","Common Carotid Artery","Code_386"
"C32478","2023-12-15","Code","df47b9a6-4d22-470b-b9f3-55f37e3bdb34","http://www.cdisc.org","Dorsalis Pedis Artery","Code_387"
"C12715","2023-12-15","Code","38d0e908-56b1-437b-b06d-eb9a1bc97ceb","http://www.cdisc.org","Femoral Artery","Code_388"
"C12838","2023-12-15","Code","9f9da68e-c836-41bb-ad08-c680a639f9ac","http://www.cdisc.org","Radial Artery","Code_389"
"C13717","2023-12-15","Code","97073048-f2f1-4778-8cf5-7465adbeb96f","http://www.cdisc.org","Anatomic Site","Code_390"
"C25229","2023-12-15","Code","eaa587e6-e54a-461c-9bca-68ea7315aff7","http://www.cdisc.org","Left","Code_391"
"C25228","2023-12-15","Code","46cd3f3a-8d3b-4f59-8e74-14c9cee4ba7d","http://www.cdisc.org","Right","Code_392"
"C25185","2023-12-15","Code","83718e25-54c0-4e00-8eb9-7a7bc17c1adf","http://www.cdisc.org","Laterality","Code_393"
"C25298","2023-12-15","Code","c4707390-f4b7-43d5-a958-8bfec39d2af2","http://www.cdisc.org","SYSBP","Code_394"
"C25299","2023-12-15","Code","03e318f9-9929-432f-a1ce-692c3bf0ec9f","http://www.cdisc.org","DIABP","Code_395"
"C77140","2023-12-15","Code","a1c03435-a348-4b9d-a285-ed82c3b85e29","http://www.cdisc.org","Clinical Test Result","Code_396"
"C49669","2023-12-15","Code","e7a94c14-a971-4640-82c1-b5c56ec967bf","http://www.cdisc.org","Unit of Pressure","Code_397"
"C62122","2023-12-15","Code","a508950f-8265-42e4-b532-0135d697ac62","http://www.cdisc.org","Sitting","Code_398"
"C62166","2023-12-15","Code","10ffca0c-1580-4272-86da-fbeeca82a30d","http://www.cdisc.org","Standing","Code_399"
"C62167","2023-12-15","Code","f9ada1db-eb5b-4fb2-983b-981a6777ecc1","http://www.cdisc.org","Supine Position","Code_400"
"C62164","2023-12-15","Code","b9db1dea-e433-4d0b-bfc7-8df5df2542f3","http://www.cdisc.org","Body Position","Code_401"
"C12681","2023-12-15","Code","5f656d60-093c-4c30-bf02-e5b47715c679","http://www.cdisc.org","Brachial Artery","Code_402"
"C12687","2023-12-15","Code","4d933c8d-9a32-4e22-9313-91ef40bc9082","http://www.cdisc.org","Common Carotid Artery","Code_403"
"C32478","2023-12-15","Code","619e2909-f699-4e27-b616-66fff9da70b7","http://www.cdisc.org","Dorsalis Pedis Artery","Code_404"
"C12715","2023-12-15","Code","d0d21918-f515-40bf-9fcd-49c6a0ef15fa","http://www.cdisc.org","Femoral Artery","Code_405"
"C12838","2023-12-15","Code","616293f4-fe45-4756-ac83-4c74e9341b4a","http://www.cdisc.org","Radial Artery","Code_406"
"C13717","2023-12-15","Code","45aac756-efbb-411e-87c0-7a2ba725b3ce","http://www.cdisc.org","Anatomic Site","Code_407"
"C25229","2023-12-15","Code","57cac668-928e-4381-b1ca-a9a5a8e487a5","http://www.cdisc.org","Left","Code_408"
"C25228","2023-12-15","Code","1ba34b6a-7501-46ce-bd18-68ff9384aeb5","http://www.cdisc.org","Right","Code_409"
"C25185","2023-12-15","Code","b5de3d07-9ef8-4588-b70a-b7a5e2aa1439","http://www.cdisc.org","Laterality","Code_410"
"C25299","2023-12-15","Code","9f5463e0-3f40-47e2-8b85-bb04aeac9da3","http://www.cdisc.org","DIABP","Code_411"
"C49677","2023-12-15","Code","94270c5a-4cf5-4097-990d-98269616d8d6","http://www.cdisc.org","HR","Code_412"
"C77140","2023-12-15","Code","6e5ee7ee-31e1-4f6c-95d8-837f464a14c9","http://www.cdisc.org","Clinical Test Result","Code_413"
"C73688","2023-12-15","Code","c5c057ee-edb8-4cac-b4b1-9799c39a9f1e","http://www.cdisc.org","Count per Minute","Code_414"
"C62122","2023-12-15","Code","ca6989cc-f112-4d25-a318-18680c359e64","http://www.cdisc.org","Sitting","Code_415"
"C62166","2023-12-15","Code","c1ec24d0-1fec-4f12-8c8c-3435cd70796e","http://www.cdisc.org","Standing","Code_416"
"C62167","2023-12-15","Code","428af5f5-b882-4920-8d29-8000401fc169","http://www.cdisc.org","Supine Position","Code_417"
"C62164","2023-12-15","Code","e784e0f5-4baf-4ce1-b40b-e237d519600d","http://www.cdisc.org","Body Position","Code_418"
"C12681","2023-12-15","Code","61c806dd-3dd7-465b-9ef2-69fb9c5008b5","http://www.cdisc.org","Brachial Artery","Code_419"
"C12687","2023-12-15","Code","8e8f02ac-20a3-4542-8135-d6e0a7fd428c","http://www.cdisc.org","Common Carotid Artery","Code_420"
"C32478","2023-12-15","Code","a5d97b76-d54b-4e4f-9c0b-65f3b2215601","http://www.cdisc.org","Dorsalis Pedis Artery","Code_421"
"C12715","2023-12-15","Code","2acdd915-66a1-40ba-a813-01eabc19b976","http://www.cdisc.org","Femoral Artery","Code_422"
"C12838","2023-12-15","Code","6cc2c9c3-dcd1-4849-8e70-75914022cb83","http://www.cdisc.org","Radial Artery","Code_423"
"C13717","2023-12-15","Code","1b4ed3d7-4ca7-4a1c-a2dd-7a5a577ad3cc","http://www.cdisc.org","Anatomic Site","Code_424"
"C25229","2023-12-15","Code","8b892b54-37ba-4f3f-804a-d3d385fe7878","http://www.cdisc.org","Left","Code_425"
"C25228","2023-12-15","Code","8b5a89c9-e380-4b6c-93e2-1b3bcb0f34f4","http://www.cdisc.org","Right","Code_426"
"C25185","2023-12-15","Code","9865e5ae-e8a7-41a6-8b9e-c7dfa5af6f0e","http://www.cdisc.org","Laterality","Code_427"
"C49677","2023-12-15","Code","fbbc2f65-9d67-4246-9a3e-e88a368f5927","http://www.cdisc.org","HR","Code_428"
"C174268","2023-12-15","Code","e9e2abc0-748d-4a43-8dc8-a68593c4317c","http://www.cdisc.org","Placebo Comparator Arm","Code_123"
"C188866","2023-12-15","Code","1c5ddae7-cf26-4b18-9f08-d1d353e23e74","http://www.cdisc.org","Data Generated Within Study","Code_124"
"C174267","2023-12-15","Code","850c2c87-9a64-494e-9567-9e7f706ef2bb","http://www.cdisc.org","Active Comparator Arm","Code_125"
"C188866","2023-12-15","Code","dfeb8b23-6b8b-4159-850d-4d1ebc92b1dd","http://www.cdisc.org","Data Generated Within Study","Code_126"
"C174267","2023-12-15","Code","9dad3b67-6f74-425d-98a4-1bdb6a7e90df","http://www.cdisc.org","Active Comparator Arm","Code_127"
"C188866","2023-12-15","Code","40a369ff-bf9b-499e-9983-27f55621ce03","http://www.cdisc.org","Data Generated Within Study","Code_128"
"C15228","2023-12-15","Code","9a99d9b7-35fb-49ea-8cce-ea3117c3b188","http://www.cdisc.org","Double Blind Study","Code_136"
"C202487","2023-12-15","Code","2bd5532d-2284-4ea8-9acb-0b0380171ff9","http://www.cdisc.org","Screening Epoch","Code_129"
"C101526","2023-12-15","Code","7666ac48-c982-491f-a1c5-2c851d439c61","http://www.cdisc.org","Treatment Epoch","Code_130"
"C101526","2023-12-15","Code","80d2b641-b0b1-417a-b4d1-dde3eb37118b","http://www.cdisc.org","Treatment Epoch","Code_131"
"C101526","2023-12-15","Code","e3831465-38b6-4dcf-b297-5bfd98c37ab5","http://www.cdisc.org","Treatment Epoch","Code_132"
"C202578","2023-12-15","Code","6314bebe-e8a1-4350-8141-8c4754bd5ad2","http://www.cdisc.org","Follow-Up Epoch","Code_133"
"G30.9","1","Code","dfccdf35-7b38-444e-add6-81d14fd47006","ICD-10-CM","Alzheimer's disease; unspecified","Code_550"
"26929004","January 31, 2018","Code","17ef8988-b3a5-494f-9dcc-02a1f505f07d","SNOMED","Alzheimer's disease","Code_551"
"C70793","2023-12-15","Code","0aa9ef0f-a84f-4b9f-bf00-1aca0b329a3b","http://www.cdisc.org","Sponsor","Code_142"
"C85826","2023-12-15","Code","4da9c8eb-9d02-49e4-b7bf-7645fe5d64ca","http://www.cdisc.org","Primary Objective","Code_555"
"C94496","2023-12-15","Code","2f49476a-e083-4ca9-9d50-a18d57a8461a","http://www.cdisc.org","Primary Endpoint","Code_554"
"C94496","2023-12-15","Code","456cf54d-6104-4c3e-acb1-a02510972a1a","http://www.cdisc.org","Primary Endpoint","Code_556"
"C85826","2023-12-15","Code","5f155637-d6ec-4b5a-808f-f60d4c745797","http://www.cdisc.org","Primary Objective","Code_558"
"C94496","2023-12-15","Code","869f6551-0c80-4de8-a67c-bcff7e247799","http://www.cdisc.org","Primary Endpoint","Code_557"
"C94496","2023-12-15","Code","cdffd720-c2f3-41e0-89a3-7001c3ef2628","http://www.cdisc.org","Primary Endpoint","Code_559"
"C94496","2023-12-15","Code","7fcef7e4-a751-4422-8ca2-363c85a55a98","http://www.cdisc.org","Primary Endpoint","Code_560"
"C85827","2023-12-15","Code","93939a49-9517-49d5-bac3-ea3abd58539f","http://www.cdisc.org","Secondary Objective","Code_562"
"C139173","2023-12-15","Code","84a1e730-f919-428d-ba40-d75165d4db58","http://www.cdisc.org","Secondary Endpoint","Code_561"
"C139173","2023-12-15","Code","6fb6beb2-54c0-4b84-bd17-47b45d9e0ee3","http://www.cdisc.org","Secondary Endpoint","Code_563"
"C139173","2023-12-15","Code","0535f2c4-335e-417f-9694-a6ed977ae7a8","http://www.cdisc.org","Secondary Endpoint","Code_564"
"C85827","2023-12-15","Code","10e8245e-4af5-4b92-9292-69c5449e4f2a","http://www.cdisc.org","Secondary Objective","Code_566"
"C139173","2023-12-15","Code","2b063769-0b99-4cf3-9183-906742a08959","http://www.cdisc.org","Secondary Endpoint","Code_565"
"C85827","2023-12-15","Code","f3bb0fba-7148-4e89-8788-4d215c2639a8","http://www.cdisc.org","Secondary Objective","Code_568"
"C139173","2023-12-15","Code","302c83dd-5989-4532-85d1-5c3f0737eb3f","http://www.cdisc.org","Secondary Endpoint","Code_567"
"C85827","2023-12-15","Code","66efaaec-f124-4f6f-90d7-6381fe247327","http://www.cdisc.org","Secondary Objective","Code_570"
"C139173","2023-12-15","Code","416d8bdd-44ae-47cd-88ac-bd93ef37f68d","http://www.cdisc.org","Secondary Endpoint","Code_569"
"C49636","2023-12-15","Code","dca9af98-bd75-4baa-ac4d-8c39aedd1a24","http://www.cdisc.org","Both","Code_553"
"C25532","2023-12-15","Code","ff025198-b9f0-409f-ad34-7747af70519b","http://www.cdisc.org","Inclusion Criteria","Code_571"
"C25532","2023-12-15","Code","a7b6e53b-ae5b-4f78-95d5-6318972d008e","http://www.cdisc.org","Inclusion Criteria","Code_572"
"C25532","2023-12-15","Code","43978a6d-3069-44e8-aeb7-a9260f9cd852","http://www.cdisc.org","Inclusion Criteria","Code_573"
"C25532","2023-12-15","Code","740518b5-95df-432f-bfaf-be1b58db956b","http://www.cdisc.org","Inclusion Criteria","Code_574"
"C25532","2023-12-15","Code","ab527021-4f35-4aef-920c-96c44027720e","http://www.cdisc.org","Inclusion Criteria","Code_575"
"C25532","2023-12-15","Code","296cf5ee-05bc-4cbc-9b2b-c974c0d4103b","http://www.cdisc.org","Inclusion Criteria","Code_576"
"C25532","2023-12-15","Code","fe3c09e2-ef90-475c-b8b1-c0799b1249ed","http://www.cdisc.org","Inclusion Criteria","Code_577"
"C25532","2023-12-15","Code","0a87dc13-9934-4c51-9a84-901c618b2aa3","http://www.cdisc.org","Inclusion Criteria","Code_578"
"C25370","2023-12-15","Code","72de9d08-cc8a-4107-b655-c63bffc464b1","http://www.cdisc.org","Exclusion Criteria","Code_579"
"C25370","2023-12-15","Code","3a37af6c-b01b-43de-945a-06b1e32ae8f9","http://www.cdisc.org","Exclusion Criteria","Code_580"
"C25370","2023-12-15","Code","bc59c4e2-d646-4503-be41-c511995b6d21","http://www.cdisc.org","Exclusion Criteria","Code_581"
"C25370","2023-12-15","Code","e4f7f8a0-0364-4158-8bdb-b7e3d33092c2","http://www.cdisc.org","Exclusion Criteria","Code_582"
"C25370","2023-12-15","Code","46d9b7c4-ba41-4de8-ab03-88e1c04a2f85","http://www.cdisc.org","Exclusion Criteria","Code_583"
"C25370","2023-12-15","Code","c45ec001-d768-4e61-ac4f-7aa64f71ee21","http://www.cdisc.org","Exclusion Criteria","Code_584"
"C25370","2023-12-15","Code","a5b5c47a-655e-479f-9619-8fc51aedc419","http://www.cdisc.org","Exclusion Criteria","Code_585"
"C25370","2023-12-15","Code","e6a56172-8612-491f-a539-c91b382ae0a0","http://www.cdisc.org","Exclusion Criteria","Code_586"
"C25370","2023-12-15","Code","c7a9fe94-7137-4f80-b40f-22472596453d","http://www.cdisc.org","Exclusion Criteria","Code_587"
"C25370","2023-12-15","Code","3e274102-e5b0-44ea-b2ad-bb7c3d21cecf","http://www.cdisc.org","Exclusion Criteria","Code_588"
"C25370","2023-12-15","Code","86708467-5a4e-49e4-83b7-0a870c233689","http://www.cdisc.org","Exclusion Criteria","Code_589"
"C25370","2023-12-15","Code","3958c38f-d328-4e82-953d-8a44b1a92b18","http://www.cdisc.org","Exclusion Criteria","Code_590"
"C25370","2023-12-15","Code","8f90b672-ab57-4dee-8ede-ae8a0590f34b","http://www.cdisc.org","Exclusion Criteria","Code_591"
"C25370","2023-12-15","Code","c8cad00a-8484-47b0-b092-e5f501d0439f","http://www.cdisc.org","Exclusion Criteria","Code_592"
"C25370","2023-12-15","Code","e5de86e6-e66d-4c02-811d-6532cb35ea39","http://www.cdisc.org","Exclusion Criteria","Code_593"
"C25370","2023-12-15","Code","c6445b95-7397-424f-b70c-f51973315bf4","http://www.cdisc.org","Exclusion Criteria","Code_594"
"C25370","2023-12-15","Code","bc39e9d8-4df9-43a8-92f2-68dd3331976a","http://www.cdisc.org","Exclusion Criteria","Code_595"
"C25370","2023-12-15","Code","a82ffaaf-4e53-467b-bf0c-df72fb192f2a","http://www.cdisc.org","Exclusion Criteria","Code_596"
"C25370","2023-12-15","Code","9737f89b-b0ca-4ce2-9086-d1e1b780c195","http://www.cdisc.org","Exclusion Criteria","Code_597"
"C25370","2023-12-15","Code","97f129d6-9314-41fc-b157-bd5249ebe87b","http://www.cdisc.org","Exclusion Criteria","Code_598"
"C25370","2023-12-15","Code","e93a6a40-d14d-4cf4-8fc4-ce49ec3a73c9","http://www.cdisc.org","Exclusion Criteria","Code_599"
"C25370","2023-12-15","Code","6179602c-192b-42ad-842e-b81b9c1f3e36","http://www.cdisc.org","Exclusion Criteria","Code_600"
"C25370","2023-12-15","Code","058b9703-3bba-42c6-9a92-4001fe6dee96","http://www.cdisc.org","Exclusion Criteria","Code_601"
"C29848","2023-12-15","Code","2fb67f6e-f127-420c-96e0-aefff875f5e3","http://www.cdisc.org","Year","Code_552"
"C201357","2023-12-15","Code","ac9c3614-aa3d-486b-8673-3240a08d11fb","http://www.cdisc.org","Before","Code_14"
"C201355","2023-12-15","Code","a19dcd09-2f35-4cc1-9291-ce77d374f6c3","http://www.cdisc.org","Start to Start","Code_15"
"C201357","2023-12-15","Code","92877a30-7b59-4cae-8175-84ce355dcbb7","http://www.cdisc.org","Before","Code_16"
"C201355","2023-12-15","Code","c633bea0-214b-48fe-b758-13dd333c58d3","http://www.cdisc.org","Start to Start","Code_17"
"C201358","2023-12-15","Code","61d0b2e5-41da-4acf-b2c9-9561f41e7345","http://www.cdisc.org","Fixed Reference","Code_19"
"C201355","2023-12-15","Code","00089822-f9dd-4128-a62e-0c2a8f248d78","http://www.cdisc.org","Start to Start","Code_20"
"C201356","2023-12-15","Code","ee932030-fa0e-4292-b28c-75e5067bc731","http://www.cdisc.org","After","Code_21"
"C201355","2023-12-15","Code","cb35ec79-f88e-4b50-9e82-f24eec670eab","http://www.cdisc.org","Start to Start","Code_22"
"C201356","2023-12-15","Code","216cc9f4-4ae3-48bc-a25a-e14065d53493","http://www.cdisc.org","After","Code_24"
"C201355","2023-12-15","Code","92c8f15d-ad8d-4e95-98ab-52ef59db60fe","http://www.cdisc.org","Start to Start","Code_25"
"C201356","2023-12-15","Code","a17c59f3-bed1-4074-83b1-8cf270151dda","http://www.cdisc.org","After","Code_27"
"C201355","2023-12-15","Code","c8638593-0390-4a41-9bf9-c60ec8c1147d","http://www.cdisc.org","Start to Start","Code_28"
"C201356","2023-12-15","Code","dc3726fb-ec39-41b3-acc5-64bea9702dae","http://www.cdisc.org","After","Code_30"
"C201355","2023-12-15","Code","b5ad36af-1314-4f69-834a-66cf9b7fbc15","http://www.cdisc.org","Start to Start","Code_31"
"C201356","2023-12-15","Code","ffcf1b35-54d1-4deb-a91b-b9a1d89b7a6c","http://www.cdisc.org","After","Code_35"
"C201355","2023-12-15","Code","17efbe34-b688-476c-9a14-e62219038014","http://www.cdisc.org","Start to Start","Code_36"
"C201356","2023-12-15","Code","2fa839cf-19b2-4f7b-be5b-589f840f7a36","http://www.cdisc.org","After","Code_40"
"C201355","2023-12-15","Code","91ad7b6d-73bc-4c2e-ab4d-24975e8ddde5","http://www.cdisc.org","Start to Start","Code_41"
"C201356","2023-12-15","Code","2131b4eb-c953-42c5-ba56-a1045f026597","http://www.cdisc.org","After","Code_45"
"C201355","2023-12-15","Code","26dc3250-50d3-4ca4-bef8-af7af5b3ab8d","http://www.cdisc.org","Start to Start","Code_46"
"C201356","2023-12-15","Code","6ac3b051-1760-4c49-b77b-9b5ecebc2d26","http://www.cdisc.org","After","Code_50"
"C201355","2023-12-15","Code","3fa3a95f-dd9f-4349-935b-d441ca285634","http://www.cdisc.org","Start to Start","Code_51"
"C201356","2023-12-15","Code","d997bf4a-c53a-460f-882d-b906a62a9978","http://www.cdisc.org","After","Code_53"
"C201355","2023-12-15","Code","7f79e49c-545c-413f-ad2b-407f98c5a230","http://www.cdisc.org","Start to Start","Code_54"
"C201356","2023-12-15","Code","d4ac1435-d481-4f52-9706-b2cb01a129ab","http://www.cdisc.org","After","Code_33"
"C201355","2023-12-15","Code","bdaf2e95-5512-471e-8340-16fa3415647b","http://www.cdisc.org","Start to Start","Code_34"
"C201356","2023-12-15","Code","199d7a0e-76de-4af1-b276-6fd80628899e","http://www.cdisc.org","After","Code_38"
"C201355","2023-12-15","Code","e529717d-c024-4632-963e-8e66a8e066dc","http://www.cdisc.org","Start to Start","Code_39"
"C201356","2023-12-15","Code","d963631e-85a6-40d0-a548-5c3e3e738352","http://www.cdisc.org","After","Code_43"
"C201355","2023-12-15","Code","ee8d36df-fb22-445f-98b2-5d58e6684dd1","http://www.cdisc.org","Start to Start","Code_44"
"C201356","2023-12-15","Code","bed940e9-c100-4590-aa3b-9cd0dbccd9e3","http://www.cdisc.org","After","Code_48"
"C201355","2023-12-15","Code","d7aa4fa5-f7c7-4987-9b2a-335dc7fa7f24","http://www.cdisc.org","Start to Start","Code_49"
"C201358","2023-12-15","Code","444f827e-f464-4a85-a133-16b18b5dc7e6","http://www.cdisc.org","Fixed Reference","Code_56"
"C201355","2023-12-15","Code","b6e873ad-880f-4603-8fd4-1aeec3a8ca20","http://www.cdisc.org","Start to Start","Code_57"
"C201358","2023-12-15","Code","e30729f3-1f2e-4b6b-80e9-0e3ad04f462e","http://www.cdisc.org","Fixed Reference","Code_58"
"C201355","2023-12-15","Code","22fd1db6-5576-4266-b21d-4d4e75806fa2","http://www.cdisc.org","Start to Start","Code_59"
"C201358","2023-12-15","Code","866d0537-0875-46fc-a98b-7370560e5b23","http://www.cdisc.org","Fixed Reference","Code_60"
"C201355","2023-12-15","Code","4abe5c67-0244-4a55-8e0b-6b58348d5901","http://www.cdisc.org","Start to Start","Code_61"
"C201356","2023-12-15","Code","ad9d3713-c990-4e8a-92c9-81c39c7ad3df","http://www.cdisc.org","After","Code_62"
"C201355","2023-12-15","Code","ad978d5b-2950-4bde-9bfb-14974ec4f87e","http://www.cdisc.org","Start to Start","Code_63"
"C201356","2023-12-15","Code","45db4d1a-19f6-462e-9a82-030a8e244204","http://www.cdisc.org","After","Code_64"
"C201353","2023-12-15","Code","0ab8de88-642f-49a3-a6b4-d7b71b66033a","http://www.cdisc.org","End to Start","Code_65"
"C201356","2023-12-15","Code","36fe5f8b-bbd9-4fe3-b6d4-206fe076ec8b","http://www.cdisc.org","After","Code_66"
"C201355","2023-12-15","Code","3de78cd7-00a9-4ecd-91cf-ab7f7268fe5a","http://www.cdisc.org","Start to Start","Code_67"
"C201356","2023-12-15","Code","848f8675-58c6-4cf3-8f47-cfea67443b91","http://www.cdisc.org","After","Code_68"
"C201353","2023-12-15","Code","52160d09-d988-4e4f-97ac-ccdd47796af1","http://www.cdisc.org","End to Start","Code_69"
"C201356","2023-12-15","Code","bdbe57ce-d669-4b9f-aea4-526952ce5b60","http://www.cdisc.org","After","Code_70"
"C201355","2023-12-15","Code","e82b01d2-2adc-4e81-aa12-ecc552c66de6","http://www.cdisc.org","Start to Start","Code_71"
"C70793","2023-12-15","Code","12438fc0-770e-4ef2-9a25-9694a2cc3235","http://www.cdisc.org","Clinical Study Sponsor","Code_602"
"GBR","2020-08","Code","fe7ee736-fc6d-490c-b5f1-ac786dc8f797","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","Code_603"
"C94108","2023-12-15","Code","57bd8072-852d-4d06-911a-8512ff841255","http://www.cdisc.org","Study Acronym","Code_3"
"C99905x1","2023-12-15","Code","2e24fe1a-df21-48e3-8d0e-ff986104e7d7","http://www.cdisc.org","Brief Study Title","Code_5"
"C99905x2","2023-12-15","Code","ef53f30e-6613-4aed-aabd-e84a34a4b334","http://www.cdisc.org","Official Study Title","Code_6"
"C99905x3","2023-12-15","Code","26def256-ccad-4068-bb33-73d7c7142865","http://www.cdisc.org","Public Study Title","Code_7"
"C25508","2023-12-15","Code","7db1a89a-7eaf-4113-b492-4b83d659777e","http://www.cdisc.org","Final","Code_8"
"C99903x1","2023-12-15","Code","e42a5688-e1d6-420d-927c-6717b2eb7ff8","http://www.cdisc.org","Protocol Effective Date","Code_11"
"C41129","2023-12-15","Code","e69ab4d7-2df0-4e5b-b6f7-5f02d3947255","http://www.cdisc.org","Region","Code_13"
"150","2020-08","Code","9327649e-9195-49db-a88d-0ecdc409adad","ISO 3166 1 alpha3","Europe","Code_12"
