"decode","uuid:ID","codeSystem","instanceType","codeSystemVersion","code","id"
"SYSBP","22fd3d05-4804-4577-b10d-d94ffa0eafcc","http://www.cdisc.org","Code","2023-12-15","C25298","Code_378"
"Clinical Test Result","8df1e371-77d2-43ba-9a2e-705cdc103c94","http://www.cdisc.org","Code","2023-12-15","C77140","Code_379"
"Unit of Pressure","108150a6-1c0e-493a-b567-fa5d50db1c17","http://www.cdisc.org","Code","2023-12-15","C49669","Code_380"
"Sitting","8957f7d7-6b36-47e2-b1ec-b0e7531dc989","http://www.cdisc.org","Code","2023-12-15","C62122","Code_381"
"Standing","cb5fc56c-1090-4885-9221-a34ecac28610","http://www.cdisc.org","Code","2023-12-15","C62166","Code_382"
"Supine Position","f46826a7-7773-4a1c-927f-bc97fb83ee1e","http://www.cdisc.org","Code","2023-12-15","C62167","Code_383"
"Body Position","58a56fdb-c56f-4281-bab3-9704e1d560be","http://www.cdisc.org","Code","2023-12-15","C62164","Code_384"
"Brachial Artery","e733582e-83a8-4941-a81c-e2d423e6d563","http://www.cdisc.org","Code","2023-12-15","C12681","Code_385"
"Common Carotid Artery","327cc2fd-4df2-4c40-b4ae-c03e89223c46","http://www.cdisc.org","Code","2023-12-15","C12687","Code_386"
"Dorsalis Pedis Artery","48e335fe-b4bd-4b54-868d-a8e9b591e719","http://www.cdisc.org","Code","2023-12-15","C32478","Code_387"
"Femoral Artery","3cd7fdd7-8a43-4243-81ec-a8ffe6080a27","http://www.cdisc.org","Code","2023-12-15","C12715","Code_388"
"Radial Artery","094d00c4-26a4-48f2-9334-2ac240dcaf07","http://www.cdisc.org","Code","2023-12-15","C12838","Code_389"
"Anatomic Site","01a7c186-21e8-4300-aca7-fe7872a9a22c","http://www.cdisc.org","Code","2023-12-15","C13717","Code_390"
"Left","aa42f073-9b35-4e96-bd56-5b28b1de6922","http://www.cdisc.org","Code","2023-12-15","C25229","Code_391"
"Right","4cd32f81-b65a-4074-86bf-2fc1a1f0b2f4","http://www.cdisc.org","Code","2023-12-15","C25228","Code_392"
"Laterality","79fef0d8-b8cd-471e-b3e2-fe1753ba7aca","http://www.cdisc.org","Code","2023-12-15","C25185","Code_393"
"SYSBP","f7afe05a-957c-4a5e-8739-cc30f493ea1a","http://www.cdisc.org","Code","2023-12-15","C25298","Code_394"
"DIABP","47030c9b-7e12-4579-bc44-986457938852","http://www.cdisc.org","Code","2023-12-15","C25299","Code_395"
"Clinical Test Result","5c4b49c1-de81-4187-9c8f-cbe0621aa8a3","http://www.cdisc.org","Code","2023-12-15","C77140","Code_396"
"Unit of Pressure","ccfff470-8561-4ec0-8aa8-127abfb2b97b","http://www.cdisc.org","Code","2023-12-15","C49669","Code_397"
"Sitting","f36babc8-60b3-4924-90dc-a59b47a8b43a","http://www.cdisc.org","Code","2023-12-15","C62122","Code_398"
"Standing","6a03ae0f-ae13-40a0-8525-217538d888cb","http://www.cdisc.org","Code","2023-12-15","C62166","Code_399"
"Supine Position","95f72970-80c8-4abf-9547-02a2e494c7b5","http://www.cdisc.org","Code","2023-12-15","C62167","Code_400"
"Body Position","4c546977-876d-4d37-aaa1-aa7cd9472aa0","http://www.cdisc.org","Code","2023-12-15","C62164","Code_401"
"Brachial Artery","f5ae59d0-993d-4005-a3aa-13a7926a7d27","http://www.cdisc.org","Code","2023-12-15","C12681","Code_402"
"Common Carotid Artery","fcece0b0-a014-40d5-b887-64982b3450dc","http://www.cdisc.org","Code","2023-12-15","C12687","Code_403"
"Dorsalis Pedis Artery","10f154cf-a853-49c0-9893-4c4e48ee12b2","http://www.cdisc.org","Code","2023-12-15","C32478","Code_404"
"Femoral Artery","104716b1-bd7d-417f-b4f0-e06b83b7a12a","http://www.cdisc.org","Code","2023-12-15","C12715","Code_405"
"Radial Artery","8b8548cb-65d0-480c-8e5d-0299197fa307","http://www.cdisc.org","Code","2023-12-15","C12838","Code_406"
"Anatomic Site","46aaccf2-8879-45b7-821a-f2eff11cb3ab","http://www.cdisc.org","Code","2023-12-15","C13717","Code_407"
"Left","89be37c5-aa92-4999-8690-8a8e893265e4","http://www.cdisc.org","Code","2023-12-15","C25229","Code_408"
"Right","58aa14ad-72ac-4f3a-98c3-053c6b800067","http://www.cdisc.org","Code","2023-12-15","C25228","Code_409"
"Laterality","cbb2237a-f2ac-4b64-90a7-dbdf96d6979d","http://www.cdisc.org","Code","2023-12-15","C25185","Code_410"
"DIABP","43967353-5aed-4070-8708-4d6752b812d7","http://www.cdisc.org","Code","2023-12-15","C25299","Code_411"
"HR","74b683c0-e78f-425b-877b-cc8134a69566","http://www.cdisc.org","Code","2023-12-15","C49677","Code_412"
"Clinical Test Result","43e313e7-8a60-4139-bb05-fa837db42f7f","http://www.cdisc.org","Code","2023-12-15","C77140","Code_413"
"Count per Minute","8d950fe4-1084-4bc3-a15a-dcdace9864c1","http://www.cdisc.org","Code","2023-12-15","C73688","Code_414"
"Sitting","e38662f9-8270-4442-b632-cbd29cbd0149","http://www.cdisc.org","Code","2023-12-15","C62122","Code_415"
"Standing","c0ac7255-2961-40ed-9151-4fa9a8fc45be","http://www.cdisc.org","Code","2023-12-15","C62166","Code_416"
"Supine Position","cbe91f43-5533-433e-a772-2a9b75f69c8e","http://www.cdisc.org","Code","2023-12-15","C62167","Code_417"
"Body Position","3bcd7c08-88b0-4d37-aeae-0dc441d2c3aa","http://www.cdisc.org","Code","2023-12-15","C62164","Code_418"
"Brachial Artery","fe22e889-d3f4-4020-ab91-1107762bfafb","http://www.cdisc.org","Code","2023-12-15","C12681","Code_419"
"Common Carotid Artery","b39a2380-a27f-4f7a-8a26-7d3881b764a7","http://www.cdisc.org","Code","2023-12-15","C12687","Code_420"
"Dorsalis Pedis Artery","4ae309d0-59a3-40be-99b5-f747e90ccc3e","http://www.cdisc.org","Code","2023-12-15","C32478","Code_421"
"Femoral Artery","91d14ee1-6695-4ba2-aea2-5d85f0855f02","http://www.cdisc.org","Code","2023-12-15","C12715","Code_422"
"Radial Artery","0ce265d9-67da-4d1e-bb57-3b5f9df8ec09","http://www.cdisc.org","Code","2023-12-15","C12838","Code_423"
"Anatomic Site","72e8e47f-9223-4626-aea9-b818240f1ac9","http://www.cdisc.org","Code","2023-12-15","C13717","Code_424"
"Left","1a96aa31-0291-4032-bf69-0bd462686f90","http://www.cdisc.org","Code","2023-12-15","C25229","Code_425"
"Right","b1665512-f6c9-4523-93b9-fab7bcc20869","http://www.cdisc.org","Code","2023-12-15","C25228","Code_426"
"Laterality","54893103-3786-4c9f-b02c-3207be40102b","http://www.cdisc.org","Code","2023-12-15","C25185","Code_427"
"HR","d632e1d5-ddeb-48e7-b020-caf56fc4abd9","http://www.cdisc.org","Code","2023-12-15","C49677","Code_428"
"Placebo Comparator Arm","5dac0773-f9f5-4503-aeee-eebead0d87aa","http://www.cdisc.org","Code","2023-12-15","C174268","Code_123"
"Data Generated Within Study","f2ecab91-4bee-4466-ab49-ec38a7101276","http://www.cdisc.org","Code","2023-12-15","C188866","Code_124"
"Active Comparator Arm","eb520c3a-116a-4eac-8c63-8b15e23663ea","http://www.cdisc.org","Code","2023-12-15","C174267","Code_125"
"Data Generated Within Study","2f62947d-bdfe-4324-935d-8a1fbfb58cc6","http://www.cdisc.org","Code","2023-12-15","C188866","Code_126"
"Active Comparator Arm","6b8b5194-06cb-4a5f-a3c8-812dbe0ba615","http://www.cdisc.org","Code","2023-12-15","C174267","Code_127"
"Data Generated Within Study","cbf9c19f-0945-4b86-9d15-e22d4b1c3ec3","http://www.cdisc.org","Code","2023-12-15","C188866","Code_128"
"Double Blind Study","2b9d0743-43b6-4298-b52c-7d0f037a02ed","http://www.cdisc.org","Code","2023-12-15","C15228","Code_136"
"Screening Epoch","bb225e28-3d3a-434e-a4ab-6b4b0314953e","http://www.cdisc.org","Code","2023-12-15","C202487","Code_129"
"Treatment Epoch","8ec08482-a505-47ab-9d28-8747360c0215","http://www.cdisc.org","Code","2023-12-15","C101526","Code_130"
"Treatment Epoch","f9f2d2a3-6b5e-4ed1-9b7b-ddf7f8053db6","http://www.cdisc.org","Code","2023-12-15","C101526","Code_131"
"Treatment Epoch","d2972025-48da-4104-bb51-15b3af0ac063","http://www.cdisc.org","Code","2023-12-15","C101526","Code_132"
"Follow-Up Epoch","2e66c728-7919-4896-a508-7302bbb7c050","http://www.cdisc.org","Code","2023-12-15","C202578","Code_133"
"Alzheimer's disease; unspecified","839165aa-920b-4364-afe8-0fc6080929b8","ICD-10-CM","Code","1","G30.9","Code_550"
"Alzheimer's disease","9b7b08d0-1490-48e9-ac3b-367f3b69f667","SNOMED","Code","January 31, 2018","26929004","Code_551"
"Sponsor","f12e5ae0-6f9b-4800-97b3-f950c74297ee","http://www.cdisc.org","Code","2023-12-15","C70793","Code_142"
"Trial Primary Objective","4824c546-6127-4007-8e67-5ff1da11a93a","http://www.cdisc.org","Code","2023-12-15","C85826","Code_555"
"Primary Endpoint","7e11415f-12dd-4d51-acae-870a070c882d","http://www.cdisc.org","Code","2023-12-15","C94496","Code_554"
"Primary Endpoint","60d05bb8-ae0f-40f2-8e9e-abe52bdb0a78","http://www.cdisc.org","Code","2023-12-15","C94496","Code_556"
"Trial Primary Objective","92b641f2-3800-4d68-bdd2-1ee42670b9dd","http://www.cdisc.org","Code","2023-12-15","C85826","Code_558"
"Primary Endpoint","1bf61ff3-d541-4f25-9040-73942792888c","http://www.cdisc.org","Code","2023-12-15","C94496","Code_557"
"Primary Endpoint","ccbdbc88-b611-4ef7-90f2-0dccc4e00f51","http://www.cdisc.org","Code","2023-12-15","C94496","Code_559"
"Primary Endpoint","36584e42-c1d3-49a2-b9b8-b75ed05504a9","http://www.cdisc.org","Code","2023-12-15","C94496","Code_560"
"Trial Secondary Objective","c40247f0-bbf2-4d5e-b260-32e0f1f798e2","http://www.cdisc.org","Code","2023-12-15","C85827","Code_562"
"Secondary Endpoint","1fbc96f8-acc1-4660-a225-fc5beb6f96e9","http://www.cdisc.org","Code","2023-12-15","C139173","Code_561"
"Secondary Endpoint","b5eff87f-22d3-4cba-8802-a6a381adfa33","http://www.cdisc.org","Code","2023-12-15","C139173","Code_563"
"Secondary Endpoint","88af2bdf-80a2-431d-a460-67bf252be74c","http://www.cdisc.org","Code","2023-12-15","C139173","Code_564"
"Trial Secondary Objective","399eb0ad-b4f0-424a-b671-0eb460ac487b","http://www.cdisc.org","Code","2023-12-15","C85827","Code_566"
"Secondary Endpoint","c4d20804-304e-498f-92d9-28b203d6d2b8","http://www.cdisc.org","Code","2023-12-15","C139173","Code_565"
"Trial Secondary Objective","15ca8e92-454e-4323-a18f-969f2fd6e8f3","http://www.cdisc.org","Code","2023-12-15","C85827","Code_568"
"Secondary Endpoint","620252c2-9f41-43a8-85c7-3d9733a0bbdc","http://www.cdisc.org","Code","2023-12-15","C139173","Code_567"
"Trial Secondary Objective","2603c5cf-3b89-4b5f-9751-ae302750f70d","http://www.cdisc.org","Code","2023-12-15","C85827","Code_570"
"Secondary Endpoint","562e482f-41a7-4450-887b-5a75ca5ca01c","http://www.cdisc.org","Code","2023-12-15","C139173","Code_569"
"Inclusion Criteria","599103b1-d658-4d44-a85f-35c606eea04f","http://www.cdisc.org","Code","2023-12-15","C25532","Code_571"
"Inclusion Criteria","4eef1ba5-7e4c-4da9-b583-c87088de2ae1","http://www.cdisc.org","Code","2023-12-15","C25532","Code_572"
"Inclusion Criteria","34dad6aa-515c-41bd-be64-0e7b607a8668","http://www.cdisc.org","Code","2023-12-15","C25532","Code_573"
"Inclusion Criteria","6790c0bf-aa60-48f3-99ef-d39569862800","http://www.cdisc.org","Code","2023-12-15","C25532","Code_574"
"Inclusion Criteria","562dd523-95c1-4053-9f1b-8236d1f911af","http://www.cdisc.org","Code","2023-12-15","C25532","Code_575"
"Inclusion Criteria","94aaee60-3e7b-4302-bcb7-b79e81731883","http://www.cdisc.org","Code","2023-12-15","C25532","Code_576"
"Inclusion Criteria","29cc885c-55a8-4925-b560-ed70fdf2a061","http://www.cdisc.org","Code","2023-12-15","C25532","Code_577"
"Inclusion Criteria","4f8ed27b-c6a0-40b9-85dc-b02c91de2599","http://www.cdisc.org","Code","2023-12-15","C25532","Code_578"
"Exclusion Criteria","27717a89-07e4-46de-beea-9d13d8b1b976","http://www.cdisc.org","Code","2023-12-15","C25370","Code_579"
"Exclusion Criteria","53f5932a-1858-4c59-83e0-0e18980c1886","http://www.cdisc.org","Code","2023-12-15","C25370","Code_580"
"Exclusion Criteria","f19efb20-d3a5-4693-9bfe-cf2f4ab0dc81","http://www.cdisc.org","Code","2023-12-15","C25370","Code_581"
"Exclusion Criteria","557d8938-4f90-4350-91e8-53b1e9568f5a","http://www.cdisc.org","Code","2023-12-15","C25370","Code_582"
"Exclusion Criteria","0cb3c9e0-e0b1-4443-9520-f9a3b7076541","http://www.cdisc.org","Code","2023-12-15","C25370","Code_583"
"Exclusion Criteria","e27a7414-98c7-4d0a-9bf7-685e0b78070a","http://www.cdisc.org","Code","2023-12-15","C25370","Code_584"
"Exclusion Criteria","877ad1ae-bbf8-46a6-a744-51115684f30e","http://www.cdisc.org","Code","2023-12-15","C25370","Code_585"
"Exclusion Criteria","d9f8352b-37c3-445a-beed-61b78a4bd88d","http://www.cdisc.org","Code","2023-12-15","C25370","Code_586"
"Exclusion Criteria","3616ab4a-4ecf-492b-8752-bc342be72e56","http://www.cdisc.org","Code","2023-12-15","C25370","Code_587"
"Exclusion Criteria","5dfc883e-e748-41a6-8201-88618bc47c7b","http://www.cdisc.org","Code","2023-12-15","C25370","Code_588"
"Exclusion Criteria","c8bf6663-44f4-4c59-8629-3d30e61cc713","http://www.cdisc.org","Code","2023-12-15","C25370","Code_589"
"Exclusion Criteria","b82eba4d-a0e7-42f3-8e46-2b83708976af","http://www.cdisc.org","Code","2023-12-15","C25370","Code_590"
"Exclusion Criteria","ab593db6-9d19-44e9-9ba4-4439068b332f","http://www.cdisc.org","Code","2023-12-15","C25370","Code_591"
"Exclusion Criteria","76de2dd9-2b2e-46e2-8ea9-db441af4ef11","http://www.cdisc.org","Code","2023-12-15","C25370","Code_592"
"Exclusion Criteria","3a762f8b-fed8-4aa5-b154-e610f1d59db7","http://www.cdisc.org","Code","2023-12-15","C25370","Code_593"
"Exclusion Criteria","86e60d1b-b90f-4cc9-84ef-fd78b1ff281d","http://www.cdisc.org","Code","2023-12-15","C25370","Code_594"
"Exclusion Criteria","56a625fa-087c-4cc9-a3c8-acf764b7b712","http://www.cdisc.org","Code","2023-12-15","C25370","Code_595"
"Exclusion Criteria","713024e4-a53c-44db-9044-6a91c390fe3c","http://www.cdisc.org","Code","2023-12-15","C25370","Code_596"
"Exclusion Criteria","870251e0-671e-44cb-9969-d623ac0e58ea","http://www.cdisc.org","Code","2023-12-15","C25370","Code_597"
"Exclusion Criteria","bb22a953-edf1-4eda-8059-b329e2b3fcf7","http://www.cdisc.org","Code","2023-12-15","C25370","Code_598"
"Exclusion Criteria","24a183bd-a6f3-439b-a77c-e88c289c790d","http://www.cdisc.org","Code","2023-12-15","C25370","Code_599"
"Exclusion Criteria","dbea723a-44cc-4c18-9e5e-679638bac670","http://www.cdisc.org","Code","2023-12-15","C25370","Code_600"
"Exclusion Criteria","e00d93b0-897a-4c55-9037-056a2b99ef12","http://www.cdisc.org","Code","2023-12-15","C25370","Code_601"
"Year","c65c6e11-ac85-488c-814f-96e5b6c7e497","http://www.cdisc.org","Code","2023-12-15","C29848","Code_552"
"Before","8d0a92f8-f133-41d4-927e-a21dea883f37","http://www.cdisc.org","Code","2023-12-15","C201357","Code_14"
"Start to Start","01ce22cb-85f6-4553-b02e-01174a48d01c","http://www.cdisc.org","Code","2023-12-15","C201355","Code_15"
"Before","aa89c77e-389e-4e4d-9e17-4f4cadf4ae5e","http://www.cdisc.org","Code","2023-12-15","C201357","Code_16"
"Start to Start","6de692b3-00db-4311-a343-796057473642","http://www.cdisc.org","Code","2023-12-15","C201355","Code_17"
"Fixed Reference","1d8facb6-bc44-4092-af64-83ef5f84735f","http://www.cdisc.org","Code","2023-12-15","C201358","Code_19"
"Start to Start","c7e4b27d-9b73-46df-9693-5adc52c2640e","http://www.cdisc.org","Code","2023-12-15","C201355","Code_20"
"After","e7c63547-e1d2-46a9-8e6a-6151c6bff5a6","http://www.cdisc.org","Code","2023-12-15","C201356","Code_21"
"Start to Start","f7d03b4c-bf56-4a3e-ae13-117fad471a26","http://www.cdisc.org","Code","2023-12-15","C201355","Code_22"
"After","0d5af05a-6c2f-496b-bc4c-a990018d3a83","http://www.cdisc.org","Code","2023-12-15","C201356","Code_24"
"Start to Start","a1a15087-79a0-4d93-a53d-1bb42f9a222c","http://www.cdisc.org","Code","2023-12-15","C201355","Code_25"
"After","8ea322cd-4f9a-4083-990c-ba4401a9d10f","http://www.cdisc.org","Code","2023-12-15","C201356","Code_27"
"Start to Start","858bccef-e042-4f7f-91dd-2a6a2a54fb12","http://www.cdisc.org","Code","2023-12-15","C201355","Code_28"
"After","f961e3e3-2501-4787-9bb6-9bc9a90d93c0","http://www.cdisc.org","Code","2023-12-15","C201356","Code_30"
"Start to Start","652fdddc-28e4-4022-8916-d9168cdedc57","http://www.cdisc.org","Code","2023-12-15","C201355","Code_31"
"After","be8feb74-fd58-48b1-9e5f-e1ac6bde1e8c","http://www.cdisc.org","Code","2023-12-15","C201356","Code_35"
"Start to Start","fe9d7cd9-5d8e-4f8e-a9f0-19ac1382624f","http://www.cdisc.org","Code","2023-12-15","C201355","Code_36"
"After","8df0ff1f-700d-4cf8-bfd2-99e210667d75","http://www.cdisc.org","Code","2023-12-15","C201356","Code_40"
"Start to Start","304ad6a9-0a64-4181-8051-276f16aec411","http://www.cdisc.org","Code","2023-12-15","C201355","Code_41"
"After","0cdc46a0-ac7f-4d2f-bef9-cec459e7c6f7","http://www.cdisc.org","Code","2023-12-15","C201356","Code_45"
"Start to Start","97355db2-d362-4099-aff4-ee30821a7de4","http://www.cdisc.org","Code","2023-12-15","C201355","Code_46"
"After","4a12ea5c-fd8f-40c8-9dcd-2c42c575dd8b","http://www.cdisc.org","Code","2023-12-15","C201356","Code_50"
"Start to Start","8ffe4016-8c1f-4847-9df4-4dc4e6f5addb","http://www.cdisc.org","Code","2023-12-15","C201355","Code_51"
"After","b3885b15-8fed-46a5-a6d7-0b9a641a6c6c","http://www.cdisc.org","Code","2023-12-15","C201356","Code_53"
"Start to Start","e2afd776-51d1-4250-bde7-46bdd9f5f037","http://www.cdisc.org","Code","2023-12-15","C201355","Code_54"
"After","709f1ea7-1e02-4c69-be89-df374cc85fd8","http://www.cdisc.org","Code","2023-12-15","C201356","Code_33"
"Start to Start","babaa313-4459-4ddc-adcb-f0bca8ef09eb","http://www.cdisc.org","Code","2023-12-15","C201355","Code_34"
"After","da8c188b-f728-4b4b-ac6b-78b414a03e52","http://www.cdisc.org","Code","2023-12-15","C201356","Code_38"
"Start to Start","7064f36d-1cd5-4a7c-8dec-ccf2be146d58","http://www.cdisc.org","Code","2023-12-15","C201355","Code_39"
"After","a8b85fd5-b904-4325-b070-fdcd8da3469c","http://www.cdisc.org","Code","2023-12-15","C201356","Code_43"
"Start to Start","4820d780-cf1a-4299-833b-3ca9380da21f","http://www.cdisc.org","Code","2023-12-15","C201355","Code_44"
"After","8f07b000-747e-40c5-9e57-7a08040c4162","http://www.cdisc.org","Code","2023-12-15","C201356","Code_48"
"Start to Start","1eed74a0-8b4a-4a31-ad58-d4021ff0582d","http://www.cdisc.org","Code","2023-12-15","C201355","Code_49"
"Fixed Reference","fc94a23b-b285-4f3d-95d8-01dc670458f1","http://www.cdisc.org","Code","2023-12-15","C201358","Code_56"
"Start to Start","5a0b4d63-0db2-4ee5-a74c-e5eeb32b70dc","http://www.cdisc.org","Code","2023-12-15","C201355","Code_57"
"Fixed Reference","c3c729da-d387-4d55-a36e-1b9cbb4f5587","http://www.cdisc.org","Code","2023-12-15","C201358","Code_58"
"Start to Start","2480dfec-1f00-4162-9af0-daca573a6f89","http://www.cdisc.org","Code","2023-12-15","C201355","Code_59"
"Fixed Reference","1648a0cb-0088-4a38-b578-e7000cef63bf","http://www.cdisc.org","Code","2023-12-15","C201358","Code_60"
"Start to Start","61b5943c-1f95-46bd-8856-bf9f86596b28","http://www.cdisc.org","Code","2023-12-15","C201355","Code_61"
"After","7e1cf2fd-9031-435c-a013-2af809ba33d5","http://www.cdisc.org","Code","2023-12-15","C201356","Code_62"
"Start to Start","43d6ae92-0842-4225-be88-975f1a067115","http://www.cdisc.org","Code","2023-12-15","C201355","Code_63"
"After","fc806be1-46ca-4ff8-b962-0757c4ba6d8f","http://www.cdisc.org","Code","2023-12-15","C201356","Code_64"
"End to Start","ebbbfa13-697d-4eed-ab72-8725b822fe0b","http://www.cdisc.org","Code","2023-12-15","C201353","Code_65"
"After","4e8eaeca-7308-4e95-9dc3-7edc4c592522","http://www.cdisc.org","Code","2023-12-15","C201356","Code_66"
"Start to Start","548112e8-b713-412d-ae12-b82b4fbf81ae","http://www.cdisc.org","Code","2023-12-15","C201355","Code_67"
"After","fe9d8d60-56b1-4087-83ca-ac0ea95e81d3","http://www.cdisc.org","Code","2023-12-15","C201356","Code_68"
"End to Start","8e56fef1-4997-4d26-bc1e-77c70beb4fcc","http://www.cdisc.org","Code","2023-12-15","C201353","Code_69"
"After","39a26096-4b00-4e56-9ae4-0309703cd1cf","http://www.cdisc.org","Code","2023-12-15","C201356","Code_70"
"Start to Start","d0b8efc0-092a-415e-a4c5-62218a4f80e0","http://www.cdisc.org","Code","2023-12-15","C201355","Code_71"
"Clinical Study Sponsor","1568d768-b1d6-41ed-8dfd-1182cdc86603","http://www.cdisc.org","Code","2023-12-15","C70793","Code_602"
"United Kingdom of Great Britain and Northern Ireland","2125ada0-ea76-4330-9be2-f947411a3ec3","ISO 3166 1 alpha3","Code","2020-08","GBR","Code_603"
"Study Acronym","2aa4c654-6ce5-4517-bbf5-9eb3d19695db","http://www.cdisc.org","Code","2023-12-15","C94108","Code_3"
"Brief Study Title","19a08964-08ae-4bb5-8d70-e66a658bf515","http://www.cdisc.org","Code","2023-12-15","C99905x1","Code_5"
"Official Study Title","e69b2df3-9ab0-4a6a-aecd-c69702b6a314","http://www.cdisc.org","Code","2023-12-15","C99905x2","Code_6"
"Public Study Title","3b6d70d0-292f-4362-bd2b-705dbd53bea3","http://www.cdisc.org","Code","2023-12-15","C99905x3","Code_7"
"Final","ee50be1c-a8a9-46a2-821a-a16a745abc37","http://www.cdisc.org","Code","2023-12-15","C25508","Code_8"
"Protocol Effective Date","b27a26a0-d74b-4518-9337-c67705843ceb","http://www.cdisc.org","Code","2023-12-15","C99903x1","Code_11"
"Region","980f2a1c-23e9-45b8-a0c1-3c3f1f9dd212","http://www.cdisc.org","Code","2023-12-15","C41129","Code_13"
"Europe","8491ad5a-1a06-451b-8213-70d58676941b","ISO 3166 1 alpha3","Code","2020-08","150","Code_12"
